Date,Team,PTS,,Opp,PTS,,OT,Notes
Wed Jun 24 2020,Qingdao Eagles,94,,Bayi Rockets,82,,,
Wed Jun 24 2020,Liaoning Flying Leopards,104,,Shanghai Sharks,87,,,
Wed Jun 24 2020,Shanxi Loongs,88,,Sichuan Blue Whales,76,,,
Wed Jun 24 2020,Shenzhen Aviators,97,,Tianjin Pioneers,83,,,
Wed Jun 24 2020,Beijing Ducks,78,,Xinjiang Flying Tigers,67,,,
Thu Jun 25 2020,Shandong Heroes,84,,Fujian Sturgeons,93,,,
Thu Jun 25 2020,Nanjing Monkey Kings,105,,Guangzhou Loong-Lions,103,,,
Thu Jun 25 2020,Beikong Royal Fighters,104,,Jiangsu Dragons,95,,,
Thu Jun 25 2020,Jilin Northeast Tigers,94,,Shenzhen Aviators,102,,,
Thu Jun 25 2020,Qingdao Eagles,90,,Xinjiang Flying Tigers,95,,,
Fri Jun 26 2020,Zhejiang Golden Bulls,96,,Bayi Rockets,79,,,
Fri Jun 26 2020,Tianjin Pioneers,79,,Guangdong Southern Tigers,132,,,
Fri Jun 26 2020,Fujian Sturgeons,120,,Jilin Northeast Tigers,111,,,
Fri Jun 26 2020,Guangzhou Loong-Lions,75,,Shanghai Sharks,85,,,
Fri Jun 26 2020,Beikong Royal Fighters,106,,Shanxi Loongs,98,,,
Fri Jun 26 2020,Beijing Ducks,87,,Zhejiang Guangsha Lions,100,,,
Sat Jun 27 2020,Zhejiang Golden Bulls,101,,Liaoning Flying Leopards,90,,,
Sat Jun 27 2020,Shanxi Loongs,88,,Shenzhen Aviators,90,,,
Sat Jun 27 2020,Shandong Heroes,68,,Sichuan Blue Whales,79,,,
Sat Jun 27 2020,Qingdao Eagles,82,,Xinjiang Flying Tigers,102,,,
Sun Jun 28 2020,Jilin Northeast Tigers,115,,Beikong Royal Fighters,117,,,
Sun Jun 28 2020,Shanghai Sharks,76,,Beijing Ducks,86,,,
Sun Jun 28 2020,Guangdong Southern Tigers,143,,Fujian Sturgeons,126,,,
Sun Jun 28 2020,Tianjin Pioneers,104,,Jiangsu Dragons,120,,,
Sun Jun 28 2020,Bayi Rockets,95,,Nanjing Monkey Kings,97,,,
Sun Jun 28 2020,Guangzhou Loong-Lions,100,,Zhejiang Guangsha Lions,92,,,
Mon Jun 29 2020,Zhejiang Golden Bulls,111,,Guangzhou Loong-Lions,107,,,
Mon Jun 29 2020,Qingdao Eagles,81,,Liaoning Flying Leopards,109,,,
Mon Jun 29 2020,Sichuan Blue Whales,77,,Shandong Heroes,95,,,
Mon Jun 29 2020,Guangdong Southern Tigers,126,,Tianjin Pioneers,98,,,
Tue Jun 30 2020,Xinjiang Flying Tigers,76,,Bayi Rockets,83,,,
Tue Jun 30 2020,Shenzhen Aviators,99,,Fujian Sturgeons,106,,,
Tue Jun 30 2020,Liaoning Flying Leopards,120,,Nanjing Monkey Kings,107,,,
Tue Jun 30 2020,Jiangsu Dragons,105,,Jilin Northeast Tigers,102,,,
Tue Jun 30 2020,Shandong Heroes,102,,Shanxi Loongs,103,,,
Tue Jun 30 2020,Beijing Ducks,92,,Zhejiang Golden Bulls,90,,,
Wed Jul 1 2020,Guangzhou Loong-Lions,72,,Beijing Ducks,96,,,
Wed Jul 1 2020,Beikong Royal Fighters,91,,Guangdong Southern Tigers,136,,,
Wed Jul 1 2020,Fujian Sturgeons,107,,Jiangsu Dragons,96,,,
Wed Jul 1 2020,Zhejiang Guangsha Lions,100,,Qingdao Eagles,88,,,
Wed Jul 1 2020,Xinjiang Flying Tigers,108,,Shanghai Sharks,77,,,
Wed Jul 1 2020,Shenzhen Aviators,92,,Sichuan Blue Whales,76,,,
Thu Jul 2 2020,Sichuan Blue Whales,73,,Beikong Royal Fighters,78,,,
Thu Jul 2 2020,Zhejiang Guangsha Lions,125,,Liaoning Flying Leopards,110,,,
Thu Jul 2 2020,Shanghai Sharks,126,,Qingdao Eagles,83,,,
Thu Jul 2 2020,Tianjin Pioneers,79,,Shanxi Loongs,97,,,
Thu Jul 2 2020,Nanjing Monkey Kings,97,,Zhejiang Golden Bulls,114,,,
Fri Jul 3 2020,Beijing Ducks,95,,Bayi Rockets,75,,,
Fri Jul 3 2020,Guangdong Southern Tigers,129,,Jiangsu Dragons,81,,,
Fri Jul 3 2020,Xinjiang Flying Tigers,99,,Nanjing Monkey Kings,85,,,
Fri Jul 3 2020,Jilin Northeast Tigers,91,,Shandong Heroes,80,,,
Sat Jul 4 2020,Tianjin Pioneers,83,,Beikong Royal Fighters,97,,,
Sat Jul 4 2020,Shanghai Sharks,105,,Guangzhou Loong-Lions,101,,,
Sat Jul 4 2020,Shenzhen Aviators,107,,Shandong Heroes,111,,,
Sat Jul 4 2020,Fujian Sturgeons,105,,Sichuan Blue Whales,84,,,
Sat Jul 4 2020,Zhejiang Golden Bulls,109,,Zhejiang Guangsha Lions,98,,,
Tue Jul 7 2020,Jilin Northeast Tigers,105,,Xinjiang Flying Tigers,106,,,
Wed Jul 8 2020,Qingdao Eagles,111,,Guangdong Southern Tigers,114,,,
Wed Jul 8 2020,Jiangsu Dragons,91,,Liaoning Flying Leopards,114,,,
Wed Jul 8 2020,Bayi Rockets,113,,Shanxi Loongs,108,,,
Wed Jul 8 2020,Nanjing Monkey Kings,97,,Shenzhen Aviators,102,,,
Thu Jul 9 2020,Guangzhou Loong-Lions,102,,Beikong Royal Fighters,106,,,
Thu Jul 9 2020,Tianjin Pioneers,88,,Fujian Sturgeons,129,,,
Thu Jul 9 2020,Zhejiang Guangsha Lions,100,,Shandong Heroes,84,,,
Thu Jul 9 2020,Sichuan Blue Whales,74,,Zhejiang Golden Bulls,107,,,
Fri Jul 10 2020,Jilin Northeast Tigers,64,,Beijing Ducks,91,,,
Fri Jul 10 2020,Bayi Rockets,94,,Jiangsu Dragons,83,,,
Fri Jul 10 2020,Guangdong Southern Tigers,122,,Shanghai Sharks,89,,,
Fri Jul 10 2020,Shanxi Loongs,71,,Xinjiang Flying Tigers,104,,,
Sat Jul 11 2020,Guangzhou Loong-Lions,111,,Fujian Sturgeons,123,,,
Sat Jul 11 2020,Tianjin Pioneers,107,,Nanjing Monkey Kings,116,,,
Sat Jul 11 2020,Shandong Heroes,98,,Liaoning Flying Leopards,123,,,
Sat Jul 11 2020,Qingdao Eagles,81,,Shenzhen Aviators,74,,,
Sat Jul 11 2020,Sichuan Blue Whales,76,,Zhejiang Guangsha Lions,91,,,
Sun Jul 12 2020,Shanghai Sharks,97,,Beikong Royal Fighters,104,,,
Sun Jul 12 2020,Bayi Rockets,108,,Guangdong Southern Tigers,116,,,
Sun Jul 12 2020,Zhejiang Golden Bulls,95,,Jilin Northeast Tigers,88,,,
Mon Jul 13 2020,Shanxi Loongs,91,,Beijing Ducks,111,,,
Mon Jul 13 2020,Shandong Heroes,125,,Nanjing Monkey Kings,110,,,
Mon Jul 13 2020,Jiangsu Dragons,114,,Qingdao Eagles,85,,,
Mon Jul 13 2020,Liaoning Flying Leopards,133,,Tianjin Pioneers,78,,,
Mon Jul 13 2020,Shenzhen Aviators,86,,Xinjiang Flying Tigers,122,,,
Tue Jul 14 2020,Zhejiang Guangsha Lions,113,,Bayi Rockets,105,,,
Tue Jul 14 2020,Guangzhou Loong-Lions,99,,Guangdong Southern Tigers,121,,,
Tue Jul 14 2020,Shanghai Sharks,88,,Sichuan Blue Whales,78,,,
Wed Jul 15 2020,Xinjiang Flying Tigers,104,,Beikong Royal Fighters,86,,,
Wed Jul 15 2020,Zhejiang Golden Bulls,136,,Fujian Sturgeons,107,,,
Wed Jul 15 2020,Liaoning Flying Leopards,125,,Jilin Northeast Tigers,118,,,
Wed Jul 15 2020,Tianjin Pioneers,108,,Qingdao Eagles,113,,,
Wed Jul 15 2020,Nanjing Monkey Kings,115,,Shanxi Loongs,100,,,
Thu Jul 16 2020,Jiangsu Dragons,100,,Guangzhou Loong-Lions,107,,,
Thu Jul 16 2020,Beijing Ducks,90,,Shenzhen Aviators,81,,,
Thu Jul 16 2020,Guangdong Southern Tigers,104,,Zhejiang Guangsha Lions,97,,,
Fri Jul 17 2020,Shanghai Sharks,97,,Bayi Rockets,90,,,
Fri Jul 17 2020,Jilin Northeast Tigers,95,,Nanjing Monkey Kings,111,,,
Fri Jul 17 2020,Fujian Sturgeons,101,,Liaoning Flying Leopards,121,,,
Fri Jul 17 2020,Beikong Royal Fighters,91,,Qingdao Eagles,95,,,
Fri Jul 17 2020,Xinjiang Flying Tigers,107,,Shandong Heroes,94,,,
Sat Jul 18 2020,Beijing Ducks,105,,Guangzhou Loong-Lions,81,,,
Sat Jul 18 2020,Sichuan Blue Whales,76,,Jiangsu Dragons,96,,,
Sat Jul 18 2020,Shanxi Loongs,74,,Zhejiang Golden Bulls,90,,,
Sun Jul 19 2020,Liaoning Flying Leopards,123,,Beikong Royal Fighters,106,,,
Sun Jul 19 2020,Jilin Northeast Tigers,121,,Shanghai Sharks,110,,,
Sun Jul 19 2020,Bayi Rockets,96,,Tianjin Pioneers,103,,,
Sun Jul 19 2020,Shenzhen Aviators,94,,Zhejiang Guangsha Lions,87,,,
Mon Jul 20 2020,Sichuan Blue Whales,73,,Beijing Ducks,84,,,
Mon Jul 20 2020,Xinjiang Flying Tigers,101,,Fujian Sturgeons,106,,,
Mon Jul 20 2020,Shandong Heroes,92,,Jiangsu Dragons,101,,,
Mon Jul 20 2020,Qingdao Eagles,79,,Shanxi Loongs,90,,,
Mon Jul 20 2020,Guangdong Southern Tigers,107,,Zhejiang Golden Bulls,98,,,
Tue Jul 21 2020,Nanjing Monkey Kings,108,,Beikong Royal Fighters,110,,,
Tue Jul 21 2020,Guangzhou Loong-Lions,95,,Jilin Northeast Tigers,98,,,
Tue Jul 21 2020,Shanghai Sharks,107,,Shenzhen Aviators,93,,,
Tue Jul 21 2020,Zhejiang Guangsha Lions,125,,Tianjin Pioneers,93,,,
Wed Jul 22 2020,Fujian Sturgeons,87,,Beijing Ducks,115,,,
Wed Jul 22 2020,Zhejiang Golden Bulls,102,,Qingdao Eagles,85,,,
Wed Jul 22 2020,Jiangsu Dragons,85,,Shandong Heroes,90,,,
Wed Jul 22 2020,Liaoning Flying Leopards,108,,Shanxi Loongs,105,,,
Wed Jul 22 2020,Bayi Rockets,84,,Sichuan Blue Whales,101,,,
Thu Jul 23 2020,Nanjing Monkey Kings,106,,Guangdong Southern Tigers,131,,,
Thu Jul 23 2020,Zhejiang Guangsha Lions,119,,Jilin Northeast Tigers,96,,,
Thu Jul 23 2020,Guangzhou Loong-Lions,87,,Xinjiang Flying Tigers,103,,,
Fri Jul 24 2020,Shenzhen Aviators,91,,Bayi Rockets,106,,,
Fri Jul 24 2020,Beikong Royal Fighters,86,,Beijing Ducks,102,,,
Fri Jul 24 2020,Shanxi Loongs,77,,Liaoning Flying Leopards,114,,,
Fri Jul 24 2020,Zhejiang Golden Bulls,102,,Shandong Heroes,88,,,
Fri Jul 24 2020,Fujian Sturgeons,127,,Shanghai Sharks,120,,,
Fri Jul 24 2020,Qingdao Eagles,105,,Sichuan Blue Whales,81,,,
Sat Jul 25 2020,Tianjin Pioneers,93,,Xinjiang Flying Tigers,105,,,
Sun Jul 26 2020,Bayi Rockets,93,,Beikong Royal Fighters,106,,,
Sun Jul 26 2020,Beijing Ducks,82,,Guangdong Southern Tigers,101,,,
Sun Jul 26 2020,Fujian Sturgeons,123,,Nanjing Monkey Kings,122,,,
Sun Jul 26 2020,Sichuan Blue Whales,79,,Liaoning Flying Leopards,126,,,
Sun Jul 26 2020,Shandong Heroes,89,,Shanghai Sharks,98,,,
Mon Jul 27 2020,Jilin Northeast Tigers,80,,Qingdao Eagles,99,,,
Mon Jul 27 2020,Zhejiang Golden Bulls,96,,Shenzhen Aviators,107,,,
Mon Jul 27 2020,Guangzhou Loong-Lions,110,,Tianjin Pioneers,118,,,
Mon Jul 27 2020,Jiangsu Dragons,70,,Xinjiang Flying Tigers,110,,,
Mon Jul 27 2020,Shanxi Loongs,107,,Zhejiang Guangsha Lions,100,,,
