Date,Team,PTS,,Opp,PTS,,OT,Notes
Wed Jan 14 2015,Jiangsu Tongxi Monkey Kings,112,,Guangdong Southern Tigers,125,,,
Wed Jan 14 2015,Sichuan Blue Whales,78,,Shandong Golden Stars,100,,,
Wed Jan 14 2015,Fujian Sturgeons,100,,Shanghai Sharks,103,,,
Wed Jan 14 2015,Jiangsu Dragons,119,,Dongguan Leopards,130,,,
Wed Jan 14 2015,Zhejiang Guangsha Lions,96,,Xinjiang Flying Tigers,110,,,
Wed Jan 14 2015,Liaoning Flying Leopards,130,,Zhejiang Golden Bulls,101,,,
Wed Jan 21 2015,Xinjiang Flying Tigers,106,,Beijing Ducks,115,,,
Wed Jan 21 2015,Foshan Long-Lions,116,,Fujian Sturgeons,126,,,
Wed Jan 21 2015,Jiangsu Dragons,94,,Guangdong Southern Tigers,124,,,
Wed Jan 21 2015,Bayi Rockets,122,,Jiangsu Tongxi Monkey Kings,125,,,
Wed Jan 21 2015,Shanxi Brave Dragons,91,,Jilin Northeast Tigers,135,,,
Wed Jan 21 2015,Sichuan Blue Whales,84,,Qingdao Eagles,104,,,
Wed Jan 21 2015,Chongqing Fly Dragons,88,,Shandong Golden Stars,114,,,
Wed Jan 21 2015,Dongguan Leopards,108,,Shanghai Sharks,100,,,
Wed Jan 21 2015,Tianjin Gold Lions,116,,Zhejiang Golden Bulls,121,,OT,
Wed Jan 21 2015,Liaoning Flying Leopards,113,,Zhejiang Guangsha Lions,120,,,
Fri Jan 23 2015,Shanghai Sharks,110,,Foshan Long-Lions,116,,,
Fri Jan 23 2015,Bayi Rockets,101,,Jiangsu Dragons,106,,,
Fri Jan 23 2015,Zhejiang Golden Bulls,110,,Jiangsu Tongxi Monkey Kings,128,,,
Fri Jan 23 2015,Xinjiang Flying Tigers,109,,Jilin Northeast Tigers,113,,,
Fri Jan 23 2015,Beijing Ducks,96,,Liaoning Flying Leopards,120,,,
Fri Jan 23 2015,Chongqing Fly Dragons,119,,Qingdao Eagles,134,,,
Fri Jan 23 2015,Shandong Golden Stars,104,,Shanxi Brave Dragons,106,,,
Fri Jan 23 2015,Guangdong Southern Tigers,128,,Dongguan Leopards,114,,,
Fri Jan 23 2015,Fujian Sturgeons,101,,Sichuan Blue Whales,105,,,
Fri Jan 23 2015,Tianjin Gold Lions,85,,Zhejiang Guangsha Lions,114,,,
Sun Jan 25 2015,Dongguan Leopards,84,,Bayi Rockets,77,,,
Sun Jan 25 2015,Fujian Sturgeons,102,,Chongqing Fly Dragons,107,,,
Sun Jan 25 2015,Shanghai Sharks,102,,Guangdong Southern Tigers,127,,,
Sun Jan 25 2015,Zhejiang Golden Bulls,124,,Jiangsu Dragons,114,,,
Sun Jan 25 2015,Zhejiang Guangsha Lions,101,,Jiangsu Tongxi Monkey Kings,109,,,
Sun Jan 25 2015,Jilin Northeast Tigers,120,,Liaoning Flying Leopards,117,,,
Sun Jan 25 2015,Qingdao Eagles,114,,Shanxi Brave Dragons,124,,,
Sun Jan 25 2015,Foshan Long-Lions,120,,Sichuan Blue Whales,103,,,
Sun Jan 25 2015,Beijing Ducks,104,,Tianjin Gold Lions,105,,OT,
Sun Jan 25 2015,Shandong Golden Stars,119,,Xinjiang Flying Tigers,150,,,
Wed Jan 28 2015,Foshan Long-Lions,139,,Chongqing Fly Dragons,128,,,
Wed Jan 28 2015,Jiangsu Tongxi Monkey Kings,90,,Beijing Ducks,136,,,
Wed Jan 28 2015,Shanxi Brave Dragons,134,,Fujian Sturgeons,118,,,
Wed Jan 28 2015,Bayi Rockets,91,,Guangdong Southern Tigers,127,,,
Wed Jan 28 2015,Zhejiang Guangsha Lions,112,,Jiangsu Dragons,107,,,
Wed Jan 28 2015,Liaoning Flying Leopards,93,,Shandong Golden Stars,89,,,
Wed Jan 28 2015,Shanghai Sharks,100,,Sichuan Blue Whales,111,,,
Wed Jan 28 2015,Jilin Northeast Tigers,129,,Tianjin Gold Lions,112,,,
Wed Jan 28 2015,Qingdao Eagles,110,,Xinjiang Flying Tigers,131,,,
Wed Jan 28 2015,Dongguan Leopards,114,,Zhejiang Golden Bulls,109,,,
Fri Jan 30 2015,Sichuan Blue Whales,110,,Chongqing Fly Dragons,108,,,
Fri Jan 30 2015,Jiangsu Dragons,99,,Beijing Ducks,133,,,
Fri Jan 30 2015,Xinjiang Flying Tigers,125,,Fujian Sturgeons,131,,,
Fri Jan 30 2015,Shanxi Brave Dragons,146,,Foshan Long-Lions,139,,OT,
Fri Jan 30 2015,Jiangsu Tongxi Monkey Kings,109,,Jilin Northeast Tigers,124,,,
Fri Jan 30 2015,Liaoning Flying Leopards,109,,Qingdao Eagles,104,,,
Fri Jan 30 2015,Tianjin Gold Lions,101,,Shandong Golden Stars,110,,,
Fri Jan 30 2015,Bayi Rockets,71,,Shanghai Sharks,89,,,
Fri Jan 30 2015,Guangdong Southern Tigers,129,,Zhejiang Golden Bulls,119,,,
Fri Jan 30 2015,Dongguan Leopards,102,,Zhejiang Guangsha Lions,112,,,
Sun Feb 1 2015,Zhejiang Golden Bulls,116,,Bayi Rockets,131,,,
Sun Feb 1 2015,Xinjiang Flying Tigers,129,,Foshan Long-Lions,103,,,
Sun Feb 1 2015,Shandong Golden Stars,120,,Jiangsu Tongxi Monkey Kings,109,,,
Sun Feb 1 2015,Jiangsu Dragons,97,,Jilin Northeast Tigers,113,,,
Sun Feb 1 2015,Fujian Sturgeons,107,,Liaoning Flying Leopards,115,,,
Sun Feb 1 2015,Tianjin Gold Lions,119,,Qingdao Eagles,135,,,
Sun Feb 1 2015,Chongqing Fly Dragons,66,,Shanghai Sharks,110,,,
Sun Feb 1 2015,Sichuan Blue Whales,110,,Shanxi Brave Dragons,117,,,
Sun Feb 1 2015,Beijing Ducks,104,,Dongguan Leopards,112,,,
Sun Feb 1 2015,Guangdong Southern Tigers,119,,Zhejiang Guangsha Lions,125,,,
