Date,Team,PTS,,Opp,PTS,,OT,Notes
Wed Mar 9 2022,Shanxi Loongs,111,,Jiangsu Dragons,84,,,
Wed Mar 9 2022,Guangzhou Loong Lions,56,,Beijing Ducks,84,,,
Thu Mar 10 2022,Shandong Hi-Speed Kirin,143,,Fujian Sturgeons,115,,,
Wed Mar 9 2022,Zhejiang Lions,121,,Qingdao Eagles,89,,,
Thu Mar 10 2022,Jilin Northeast Tigers,81,,Shanghai Sharks,94,,,
Thu Mar 10 2022,Xinjiang Flying Tigers,116,,Shenzhen Leopards,115,,,
Thu Mar 10 2022,Nanjing Monkey Kings,84,,Sichuan Blue Whales,96,,,
Fri Mar 11 2022,Ningbo Rockets,88,,Guangdong Southern Tigers,111,,,
Fri Mar 11 2022,Jiangsu Dragons,75,,Liaoning Flying Leopards,101,,,
Fri Mar 11 2022,Beijing Royal Fighters,93,,Tianjin Pioneers,115,,,
Fri Mar 11 2022,Shanxi Loongs,109,,Zhejiang Golden Bulls,111,,OT,
Sat Mar 12 2022,Xinjiang Flying Tigers,140,,Fujian Sturgeons,134,,,
Sat Mar 12 2022,Qingdao Eagles,119,,Nanjing Monkey Kings,98,,,
Sat Mar 12 2022,Shenzhen Leopards,111,,Shandong Hi-Speed Kirin,106,,,
Sat Mar 12 2022,Shanghai Sharks,95,,Zhejiang Lions,101,,,
Sun Mar 13 2022,Beijing Ducks,97,,Beijing Royal Fighters,81,,,
Sun Mar 13 2022,Guangdong Southern Tigers,101,,Guangzhou Loong Lions,120,,,
Sat Mar 12 2022,Jilin Northeast Tigers,109,,Jiangsu Dragons,95,,,
Sun Mar 13 2022,Zhejiang Golden Bulls,82,,Liaoning Flying Leopards,101,,,
Sat Mar 12 2022,Tianjin Pioneers,110,,Ningbo Rockets,88,,,
Sun Mar 13 2022,Sichuan Blue Whales,99,,Shanxi Loongs,117,,,
Mon Mar 14 2022,Shenzhen Leopards,105,,Xinjiang Flying Tigers,104,,,
Mon Mar 14 2022,Qingdao Eagles,103,,Zhejiang Lions,96,,,
Mon Mar 14 2022,Beijing Royal Fighters,80,,Guangdong Southern Tigers,109,,,
Tue Mar 15 2022,Fujian Sturgeons,107,,Guangzhou Loong Lions,125,,,
Tue Mar 15 2022,Nanjing Monkey Kings,91,,Jiangsu Dragons,99,,,
Tue Mar 15 2022,Zhejiang Golden Bulls,111,,Jilin Northeast Tigers,115,,,
Mon Mar 14 2022,Liaoning Flying Leopards,121,,Sichuan Blue Whales,85,,,
Tue Mar 15 2022,Shandong Hi-Speed Kirin,124,,Tianjin Pioneers,134,,,
Wed Mar 16 2022,Ningbo Rockets,70,,Beijing Ducks,106,,,
Wed Mar 16 2022,Shanxi Loongs,111,,Shanghai Sharks,135,,,
Wed Mar 16 2022,Tianjin Pioneers,116,,Beijing Royal Fighters,112,,,
Thu Mar 17 2022,Sichuan Blue Whales,110,,Nanjing Monkey Kings,106,,,
Wed Mar 16 2022,Jilin Northeast Tigers,98,,Qingdao Eagles,80,,,
Thu Mar 17 2022,Fujian Sturgeons,102,,Shandong Hi-Speed Kirin,113,,,
Thu Mar 17 2022,Guangzhou Loong Lions,120,,Shenzhen Leopards,114,,,
Thu Mar 17 2022,Zhejiang Lions,104,,Zhejiang Golden Bulls,101,,,
Fri Mar 18 2022,Guangdong Southern Tigers,106,,Ningbo Rockets,80,,,
Fri Mar 18 2022,Liaoning Flying Leopards,121,,Shanghai Sharks,101,,,
Fri Mar 18 2022,Jiangsu Dragons,84,,Shanxi Loongs,114,,,
Fri Mar 18 2022,Beijing Ducks,100,,Xinjiang Flying Tigers,111,,,
Sat Mar 19 2022,Guangzhou Loong Lions,98,,Fujian Sturgeons,75,,,
Sat Mar 19 2022,Nanjing Monkey Kings,82,,Qingdao Eagles,104,,,
Sat Mar 19 2022,Beijing Royal Fighters,126,,Shenzhen Leopards,107,,,
Sat Mar 19 2022,Jilin Northeast Tigers,100,,Zhejiang Golden Bulls,115,,,
Sat Mar 19 2022,Shandong Hi-Speed Kirin,96,,Beijing Ducks,89,,,
Sun Mar 20 2022,Xinjiang Flying Tigers,99,,Guangdong Southern Tigers,118,,,
Sat Mar 19 2022,Liaoning Flying Leopards,108,,Jiangsu Dragons,95,,,
Sun Mar 20 2022,Zhejiang Lions,122,,Shanghai Sharks,80,,,
Sun Mar 20 2022,Shanxi Loongs,119,,Sichuan Blue Whales,101,,,
Sun Mar 20 2022,Ningbo Rockets,98,,Tianjin Pioneers,113,,,
Mon Mar 21 2022,Fujian Sturgeons,92,,Beijing Royal Fighters,109,,,
Mon Mar 21 2022,Shenzhen Leopards,119,,Guangzhou Loong Lions,104,,,
Mon Mar 21 2022,Zhejiang Golden Bulls,127,,Nanjing Monkey Kings,78,,,
Mon Mar 21 2022,Qingdao Eagles,100,,Jilin Northeast Tigers,120,,,
Mon Mar 21 2022,Sichuan Blue Whales,90,,Liaoning Flying Leopards,134,,,
Mon Mar 21 2022,Beijing Ducks,118,,Ningbo Rockets,84,,,
Tue Mar 22 2022,Guangdong Southern Tigers,110,,Shandong Hi-Speed Kirin,111,,OT,
Tue Mar 22 2022,Shanghai Sharks,128,,Shanxi Loongs,151,,,
Tue Mar 22 2022,Tianjin Pioneers,119,,Xinjiang Flying Tigers,124,,,
Tue Mar 22 2022,Jiangsu Dragons,80,,Zhejiang Lions,97,,,
