Date,Team,PTS,,Opp,PTS,,OT,Notes
Wed Mar 8 2023,Qingdao Eagles,85,,Guangdong Southern Tigers,94,,,
Wed Mar 8 2023,Shandong Hi-Speed Kirin,92,,Jilin Northeast Tigers,101,,,
Wed Mar 8 2023,Shanghai Sharks,78,,Liaoning Flying Leopards,105,,,
Wed Mar 8 2023,Beijing Royal Fighters,83,,Shanxi Loongs,104,,,
Thu Mar 9 2023,Zhejiang Golden Bulls,111,,Jiangsu Dragons,92,,,
Thu Mar 9 2023,Zhejiang Guangsha Lions,131,,Nanjing Monkey Kings,135,,3OT,
Thu Mar 9 2023,Guangzhou Loong Lions,98,,Tianjin Pioneers,77,,,
Fri Mar 10 2023,Shenzhen Leopards,111,,Fujian Sturgeons,108,,,
Fri Mar 10 2023,Shanghai Sharks,93,,Jilin Northeast Tigers,101,,,
Fri Mar 10 2023,Shandong Hi-Speed Kirin,77,,Liaoning Flying Leopards,99,,,
Fri Mar 10 2023,Beijing Ducks,107,,Ningbo Rockets,76,,,
Fri Mar 10 2023,Xinjiang Flying Tigers,,,Sichuan Blue Whales,20,,,Cancelled
Sat Mar 11 2023,Guangzhou Loong Lions,98,,Beijing Royal Fighters,93,,,
Sat Mar 11 2023,Zhejiang Guangsha Lions,96,,Guangdong Southern Tigers,98,,,
Sat Mar 11 2023,Jiangsu Dragons,87,,Nanjing Monkey Kings,89,,,
Sat Mar 11 2023,Shanxi Loongs,113,,Tianjin Pioneers,110,,,
Sat Mar 11 2023,Qingdao Eagles,102,,Zhejiang Golden Bulls,118,,,
Sun Mar 12 2023,Jilin Northeast Tigers,96,,Ningbo Rockets,95,,,
Sun Mar 12 2023,Fujian Sturgeons,87,,Shandong Hi-Speed Kirin,109,,,
Sun Mar 12 2023,Beijing Ducks,98,,Shanghai Sharks,102,,,
Sun Mar 12 2023,Sichuan Blue Whales,98,,Shenzhen Leopards,117,,,
Mon Mar 13 2023,Zhejiang Golden Bulls,92,,Guangzhou Loong Lions,80,,,
Mon Mar 13 2023,Beijing Royal Fighters,94,,Jiangsu Dragons,85,,,
Mon Mar 13 2023,Nanjing Monkey Kings,76,,Qingdao Eagles,93,,,
Mon Mar 13 2023,Guangdong Southern Tigers,129,,Shanxi Loongs,99,,,
Mon Mar 13 2023,Liaoning Flying Leopards,,,Xinjiang Flying Tigers,,,,Cancelled
Mon Mar 13 2023,Tianjin Pioneers,83,,Zhejiang Guangsha Lions,112,,,
Tue Mar 14 2023,Sichuan Blue Whales,113,,Ningbo Rockets,101,,,
Tue Mar 14 2023,Jilin Northeast Tigers,82,,Shandong Hi-Speed Kirin,103,,,
Tue Mar 14 2023,Beijing Ducks,85,,Shenzhen Leopards,92,,,
Wed Mar 15 2023,Tianjin Pioneers,84,,Guangzhou Loong Lions,113,,,
Wed Mar 15 2023,Guangdong Southern Tigers,66,,Qingdao Eagles,76,,,
Wed Mar 15 2023,Liaoning Flying Leopards,105,,Shanghai Sharks,109,,,
Wed Mar 15 2023,Fujian Sturgeons,,,Xinjiang Flying Tigers,,,,Cancelled
Wed Mar 15 2023,Jiangsu Dragons,80,,Zhejiang Golden Bulls,121,,,
Thu Mar 16 2023,Shanxi Loongs,94,,Beijing Royal Fighters,99,,,
Thu Mar 16 2023,Nanjing Monkey Kings,102,,Zhejiang Guangsha Lions,110,,,
Fri Mar 17 2023,Xinjiang Flying Tigers,97,,Beijing Ducks,100,,,
Fri Mar 17 2023,Guangdong Southern Tigers,101,,Guangzhou Loong Lions,79,,,
Fri Mar 17 2023,Tianjin Pioneers,96,,Jiangsu Dragons,104,,,
Fri Mar 17 2023,Shenzhen Leopards,94,,Jilin Northeast Tigers,89,,,
Fri Mar 17 2023,Ningbo Rockets,71,,Liaoning Flying Leopards,97,,,
Fri Mar 17 2023,Fujian Sturgeons,98,,Shanghai Sharks,112,,,
Fri Mar 17 2023,Shandong Hi-Speed Kirin,93,,Sichuan Blue Whales,99,,,
Sat Mar 18 2023,Qingdao Eagles,83,,Beijing Royal Fighters,110,,,
Sat Mar 18 2023,Shanxi Loongs,119,,Nanjing Monkey Kings,114,,,
Sat Mar 18 2023,Zhejiang Golden Bulls,94,,Zhejiang Guangsha Lions,97,,,
Sun Mar 19 2023,Shandong Hi-Speed Kirin,90,,Beijing Ducks,112,,,
Sun Mar 19 2023,Ningbo Rockets,92,,Fujian Sturgeons,112,,,
Sun Mar 19 2023,Jiangsu Dragons,82,,Guangdong Southern Tigers,92,,,
Sun Mar 19 2023,Xinjiang Flying Tigers,99,,Jilin Northeast Tigers,103,,,
Sun Mar 19 2023,Shenzhen Leopards,98,,Liaoning Flying Leopards,115,,,
Mon Mar 20 2023,Zhejiang Guangsha Lions,107,,Beijing Royal Fighters,102,,OT,
Mon Mar 20 2023,Guangzhou Loong Lions,101,,Nanjing Monkey Kings,95,,,
Mon Mar 20 2023,Shanghai Sharks,112,,Sichuan Blue Whales,109,,,
Mon Mar 20 2023,Qingdao Eagles,101,,Tianjin Pioneers,115,,,
Mon Mar 20 2023,Shanxi Loongs,85,,Zhejiang Golden Bulls,102,,,
Tue Mar 21 2023,Ningbo Rockets,100,,Guangdong Southern Tigers,118,,,
Tue Mar 21 2023,Jiangsu Dragons,77,,Liaoning Flying Leopards,105,,,
Wed Mar 22 2023,Zhejiang Guangsha Lions,108,,Beijing Ducks,92,,,
Wed Mar 22 2023,Qingdao Eagles,86,,Fujian Sturgeons,95,,,
Wed Mar 22 2023,Shanghai Sharks,111,,Nanjing Monkey Kings,103,,,
Wed Mar 22 2023,Jilin Northeast Tigers,94,,Shanxi Loongs,119,,,
Wed Mar 22 2023,Beijing Royal Fighters,105,,Shenzhen Leopards,123,,,
Wed Mar 22 2023,Guangzhou Loong Lions,102,,Sichuan Blue Whales,90,,,
Wed Mar 22 2023,Shandong Hi-Speed Kirin,99,,Tianjin Pioneers,101,,,
Wed Mar 22 2023,Xinjiang Flying Tigers,92,,Zhejiang Golden Bulls,113,,,
Tue Mar 28 2023,Guangzhou Loong Lions,115,,Fujian Sturgeons,100,,,
Tue Mar 28 2023,Jilin Northeast Tigers,101,,Jiangsu Dragons,113,,,
Tue Mar 28 2023,Tianjin Pioneers,84,,Ningbo Rockets,90,,,
Tue Mar 28 2023,Nanjing Monkey Kings,119,,Shandong Hi-Speed Kirin,126,,,
Tue Mar 28 2023,Guangdong Southern Tigers,108,,Shanghai Sharks,101,,,
Tue Mar 28 2023,Sichuan Blue Whales,111,,Shanxi Loongs,128,,,
Tue Mar 28 2023,Zhejiang Golden Bulls,99,,Shenzhen Leopards,94,,,
Tue Mar 28 2023,Liaoning Flying Leopards,85,,Zhejiang Guangsha Lions,88,,,
Wed Mar 29 2023,Beijing Ducks,94,,Qingdao Eagles,79,,,
Wed Mar 29 2023,Beijing Royal Fighters,92,,Xinjiang Flying Tigers,98,,,
Thu Mar 30 2023,Sichuan Blue Whales,112,,Jiangsu Dragons,124,,,
Thu Mar 30 2023,Tianjin Pioneers,106,,Shanghai Sharks,125,,,
Thu Mar 30 2023,Liaoning Flying Leopards,127,,Shanxi Loongs,99,,,
Thu Mar 30 2023,Fujian Sturgeons,107,,Zhejiang Guangsha Lions,111,,OT,
Thu Mar 30 2023,Ningbo Rockets,82,,Zhejiang Golden Bulls,123,,,
Fri Mar 31 2023,Shandong Hi-Speed Kirin,89,,Beijing Royal Fighters,104,,,
Fri Mar 31 2023,Jilin Northeast Tigers,92,,Qingdao Eagles,102,,,
Fri Mar 31 2023,Guangdong Southern Tigers,95,,Shenzhen Leopards,98,,,
Sat Apr 1 2023,Beijing Ducks,101,,Guangzhou Loong Lions,87,,,
Sat Apr 1 2023,Nanjing Monkey Kings,101,,Xinjiang Flying Tigers,108,,,
Sun Apr 2 2023,Ningbo Rockets,95,,Beijing Royal Fighters,99,,,
Sun Apr 2 2023,Shandong Hi-Speed Kirin,93,,Guangdong Southern Tigers,102,,,
Sun Apr 2 2023,Fujian Sturgeons,79,,Jiangsu Dragons,102,,,
Sun Apr 2 2023,Zhejiang Guangsha Lions,99,,Jilin Northeast Tigers,89,,,
Sun Apr 2 2023,Sichuan Blue Whales,100,,Qingdao Eagles,113,,,
Sun Apr 2 2023,Shanghai Sharks,112,,Zhejiang Golden Bulls,88,,,
Mon Apr 3 2023,Shanxi Loongs,103,,Beijing Ducks,105,,,
Mon Apr 3 2023,Liaoning Flying Leopards,69,,Guangzhou Loong Lions,87,,,
Mon Apr 3 2023,Shenzhen Leopards,103,,Nanjing Monkey Kings,102,,,
Mon Apr 3 2023,Tianjin Pioneers,91,,Xinjiang Flying Tigers,98,,,
Wed Apr 5 2023,Jiangsu Dragons,92,,Beijing Ducks,123,,,
Wed Apr 5 2023,Shanxi Loongs,87,,Fujian Sturgeons,93,,,
Wed Apr 5 2023,Xinjiang Flying Tigers,95,,Guangdong Southern Tigers,108,,,
Wed Apr 5 2023,Guangzhou Loong Lions,104,,Jilin Northeast Tigers,87,,,
Wed Apr 5 2023,Qingdao Eagles,87,,Liaoning Flying Leopards,116,,,
Wed Apr 5 2023,Nanjing Monkey Kings,97,,Ningbo Rockets,98,,,
Wed Apr 5 2023,Zhejiang Golden Bulls,86,,Shandong Hi-Speed Kirin,104,,,
Wed Apr 5 2023,Beijing Royal Fighters,100,,Shanghai Sharks,149,,,
Wed Apr 5 2023,Zhejiang Guangsha Lions,115,,Sichuan Blue Whales,103,,,
Wed Apr 5 2023,Shenzhen Leopards,98,,Tianjin Pioneers,104,,,
