Date,Team,PTS,,Opp,PTS,,OT,Notes
Fri Jan 22 2016,Xinjiang Flying Tigers,98,,Foshan Long-Lions,99,,,
Fri Jan 22 2016,Jilin Northeast Tigers,108,,Jiangsu Tongxi Monkey Kings,94,,,
Fri Jan 22 2016,Bayi Rockets,98,,Qingdao Eagles,103,,,
Fri Jan 22 2016,Shandong Golden Stars,125,,Sichuan Blue Whales,99,,,
Fri Jan 22 2016,Tianjin Gold Lions,133,,Zhejiang Golden Bulls,138,,OT,
Fri Jan 22 2016,Liaoning Flying Leopards,121,,Zhejiang Guangsha Lions,109,,OT,
Sun Jan 24 2016,Guangdong Southern Tigers,99,,Bayi Rockets,84,,,
Sun Jan 24 2016,Beikong Fly Dragons,112,,Fujian Sturgeons,122,,,
Sun Jan 24 2016,Shanxi Brave Dragons,127,,Foshan Long-Lions,118,,,
Sun Jan 24 2016,Jilin Northeast Tigers,83,,Jiangsu Dragons,104,,,
Sun Jan 24 2016,Qingdao Eagles,99,,Shandong Golden Stars,131,,,
Sun Jan 24 2016,Xinjiang Flying Tigers,97,,Shenzhen Leopards,81,,,
Sun Jan 24 2016,Shanghai Sharks,90,,Sichuan Blue Whales,112,,,
Sun Jan 24 2016,Jiangsu Tongxi Monkey Kings,93,,Tianjin Gold Lions,120,,,
Sun Jan 24 2016,Liaoning Flying Leopards,131,,Zhejiang Golden Bulls,106,,,
Sun Jan 24 2016,Beijing Ducks,97,,Zhejiang Guangsha Lions,100,,,
Tue Jan 26 2016,Jiangsu Tongxi Monkey Kings,107,,Fujian Sturgeons,112,,,
Tue Jan 26 2016,Shanghai Sharks,113,,Foshan Long-Lions,127,,,
Wed Jan 27 2016,Liaoning Flying Leopards,106,,Bayi Rockets,84,,,
Wed Jan 27 2016,Beijing Ducks,94,,Jiangsu Dragons,113,,,
Wed Jan 27 2016,Beikong Fly Dragons,110,,Jilin Northeast Tigers,118,,,
Wed Jan 27 2016,Tianjin Gold Lions,97,,Shandong Golden Stars,119,,,
Wed Jan 27 2016,Qingdao Eagles,117,,Shanxi Brave Dragons,129,,,
Wed Jan 27 2016,Zhejiang Golden Bulls,113,,Shenzhen Leopards,105,,,
Wed Jan 27 2016,Guangdong Southern Tigers,93,,Sichuan Blue Whales,101,,,
Wed Jan 27 2016,Zhejiang Guangsha Lions,105,,Xinjiang Flying Tigers,106,,,
Fri Jan 29 2016,Sichuan Blue Whales,111,,Beijing Ducks,97,,,
Fri Jan 29 2016,Zhejiang Golden Bulls,102,,Guangdong Southern Tigers,127,,,
Fri Jan 29 2016,Bayi Rockets,105,,Foshan Long-Lions,111,,,
Fri Jan 29 2016,Shanghai Sharks,100,,Jiangsu Tongxi Monkey Kings,95,,,
Fri Jan 29 2016,Shenzhen Leopards,110,,Jilin Northeast Tigers,103,,,
Fri Jan 29 2016,Beikong Fly Dragons,110,,Liaoning Flying Leopards,122,,,
Fri Jan 29 2016,Zhejiang Guangsha Lions,140,,Qingdao Eagles,133,,OT,
Fri Jan 29 2016,Jiangsu Dragons,115,,Shandong Golden Stars,113,,,
Fri Jan 29 2016,Xinjiang Flying Tigers,110,,Shanxi Brave Dragons,112,,,
Fri Jan 29 2016,Fujian Sturgeons,118,,Tianjin Gold Lions,111,,,
Sun Jan 31 2016,Xinjiang Flying Tigers,126,,Beikong Fly Dragons,120,,,
Sun Jan 31 2016,Fujian Sturgeons,111,,Beijing Ducks,118,,,
Sun Jan 31 2016,Jiangsu Tongxi Monkey Kings,85,,Guangdong Southern Tigers,112,,,
Sun Jan 31 2016,Sichuan Blue Whales,106,,Jiangsu Dragons,104,,,
Sun Jan 31 2016,Tianjin Gold Lions,128,,Jilin Northeast Tigers,132,,,
Sun Jan 31 2016,Foshan Long-Lions,148,,Qingdao Eagles,151,,OT,
Sun Jan 31 2016,Shandong Golden Stars,111,,Shanghai Sharks,97,,,
Sun Jan 31 2016,Zhejiang Guangsha Lions,95,,Shanxi Brave Dragons,113,,,
Sun Jan 31 2016,Liaoning Flying Leopards,109,,Shenzhen Leopards,93,,,
Sun Jan 31 2016,Bayi Rockets,81,,Zhejiang Golden Bulls,93,,,
Wed Feb 3 2016,Shanghai Sharks,78,,Bayi Rockets,74,,,
Wed Feb 3 2016,Shenzhen Leopards,109,,Beikong Fly Dragons,104,,,
Wed Feb 3 2016,Shanxi Brave Dragons,96,,Beijing Ducks,106,,,
Wed Feb 3 2016,Jilin Northeast Tigers,100,,Fujian Sturgeons,140,,,
Wed Feb 3 2016,Guangdong Southern Tigers,121,,Foshan Long-Lions,105,,,
Wed Feb 3 2016,Sichuan Blue Whales,120,,Jiangsu Tongxi Monkey Kings,115,,,
Wed Feb 3 2016,Liaoning Flying Leopards,150,,Tianjin Gold Lions,122,,,
Wed Feb 3 2016,Qingdao Eagles,104,,Xinjiang Flying Tigers,139,,,
Wed Feb 3 2016,Jiangsu Dragons,93,,Zhejiang Golden Bulls,111,,,
Wed Feb 3 2016,Shandong Golden Stars,134,,Zhejiang Guangsha Lions,138,,,
Fri Feb 5 2016,Shandong Golden Stars,100,,Bayi Rockets,95,,,
Fri Feb 5 2016,Zhejiang Golden Bulls,105,,Beikong Fly Dragons,120,,,
Fri Feb 5 2016,Guangdong Southern Tigers,107,,Fujian Sturgeons,88,,,
Fri Feb 5 2016,Beijing Ducks,82,,Jiangsu Tongxi Monkey Kings,92,,,
Fri Feb 5 2016,Shanxi Brave Dragons,115,,Liaoning Flying Leopards,132,,,
Fri Feb 5 2016,Qingdao Eagles,104,,Shanghai Sharks,107,,,
Fri Feb 5 2016,Jiangsu Dragons,82,,Shenzhen Leopards,106,,,
Fri Feb 5 2016,Jilin Northeast Tigers,112,,Sichuan Blue Whales,134,,,
Fri Feb 5 2016,Tianjin Gold Lions,100,,Xinjiang Flying Tigers,145,,,
Fri Feb 5 2016,Foshan Long-Lions,113,,Zhejiang Guangsha Lions,155,,,
