Date,Team,PTS,,Opp,PTS,,OT,Notes
Tue May 4 2021,JDA Dijon,54,,ÉB Pau-Lacq-Orthez,79,,,
Tue May 4 2021,Roanne,93,,LDLC ASVEL,101,,,
Wed May 5 2021,Metropolitans 92,77,,JL Bourg,86,,,
Thu May 6 2021,SIG Strasbourg,,,ESSM Le Portel,,,,Postponed
Fri May 7 2021,LDLC ASVEL,99,,ESSM Le Portel,69,,,
Sat May 8 2021,Élan Chalon,90,,Limoges CSP,96,,,
Sat May 8 2021,Metropolitans 92,79,,Orléans Loiret,90,,,
Sun May 9 2021,ÉB Pau-Lacq-Orthez,78,,Cholet,75,,,
Sun May 9 2021,Le Mans Sarthe,63,,ESSM Le Portel,88,,,
Sun May 9 2021,BCM Gravelines-Dunkerque,69,,AS Monaco,122,,,
Sun May 9 2021,Boulazac Dordogne,80,,LDLC ASVEL,96,,,
Wed May 12 2021,Nanterre 92,97,,Élan Chalon,87,,,
Wed May 12 2021,Cholet,89,,,94,,,
Wed May 12 2021,Cholet,89,,Champagne Châlons Reims,94,,,
Wed May 12 2021,AS Monaco,83,,JDA Dijon,86,,,
Wed May 12 2021,ESSM Le Portel,73,,BCM Gravelines-Dunkerque,63,,,
Wed May 12 2021,Orléans Loiret,82,,Limoges CSP,74,,OT,
Wed May 12 2021,Boulazac Dordogne,94,,Roanne,91,,,
Wed May 12 2021,Le Mans Sarthe,75,,LDLC ASVEL,89,,,
Fri May 14 2021,Boulazac Dordogne,86,,JL Bourg,92,,OT,
Sat May 15 2021,Roanne,81,,,83,,,
Sat May 15 2021,Roanne,81,,Champagne Châlons Reims,83,,,
Sat May 15 2021,JDA Dijon,86,,Le Mans Sarthe,80,,,
Sat May 15 2021,BCM Gravelines-Dunkerque,72,,Nanterre 92,67,,,
Sat May 15 2021,AS Monaco,68,,LDLC ASVEL,92,,,
Mon May 17 2021,LDLC ASVEL,79,,JL Bourg,70,,,
Mon May 17 2021,Le Mans Sarthe,95,,Cholet,88,,,
Mon May 17 2021,Orléans Loiret,71,,JDA Dijon,74,,,
Mon May 17 2021,Champagne Châlons Reims,66,,Limoges CSP,73,,,
Mon May 17 2021,Nanterre 92,67,,AS Monaco,90,,,
Mon May 17 2021,ESSM Le Portel,77,,Roanne,74,,,
Wed May 19 2021,Élan Chalon,88,,Boulazac Dordogne,87,,OT,
Thu May 20 2021,Limoges CSP,70,,JDA Dijon,75,,,
Thu May 20 2021,AS Monaco,86,,Le Mans Sarthe,71,,,
Thu May 20 2021,ÉB Pau-Lacq-Orthez,77,,Nanterre 92,115,,,
Thu May 20 2021,SIG Strasbourg,75,,LDLC ASVEL,87,,,
Fri May 21 2021,Champagne Châlons Reims,98,,Cholet,87,,,
Sat May 22 2021,Orléans Loiret,92,,Boulazac Dordogne,73,,,
Sat May 22 2021,JL Bourg,84,,ESSM Le Portel,78,,,
Sat May 22 2021,AS Monaco,75,,Limoges CSP,59,,,
Sat May 22 2021,JDA Dijon,75,,Metropolitans 92,65,,,
Sat May 22 2021,LDLC ASVEL,90,,ÉB Pau-Lacq-Orthez,84,,,
Sat May 22 2021,Nanterre 92,77,,Roanne,66,,,
Sat May 22 2021,BCM Gravelines-Dunkerque,64,,SIG Strasbourg,83,,,
Tue May 25 2021,AS Monaco,74,,JL Bourg,73,,,
Tue May 25 2021,Boulazac Dordogne,75,,,84,,,
Tue May 25 2021,Boulazac Dordogne,75,,Champagne Châlons Reims,84,,,
Tue May 25 2021,SIG Strasbourg,87,,JDA Dijon,81,,OT,
Tue May 25 2021,Élan Chalon,88,,BCM Gravelines-Dunkerque,89,,,
Tue May 25 2021,ÉB Pau-Lacq-Orthez,72,,ESSM Le Portel,58,,,
Tue May 25 2021,Cholet,71,,Limoges CSP,77,,,
Tue May 25 2021,Orléans Loiret,87,,Nanterre 92,99,,,
Tue May 25 2021,Metropolitans 92,63,,LDLC ASVEL,81,,,
Thu May 27 2021,Le Mans Sarthe,52,,AS Monaco,75,,,
Thu May 27 2021,SIG Strasbourg,65,,Orléans Loiret,91,,,
Fri May 28 2021,Limoges CSP,83,,Roanne,77,,,
Sat May 29 2021,Metropolitans 92,78,,Élan Chalon,72,,,
Sat May 29 2021,JL Bourg,89,,Cholet,96,,,
Sat May 29 2021,Le Mans Sarthe,93,,Nanterre 92,97,,OT,
Sat May 29 2021,LDLC ASVEL,80,,Orléans Loiret,66,,,
Sat May 29 2021,BCM Gravelines-Dunkerque,64,,ÉB Pau-Lacq-Orthez,80,,,
Sat May 29 2021,Champagne Châlons Reims,77,,SIG Strasbourg,85,,,
Mon May 31 2021,JL Bourg,81,,SIG Strasbourg,73,,,
Tue Jun 1 2021,AS Monaco,92,,,98,,,
Tue Jun 1 2021,AS Monaco,92,,Champagne Châlons Reims,98,,,
Tue Jun 1 2021,Orléans Loiret,93,,Le Mans Sarthe,87,,,
Tue Jun 1 2021,Boulazac Dordogne,74,,Limoges CSP,84,,,
Wed Jun 2 2021,Metropolitans 92,65,,Nanterre 92,73,,,
Wed Jun 2 2021,Cholet,64,,LDLC ASVEL,82,,,
Thu Jun 3 2021,BCM Gravelines-Dunkerque,80,,Boulazac Dordogne,75,,,
Thu Jun 3 2021,JDA Dijon,84,,JL Bourg,89,,,
Thu Jun 3 2021,Champagne Châlons Reims,91,,Élan Chalon,94,,,
Thu Jun 3 2021,ESSM Le Portel,67,,Orléans Loiret,79,,,
Thu Jun 3 2021,Limoges CSP,70,,ÉB Pau-Lacq-Orthez,78,,,
Thu Jun 3 2021,AS Monaco,78,,Roanne,84,,,
Thu Jun 3 2021,Le Mans Sarthe,88,,SIG Strasbourg,83,,,
Sat Jun 5 2021,LDLC ASVEL,87,,Metropolitans 92,106,,,
Sun Jun 6 2021,Orléans Loiret,74,,,75,,,
Sun Jun 6 2021,Orléans Loiret,74,,Champagne Châlons Reims,75,,,
Sun Jun 6 2021,Nanterre 92,88,,Cholet,83,,,
Sun Jun 6 2021,Roanne,64,,JDA Dijon,96,,,
Sun Jun 6 2021,Boulazac Dordogne,83,,Le Mans Sarthe,98,,,
Sun Jun 6 2021,SIG Strasbourg,80,,ESSM Le Portel,74,,,
Sun Jun 6 2021,BCM Gravelines-Dunkerque,77,,Limoges CSP,87,,,
Sun Jun 6 2021,JL Bourg,94,,AS Monaco,86,,,
Sun Jun 6 2021,Élan Chalon,86,,ÉB Pau-Lacq-Orthez,99,,,
Wed Jun 9 2021,ÉB Pau-Lacq-Orthez,86,,Boulazac Dordogne,78,,,
Wed Jun 9 2021,Champagne Châlons Reims,74,,JL Bourg,84,,,
Wed Jun 9 2021,ESSM Le Portel,78,,Cholet,86,,,
Wed Jun 9 2021,Le Mans Sarthe,86,,JDA Dijon,90,,,
Wed Jun 9 2021,AS Monaco,91,,BCM Gravelines-Dunkerque,74,,,
Wed Jun 9 2021,LDLC ASVEL,101,,Nanterre 92,83,,,
Wed Jun 9 2021,Limoges CSP,73,,Orléans Loiret,78,,,
Wed Jun 9 2021,Élan Chalon,84,,Roanne,97,,,
Wed Jun 9 2021,Metropolitans 92,81,,SIG Strasbourg,100,,,
Fri Jun 11 2021,LDLC ASVEL,94,,BCM Gravelines-Dunkerque,61,,,
Sat Jun 12 2021,JDA Dijon,90,,Élan Chalon,81,,,
Sat Jun 12 2021,JDA Dijon,90,,Élan Chalon,81,,,
Sat Jun 12 2021,SIG Strasbourg,79,,,72,,,
Sat Jun 12 2021,SIG Strasbourg,79,,Champagne Châlons Reims,72,,,
Sat Jun 12 2021,Nanterre 92,86,,Le Mans Sarthe,95,,,
Sat Jun 12 2021,Limoges CSP,64,,ESSM Le Portel,70,,,
Sat Jun 12 2021,Boulazac Dordogne,69,,AS Monaco,76,,,
Sat Jun 12 2021,Roanne,69,,Metropolitans 92,75,,,
Sat Jun 12 2021,Cholet,62,,ÉB Pau-Lacq-Orthez,73,,,
Mon Jun 14 2021,SIG Strasbourg,81,,JL Bourg,73,,,
Mon Jun 14 2021,Metropolitans 92,95,,Cholet,82,,,
Mon Jun 14 2021,AS Monaco,79,,Nanterre 92,86,,,
Tue Jun 15 2021,Champagne Châlons Reims,70,,Boulazac Dordogne,81,,,
Tue Jun 15 2021,ESSM Le Portel,57,,JDA Dijon,73,,,
Tue Jun 15 2021,ÉB Pau-Lacq-Orthez,100,,BCM Gravelines-Dunkerque,80,,,
Tue Jun 15 2021,Le Mans Sarthe,88,,Limoges CSP,84,,,
Tue Jun 15 2021,Élan Chalon,79,,Orléans Loiret,87,,,
Tue Jun 15 2021,LDLC ASVEL,89,,Roanne,75,,,
Wed Jun 16 2021,SIG Strasbourg,85,,AS Monaco,72,,,
Thu Jun 17 2021,Boulazac Dordogne,80,,Cholet,116,,,
Fri Jun 18 2021,LDLC ASVEL,98,,AS Monaco,73,,,
