Country,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
USA,MLS,2018,24/06/2018,03:00,Real Salt Lake,San Jose Earthquakes,1,1,D,1.63,4.26,5.41,1.7,4.33,5.42,1.63,4.08,4.91
USA,MLS,2018,24/06/2018,03:00,Seattle Sounders,Chicago Fire,1,1,D,1.58,4.16,6.29,1.67,4.16,6.29,1.6,3.94,5.48
USA,MLS,2018,24/06/2018,03:30,Los Angeles FC,Columbus Crew,2,0,H,2.37,3.62,2.98,2.43,3.65,3.1,2.32,3.49,2.89
USA,MLS,2018,24/06/2018,21:30,Atlanta Utd,Portland Timbers,1,1,D,1.54,4.79,5.66,1.58,4.9,6,1.53,4.5,5.37
USA,MLS,2018,24/06/2018,22:00,New York City,Toronto FC,2,1,H,1.79,4.06,4.38,1.85,4.3,4.45,1.77,3.96,4.1
USA,MLS,2018,30/06/2018,01:00,Minnesota United,FC Dallas,0,1,A,3.2,3.71,2.22,3.36,3.75,2.25,3.16,3.57,2.13
USA,MLS,2018,30/06/2018,21:30,Seattle Sounders,Portland Timbers,2,3,A,2.3,3.46,3.23,2.38,3.51,3.3,2.26,3.31,3.16
USA,MLS,2018,01/07/2018,00:00,Atlanta Utd,Orlando City,4,0,H,1.29,6.24,9.98,1.33,6.51,13,1.27,5.89,9.44
USA,MLS,2018,01/07/2018,00:00,CF Montreal,Sporting Kansas City,2,0,H,2.89,3.47,2.5,3.01,3.6,2.54,2.83,3.36,2.43
USA,MLS,2018,01/07/2018,00:30,Columbus Crew,Real Salt Lake,2,1,H,1.62,3.98,6.07,1.63,4.5,6.75,1.56,4.13,5.62
USA,MLS,2018,01/07/2018,00:30,New England Revolution,DC United,3,2,H,1.74,4.05,4.79,1.77,4.1,5,1.7,3.93,4.52
USA,MLS,2018,01/07/2018,01:00,Chicago Fire,New York City,3,2,H,2.59,3.7,2.66,2.75,3.75,2.76,2.53,3.56,2.59
USA,MLS,2018,01/07/2018,01:00,Los Angeles FC,Philadelphia Union,4,1,H,1.65,4.2,5.25,1.68,4.3,5.45,1.64,4.06,4.89
USA,MLS,2018,01/07/2018,03:00,San Jose Earthquakes,Los Angeles Galaxy,3,3,D,2.61,3.81,2.58,2.67,3.81,2.7,2.51,3.6,2.59
USA,MLS,2018,01/07/2018,21:30,Toronto FC,New York Red Bulls,0,1,A,2.37,3.83,2.86,2.43,3.94,2.95,2.33,3.67,2.77
USA,MLS,2018,02/07/2018,00:00,Vancouver Whitecaps,Colorado Rapids,0,1,A,1.74,3.84,5.06,1.76,4.14,5.25,1.7,3.83,4.73
USA,MLS,2018,04/07/2018,02:00,Houston Dynamo,Los Angeles FC,2,2,D,1.98,3.94,3.64,2.02,4.05,3.65,1.94,3.85,3.47
USA,MLS,2018,05/07/2018,00:00,Minnesota United,Toronto FC,4,3,H,2.83,3.7,2.44,2.9,3.8,2.47,2.76,3.62,2.36
USA,MLS,2018,05/07/2018,01:00,FC Dallas,Atlanta Utd,3,2,H,2.35,3.75,2.94,2.43,3.75,3.05,2.31,3.55,2.88
USA,MLS,2018,05/07/2018,02:00,Colorado Rapids,Seattle Sounders,1,2,A,2.4,3.46,3.06,2.47,3.54,3.15,2.32,3.34,2.99
USA,MLS,2018,05/07/2018,03:00,Real Salt Lake,Sporting Kansas City,4,2,H,2.53,3.56,2.8,2.56,3.6,2.9,2.45,3.43,2.75
USA,MLS,2018,05/07/2018,03:30,Los Angeles Galaxy,DC United,2,2,D,1.63,4.35,5.3,1.68,4.35,5.3,1.63,4.17,4.81
USA,MLS,2018,08/07/2018,00:00,Philadelphia Union,Atlanta Utd,0,2,A,2.39,3.74,2.88,2.43,3.84,2.94,2.32,3.62,2.81
USA,MLS,2018,08/07/2018,00:30,CF Montreal,Colorado Rapids,2,1,H,1.64,4.13,5.49,1.76,4.34,5.7,1.63,3.92,5.17
USA,MLS,2018,08/07/2018,00:30,New England Revolution,Seattle Sounders,0,0,D,1.65,4.41,4.97,1.72,4.44,5.2,1.66,4.07,4.69
USA,MLS,2018,08/07/2018,01:30,Sporting Kansas City,Toronto FC,2,2,D,2.08,3.49,3.75,2.14,3.8,3.86,2.03,3.5,3.52
USA,MLS,2018,08/07/2018,02:00,Houston Dynamo,Minnesota United,3,0,H,1.44,5.08,6.94,1.51,5.45,7.5,1.45,4.76,6.23
USA,MLS,2018,08/07/2018,03:00,Real Salt Lake,FC Dallas,2,0,H,2.1,3.82,3.39,2.2,3.92,3.5,2.06,3.61,3.31
USA,MLS,2018,08/07/2018,03:30,Los Angeles Galaxy,Columbus Crew,4,0,H,2.16,3.66,3.36,2.23,3.7,3.5,2.12,3.49,3.28
USA,MLS,2018,08/07/2018,03:30,Vancouver Whitecaps,Chicago Fire,3,2,H,1.76,4.32,4.26,1.81,4.32,4.4,1.76,3.94,4.14
USA,MLS,2018,08/07/2018,04:00,Los Angeles FC,Orlando City,4,1,H,1.47,5.05,6.46,1.51,5.2,7,1.46,4.75,5.95
USA,MLS,2018,08/07/2018,04:00,Portland Timbers,San Jose Earthquakes,2,1,H,1.53,4.65,6.05,1.55,4.94,6.32,1.5,4.55,5.74
USA,MLS,2018,09/07/2018,00:00,New York City,New York Red Bulls,1,0,H,2.46,3.84,2.73,2.6,3.92,2.75,2.49,3.65,2.58
USA,MLS,2018,12/07/2018,00:00,New York City,CF Montreal,3,0,H,1.61,4.15,5.81,1.64,4.33,5.9,1.58,4.09,5.41
USA,MLS,2018,12/07/2018,01:30,Chicago Fire,Philadelphia Union,3,4,A,2.29,3.77,3.02,2.31,3.82,3.3,2.19,3.63,3.02
USA,MLS,2018,15/07/2018,00:00,New York City,Columbus Crew,2,0,H,1.97,3.76,3.87,2.17,3.78,3.92,1.97,3.56,3.66
USA,MLS,2018,15/07/2018,00:00,New York Red Bulls,Sporting Kansas City,3,2,H,1.6,4.44,5.5,1.65,4.54,5.55,1.58,4.2,5.21
USA,MLS,2018,15/07/2018,00:30,CF Montreal,San Jose Earthquakes,2,0,H,1.66,4.26,5.09,1.71,4.33,5.27,1.65,4.11,4.76
USA,MLS,2018,15/07/2018,00:30,New England Revolution,Los Angeles Galaxy,2,3,A,1.83,4.14,4.1,1.96,4.15,4.25,1.85,3.89,3.81
USA,MLS,2018,15/07/2018,01:00,DC United,Vancouver Whitecaps,3,1,H,1.66,4.3,5.03,1.72,4.33,5.3,1.64,4.14,4.81
USA,MLS,2018,15/07/2018,01:00,FC Dallas,Chicago Fire,3,1,H,1.33,5.81,8.96,1.38,5.91,10,1.32,5.43,8.47
USA,MLS,2018,15/07/2018,01:00,Minnesota United,Real Salt Lake,3,2,H,2.32,3.82,2.94,2.4,3.84,3,2.31,3.58,2.85
USA,MLS,2018,15/07/2018,01:00,Orlando City,Toronto FC,2,1,H,2.44,4.06,2.66,2.59,4.1,2.9,2.41,3.78,2.62
USA,MLS,2018,15/07/2018,02:00,Colorado Rapids,Houston Dynamo,0,0,D,2.92,3.43,2.51,3.08,3.6,2.55,2.82,3.36,2.43
USA,MLS,2018,15/07/2018,19:00,Atlanta Utd,Seattle Sounders,1,1,D,1.38,5.37,8.31,1.41,5.4,8.79,1.36,5.05,7.66
USA,MLS,2018,15/07/2018,23:00,Los Angeles FC,Portland Timbers,0,0,D,1.62,4.76,4.85,1.7,4.8,5.1,1.6,4.44,4.71
USA,MLS,2018,19/07/2018,01:00,Minnesota United,New England Revolution,2,1,H,2.14,3.98,3.17,2.3,4,3.24,2.13,3.73,3.07
USA,MLS,2018,21/07/2018,20:30,Atlanta Utd,DC United,3,1,H,1.44,5.09,6.99,1.51,5.5,6.99,1.44,4.87,6.07
USA,MLS,2018,21/07/2018,21:00,Seattle Sounders,Vancouver Whitecaps,2,0,H,1.89,3.71,4.25,1.9,3.9,4.5,1.83,3.65,4.13
USA,MLS,2018,22/07/2018,00:00,Chicago Fire,Toronto FC,1,2,A,2.75,3.71,2.51,2.9,3.85,2.56,2.67,3.65,2.42
USA,MLS,2018,22/07/2018,00:00,New York Red Bulls,New England Revolution,2,0,H,1.4,5.34,7.58,1.46,5.4,8,1.39,5,6.93
USA,MLS,2018,22/07/2018,00:00,Philadelphia Union,Los Angeles Galaxy,1,3,A,1.78,4.19,4.32,1.8,4.3,4.38,1.74,4.06,4.14
USA,MLS,2018,22/07/2018,00:30,Columbus Crew,Orlando City,3,2,H,1.4,5.52,7.36,1.43,5.52,8.03,1.38,5.06,7.14
USA,MLS,2018,22/07/2018,02:00,Houston Dynamo,FC Dallas,1,1,D,2.2,3.58,3.34,2.21,3.7,3.5,2.11,3.55,3.24
USA,MLS,2018,22/07/2018,03:00,Real Salt Lake,Colorado Rapids,2,2,D,1.57,4.28,6.15,1.63,4.33,6.15,1.56,4.12,5.54
USA,MLS,2018,22/07/2018,04:00,Portland Timbers,CF Montreal,2,2,D,1.65,4.21,5.28,1.66,4.33,5.75,1.6,4.12,5.08
USA,MLS,2018,23/07/2018,00:00,Minnesota United,Los Angeles FC,5,1,H,2.73,3.77,2.5,3,3.8,2.5,2.72,3.62,2.39
USA,MLS,2018,26/07/2018,01:00,DC United,New York Red Bulls,0,1,A,2.86,3.93,2.35,2.92,3.94,2.38,2.82,3.7,2.28
USA,MLS,2018,26/07/2018,02:00,Houston Dynamo,Philadelphia Union,1,3,A,1.76,4.18,4.51,1.78,4.2,4.6,1.73,4.01,4.27
USA,MLS,2018,26/07/2018,03:30,San Jose Earthquakes,Seattle Sounders,0,1,A,2.44,3.62,2.91,2.5,3.68,3,2.38,3.45,2.82
USA,MLS,2018,27/07/2018,01:00,Orlando City,New York City,0,2,A,2.8,3.82,2.43,2.89,3.9,2.45,2.74,3.65,2.35
USA,MLS,2018,27/07/2018,03:30,Los Angeles FC,Los Angeles Galaxy,2,2,D,1.85,4.39,3.83,1.85,4.5,4.2,1.77,4.2,3.83
USA,MLS,2018,29/07/2018,00:00,CF Montreal,Atlanta Utd,1,2,A,3.11,3.64,2.31,3.2,3.8,2.33,3.04,3.51,2.22
USA,MLS,2018,29/07/2018,00:00,New York Red Bulls,Columbus Crew,2,3,A,1.9,3.58,4.46,1.9,4,4.62,1.81,3.69,4.17
USA,MLS,2018,29/07/2018,00:00,Toronto FC,Chicago Fire,3,0,H,1.41,5.2,7.7,1.44,5.45,8,1.38,4.99,7.06
USA,MLS,2018,29/07/2018,01:00,DC United,Colorado Rapids,2,1,H,1.61,4.17,5.99,1.68,4.17,5.99,1.61,3.96,5.28
USA,MLS,2018,29/07/2018,02:00,Sporting Kansas City,FC Dallas,2,3,A,1.93,3.74,4.12,1.96,3.85,4.13,1.89,3.63,3.9
USA,MLS,2018,29/07/2018,03:00,Vancouver Whitecaps,Minnesota United,4,2,H,1.67,4.43,4.85,1.71,4.6,5.05,1.63,4.26,4.71
USA,MLS,2018,29/07/2018,03:30,San Jose Earthquakes,Real Salt Lake,0,0,D,2.17,3.95,3.17,2.3,3.98,3.2,2.15,3.71,3.04
USA,MLS,2018,29/07/2018,04:00,Portland Timbers,Houston Dynamo,2,1,H,1.67,4.21,5.18,1.72,4.26,5.2,1.65,4.07,4.71
USA,MLS,2018,29/07/2018,22:00,Seattle Sounders,New York City,3,1,H,2.21,3.68,3.28,2.27,3.83,3.4,2.16,3.54,3.17
USA,MLS,2018,30/07/2018,02:30,Los Angeles Galaxy,Orlando City,4,3,H,1.42,5.29,7.24,1.46,5.8,7.46,1.4,5,6.63
USA,MLS,2018,04/08/2018,21:00,Atlanta Utd,Toronto FC,2,2,D,1.72,4.45,4.48,1.73,4.65,4.99,1.66,4.31,4.39
USA,MLS,2018,05/08/2018,00:30,CF Montreal,DC United,1,1,D,2.22,3.51,3.4,2.25,3.78,4.16,2.15,3.47,3.24
USA,MLS,2018,05/08/2018,00:30,Orlando City,New England Revolution,3,3,D,2.11,4.04,3.25,2.15,4.11,3.26,2.08,3.84,3.1
USA,MLS,2018,05/08/2018,01:00,FC Dallas,San Jose Earthquakes,1,3,A,1.51,4.49,6.92,1.54,4.75,7.5,1.49,4.36,6.2
USA,MLS,2018,05/08/2018,01:00,Minnesota United,Seattle Sounders,1,2,A,2.45,3.67,2.87,2.46,3.7,2.92,2.38,3.52,2.8
USA,MLS,2018,05/08/2018,01:00,New York City,Vancouver Whitecaps,2,2,D,1.31,6.24,9.65,1.39,6.66,12,1.27,5.94,9.55
USA,MLS,2018,05/08/2018,02:00,Colorado Rapids,Los Angeles Galaxy,2,1,H,2.56,3.51,2.82,2.79,3.67,2.86,2.5,3.45,2.68
USA,MLS,2018,05/08/2018,02:00,Houston Dynamo,Sporting Kansas City,0,1,A,2.02,3.9,3.6,2.16,3.98,3.65,2.01,3.66,3.41
USA,MLS,2018,05/08/2018,03:00,Real Salt Lake,Chicago Fire,2,1,H,1.43,5.25,7.05,1.6,5.5,7.54,1.41,4.91,6.6
USA,MLS,2018,05/08/2018,04:00,Portland Timbers,Philadelphia Union,3,0,H,1.6,4.33,5.75,1.67,4.54,5.75,1.58,4.19,5.14
USA,MLS,2018,05/08/2018,23:00,New York Red Bulls,Los Angeles FC,2,1,H,1.6,4.78,5.19,1.61,4.8,5.5,1.56,4.63,4.96
USA,MLS,2018,12/08/2018,00:30,Columbus Crew,Houston Dynamo,1,0,H,1.48,4.78,6.88,1.53,4.94,7,1.47,4.56,6.2
USA,MLS,2018,12/08/2018,00:30,New England Revolution,Philadelphia Union,2,3,A,1.88,3.96,4.07,1.92,4.1,4.2,1.86,3.85,3.81
USA,MLS,2018,12/08/2018,01:30,Chicago Fire,New York Red Bulls,0,1,A,4.38,4.25,1.77,4.4,4.25,1.87,4.16,3.87,1.78
USA,MLS,2018,12/08/2018,02:00,Colorado Rapids,San Jose Earthquakes,2,1,H,2.13,3.51,3.63,2.15,3.66,3.8,2.03,3.52,3.53
USA,MLS,2018,12/08/2018,03:00,Real Salt Lake,CF Montreal,1,1,D,1.75,4.15,4.6,1.81,4.15,4.7,1.75,3.92,4.27
USA,MLS,2018,12/08/2018,03:30,Los Angeles FC,Sporting Kansas City,0,2,A,2.34,3.8,2.96,2.4,3.9,3.1,2.27,3.69,2.87
USA,MLS,2018,12/08/2018,03:30,Los Angeles Galaxy,Minnesota United,2,2,D,1.38,5.89,7.36,1.4,5.89,7.84,1.37,5.35,6.99
USA,MLS,2018,12/08/2018,04:00,Portland Timbers,Vancouver Whitecaps,1,2,A,1.49,4.75,6.81,1.53,4.78,7,1.48,4.52,6.2
USA,MLS,2018,12/08/2018,21:00,Toronto FC,New York City,2,3,A,2.07,4.13,3.29,2.21,4.2,3.29,2.08,3.87,3.1
USA,MLS,2018,13/08/2018,01:00,DC United,Orlando City,3,2,H,1.5,5.22,5.88,1.6,5.8,6.25,1.47,4.9,5.74
USA,MLS,2018,13/08/2018,03:00,Seattle Sounders,FC Dallas,2,1,H,2.07,3.63,3.7,2.17,3.68,3.76,2.02,3.45,3.61
USA,MLS,2018,15/08/2018,03:30,Los Angeles Galaxy,Colorado Rapids,2,2,D,1.42,5.38,7.24,1.45,5.38,7.5,1.41,4.91,6.79
USA,MLS,2018,16/08/2018,01:00,DC United,Portland Timbers,4,1,H,2.09,3.9,3.39,2.17,3.96,3.5,2.06,3.73,3.27
USA,MLS,2018,16/08/2018,03:00,Los Angeles FC,Real Salt Lake,2,0,H,1.43,5.35,7.01,1.46,5.63,7.5,1.4,5.21,6.5
USA,MLS,2018,18/08/2018,21:00,Seattle Sounders,Los Angeles Galaxy,5,0,H,1.63,4.19,5.7,1.7,4.5,5.85,1.59,4.16,5.25
USA,MLS,2018,19/08/2018,00:00,Philadelphia Union,New York City,2,0,H,2.66,3.75,2.58,2.68,3.9,2.76,2.53,3.66,2.55
USA,MLS,2018,19/08/2018,00:00,Vancouver Whitecaps,New York Red Bulls,2,2,D,3.19,3.89,2.18,3.3,3.9,2.3,3.09,3.66,2.15
USA,MLS,2018,19/08/2018,00:30,CF Montreal,Chicago Fire,2,1,H,1.81,3.87,4.57,1.83,4.2,5,1.75,3.9,4.34
USA,MLS,2018,19/08/2018,01:00,FC Dallas,Minnesota United,2,0,H,1.38,5.38,8.55,1.42,5.65,8.98,1.37,5.23,7.39
USA,MLS,2018,19/08/2018,01:30,Sporting Kansas City,Portland Timbers,3,0,H,1.53,4.88,5.94,1.67,5,6.5,1.52,4.5,5.57
USA,MLS,2018,19/08/2018,02:00,Houston Dynamo,Real Salt Lake,1,2,A,1.43,5.53,6.76,1.65,5.58,8,1.41,5.1,6.39
USA,MLS,2018,19/08/2018,03:00,San Jose Earthquakes,Toronto FC,1,1,D,2.39,3.8,2.88,2.52,3.82,3,2.32,3.59,2.85
USA,MLS,2018,19/08/2018,21:00,Atlanta Utd,Columbus Crew,3,1,H,1.7,4.09,5.08,1.7,4.33,5.25,1.64,4.1,4.82
USA,MLS,2018,20/08/2018,00:30,DC United,New England Revolution,2,0,H,1.96,3.73,3.96,1.98,4.1,4.1,1.89,3.74,3.75
USA,MLS,2018,20/08/2018,03:00,Los Angeles FC,Colorado Rapids,2,0,H,1.36,5.58,8.7,1.45,5.7,8.7,1.36,5.26,7.38
USA,MLS,2018,23/08/2018,00:00,New York City,New York Red Bulls,1,1,D,2.26,3.72,3.14,2.35,3.9,3.14,2.22,3.65,2.97
USA,MLS,2018,24/08/2018,00:00,Chicago Fire,Columbus Crew,1,1,D,3.44,3.65,2.15,3.61,3.85,2.16,3.29,3.63,2.08
USA,MLS,2018,24/08/2018,02:00,Houston Dynamo,FC Dallas,1,1,D,2.33,3.67,3.05,2.31,3.76,3.5,2.15,3.56,3.19
USA,MLS,2018,25/08/2018,01:00,Orlando City,Atlanta Utd,1,2,A,3.93,3.89,1.93,4.1,4.2,1.93,3.74,3.92,1.86
USA,MLS,2018,25/08/2018,03:30,Los Angeles Galaxy,Los Angeles FC,1,1,D,2.63,4.16,2.45,2.7,4.16,2.55,2.59,3.9,2.4
USA,MLS,2018,26/08/2018,00:00,Philadelphia Union,New England Revolution,1,0,H,1.74,4.08,4.76,1.78,4.2,4.76,1.72,3.98,4.41
USA,MLS,2018,26/08/2018,01:00,Toronto FC,CF Montreal,3,1,H,1.6,4.38,5.72,1.63,4.5,5.72,1.59,4.24,5.21
USA,MLS,2018,26/08/2018,01:30,Sporting Kansas City,Minnesota United,2,0,H,1.29,6.07,10.95,1.35,6.3,11.5,1.27,5.88,9.84
USA,MLS,2018,26/08/2018,02:00,Colorado Rapids,Real Salt Lake,0,6,A,2.25,3.65,3.2,2.28,3.72,3.4,2.2,3.53,3.1
USA,MLS,2018,26/08/2018,03:00,San Jose Earthquakes,Vancouver Whitecaps,2,3,A,2.27,3.62,3.2,2.3,3.8,3.4,2.2,3.56,3.08
USA,MLS,2018,27/08/2018,00:00,New York Red Bulls,DC United,1,0,H,1.54,4.64,6.01,1.62,4.64,6.01,1.54,4.37,5.51
USA,MLS,2018,27/08/2018,02:30,Portland Timbers,Seattle Sounders,0,1,A,2.24,3.45,3.4,2.28,3.6,3.51,2.17,3.4,3.29
USA,MLS,2018,30/08/2018,01:00,DC United,Philadelphia Union,0,2,A,2.19,3.62,3.37,2.22,3.75,3.43,2.13,3.59,3.24
USA,MLS,2018,30/08/2018,01:00,New York Red Bulls,Houston Dynamo,1,0,H,1.66,4.2,5.32,1.67,4.55,6.4,1.61,4.11,5.16
USA,MLS,2018,30/08/2018,03:30,Portland Timbers,Toronto FC,2,0,H,1.68,4.69,4.5,1.8,4.69,4.9,1.67,4.27,4.44
USA,MLS,2018,30/08/2018,03:30,San Jose Earthquakes,FC Dallas,4,3,H,3,3.75,2.33,3,3.76,2.45,2.87,3.55,2.33
USA,MLS,2018,01/09/2018,21:00,Seattle Sounders,Sporting Kansas City,3,1,H,2.14,3.48,3.64,2.15,3.55,3.75,2.09,3.36,3.49
USA,MLS,2018,02/09/2018,00:30,CF Montreal,New York Red Bulls,3,0,H,2.61,3.6,2.71,3.05,3.66,2.71,2.67,3.47,2.52
USA,MLS,2018,02/09/2018,00:30,New England Revolution,Portland Timbers,1,1,D,1.66,4.49,4.93,1.87,4.64,5.25,1.62,4.26,4.89
USA,MLS,2018,02/09/2018,00:30,Orlando City,Philadelphia Union,2,2,D,2.47,3.95,2.7,2.63,3.95,2.8,2.44,3.74,2.63
USA,MLS,2018,02/09/2018,01:00,Columbus Crew,New York City,2,1,H,1.87,3.93,4.15,1.89,4.1,4.16,1.85,3.85,3.86
USA,MLS,2018,02/09/2018,01:00,FC Dallas,Houston Dynamo,4,2,H,1.83,3.84,4.51,1.83,4,4.6,1.79,3.76,4.26
USA,MLS,2018,02/09/2018,01:00,Toronto FC,Los Angeles FC,2,4,A,1.68,4.92,4.36,2,4.98,4.9,1.67,4.42,4.32
USA,MLS,2018,02/09/2018,03:00,Real Salt Lake,Los Angeles Galaxy,6,2,H,2.06,3.93,3.45,2.08,4.1,3.61,1.99,3.87,3.33
USA,MLS,2018,02/09/2018,03:00,Vancouver Whitecaps,San Jose Earthquakes,2,1,H,1.6,4.57,5.44,1.63,4.89,5.86,1.57,4.44,5.2
USA,MLS,2018,03/09/2018,00:30,DC United,Atlanta Utd,3,1,H,3.06,4.01,2.2,3.2,4.01,2.27,3.04,3.72,2.17
USA,MLS,2018,06/09/2018,00:00,New York City,New England Revolution,0,1,A,1.58,4.58,5.59,1.61,4.7,5.6,1.56,4.46,5.11
USA,MLS,2018,08/09/2018,21:55,New York City,DC United,1,1,D,1.6,4.57,5.45,1.62,4.65,5.5,1.57,4.41,5.07
USA,MLS,2018,09/09/2018,01:30,Sporting Kansas City,Orlando City,1,0,H,1.45,5.15,6.79,1.47,5.35,7.2,1.43,4.94,6.32
USA,MLS,2018,09/09/2018,03:30,Portland Timbers,Colorado Rapids,2,0,H,1.46,4.83,7.26,1.48,4.9,7.88,1.43,4.64,6.84
USA,MLS,2018,13/09/2018,00:30,DC United,Minnesota United,2,1,H,1.51,4.47,6.34,1.53,5,7.27,1.48,4.56,6.17
USA,MLS,2018,15/09/2018,20:30,Colorado Rapids,Atlanta Utd,0,3,A,4.3,3.97,1.8,4.5,4.05,1.85,4.09,3.89,1.8
USA,MLS,2018,16/09/2018,00:30,Philadelphia Union,CF Montreal,1,4,A,1.79,3.75,4.65,1.83,4,4.75,1.77,3.82,4.31
USA,MLS,2018,16/09/2018,00:30,Toronto FC,Los Angeles Galaxy,5,3,H,1.56,4.98,5.01,1.65,5.18,5.2,1.55,4.82,4.84
USA,MLS,2018,16/09/2018,01:00,FC Dallas,Columbus Crew,0,0,D,2.14,3.65,3.34,2.25,3.7,3.42,2.14,3.54,3.21
USA,MLS,2018,16/09/2018,01:30,Houston Dynamo,Portland Timbers,4,1,H,2.01,3.81,3.58,2.12,3.86,3.65,2.02,3.72,3.4
USA,MLS,2018,16/09/2018,02:30,Real Salt Lake,Minnesota United,1,1,D,1.46,4.82,6.72,1.5,5.1,6.85,1.46,4.79,6.03
USA,MLS,2018,16/09/2018,03:00,Vancouver Whitecaps,Seattle Sounders,1,2,A,2.41,3.43,3,2.52,3.55,3.05,2.41,3.4,2.86
USA,MLS,2018,16/09/2018,03:30,Los Angeles FC,New England Revolution,1,1,D,1.47,5.1,6.15,1.54,5.3,6.5,1.46,4.84,5.91
USA,MLS,2018,16/09/2018,03:30,San Jose Earthquakes,Sporting Kansas City,1,5,A,3.24,3.83,2.12,3.3,3.9,2.18,3.15,3.72,2.1
USA,MLS,2018,16/09/2018,18:00,DC United,New York Red Bulls,3,3,D,2.77,3.57,2.55,2.82,3.62,2.65,2.68,3.48,2.5
USA,MLS,2018,16/09/2018,22:00,Chicago Fire,Orlando City,4,0,H,1.82,4.06,4.07,1.85,4.35,4.24,1.8,4.08,3.89
USA,MLS,2018,20/09/2018,03:30,Portland Timbers,Columbus Crew,3,2,H,2.17,3.54,3.47,2.22,3.68,3.8,2.08,3.46,3.46
USA,MLS,2018,20/09/2018,04:00,San Jose Earthquakes,Atlanta Utd,3,4,A,4.54,4.66,1.66,5,4.75,1.67,4.53,4.45,1.63
USA,MLS,2018,20/09/2018,04:00,Seattle Sounders,Philadelphia Union,0,1,A,1.86,3.75,4.34,1.94,4.15,4.45,1.87,3.71,3.95
USA,MLS,2018,22/09/2018,20:30,Los Angeles FC,San Jose Earthquakes,2,0,H,1.28,6.33,9.43,1.31,7,11,1.27,6.21,9.03
USA,MLS,2018,22/09/2018,22:00,New York Red Bulls,Toronto FC,2,0,H,1.58,4.7,5.16,1.62,4.94,6,1.55,4.61,5.16
USA,MLS,2018,23/09/2018,00:00,Atlanta Utd,Real Salt Lake,2,0,H,1.3,6.15,8.78,1.33,6.35,10,1.29,5.88,8.73
USA,MLS,2018,23/09/2018,00:30,Columbus Crew,Colorado Rapids,2,1,H,1.29,5.59,11.32,1.32,6,12.4,1.27,5.66,10.37
USA,MLS,2018,23/09/2018,00:30,CF Montreal,New York City,1,1,D,2.3,3.78,2.97,2.38,3.86,2.99,2.29,3.64,2.88
USA,MLS,2018,23/09/2018,00:30,New England Revolution,Chicago Fire,2,2,D,1.6,4.42,5.43,1.65,4.6,5.75,1.58,4.33,5.17
USA,MLS,2018,23/09/2018,00:30,Orlando City,Houston Dynamo,0,0,D,2.11,3.82,3.32,2.17,3.9,3.38,2.09,3.76,3.17
USA,MLS,2018,23/09/2018,01:00,Minnesota United,Portland Timbers,3,2,H,2.07,4.04,3.27,2.14,4.1,3.5,2.06,3.85,3.21
USA,MLS,2018,23/09/2018,18:00,Philadelphia Union,Sporting Kansas City,2,0,H,3.31,3.9,2.09,3.55,4.1,2.35,3.15,3.74,2.12
USA,MLS,2018,24/09/2018,00:00,Los Angeles Galaxy,Seattle Sounders,3,0,H,1.96,4,3.62,2.03,4.06,3.8,1.95,3.88,3.48
USA,MLS,2018,24/09/2018,00:00,Vancouver Whitecaps,FC Dallas,1,2,A,1.96,4.05,3.58,2.11,4.05,3.7,1.98,3.73,3.48
USA,MLS,2018,27/09/2018,00:00,New York City,Chicago Fire,2,0,H,1.34,5.56,8.43,1.37,5.85,9.55,1.33,5.44,8.08
USA,MLS,2018,29/09/2018,20:30,Chicago Fire,Los Angeles FC,3,1,H,2.96,3.97,2.26,3.06,3.97,2.3,2.9,3.79,2.21
USA,MLS,2018,29/09/2018,21:00,Seattle Sounders,Colorado Rapids,4,0,H,1.35,5.23,9.1,1.38,5.5,10.02,1.34,5.11,8.44
USA,MLS,2018,30/09/2018,00:00,DC United,CF Montreal,5,0,H,2.21,3.45,3.46,2.21,4,3.75,2.07,3.55,3.37
USA,MLS,2018,30/09/2018,00:30,Columbus Crew,Philadelphia Union,0,0,D,1.48,4.65,6.78,1.53,4.9,7,1.46,4.61,6.37
USA,MLS,2018,30/09/2018,00:30,Toronto FC,New England Revolution,4,1,H,1.64,4.64,4.71,1.72,4.66,5,1.63,4.37,4.54
USA,MLS,2018,30/09/2018,01:00,Minnesota United,New York City,2,1,H,2.46,3.82,2.76,2.58,3.83,2.81,2.44,3.66,2.67
USA,MLS,2018,30/09/2018,01:30,Houston Dynamo,San Jose Earthquakes,3,2,H,1.78,3.96,4.51,1.79,4.5,5.25,1.71,3.99,4.39
USA,MLS,2018,30/09/2018,03:00,Los Angeles Galaxy,Vancouver Whitecaps,3,0,H,1.58,5.04,4.82,1.71,5.04,5.2,1.57,4.67,4.82
USA,MLS,2018,30/09/2018,03:30,Portland Timbers,FC Dallas,0,0,D,2.28,3.67,3.11,2.3,3.69,3.3,2.22,3.53,3.05
USA,MLS,2018,30/09/2018,18:00,New York Red Bulls,Atlanta Utd,2,0,H,2.58,3.51,2.8,2.67,3.61,2.8,2.53,3.46,2.66
USA,MLS,2018,30/09/2018,22:00,Sporting Kansas City,Real Salt Lake,1,1,D,1.45,5.26,6.3,1.55,5.3,7.5,1.43,4.92,6.32
