Country,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
USA,MLS,2015,05/07/2015,01:00,CF Montreal,New York City,1,2,A,1.88,3.89,4.25,2,3.89,4.3,1.88,3.6,3.86
USA,MLS,2015,05/07/2015,02:00,Colorado Rapids,Vancouver Whitecaps,2,1,H,2.36,3.35,3.25,2.54,3.35,3.25,2.34,3.2,3.04
USA,MLS,2015,05/07/2015,02:00,FC Dallas,New England Revolution,3,0,H,1.9,3.7,4.29,1.95,3.75,4.55,1.85,3.51,4.1
USA,MLS,2015,05/07/2015,03:00,Real Salt Lake,Orlando City,1,1,D,2.47,3.45,2.99,2.56,3.45,3,2.4,3.26,2.89
USA,MLS,2015,05/07/2015,03:30,Los Angeles Galaxy,Toronto FC,4,0,H,1.58,4.3,6.25,1.67,4.3,6.3,1.58,3.96,5.47
USA,MLS,2015,06/07/2015,04:00,Portland Timbers,San Jose Earthquakes,1,0,H,1.61,4.15,6.13,1.61,4.3,6.8,1.54,3.97,5.89
USA,MLS,2015,11/07/2015,04:00,San Jose Earthquakes,Houston Dynamo,0,2,A,2.06,3.39,4.08,2.07,3.5,4.85,2,3.25,3.84
USA,MLS,2015,12/07/2015,00:00,New York Red Bulls,New England Revolution,4,1,H,1.85,3.78,4.52,1.85,3.85,4.85,1.79,3.63,4.29
USA,MLS,2015,12/07/2015,00:00,Philadelphia Union,Portland Timbers,3,0,H,2.22,3.62,3.35,2.5,3.62,3.37,2.23,3.34,3.11
USA,MLS,2015,12/07/2015,00:30,Orlando City,FC Dallas,0,2,A,2.49,3.32,3.12,2.6,3.4,3.12,2.42,3.2,2.92
USA,MLS,2015,12/07/2015,01:00,CF Montreal,Columbus Crew,3,0,H,2.5,3.65,2.85,2.5,3.65,3,2.38,3.43,2.8
USA,MLS,2015,12/07/2015,01:30,Chicago Fire,Seattle Sounders,1,0,H,1.99,3.65,4.01,2.01,3.65,4.25,1.94,3.39,3.87
USA,MLS,2015,12/07/2015,02:00,Colorado Rapids,Real Salt Lake,3,1,H,1.88,3.62,4.61,1.91,3.66,4.75,1.82,3.44,4.35
USA,MLS,2015,12/07/2015,20:00,New York City,Toronto FC,4,4,D,2.21,3.56,3.43,2.21,3.65,4,2.04,3.46,3.48
USA,MLS,2015,13/07/2015,02:00,Vancouver Whitecaps,Sporting Kansas City,0,1,A,2.13,3.43,3.79,2.13,3.49,4.3,2.03,3.3,3.63
USA,MLS,2015,16/07/2015,01:30,Chicago Fire,Columbus Crew,0,1,A,2.38,3.52,3.11,2.4,3.55,3.18,2.27,3.35,3.02
USA,MLS,2015,18/07/2015,04:00,Los Angeles Galaxy,San Jose Earthquakes,5,2,H,1.75,3.79,5.28,1.77,4,6.5,1.66,3.68,5.12
USA,MLS,2015,18/07/2015,21:00,Toronto FC,Philadelphia Union,2,1,H,1.96,3.83,3.94,2,3.83,4.3,1.92,3.52,3.76
USA,MLS,2015,19/07/2015,00:30,New England Revolution,New York City,1,0,H,2.01,3.85,3.73,2.18,3.85,3.73,2.02,3.52,3.41
USA,MLS,2015,19/07/2015,00:30,Orlando City,New York Red Bulls,0,2,A,2.49,3.56,2.92,2.6,3.56,2.92,2.44,3.33,2.75
USA,MLS,2015,19/07/2015,01:30,Sporting Kansas City,CF Montreal,2,1,H,1.85,3.8,4.47,1.87,3.9,5.75,1.73,3.69,4.59
USA,MLS,2015,19/07/2015,02:00,FC Dallas,DC United,2,1,H,1.7,3.85,5.58,1.75,3.86,5.75,1.67,3.63,5.15
USA,MLS,2015,19/07/2015,03:00,Real Salt Lake,Houston Dynamo,2,0,H,2.24,3.38,3.53,2.3,3.4,3.54,2.19,3.24,3.25
USA,MLS,2015,19/07/2015,03:00,Seattle Sounders,Colorado Rapids,0,1,A,2.31,3.33,3.42,2.31,3.5,4,2.05,3.28,3.6
USA,MLS,2015,19/07/2015,03:30,Portland Timbers,Vancouver Whitecaps,1,1,D,1.97,3.54,4.24,2.01,3.6,4.24,1.96,3.38,3.8
USA,MLS,2015,19/07/2015,22:00,Columbus Crew,Chicago Fire,3,1,H,1.64,4.14,5.74,1.85,4.14,6,1.64,3.84,4.99
USA,MLS,2015,25/07/2015,04:00,Real Salt Lake,Sporting Kansas City,2,1,H,2.56,3.38,2.95,2.8,3.38,3,2.54,3.19,2.75
USA,MLS,2015,26/07/2015,00:30,Columbus Crew,Toronto FC,3,3,D,1.92,3.94,4.02,1.93,3.94,4.4,1.84,3.65,3.95
USA,MLS,2015,26/07/2015,01:00,CF Montreal,Seattle Sounders,1,0,H,2.07,3.52,3.88,2.07,3.6,4.2,1.97,3.35,3.81
USA,MLS,2015,26/07/2015,01:30,Chicago Fire,New England Revolution,2,2,D,2.03,3.7,3.87,2.2,3.7,4.05,2.03,3.44,3.51
USA,MLS,2015,26/07/2015,02:00,FC Dallas,Portland Timbers,4,1,H,2.12,3.55,3.69,2.15,3.6,3.8,2.06,3.36,3.47
USA,MLS,2015,26/07/2015,02:00,Houston Dynamo,Los Angeles Galaxy,3,0,H,2.71,3.48,2.71,3.25,3.48,2.71,2.79,3.24,2.49
USA,MLS,2015,26/07/2015,19:30,New York City,Orlando City,5,3,H,2.31,3.43,3.33,2.31,3.6,3.5,2.2,3.32,3.19
USA,MLS,2015,26/07/2015,22:00,DC United,Philadelphia Union,3,2,H,2.02,3.64,3.93,2.11,3.7,4.15,1.97,3.41,3.7
USA,MLS,2015,27/07/2015,00:00,Vancouver Whitecaps,San Jose Earthquakes,3,1,H,1.87,3.59,4.71,1.89,3.78,5.5,1.74,3.55,4.76
USA,MLS,2015,01/08/2015,19:00,New York City,CF Montreal,2,3,A,1.93,3.78,4.14,2,3.91,4.2,1.91,3.59,3.76
USA,MLS,2015,02/08/2015,00:00,DC United,Real Salt Lake,6,4,H,1.97,3.66,4.09,1.98,3.66,4.45,1.91,3.44,3.91
USA,MLS,2015,02/08/2015,00:00,Philadelphia Union,New York Red Bulls,1,3,A,2.86,3.61,2.5,2.86,3.7,2.75,2.65,3.41,2.51
USA,MLS,2015,02/08/2015,00:30,New England Revolution,Toronto FC,3,1,H,2.12,3.7,3.54,2.12,3.8,3.85,2,3.49,3.51
USA,MLS,2015,02/08/2015,00:30,Orlando City,Columbus Crew,5,2,H,2.12,3.64,3.57,2.26,3.67,3.57,2.12,3.4,3.28
USA,MLS,2015,02/08/2015,01:30,Sporting Kansas City,Houston Dynamo,1,1,D,1.66,3.96,5.91,1.73,4,6,1.65,3.68,5.19
USA,MLS,2015,02/08/2015,02:00,Colorado Rapids,Los Angeles Galaxy,1,3,A,2.38,3.46,3.16,2.6,3.5,3.16,2.41,3.27,2.85
USA,MLS,2015,02/08/2015,03:00,Seattle Sounders,Vancouver Whitecaps,0,3,A,2.21,3.28,3.76,2.38,3.36,3.76,2.15,3.19,3.43
USA,MLS,2015,02/08/2015,22:00,San Jose Earthquakes,Portland Timbers,0,0,D,2.57,3.46,2.88,2.6,3.5,2.95,2.45,3.28,2.8
USA,MLS,2015,03/08/2015,00:00,Chicago Fire,FC Dallas,2,0,H,2.36,3.46,3.19,2.6,3.5,3.19,2.39,3.29,2.89
USA,MLS,2015,06/08/2015,01:00,CF Montreal,New York Red Bulls,1,1,D,2.89,3.59,2.5,2.94,3.6,2.78,2.62,3.4,2.55
USA,MLS,2015,06/08/2015,01:00,Toronto FC,Orlando City,4,1,H,1.97,3.73,3.99,2.2,3.8,4.15,1.95,3.55,3.63
USA,MLS,2015,08/08/2015,04:00,Portland Timbers,Chicago Fire,1,0,H,1.85,3.77,4.54,1.86,4.05,5.55,1.77,3.63,4.41
USA,MLS,2015,08/08/2015,21:00,Toronto FC,Sporting Kansas City,1,3,A,2.06,3.65,3.77,2.15,3.73,3.9,2,3.45,3.57
USA,MLS,2015,09/08/2015,00:30,Orlando City,Philadelphia Union,0,0,D,1.96,3.75,4.02,1.99,3.85,4.3,1.9,3.58,3.81
USA,MLS,2015,09/08/2015,01:00,CF Montreal,DC United,0,1,A,2.19,3.44,3.61,2.2,3.6,3.61,2.11,3.33,3.37
USA,MLS,2015,09/08/2015,02:00,Colorado Rapids,Columbus Crew,1,2,A,2.41,3.38,3.18,2.42,3.5,3.3,2.28,3.28,3.07
USA,MLS,2015,09/08/2015,02:00,Houston Dynamo,San Jose Earthquakes,2,1,H,1.94,3.59,4.31,2,3.6,4.7,1.9,3.4,4
USA,MLS,2015,09/08/2015,03:00,Vancouver Whitecaps,Real Salt Lake,4,0,H,1.46,4.68,8.01,1.7,4.7,8.01,1.49,4.22,6.3
USA,MLS,2015,09/08/2015,21:00,Los Angeles Galaxy,Seattle Sounders,3,1,H,1.49,4.54,7.47,1.57,4.65,7.72,1.47,4.21,6.65
USA,MLS,2015,10/08/2015,00:00,New York Red Bulls,New York City,2,0,H,1.56,4.57,5.97,1.73,4.95,5.97,1.57,4.25,5.13
USA,MLS,2015,14/08/2015,00:00,New York City,DC United,3,1,H,2.03,3.81,3.71,2.06,3.9,4,1.97,3.58,3.55
USA,MLS,2015,15/08/2015,04:00,San Jose Earthquakes,Colorado Rapids,1,0,H,2.15,3.51,3.65,2.17,3.51,3.86,2.09,3.3,3.46
USA,MLS,2015,16/08/2015,00:00,New York Red Bulls,Toronto FC,3,0,H,1.72,4.2,4.82,1.75,4.22,5,1.68,3.9,4.59
USA,MLS,2015,16/08/2015,00:30,New England Revolution,Houston Dynamo,2,0,H,1.75,3.82,5.17,1.9,3.88,5.17,1.75,3.6,4.61
USA,MLS,2015,16/08/2015,02:00,FC Dallas,Los Angeles Galaxy,1,2,A,2.6,3.53,2.81,2.73,3.6,3.1,2.47,3.35,2.75
USA,MLS,2015,16/08/2015,02:00,Sporting Kansas City,Vancouver Whitecaps,4,3,H,2.02,3.52,4.06,2.15,3.56,4.1,2,3.36,3.71
USA,MLS,2015,16/08/2015,03:00,Real Salt Lake,Portland Timbers,0,1,A,2.47,3.56,2.94,2.55,3.56,3,2.42,3.32,2.82
USA,MLS,2015,16/08/2015,22:00,Seattle Sounders,Orlando City,4,0,H,1.96,3.61,4.2,2,3.65,4.2,1.91,3.45,3.92
USA,MLS,2015,17/08/2015,00:00,Philadelphia Union,Chicago Fire,3,3,D,2.06,3.61,3.8,2.07,3.65,3.98,1.99,3.44,3.65
USA,MLS,2015,20/08/2015,00:30,Columbus Crew,New York City,2,2,D,1.83,4.16,4.17,1.88,4.27,4.2,1.8,3.94,3.85
USA,MLS,2015,20/08/2015,01:30,Sporting Kansas City,San Jose Earthquakes,0,5,A,1.76,3.9,4.99,1.76,4.15,6.3,1.64,3.77,5.15
USA,MLS,2015,22/08/2015,04:00,Portland Timbers,Houston Dynamo,2,2,D,1.76,4.05,4.75,1.76,4.1,5.9,1.68,3.78,4.81
USA,MLS,2015,22/08/2015,21:00,Toronto FC,Orlando City,5,0,H,1.78,3.99,4.68,1.83,4.1,5,1.74,3.72,4.42
USA,MLS,2015,23/08/2015,00:00,DC United,San Jose Earthquakes,0,2,A,2.81,3.4,2.67,2.81,3.6,3.7,2.44,3.28,2.86
USA,MLS,2015,23/08/2015,00:30,Columbus Crew,Sporting Kansas City,3,2,H,1.75,4.08,4.8,2,4.08,4.8,1.76,3.77,4.28
USA,MLS,2015,23/08/2015,01:00,CF Montreal,Philadelphia Union,0,1,A,2.08,3.64,3.65,2.1,3.7,3.96,2.01,3.46,3.55
USA,MLS,2015,23/08/2015,01:30,Chicago Fire,Colorado Rapids,0,1,A,2.08,3.61,3.66,2.12,3.61,3.76,2.02,3.41,3.57
USA,MLS,2015,23/08/2015,03:00,Real Salt Lake,Seattle Sounders,2,0,H,2.36,3.54,3.1,2.36,3.6,3.42,2.22,3.33,3.13
USA,MLS,2015,23/08/2015,03:00,Vancouver Whitecaps,FC Dallas,1,0,H,1.81,3.83,4.74,2,3.83,4.9,1.8,3.55,4.37
USA,MLS,2015,23/08/2015,20:00,Los Angeles Galaxy,New York City,5,1,H,1.47,4.98,6.9,1.53,4.98,6.9,1.47,4.57,5.97
USA,MLS,2015,27/08/2015,01:30,Chicago Fire,New York Red Bulls,3,2,H,2.75,3.58,2.62,2.8,3.7,2.65,2.66,3.38,2.51
USA,MLS,2015,27/08/2015,02:00,Colorado Rapids,Houston Dynamo,2,1,H,2.01,3.52,4.12,2.1,3.52,4.25,1.97,3.37,3.78
USA,MLS,2015,29/08/2015,04:00,San Jose Earthquakes,Los Angeles Galaxy,1,0,H,3.57,3.62,2.15,3.62,3.62,2.4,3.31,3.4,2.12
USA,MLS,2015,29/08/2015,21:00,New York City,Columbus Crew,1,2,A,2.34,3.81,2.99,2.35,4,3.15,2.21,3.64,2.94
USA,MLS,2015,29/08/2015,21:00,Toronto FC,CF Montreal,2,1,H,1.66,4.07,5.66,1.8,4.15,5.66,1.66,3.83,4.84
USA,MLS,2015,30/08/2015,00:00,Philadelphia Union,New England Revolution,0,1,A,2.12,3.56,3.67,2.15,3.75,3.67,2.06,3.47,3.39
USA,MLS,2015,30/08/2015,00:30,Orlando City,Chicago Fire,1,1,D,2.3,3.49,3.29,2.4,3.52,3.3,2.23,3.32,3.12
USA,MLS,2015,30/08/2015,02:00,Colorado Rapids,Sporting Kansas City,2,1,H,2.29,3.52,3.29,2.3,3.53,3.38,2.21,3.38,3.11
USA,MLS,2015,30/08/2015,02:00,FC Dallas,Real Salt Lake,2,0,H,1.83,3.8,4.68,1.84,4,5.5,1.73,3.67,4.61
USA,MLS,2015,30/08/2015,02:00,Houston Dynamo,Vancouver Whitecaps,2,0,H,2.12,3.5,3.73,2.55,3.5,3.73,2.19,3.3,3.26
USA,MLS,2015,30/08/2015,21:30,Seattle Sounders,Portland Timbers,2,1,H,2.02,3.54,4.02,2.15,3.58,4.05,2,3.39,3.65
USA,MLS,2015,31/08/2015,00:00,New York Red Bulls,DC United,3,0,H,1.56,4.49,6.14,1.6,4.49,6.5,1.54,4.14,5.69
USA,MLS,2015,06/09/2015,00:30,New England Revolution,Orlando City,3,0,H,1.5,4.45,7.4,1.53,4.75,7.7,1.47,4.21,6.64
USA,MLS,2015,06/09/2015,01:00,CF Montreal,Chicago Fire,4,3,H,2.09,3.65,3.67,2.13,3.65,3.85,2.02,3.43,3.52
USA,MLS,2015,06/09/2015,03:00,Seattle Sounders,Toronto FC,2,1,H,1.61,4.24,5.94,1.75,4.3,6,1.6,3.89,5.34
USA,MLS,2015,06/09/2015,03:30,San Jose Earthquakes,Philadelphia Union,1,2,A,1.9,3.7,4.37,1.92,3.7,4.6,1.86,3.47,4.08
USA,MLS,2015,07/09/2015,00:00,Columbus Crew,FC Dallas,0,3,A,2.14,3.59,3.59,2.2,3.78,3.7,2.08,3.46,3.33
USA,MLS,2015,10/09/2015,03:00,Vancouver Whitecaps,Colorado Rapids,2,0,H,1.69,3.88,5.62,1.75,4,5.75,1.67,3.72,5.06
USA,MLS,2015,10/09/2015,03:30,Portland Timbers,Sporting Kansas City,0,0,D,2.03,3.71,3.82,2.05,3.72,4.2,1.93,3.5,3.78
USA,MLS,2015,12/09/2015,00:00,New York Red Bulls,Chicago Fire,3,2,H,1.51,4.84,6.51,1.55,4.84,6.64,1.5,4.37,5.83
USA,MLS,2015,13/09/2015,00:00,Philadelphia Union,Columbus Crew,1,2,A,2.08,3.76,3.59,2.35,3.8,3.59,2.11,3.52,3.22
USA,MLS,2015,13/09/2015,01:30,FC Dallas,New York City,2,1,H,1.63,4.56,5.21,1.68,4.56,5.75,1.61,4.14,4.86
USA,MLS,2015,13/09/2015,01:30,Houston Dynamo,Real Salt Lake,1,3,A,1.79,3.76,4.96,1.83,3.78,5,1.77,3.53,4.59
USA,MLS,2015,13/09/2015,02:00,Colorado Rapids,DC United,1,1,D,1.78,3.76,5.07,1.97,3.85,5.08,1.8,3.53,4.42
USA,MLS,2015,13/09/2015,03:30,Los Angeles Galaxy,CF Montreal,0,0,D,1.56,4.45,6.33,1.56,5,8.5,1.47,4.4,6.44
USA,MLS,2015,13/09/2015,03:30,San Jose Earthquakes,Seattle Sounders,1,1,D,2.39,3.46,3.16,2.39,3.46,3.3,2.28,3.25,3.1
USA,MLS,2015,13/09/2015,22:00,Toronto FC,New England Revolution,1,3,A,2.32,3.68,3.1,2.34,3.7,3.2,2.23,3.44,3.04
USA,MLS,2015,14/09/2015,00:00,Orlando City,Sporting Kansas City,3,1,H,2.72,3.53,2.68,2.74,3.59,2.75,2.6,3.35,2.59
USA,MLS,2015,17/09/2015,00:30,New England Revolution,New York Red Bulls,2,1,H,2.59,3.53,2.81,2.61,3.72,3,2.45,3.42,2.71
USA,MLS,2015,17/09/2015,00:30,New York City,Toronto FC,2,0,H,2.58,3.92,2.61,2.58,4,3,2.42,3.69,2.6
USA,MLS,2015,17/09/2015,03:30,San Jose Earthquakes,CF Montreal,1,1,D,1.74,3.96,5.12,1.83,4,5.2,1.72,3.72,4.58
USA,MLS,2015,19/09/2015,00:00,Sporting Kansas City,FC Dallas,3,1,H,2.14,3.56,3.6,2.5,3.7,4,2.1,3.45,3.34
USA,MLS,2015,19/09/2015,19:00,Toronto FC,Colorado Rapids,3,1,H,1.77,3.84,4.99,1.8,3.95,5.5,1.73,3.63,4.7
USA,MLS,2015,20/09/2015,00:00,DC United,Columbus Crew,1,2,A,2.65,3.56,2.72,2.68,3.7,2.88,2.53,3.41,2.63
USA,MLS,2015,20/09/2015,00:00,New York City,San Jose Earthquakes,3,2,H,2.08,3.86,3.52,2.08,3.9,3.6,2.03,3.59,3.35
USA,MLS,2015,20/09/2015,00:00,Vancouver Whitecaps,Seattle Sounders,0,3,A,2.1,3.54,3.77,2.2,3.55,3.85,2.07,3.35,3.5
USA,MLS,2015,20/09/2015,01:00,CF Montreal,New England Revolution,3,0,H,2.4,3.52,3.09,2.42,3.65,3.1,2.32,3.35,2.94
USA,MLS,2015,20/09/2015,01:30,Chicago Fire,Orlando City,0,1,A,1.63,4.11,5.92,1.85,4.11,5.92,1.66,3.82,5.02
USA,MLS,2015,20/09/2015,02:30,Real Salt Lake,Los Angeles Galaxy,3,0,H,3.36,3.66,2.2,3.6,3.7,2.4,3.22,3.47,2.13
USA,MLS,2015,20/09/2015,22:00,Portland Timbers,New York Red Bulls,0,2,A,1.89,3.92,4.13,2.05,4,4.13,1.9,3.65,3.71
USA,MLS,2015,21/09/2015,00:00,Philadelphia Union,Houston Dynamo,2,0,H,1.75,4,4.93,1.92,4.1,5,1.74,3.74,4.4
USA,MLS,2015,24/09/2015,01:00,CF Montreal,Chicago Fire,2,1,H,1.61,4.45,5.65,1.67,4.45,5.75,1.59,4.08,5.19
USA,MLS,2015,24/09/2015,01:30,Houston Dynamo,Sporting Kansas City,1,0,H,2.37,3.38,3.27,2.51,3.6,3.27,2.36,3.32,2.93
USA,MLS,2015,26/09/2015,00:00,New York Red Bulls,Orlando City,2,5,A,1.33,5.77,10.06,1.4,5.8,10.5,1.32,5.28,8.67
USA,MLS,2015,26/09/2015,19:00,Toronto FC,Chicago Fire,3,2,H,1.59,4.42,5.85,1.61,4.6,6.5,1.54,4.15,5.61
USA,MLS,2015,26/09/2015,22:00,CF Montreal,DC United,2,0,H,1.76,3.93,4.91,1.81,3.95,5,1.75,3.68,4.44
USA,MLS,2015,27/09/2015,00:30,Columbus Crew,Portland Timbers,1,2,A,1.9,3.93,4.09,2,3.93,4.3,1.89,3.63,3.8
USA,MLS,2015,27/09/2015,00:30,New England Revolution,Philadelphia Union,1,1,D,1.47,4.69,7.74,1.5,4.75,7.76,1.44,4.33,6.94
USA,MLS,2015,27/09/2015,01:30,Houston Dynamo,Colorado Rapids,3,2,H,2.02,3.55,4.02,2.05,3.6,4.05,1.98,3.41,3.72
USA,MLS,2015,27/09/2015,03:00,Vancouver Whitecaps,New York City,1,2,A,1.68,4.44,4.94,1.68,4.6,5.7,1.6,4.13,5.07
USA,MLS,2015,27/09/2015,22:00,Sporting Kansas City,Seattle Sounders,1,1,D,3.66,3.63,2.1,3.67,3.64,2.6,3.34,3.43,2.11
USA,MLS,2015,28/09/2015,00:00,San Jose Earthquakes,Real Salt Lake,1,0,H,1.9,3.84,4.11,2,3.84,4.25,1.91,3.54,3.85
USA,MLS,2015,28/09/2015,02:30,Los Angeles Galaxy,FC Dallas,3,2,H,1.62,4.32,5.72,1.67,4.36,5.72,1.6,4.01,5.22
USA,MLS,2015,03/10/2015,00:00,DC United,New York City,2,1,H,2.39,3.67,3,2.5,3.7,3,2.38,3.5,2.76
USA,MLS,2015,03/10/2015,22:00,Toronto FC,Philadelphia Union,3,1,H,1.57,4.48,5.99,1.58,4.65,7,1.52,4.21,5.89
USA,MLS,2015,04/10/2015,00:00,New York Red Bulls,Columbus Crew,2,1,H,1.82,4.15,4.28,1.85,4.22,4.5,1.79,3.86,4.01
USA,MLS,2015,04/10/2015,00:30,Orlando City,CF Montreal,2,1,H,2.16,3.55,3.56,2.2,3.8,3.56,2.13,3.44,3.27
USA,MLS,2015,04/10/2015,01:30,Chicago Fire,New England Revolution,3,1,H,3.49,3.6,2.17,3.49,3.72,2.5,3.15,3.45,2.18
USA,MLS,2015,04/10/2015,03:30,Portland Timbers,Sporting Kansas City,0,1,A,1.57,4.26,6.57,1.7,4.3,7,1.53,4,6.15
USA,MLS,2015,04/10/2015,03:30,San Jose Earthquakes,Vancouver Whitecaps,1,1,D,2.28,3.45,3.37,2.4,3.45,3.4,2.23,3.28,3.17
USA,MLS,2015,04/10/2015,22:00,FC Dallas,Houston Dynamo,4,1,H,1.78,3.91,4.8,1.82,4.1,5,1.72,3.77,4.55
USA,MLS,2015,05/10/2015,00:00,Colorado Rapids,Real Salt Lake,1,2,A,2.2,3.62,3.41,2.21,3.68,3.7,2.13,3.39,3.29
USA,MLS,2015,05/10/2015,02:30,Seattle Sounders,Los Angeles Galaxy,1,1,D,2.6,3.5,2.82,2.62,3.65,3.1,2.43,3.34,2.79
USA,MLS,2015,08/10/2015,00:30,New York Red Bulls,CF Montreal,2,1,H,1.7,4.07,5.18,1.7,4.4,5.75,1.61,4.02,5.02
USA,MLS,2015,08/10/2015,03:00,Vancouver Whitecaps,FC Dallas,0,0,D,2.01,3.7,3.88,2.1,3.72,3.98,1.97,3.46,3.68
USA,MLS,2015,10/10/2015,23:00,Colorado Rapids,CF Montreal,0,1,A,2.85,3.54,2.56,2.91,3.56,2.8,2.7,3.3,2.54
USA,MLS,2015,15/10/2015,00:00,Toronto FC,New York Red Bulls,2,1,H,2.84,3.61,2.52,2.85,3.65,2.7,2.71,3.39,2.48
USA,MLS,2015,15/10/2015,02:00,FC Dallas,Vancouver Whitecaps,2,0,H,1.83,3.76,4.76,1.9,4.1,5.2,1.77,3.57,4.52
USA,MLS,2015,15/10/2015,02:30,Real Salt Lake,Portland Timbers,0,1,A,2.09,3.66,3.65,2.2,3.7,3.65,2.08,3.45,3.37
USA,MLS,2015,17/10/2015,00:00,Orlando City,New York City,2,1,H,1.72,4.33,4.72,2,4.33,4.75,1.81,3.93,3.94
USA,MLS,2015,17/10/2015,04:00,San Jose Earthquakes,Sporting Kansas City,1,0,H,2.18,3.54,3.52,2.22,3.56,3.52,2.15,3.33,3.3
USA,MLS,2015,17/10/2015,19:00,Toronto FC,Columbus Crew,0,2,A,2.2,3.84,3.23,2.25,3.92,3.3,2.12,3.6,3.14
USA,MLS,2015,18/10/2015,00:30,New England Revolution,CF Montreal,0,1,A,1.85,3.8,4.52,1.91,3.85,4.68,1.81,3.6,4.2
USA,MLS,2015,18/10/2015,02:30,Real Salt Lake,FC Dallas,0,1,A,2.65,3.84,2.58,2.75,3.84,2.65,2.61,3.44,2.54
USA,MLS,2015,18/10/2015,19:00,DC United,Chicago Fire,4,0,H,1.95,3.9,3.82,2,3.95,4.33,1.87,3.72,3.81
USA,MLS,2015,18/10/2015,20:00,New York Red Bulls,Philadelphia Union,4,1,H,1.41,5.22,7.95,1.46,5.22,8.3,1.42,4.63,6.9
USA,MLS,2015,18/10/2015,22:00,Houston Dynamo,Seattle Sounders,1,1,D,2.76,3.48,2.67,2.76,3.68,2.75,2.63,3.31,2.6
USA,MLS,2015,19/10/2015,00:00,Los Angeles Galaxy,Portland Timbers,2,5,A,1.64,4.18,5.66,1.69,4.4,5.83,1.6,3.99,5.32
USA,MLS,2015,22/10/2015,01:30,Sporting Kansas City,Colorado Rapids,0,2,A,1.42,4.62,8.98,1.45,4.96,9.4,1.39,4.51,8.02
USA,MLS,2015,25/10/2015,21:00,Columbus Crew,DC United,5,0,H,1.84,3.9,4.43,1.84,3.92,4.5,1.78,3.71,4.24
USA,MLS,2015,25/10/2015,21:00,CF Montreal,Toronto FC,2,1,H,2.2,3.72,3.31,2.2,3.75,3.6,2.1,3.52,3.25
USA,MLS,2015,25/10/2015,21:00,New York City,New England Revolution,1,3,A,2.83,3.84,2.43,2.95,3.84,2.6,2.76,3.52,2.38
USA,MLS,2015,25/10/2015,21:00,Philadelphia Union,Orlando City,1,0,H,2.16,3.99,3.22,2.25,3.99,3.3,2.14,3.65,3.07
USA,MLS,2015,25/10/2015,23:00,Chicago Fire,New York Red Bulls,1,2,A,4.52,4.16,1.78,4.8,4.21,1.9,4.24,3.88,1.75
USA,MLS,2015,25/10/2015,23:00,FC Dallas,San Jose Earthquakes,2,1,H,1.96,3.76,4,2.05,3.8,4.23,1.92,3.53,3.8
USA,MLS,2015,25/10/2015,23:00,Portland Timbers,Colorado Rapids,4,1,H,1.46,4.84,7.56,1.46,4.9,8.5,1.41,4.49,7.51
USA,MLS,2015,25/10/2015,23:00,Seattle Sounders,Real Salt Lake,3,1,H,1.43,4.99,7.93,1.45,4.99,8.58,1.4,4.53,7.71
USA,MLS,2015,25/10/2015,23:00,Sporting Kansas City,Los Angeles Galaxy,2,1,H,2.57,3.46,2.89,2.57,3.6,2.94,2.47,3.32,2.76
USA,MLS,2015,25/10/2015,23:00,Vancouver Whitecaps,Houston Dynamo,3,0,H,1.52,4.43,7.06,1.52,4.44,7.5,1.49,4.11,6.69
