Country,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
USA,MLS,2017,08/10/2017,02:00,Colorado Rapids,FC Dallas,1,1,D,3.97,3.68,1.99,4.02,3.8,2.11,3.73,3.52,1.96
USA,MLS,2017,12/10/2017,01:00,Houston Dynamo,Sporting Kansas City,2,1,H,2.08,3.59,3.77,2.13,3.7,3.95,2.03,3.43,3.57
USA,MLS,2017,15/10/2017,22:00,Chicago Fire,Philadelphia Union,3,2,H,1.59,4.23,6.23,1.62,4.33,6.23,1.57,4.06,5.55
USA,MLS,2017,15/10/2017,22:00,New England Revolution,New York City,2,1,H,2.92,3.6,2.47,2.92,3.68,2.6,2.7,3.43,2.47
USA,MLS,2017,15/10/2017,22:00,New York Red Bulls,Atlanta Utd,0,0,D,2.09,3.69,3.62,2.15,3.84,3.66,2.05,3.53,3.37
USA,MLS,2017,15/10/2017,22:00,Orlando City,Columbus Crew,0,1,A,2.74,3.62,2.64,2.78,3.67,2.65,2.62,3.43,2.55
USA,MLS,2017,15/10/2017,22:00,Toronto FC,CF Montreal,1,0,H,1.27,6.77,11.24,1.3,7.06,13,1.24,6.28,10.52
USA,MLS,2017,16/10/2017,00:30,Colorado Rapids,Real Salt Lake,1,0,H,3.55,3.84,2.07,3.64,3.98,2.11,3.34,3.63,2.04
USA,MLS,2017,16/10/2017,00:30,Los Angeles Galaxy,Minnesota United,3,0,H,1.61,4.68,5.25,1.75,4.68,5.25,1.64,4.29,4.59
USA,MLS,2017,16/10/2017,00:30,Portland Timbers,DC United,4,0,H,1.31,5.86,10.67,1.33,6.2,11,1.29,5.53,9.24
USA,MLS,2017,16/10/2017,00:30,Seattle Sounders,FC Dallas,4,0,H,1.9,3.69,4.38,1.95,3.72,4.39,1.87,3.53,4.03
USA,MLS,2017,16/10/2017,00:30,Sporting Kansas City,Houston Dynamo,0,0,D,1.74,3.91,5.17,1.77,4,5.17,1.72,3.67,4.73
USA,MLS,2017,16/10/2017,00:30,Vancouver Whitecaps,San Jose Earthquakes,1,1,D,1.79,3.85,4.87,1.84,4.06,4.87,1.77,3.78,4.28
USA,MLS,2017,22/10/2017,21:00,Atlanta Utd,Toronto FC,2,2,D,2.1,3.86,3.45,2.15,3.93,3.7,2.01,3.7,3.34
USA,MLS,2017,22/10/2017,21:00,DC United,New York Red Bulls,1,2,A,2,3.92,3.7,2.2,3.94,3.7,1.98,3.71,3.43
USA,MLS,2017,22/10/2017,21:00,FC Dallas,Los Angeles Galaxy,5,1,H,1.32,5.97,10.26,1.37,5.97,10.26,1.32,5.36,8.51
USA,MLS,2017,22/10/2017,21:00,Houston Dynamo,Chicago Fire,3,0,H,2.05,3.78,3.68,2.09,3.84,3.7,1.99,3.64,3.45
USA,MLS,2017,22/10/2017,21:00,CF Montreal,New England Revolution,2,3,A,2.04,3.93,3.52,2.07,3.93,3.62,2.01,3.72,3.35
USA,MLS,2017,22/10/2017,21:00,New York City,Columbus Crew,2,2,D,1.79,3.94,4.66,1.86,4.13,4.8,1.74,3.9,4.28
USA,MLS,2017,22/10/2017,21:00,Philadelphia Union,Orlando City,6,1,H,1.65,4.29,5.34,1.75,4.36,5.4,1.64,4.02,4.84
USA,MLS,2017,22/10/2017,21:00,Portland Timbers,Vancouver Whitecaps,2,1,H,1.48,4.86,7.01,1.5,4.98,7.01,1.45,4.61,6.23
USA,MLS,2017,22/10/2017,21:00,Real Salt Lake,Sporting Kansas City,2,1,H,2.19,3.72,3.35,2.19,3.72,3.5,2.11,3.46,3.27
USA,MLS,2017,22/10/2017,21:00,San Jose Earthquakes,Minnesota United,3,2,H,1.35,5.71,9.05,1.4,5.75,9.85,1.33,5.28,8.35
USA,MLS,2017,22/10/2017,21:00,Seattle Sounders,Colorado Rapids,3,0,H,1.25,6.62,13.69,1.25,6.71,17,1.21,6.19,12.96
