Country,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
USA,MLS,2023,18/05/2023,02:30,Real Salt Lake,Portland Timbers,0,0,D,2.19,3.76,3.28,2.19,3.9,3.72,2.09,3.64,3.28
USA,MLS,2023,18/05/2023,03:30,Los Angeles FC,Sporting Kansas City,1,1,D,1.41,5.42,7.27,1.47,5.42,7.5,1.41,4.92,7.01
USA,MLS,2023,18/05/2023,03:30,Seattle Sounders,Austin FC,1,2,A,1.56,4.36,6.12,1.59,4.4,6.2,1.54,4.22,5.83
USA,MLS,2023,21/05/2023,00:30,Charlotte,Nashville SC,1,2,A,2.66,3.28,2.89,2.67,3.35,2.96,2.55,3.22,2.82
USA,MLS,2023,21/05/2023,00:30,DC United,Los Angeles Galaxy,3,0,H,2.23,3.65,3.27,2.28,3.72,3.36,2.18,3.51,3.18
USA,MLS,2023,21/05/2023,00:30,FC Cincinnati,Columbus Crew,3,2,H,2.25,3.55,3.32,2.27,3.81,3.69,2.13,3.52,3.27
USA,MLS,2023,21/05/2023,00:30,Inter Miami,Orlando City,1,3,A,2.6,3.28,2.96,2.6,3.48,3.25,2.45,3.22,2.95
USA,MLS,2023,21/05/2023,00:30,New York Red Bulls,CF Montreal,2,1,H,1.75,3.6,5.47,1.8,3.67,5.5,1.72,3.54,5.13
USA,MLS,2023,21/05/2023,00:30,Philadelphia Union,New England Revolution,3,0,H,2.08,3.56,3.74,2.13,3.65,3.89,2.03,3.46,3.64
USA,MLS,2023,21/05/2023,01:30,Austin FC,Toronto FC,1,0,H,2.09,3.54,3.73,2.11,3.67,3.82,2.04,3.47,3.57
USA,MLS,2023,21/05/2023,01:30,Chicago Fire,Atlanta Utd,3,3,D,2.42,3.62,2.96,2.49,3.7,3.1,2.37,3.52,2.83
USA,MLS,2023,21/05/2023,01:30,FC Dallas,Houston Dynamo,1,1,D,1.93,3.53,4.4,1.93,3.62,4.63,1.87,3.45,4.28
USA,MLS,2023,21/05/2023,02:30,Colorado Rapids,Real Salt Lake,2,3,A,1.81,3.87,4.57,2.06,3.9,4.9,1.81,3.71,4.29
USA,MLS,2023,21/05/2023,02:30,St. Louis City,Sporting Kansas City,4,0,H,2.3,3.42,3.33,2.32,3.52,3.56,2.22,3.34,3.23
USA,MLS,2023,21/05/2023,03:30,Los Angeles FC,San Jose Earthquakes,2,1,H,1.63,4.31,5.43,1.65,4.71,5.92,1.6,4.22,5.15
USA,MLS,2023,21/05/2023,03:30,Portland Timbers,Minnesota United,0,1,A,1.98,3.8,3.83,2.03,3.86,4.1,1.96,3.67,3.66
USA,MLS,2023,21/05/2023,03:30,Vancouver Whitecaps,Seattle Sounders,2,0,H,2.32,3.4,3.3,2.45,3.45,3.3,2.31,3.3,3.11
USA,MLS,2023,28/05/2023,00:30,CF Montreal,Inter Miami,1,0,H,1.92,3.7,4.21,1.94,3.83,4.33,1.86,3.63,4.06
USA,MLS,2023,28/05/2023,00:30,New England Revolution,Chicago Fire,3,3,D,1.71,4.26,4.77,1.79,4.43,5,1.67,4.11,4.61
USA,MLS,2023,28/05/2023,00:30,New York City,Philadelphia Union,1,3,A,2.56,3.35,2.95,2.75,3.41,3.05,2.5,3.23,2.86
USA,MLS,2023,28/05/2023,00:30,Orlando City,Atlanta Utd,1,1,D,2.36,3.55,3.1,2.38,3.67,3.15,2.28,3.46,2.99
USA,MLS,2023,28/05/2023,00:30,Toronto FC,DC United,2,1,H,2.69,3.36,2.79,2.69,3.45,2.8,2.59,3.3,2.69
USA,MLS,2023,28/05/2023,01:30,Houston Dynamo,Austin FC,2,1,H,1.96,3.6,4.14,2.1,3.65,4.14,1.96,3.48,3.79
USA,MLS,2023,28/05/2023,01:30,Minnesota United,Real Salt Lake,1,1,D,1.97,3.7,3.99,2.06,3.8,4.07,1.96,3.6,3.68
USA,MLS,2023,28/05/2023,01:30,St. Louis City,Vancouver Whitecaps,3,1,H,2.32,3.82,2.98,2.34,3.9,3.1,2.26,3.63,2.93
USA,MLS,2023,28/05/2023,02:30,Colorado Rapids,FC Cincinnati,0,1,A,2.3,3.38,3.37,2.4,3.51,3.45,2.28,3.28,3.17
USA,MLS,2023,28/05/2023,03:30,Los Angeles Galaxy,Charlotte,0,1,A,1.69,4.35,4.79,1.71,4.4,4.9,1.66,4.11,4.63
USA,MLS,2023,28/05/2023,03:30,San Jose Earthquakes,FC Dallas,1,1,D,2.02,3.62,3.88,2.06,3.7,3.88,1.98,3.53,3.65
USA,MLS,2023,28/05/2023,03:30,Seattle Sounders,New York Red Bulls,1,0,H,1.97,3.38,4.42,2,3.5,4.5,1.93,3.31,4.17
USA,MLS,2023,28/05/2023,20:00,Sporting Kansas City,Portland Timbers,4,1,H,1.95,3.74,4.02,2,3.83,4.1,1.91,3.65,3.84
USA,MLS,2023,29/05/2023,01:30,Nashville SC,Columbus Crew,3,1,H,2.15,3.65,3.47,2.2,3.65,3.87,2.11,3.42,3.4
USA,MLS,2023,01/06/2023,00:00,Atlanta Utd,New England Revolution,3,3,D,1.81,4.03,4.37,1.85,4.1,4.86,1.79,3.92,4.12
USA,MLS,2023,01/06/2023,00:30,Columbus Crew,Colorado Rapids,3,2,H,1.53,4.53,6.32,1.63,4.57,6.5,1.53,4.29,5.81
USA,MLS,2023,01/06/2023,00:30,DC United,CF Montreal,2,2,D,1.71,3.82,5.46,1.75,3.95,5.46,1.69,3.73,4.98
USA,MLS,2023,01/06/2023,00:30,Inter Miami,New York Red Bulls,0,1,A,3.3,3.08,2.5,3.41,3.16,2.54,3.2,3.02,2.39
USA,MLS,2023,01/06/2023,00:30,New York City,FC Cincinnati,1,3,A,2.32,3.52,3.21,2.43,3.61,3.28,2.28,3.39,3.06
USA,MLS,2023,01/06/2023,00:30,Philadelphia Union,Charlotte,1,0,H,1.61,4.1,6.03,1.63,4.3,6.5,1.56,4.06,5.79
USA,MLS,2023,01/06/2023,00:30,Toronto FC,Chicago Fire,0,0,D,2.3,3.63,3.15,2.36,3.77,3.36,2.25,3.52,3.01
USA,MLS,2023,01/06/2023,01:30,Austin FC,Minnesota United,2,1,H,2.18,3.49,3.54,2.26,3.53,4,2.14,3.39,3.38
USA,MLS,2023,01/06/2023,01:30,Sporting Kansas City,FC Dallas,2,1,H,1.9,3.73,4.27,1.95,3.83,4.27,1.89,3.58,4
USA,MLS,2023,01/06/2023,02:30,Real Salt Lake,Los Angeles Galaxy,2,3,A,2.18,3.8,3.27,2.21,3.87,3.4,2.11,3.64,3.22
USA,MLS,2023,01/06/2023,03:30,Seattle Sounders,San Jose Earthquakes,0,1,A,1.75,4.02,4.81,1.79,4.1,4.81,1.72,3.84,4.6
USA,MLS,2023,01/06/2023,03:30,Vancouver Whitecaps,Houston Dynamo,6,2,H,1.71,4.2,4.78,1.81,4.2,4.8,1.7,4,4.53
USA,MLS,2023,03/06/2023,20:30,New York City,New England Revolution,0,0,D,2.24,3.61,3.28,2.28,3.66,3.29,2.2,3.45,3.16
USA,MLS,2023,03/06/2023,21:30,Seattle Sounders,Portland Timbers,0,0,D,1.92,3.68,4.25,1.92,3.87,4.63,1.86,3.6,4.12
USA,MLS,2023,04/06/2023,00:30,Columbus Crew,Charlotte,4,2,H,1.76,4.1,4.61,1.76,4.3,5.2,1.69,3.99,4.66
USA,MLS,2023,04/06/2023,00:30,FC Cincinnati,Chicago Fire,1,0,H,1.76,4,4.74,1.78,4.1,4.74,1.73,3.89,4.46
USA,MLS,2023,04/06/2023,00:30,Inter Miami,DC United,1,2,A,2.9,3.48,2.53,2.9,3.5,2.64,2.78,3.35,2.49
USA,MLS,2023,04/06/2023,00:30,New York Red Bulls,Orlando City,0,3,A,1.97,3.36,4.46,2.01,3.67,4.99,1.94,3.27,4.22
USA,MLS,2023,04/06/2023,00:30,Philadelphia Union,CF Montreal,3,0,H,1.39,4.96,8.85,1.46,5,8.85,1.38,4.71,7.99
USA,MLS,2023,04/06/2023,01:30,Austin FC,Real Salt Lake,1,2,A,1.81,4.09,4.33,1.88,4.1,4.33,1.79,3.9,4.1
USA,MLS,2023,04/06/2023,01:30,FC Dallas,Nashville SC,1,2,A,2.79,3.2,2.81,2.83,3.33,2.84,2.69,3.15,2.69
USA,MLS,2023,04/06/2023,01:30,Minnesota United,Toronto FC,1,1,D,2.03,3.79,3.68,2.1,3.8,3.73,2,3.59,3.57
USA,MLS,2023,04/06/2023,01:30,St. Louis City,Houston Dynamo,3,0,H,1.95,3.66,4.1,2,3.72,4.32,1.92,3.57,3.88
USA,MLS,2023,04/06/2023,02:30,Colorado Rapids,San Jose Earthquakes,0,0,D,1.86,3.85,4.3,1.95,3.85,4.4,1.87,3.67,4
USA,MLS,2023,04/06/2023,03:30,Vancouver Whitecaps,Sporting Kansas City,1,1,D,1.76,4.26,4.41,1.91,4.33,4.57,1.74,4,4.23
USA,MLS,2023,08/06/2023,01:30,FC Dallas,St. Louis City,2,0,H,1.81,4,4.43,2.35,2.31,3.85,2.35,2.31,3.85
USA,MLS,2023,08/06/2023,03:30,Los Angeles FC,Atlanta Utd,0,0,D,1.66,4.51,4.82,1.69,4.56,5,1.63,4.3,4.68
USA,MLS,2023,11/06/2023,00:30,Atlanta Utd,DC United,3,1,H,1.97,3.96,3.71,2.01,3.96,3.8,1.95,3.77,3.56
USA,MLS,2023,11/06/2023,00:30,CF Montreal,Minnesota United,4,0,H,2.42,3.6,2.97,2.48,3.61,2.98,2.38,3.44,2.86
USA,MLS,2023,11/06/2023,00:30,Charlotte,Seattle Sounders,3,3,D,2.66,3.3,2.88,2.73,3.36,2.9,2.62,3.19,2.74
USA,MLS,2023,11/06/2023,00:30,New England Revolution,Inter Miami,3,1,H,1.36,5.6,8.51,1.47,5.8,10,1.33,5.27,8.52
USA,MLS,2023,11/06/2023,00:30,Orlando City,Colorado Rapids,2,0,H,1.77,3.93,4.77,1.8,3.96,5.09,1.74,3.77,4.54
USA,MLS,2023,11/06/2023,00:30,Toronto FC,Nashville SC,1,1,D,2.45,3.36,3.11,2.61,3.44,3.14,2.41,3.3,2.93
USA,MLS,2023,11/06/2023,01:30,Chicago Fire,Columbus Crew,1,2,A,2.37,3.77,2.93,2.43,3.83,2.96,2.35,3.62,2.8
USA,MLS,2023,11/06/2023,01:30,Houston Dynamo,Los Angeles FC,4,0,H,3.25,3.78,2.2,3.3,3.78,2.25,3.15,3.58,2.16
USA,MLS,2023,11/06/2023,01:30,Sporting Kansas City,Austin FC,4,1,H,1.93,3.96,3.89,1.95,3.99,4,1.89,3.77,3.77
USA,MLS,2023,11/06/2023,02:30,Real Salt Lake,New York City,0,0,D,2.2,3.63,3.34,2.24,3.68,3.6,2.11,3.5,3.32
USA,MLS,2023,11/06/2023,03:30,San Jose Earthquakes,Philadelphia Union,2,1,H,3.16,3.46,2.37,3.25,3.56,2.54,3,3.4,2.31
USA,MLS,2023,11/06/2023,03:30,Vancouver Whitecaps,FC Cincinnati,1,1,D,2.11,3.67,3.56,2.2,3.74,3.56,2.1,3.57,3.29
USA,MLS,2023,11/06/2023,18:00,St. Louis City,Los Angeles Galaxy,1,1,D,2.09,3.93,3.38,2.11,4.04,3.52,2.04,3.81,3.25
USA,MLS,2023,12/06/2023,03:00,Portland Timbers,FC Dallas,1,0,H,2.43,2.99,3.54,2.44,3.56,3.8,2.31,2.94,3.5
USA,MLS,2023,15/06/2023,03:30,Los Angeles FC,Houston Dynamo,0,1,A,1.58,4.49,5.69,1.62,4.7,6.16,1.54,4.4,5.51
USA,MLS,2023,17/06/2023,20:30,New York City,Columbus Crew,1,1,D,2.15,3.73,3.39,2.25,3.76,3.41,2.13,3.59,3.24
USA,MLS,2023,18/06/2023,00:30,DC United,Real Salt Lake,1,2,A,1.79,3.88,4.65,1.8,4.06,5,1.73,3.85,4.58
USA,MLS,2023,18/06/2023,00:30,New England Revolution,Orlando City,3,1,H,1.64,4.44,5.15,1.74,4.45,5.25,1.63,4.21,4.86
USA,MLS,2023,18/06/2023,01:30,Nashville SC,St. Louis City,3,1,H,1.8,3.91,4.56,1.8,4.1,4.9,1.74,3.82,4.54
USA,MLS,2023,18/06/2023,01:30,Sporting Kansas City,Los Angeles FC,1,2,A,1.88,3.65,4.44,2.2,3.82,4.44,1.9,3.61,3.92
USA,MLS,2023,18/06/2023,03:30,San Jose Earthquakes,Portland Timbers,0,0,D,2.5,3.47,2.94,2.57,3.58,3.14,2.46,3.37,2.81
USA,MLS,2023,22/06/2023,00:30,Atlanta Utd,New York City,2,2,D,2.38,3.68,2.98,2.4,3.69,3.47,2.26,3.54,3.01
USA,MLS,2023,22/06/2023,00:30,CF Montreal,Nashville SC,1,0,H,2.65,3.36,2.83,2.93,3.44,2.86,2.62,3.26,2.71
USA,MLS,2023,22/06/2023,00:30,FC Cincinnati,Toronto FC,3,0,H,2.03,3.69,3.78,2.03,3.92,4.6,1.88,3.72,3.9
USA,MLS,2023,22/06/2023,00:30,New York Red Bulls,Charlotte,2,2,D,1.8,3.73,4.86,1.81,3.85,5.5,1.73,3.62,4.88
USA,MLS,2023,22/06/2023,00:30,Orlando City,Philadelphia Union,2,2,D,2.48,3.59,2.88,2.5,3.61,2.94,2.4,3.47,2.82
USA,MLS,2023,22/06/2023,01:30,Houston Dynamo,San Jose Earthquakes,4,1,H,1.66,4.19,5.31,1.68,4.3,5.5,1.63,4.02,5.06
USA,MLS,2023,22/06/2023,01:30,St. Louis City,Real Salt Lake,1,3,A,1.81,4.15,4.23,1.91,4.2,4.7,1.81,3.92,4.03
USA,MLS,2023,22/06/2023,02:30,Austin FC,FC Dallas,3,0,H,2.17,3.43,3.64,2.25,3.5,3.58,2.17,3.32,3.34
USA,MLS,2023,22/06/2023,03:30,Los Angeles FC,Seattle Sounders,1,0,H,1.76,3.79,5.07,1.81,3.9,5.07,1.74,3.73,4.62
USA,MLS,2023,22/06/2023,03:30,Los Angeles Galaxy,Sporting Kansas City,2,2,D,2.21,3.83,3.18,2.24,3.89,3.2,2.17,3.68,3.08
USA,MLS,2023,22/06/2023,03:30,Portland Timbers,Chicago Fire,1,2,A,1.81,3.85,4.62,1.83,4.06,4.7,1.75,3.8,4.42
USA,MLS,2023,25/06/2023,00:30,Charlotte,CF Montreal,0,0,D,1.68,4.3,4.91,1.9,4.33,5.09,1.68,4.04,4.63
USA,MLS,2023,25/06/2023,00:30,Columbus Crew,Nashville SC,2,0,H,1.99,3.73,4,2.01,3.77,4,1.95,3.65,3.72
USA,MLS,2023,25/06/2023,00:30,DC United,FC Cincinnati,3,0,H,1.9,3.78,4.17,2.13,3.92,4.2,1.91,3.64,3.87
USA,MLS,2023,25/06/2023,00:30,New England Revolution,Toronto FC,2,1,H,1.56,4.58,5.79,1.59,4.6,5.8,1.55,4.39,5.39
USA,MLS,2023,25/06/2023,00:30,New York Red Bulls,Atlanta Utd,4,0,H,1.81,3.96,4.44,1.83,4,4.5,1.79,3.75,4.26
USA,MLS,2023,25/06/2023,00:30,Philadelphia Union,Inter Miami,4,1,H,1.29,5.96,10.35,1.36,6.4,11,1.29,5.68,9.68
USA,MLS,2023,25/06/2023,01:30,Sporting Kansas City,Chicago Fire,0,1,A,1.74,4.09,4.77,1.75,4.2,4.8,1.7,3.99,4.58
USA,MLS,2023,25/06/2023,02:30,Austin FC,Houston Dynamo,3,0,H,2.56,3.47,2.87,2.67,3.6,2.87,2.53,3.39,2.71
USA,MLS,2023,25/06/2023,02:30,Colorado Rapids,Los Angeles Galaxy,0,0,D,1.76,4.1,4.6,2.07,4.1,4.6,1.88,3.84,3.81
USA,MLS,2023,25/06/2023,02:30,Real Salt Lake,Minnesota United,2,2,D,1.93,3.92,3.93,2,3.93,4.11,1.91,3.75,3.73
USA,MLS,2023,25/06/2023,03:30,Los Angeles FC,Vancouver Whitecaps,2,3,A,1.59,4.6,5.44,1.6,4.75,5.5,1.56,4.45,5.23
USA,MLS,2023,25/06/2023,03:30,Portland Timbers,New York City,1,1,D,1.93,3.75,4.1,2.03,3.81,4.2,1.93,3.6,3.83
USA,MLS,2023,25/06/2023,03:30,San Jose Earthquakes,St. Louis City,1,2,A,1.81,3.97,4.44,2.11,4.05,4.5,1.81,3.84,4.1
USA,MLS,2023,25/06/2023,03:30,Seattle Sounders,Orlando City,0,0,D,2.05,3.41,4.05,2.06,3.59,4.33,1.97,3.38,3.94
