Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Sat Nov 29 2008,7:00p,Boston Celtics,89,Charlotte Bobcats,84,Box Score,,19177,Time Warner Cable Arena,
Sat Nov 29 2008,7:00p,Indiana Pacers,96,Orlando Magic,110,Box Score,,17172,Amway Arena,
Sat Nov 29 2008,7:00p,Atlanta Hawks,102,Washington Wizards,98,Box Score,,18110,Verizon Center,
Sat Nov 29 2008,7:30p,Golden State Warriors,125,New York Knicks,138,Box Score,,19317,Madison Square Garden (IV),
Sat Nov 29 2008,8:00p,Oklahoma City Thunder,111,Memphis Grizzlies,103,Box Score,,11977,FedEx Forum,
Sat Nov 29 2008,8:00p,Denver Nuggets,106,Minnesota Timberwolves,97,Box Score,,14197,Target Center,
Sat Nov 29 2008,8:30p,San Antonio Spurs,84,Houston Rockets,103,Box Score,,18282,Toyota Center,
Sat Nov 29 2008,9:00p,Cleveland Cavaliers,97,Milwaukee Bucks,85,Box Score,,16237,Bradley Center,
Sat Nov 29 2008,9:00p,New Jersey Nets,105,Utah Jazz,88,Box Score,,19911,EnergySolutions Arena,
Sat Nov 29 2008,10:00p,Dallas Mavericks,101,Sacramento Kings,78,Box Score,,12650,ARCO Arena (II),
Sat Nov 29 2008,10:30p,Miami Heat,96,Los Angeles Clippers,97,Box Score,,16245,STAPLES Center,
Sun Nov 30 2008,3:00p,Portland Trail Blazers,96,Detroit Pistons,85,Box Score,,22076,The Palace of Auburn Hills,
Sun Nov 30 2008,5:00p,Chicago Bulls,103,Philadelphia 76ers,92,Box Score,,13561,Wachovia Center,
Sun Nov 30 2008,8:00p,Houston Rockets,94,Denver Nuggets,104,Box Score,,17201,Pepsi Center,
Sun Nov 30 2008,8:00p,New Jersey Nets,117,Phoenix Suns,109,Box Score,,18422,US Airways Center,
Sun Nov 30 2008,9:30p,Toronto Raptors,99,Los Angeles Lakers,112,Box Score,,18997,STAPLES Center,
Mon Dec 1 2008,7:00p,Minnesota Timberwolves,90,Charlotte Bobcats,100,Box Score,,9285,Time Warner Cable Arena,
Mon Dec 1 2008,7:30p,Orlando Magic,88,Boston Celtics,107,Box Score,,18624,TD Banknorth Garden,
Mon Dec 1 2008,10:30p,Miami Heat,130,Golden State Warriors,129,Box Score,OT,18723,Oracle Arena,
Tue Dec 2 2008,7:00p,Los Angeles Lakers,117,Indiana Pacers,118,Box Score,,16412,Conseco Fieldhouse,
Tue Dec 2 2008,7:30p,Washington Wizards,108,New Jersey Nets,88,Box Score,,15062,Izod Center,
Tue Dec 2 2008,7:30p,Portland Trail Blazers,104,New York Knicks,97,Box Score,,18664,Madison Square Garden (IV),
Tue Dec 2 2008,8:30p,Philadelphia 76ers,103,Chicago Bulls,95,Box Score,OT,20485,United Center,
Tue Dec 2 2008,8:30p,Los Angeles Clippers,98,Dallas Mavericks,100,Box Score,,19670,American Airlines Center,
Tue Dec 2 2008,8:30p,Detroit Pistons,89,San Antonio Spurs,77,Box Score,,17582,AT&T Center,
Tue Dec 2 2008,9:00p,Toronto Raptors,93,Denver Nuggets,132,Box Score,,14243,Pepsi Center,
Tue Dec 2 2008,10:00p,Utah Jazz,99,Sacramento Kings,94,Box Score,,10798,ARCO Arena (II),
Wed Dec 3 2008,7:00p,Memphis Grizzlies,95,Atlanta Hawks,105,Box Score,,12088,Philips Arena,
Wed Dec 3 2008,7:00p,Oklahoma City Thunder,97,Charlotte Bobcats,103,Box Score,,11629,Time Warner Cable Arena,
Wed Dec 3 2008,7:00p,New York Knicks,82,Cleveland Cavaliers,118,Box Score,,20562,Quicken Loans Arena,
Wed Dec 3 2008,7:00p,Minnesota Timberwolves,89,Orlando Magic,100,Box Score,,15705,Amway Arena,
Wed Dec 3 2008,7:00p,Los Angeles Lakers,114,Philadelphia 76ers,102,Box Score,,19119,Wachovia Center,
Wed Dec 3 2008,7:00p,Portland Trail Blazers,98,Washington Wizards,92,Box Score,,12802,Verizon Center,
Wed Dec 3 2008,7:30p,Indiana Pacers,96,Boston Celtics,114,Box Score,,18624,TD Banknorth Garden,
Wed Dec 3 2008,8:00p,Chicago Bulls,90,Milwaukee Bucks,97,Box Score,,13684,Bradley Center,
Wed Dec 3 2008,8:00p,Phoenix Suns,91,New Orleans Hornets,104,Box Score,,15804,New Orleans Arena,
Wed Dec 3 2008,8:30p,Los Angeles Clippers,96,Houston Rockets,103,Box Score,,15358,Toyota Center,
Wed Dec 3 2008,9:00p,Miami Heat,93,Utah Jazz,89,Box Score,,19911,EnergySolutions Arena,
Thu Dec 4 2008,8:00p,Phoenix Suns,97,Dallas Mavericks,112,Box Score,,19813,American Airlines Center,
Thu Dec 4 2008,10:30p,San Antonio Spurs,108,Denver Nuggets,91,Box Score,,15866,Pepsi Center,
Fri Dec 5 2008,7:00p,Oklahoma City Thunder,89,Orlando Magic,98,Box Score,,16812,Amway Arena,
Fri Dec 5 2008,7:00p,Los Angeles Lakers,106,Washington Wizards,104,Box Score,,20173,Verizon Center,
Fri Dec 5 2008,7:30p,New York Knicks,95,Atlanta Hawks,98,Box Score,,16366,Philips Arena,
Fri Dec 5 2008,7:30p,Indiana Pacers,73,Cleveland Cavaliers,97,Box Score,,20562,Quicken Loans Arena,
Fri Dec 5 2008,7:30p,Minnesota Timberwolves,84,New Jersey Nets,113,Box Score,,15364,Izod Center,
Fri Dec 5 2008,8:00p,Portland Trail Blazers,78,Boston Celtics,93,Box Score,,18624,TD Banknorth Garden,
Fri Dec 5 2008,8:00p,Philadelphia 76ers,96,Detroit Pistons,91,Box Score,,22076,The Palace of Auburn Hills,
Fri Dec 5 2008,8:00p,Los Angeles Clippers,81,Memphis Grizzlies,93,Box Score,,10484,FedEx Forum,
Fri Dec 5 2008,8:30p,Golden State Warriors,112,Houston Rockets,131,Box Score,,14438,Toyota Center,
Fri Dec 5 2008,8:30p,Charlotte Bobcats,96,Milwaukee Bucks,101,Box Score,,14875,Bradley Center,
Fri Dec 5 2008,10:30p,Toronto Raptors,87,Utah Jazz,114,Box Score,,19911,EnergySolutions Arena,
Sat Dec 6 2008,7:00p,Cleveland Cavaliers,94,Charlotte Bobcats,74,Box Score,,19133,Time Warner Cable Arena,
Sat Dec 6 2008,7:30p,Oklahoma City Thunder,99,Miami Heat,105,Box Score,,17585,AmericanAirlines Arena,
Sat Dec 6 2008,7:30p,New Jersey Nets,95,Philadelphia 76ers,84,Box Score,,13096,Wachovia Center,
Sat Dec 6 2008,8:00p,Los Angeles Clippers,107,Minnesota Timberwolves,84,Box Score,,10863,Target Center,
Sat Dec 6 2008,8:00p,Memphis Grizzlies,87,New Orleans Hornets,106,Box Score,,16822,New Orleans Arena,
Sat Dec 6 2008,8:30p,Washington Wizards,110,Chicago Bulls,117,Box Score,,21741,United Center,
Sat Dec 6 2008,8:30p,Atlanta Hawks,98,Dallas Mavericks,100,Box Score,,19966,American Airlines Center,
Sat Dec 6 2008,8:30p,Golden State Warriors,88,San Antonio Spurs,123,Box Score,,17740,AT&T Center,
Sat Dec 6 2008,9:00p,Utah Jazz,104,Phoenix Suns,106,Box Score,,18422,US Airways Center,
Sat Dec 6 2008,10:00p,Denver Nuggets,118,Sacramento Kings,85,Box Score,,12322,ARCO Arena (II),
Sun Dec 7 2008,12:00p,Detroit Pistons,92,New York Knicks,104,Box Score,,19763,Madison Square Garden (IV),
Sun Dec 7 2008,1:00p,Portland Trail Blazers,98,Toronto Raptors,97,Box Score,,17671,Air Canada Centre,
Sun Dec 7 2008,6:00p,Boston Celtics,122,Indiana Pacers,117,Box Score,OT,16102,Conseco Fieldhouse,
Sun Dec 7 2008,9:30p,Milwaukee Bucks,92,Los Angeles Lakers,105,Box Score,,18997,STAPLES Center,
Mon Dec 8 2008,7:30p,Charlotte Bobcats,96,Miami Heat,100,Box Score,,15024,AmericanAirlines Arena,
Mon Dec 8 2008,8:00p,Houston Rockets,97,Memphis Grizzlies,109,Box Score,,10691,FedEx Forum,
Mon Dec 8 2008,8:00p,Golden State Warriors,112,Oklahoma City Thunder,102,Box Score,,17854,Ford Center,
Mon Dec 8 2008,10:30p,Orlando Magic,95,Los Angeles Clippers,88,Box Score,,15222,STAPLES Center,
Tue Dec 9 2008,7:00p,Toronto Raptors,94,Cleveland Cavaliers,114,Box Score,,20049,Quicken Loans Arena,
Tue Dec 9 2008,7:00p,Detroit Pistons,94,Washington Wizards,107,Box Score,,14707,Verizon Center,
Tue Dec 9 2008,8:00p,Utah Jazz,99,Minnesota Timberwolves,96,Box Score,,10745,Target Center,
Tue Dec 9 2008,8:30p,New York Knicks,100,Chicago Bulls,105,Box Score,,19519,United Center,
Tue Dec 9 2008,8:30p,San Antonio Spurs,133,Dallas Mavericks,126,Box Score,2OT,19937,American Airlines Center,
Tue Dec 9 2008,8:30p,Atlanta Hawks,84,Houston Rockets,92,Box Score,,16439,Toyota Center,
Tue Dec 9 2008,9:00p,Milwaukee Bucks,110,Phoenix Suns,125,Box Score,,18422,US Airways Center,
Tue Dec 9 2008,10:00p,Orlando Magic,109,Portland Trail Blazers,108,Box Score,,20642,Rose Garden Arena,
Tue Dec 9 2008,10:00p,Los Angeles Lakers,101,Sacramento Kings,113,Box Score,,16068,ARCO Arena (II),
Wed Dec 10 2008,7:00p,Indiana Pacers,88,Toronto Raptors,101,Box Score,,17877,Air Canada Centre,
Wed Dec 10 2008,7:30p,New York Knicks,121,New Jersey Nets,109,Box Score,,16722,Izod Center,
Wed Dec 10 2008,8:00p,Charlotte Bobcats,89,New Orleans Hornets,105,Box Score,,15750,New Orleans Arena,
Wed Dec 10 2008,8:00p,Memphis Grizzlies,108,Oklahoma City Thunder,102,Box Score,,18009,Ford Center,
Wed Dec 10 2008,8:00p,Cleveland Cavaliers,101,Philadelphia 76ers,93,Box Score,,15550,Wachovia Center,
Wed Dec 10 2008,8:30p,Atlanta Hawks,89,San Antonio Spurs,95,Box Score,,18161,AT&T Center,
Wed Dec 10 2008,9:00p,Minnesota Timberwolves,105,Denver Nuggets,116,Box Score,,14007,Pepsi Center,
Wed Dec 10 2008,10:30p,Milwaukee Bucks,96,Golden State Warriors,119,Box Score,,18375,Oracle Arena,
Wed Dec 10 2008,10:30p,Phoenix Suns,110,Los Angeles Lakers,115,Box Score,,18997,STAPLES Center,
Thu Dec 11 2008,8:00p,Boston Celtics,122,Washington Wizards,88,Box Score,,20173,Verizon Center,
Thu Dec 11 2008,8:30p,Charlotte Bobcats,90,Dallas Mavericks,95,Box Score,,19736,American Airlines Center,
Thu Dec 11 2008,10:30p,Portland Trail Blazers,88,Utah Jazz,97,Box Score,,19911,EnergySolutions Arena,
Fri Dec 12 2008,7:30p,Philadelphia 76ers,72,Cleveland Cavaliers,88,Box Score,,20562,Quicken Loans Arena,
Fri Dec 12 2008,7:30p,Atlanta Hawks,87,Miami Heat,73,Box Score,,19600,AmericanAirlines Arena,
Fri Dec 12 2008,7:30p,Toronto Raptors,101,New Jersey Nets,79,Box Score,,13926,Izod Center,
Fri Dec 12 2008,8:00p,New Orleans Hornets,82,Boston Celtics,94,Box Score,,18624,TD Banknorth Garden,
Fri Dec 12 2008,8:00p,Indiana Pacers,110,Detroit Pistons,114,Box Score,,22076,The Palace of Auburn Hills,
Fri Dec 12 2008,8:00p,Chicago Bulls,96,Memphis Grizzlies,103,Box Score,,17132,FedEx Forum,
Fri Dec 12 2008,8:00p,San Antonio Spurs,98,Minnesota Timberwolves,86,Box Score,,15336,Target Center,
Fri Dec 12 2008,9:00p,Orlando Magic,112,Phoenix Suns,113,Box Score,,18422,US Airways Center,
Fri Dec 12 2008,10:00p,Los Angeles Clippers,120,Portland Trail Blazers,112,Box Score,2OT,20558,Rose Garden Arena,
Fri Dec 12 2008,10:30p,Houston Rockets,119,Golden State Warriors,108,Box Score,,19276,Oracle Arena,
Fri Dec 12 2008,10:30p,Sacramento Kings,103,Los Angeles Lakers,112,Box Score,,18997,STAPLES Center,
Sat Dec 13 2008,7:00p,Cleveland Cavaliers,92,Atlanta Hawks,97,Box Score,,19200,Philips Arena,
Sat Dec 13 2008,7:00p,Detroit Pistons,90,Charlotte Bobcats,86,Box Score,,17373,Time Warner Cable Arena,
Sat Dec 13 2008,7:30p,Washington Wizards,89,Philadelphia 76ers,104,Box Score,,15865,Wachovia Center,
Sat Dec 13 2008,8:30p,New Jersey Nets,104,Chicago Bulls,113,Box Score,,21751,United Center,
Sat Dec 13 2008,8:30p,Oklahoma City Thunder,99,Dallas Mavericks,103,Box Score,,20190,American Airlines Center,
Sat Dec 13 2008,8:30p,Indiana Pacers,103,Milwaukee Bucks,121,Box Score,,14921,Bradley Center,
Sat Dec 13 2008,9:00p,Golden State Warriors,105,Denver Nuggets,123,Box Score,,15322,Pepsi Center,
Sat Dec 13 2008,9:00p,Orlando Magic,103,Utah Jazz,94,Box Score,,19911,EnergySolutions Arena,
Sat Dec 13 2008,10:00p,New York Knicks,114,Sacramento Kings,90,Box Score,,12155,ARCO Arena (II),
Sat Dec 13 2008,10:30p,Houston Rockets,82,Los Angeles Clippers,95,Box Score,,16203,STAPLES Center,
Sun Dec 14 2008,12:30p,New Orleans Hornets,99,Toronto Raptors,91,Box Score,,18537,Air Canada Centre,
Sun Dec 14 2008,4:00p,Miami Heat,86,Memphis Grizzlies,102,Box Score,,12271,FedEx Forum,
Sun Dec 14 2008,7:00p,Oklahoma City Thunder,104,San Antonio Spurs,109,Box Score,,17419,AT&T Center,
Sun Dec 14 2008,9:30p,Minnesota Timberwolves,86,Los Angeles Lakers,98,Box Score,,18997,STAPLES Center,
Mon Dec 15 2008,7:00p,Charlotte Bobcats,79,Atlanta Hawks,83,Box Score,,12733,Philips Arena,
Mon Dec 15 2008,7:00p,New Jersey Nets,94,Toronto Raptors,87,Box Score,,18561,Air Canada Centre,
Mon Dec 15 2008,7:00p,Indiana Pacers,118,Washington Wizards,98,Box Score,,14502,Verizon Center,
Mon Dec 15 2008,7:30p,Utah Jazz,91,Boston Celtics,100,Box Score,,18624,TD Banknorth Garden,
Mon Dec 15 2008,7:30p,Milwaukee Bucks,98,Miami Heat,83,Box Score,,15029,AmericanAirlines Arena,
Mon Dec 15 2008,8:30p,Denver Nuggets,98,Dallas Mavericks,88,Box Score,,19969,American Airlines Center,
Mon Dec 15 2008,9:00p,New York Knicks,103,Phoenix Suns,111,Box Score,,18422,US Airways Center,
Mon Dec 15 2008,10:00p,Minnesota Timberwolves,103,Sacramento Kings,118,Box Score,,10593,ARCO Arena (II),
Mon Dec 15 2008,10:30p,Orlando Magic,109,Golden State Warriors,98,Box Score,,18844,Oracle Arena,
Tue Dec 16 2008,7:00p,Chicago Bulls,101,Charlotte Bobcats,110,Box Score,OT,11225,Time Warner Cable Arena,
Tue Dec 16 2008,8:00p,New Orleans Hornets,91,Memphis Grizzlies,84,Box Score,,10231,FedEx Forum,
Tue Dec 16 2008,8:00p,Los Angeles Clippers,98,Oklahoma City Thunder,88,Box Score,,18275,Ford Center,
Tue Dec 16 2008,8:30p,Denver Nuggets,96,Houston Rockets,108,Box Score,,17737,Toyota Center,
Tue Dec 16 2008,10:00p,Sacramento Kings,77,Portland Trail Blazers,109,Box Score,,20005,Rose Garden Arena,
Tue Dec 16 2008,10:30p,New York Knicks,114,Los Angeles Lakers,116,Box Score,,18997,STAPLES Center,
Wed Dec 17 2008,7:00p,Boston Celtics,88,Atlanta Hawks,85,Box Score,,18729,Philips Arena,
Wed Dec 17 2008,7:00p,Golden State Warriors,120,Indiana Pacers,127,Box Score,,11151,Conseco Fieldhouse,
Wed Dec 17 2008,7:00p,Milwaukee Bucks,88,Philadelphia 76ers,93,Box Score,,11538,Wachovia Center,
Wed Dec 17 2008,7:00p,Dallas Mavericks,96,Toronto Raptors,86,Box Score,,18832,Air Canada Centre,
Wed Dec 17 2008,7:30p,Washington Wizards,74,Detroit Pistons,88,Box Score,,22076,The Palace of Auburn Hills,
Wed Dec 17 2008,7:30p,Utah Jazz,103,New Jersey Nets,92,Box Score,,12542,Izod Center,
Wed Dec 17 2008,8:00p,Cleveland Cavaliers,93,Minnesota Timberwolves,70,Box Score,,14899,Target Center,
Wed Dec 17 2008,8:30p,Los Angeles Clippers,109,Chicago Bulls,115,Box Score,OT,20102,United Center,
Wed Dec 17 2008,9:30p,San Antonio Spurs,83,New Orleans Hornets,90,Box Score,,16593,New Orleans Arena,
Thu Dec 18 2008,8:00p,San Antonio Spurs,78,Orlando Magic,90,Box Score,,17461,Amway Arena,
Thu Dec 18 2008,10:30p,Phoenix Suns,119,Portland Trail Blazers,124,Box Score,,20650,Rose Garden Arena,
Fri Dec 19 2008,7:00p,Los Angeles Clippers,117,Indiana Pacers,109,Box Score,2OT,12653,Conseco Fieldhouse,
Fri Dec 19 2008,7:00p,Philadelphia 76ers,109,Washington Wizards,103,Box Score,,18323,Verizon Center,
Fri Dec 19 2008,7:30p,Golden State Warriors,99,Atlanta Hawks,115,Box Score,,16768,Philips Arena,
Fri Dec 19 2008,7:30p,Chicago Bulls,108,Boston Celtics,126,Box Score,,18624,TD Banknorth Garden,
Fri Dec 19 2008,7:30p,Dallas Mavericks,97,New Jersey Nets,121,Box Score,,9889,Izod Center,
Fri Dec 19 2008,7:30p,Milwaukee Bucks,105,New York Knicks,81,Box Score,,19009,Madison Square Garden (IV),
Fri Dec 19 2008,8:00p,Utah Jazz,120,Detroit Pistons,114,Box Score,2OT,22076,The Palace of Auburn Hills,
Fri Dec 19 2008,8:00p,Charlotte Bobcats,112,Memphis Grizzlies,83,Box Score,,11869,FedEx Forum,
Fri Dec 19 2008,8:00p,Los Angeles Lakers,87,Miami Heat,89,Box Score,,19600,AmericanAirlines Arena,
Fri Dec 19 2008,8:00p,Toronto Raptors,83,Oklahoma City Thunder,91,Box Score,,18806,Ford Center,
Fri Dec 19 2008,8:30p,Sacramento Kings,96,Houston Rockets,107,Box Score,,18271,Toyota Center,
Fri Dec 19 2008,10:30p,Cleveland Cavaliers,105,Denver Nuggets,88,Box Score,,19155,Pepsi Center,
Sat Dec 20 2008,7:00p,Golden State Warriors,110,Charlotte Bobcats,103,Box Score,,13068,Time Warner Cable Arena,
Sat Dec 20 2008,7:00p,Los Angeles Lakers,103,Orlando Magic,106,Box Score,,17461,Amway Arena,
Sat Dec 20 2008,7:30p,Indiana Pacers,95,Philadelphia 76ers,94,Box Score,,14599,Wachovia Center,
Sat Dec 20 2008,8:00p,Houston Rockets,109,Minnesota Timberwolves,102,Box Score,,12115,Target Center,
Sat Dec 20 2008,8:00p,Miami Heat,106,New Jersey Nets,103,Box Score,,14139,Izod Center,
Sat Dec 20 2008,8:00p,Sacramento Kings,90,New Orleans Hornets,99,Box Score,,16869,New Orleans Arena,
Sat Dec 20 2008,8:30p,Utah Jazz,98,Chicago Bulls,106,Box Score,,22046,United Center,
Sat Dec 20 2008,8:30p,Los Angeles Clippers,85,Milwaukee Bucks,119,Box Score,,15014,Bradley Center,
Sat Dec 20 2008,8:30p,Toronto Raptors,97,San Antonio Spurs,107,Box Score,,17227,AT&T Center,
Sat Dec 20 2008,9:00p,Denver Nuggets,101,Phoenix Suns,108,Box Score,,18422,US Airways Center,
Sun Dec 21 2008,2:00p,Detroit Pistons,78,Atlanta Hawks,85,Box Score,,15233,Philips Arena,
Sun Dec 21 2008,6:00p,New York Knicks,105,Boston Celtics,124,Box Score,,18624,TD Banknorth Garden,
Sun Dec 21 2008,6:00p,Dallas Mavericks,97,Washington Wizards,86,Box Score,,15582,Verizon Center,
Sun Dec 21 2008,7:00p,Cleveland Cavaliers,102,Oklahoma City Thunder,91,Box Score,,19136,Ford Center,
Mon Dec 22 2008,7:00p,Golden State Warriors,81,Orlando Magic,113,Box Score,,17461,Amway Arena,
Mon Dec 22 2008,7:30p,Houston Rockets,114,New Jersey Nets,91,Box Score,,16303,Izod Center,
Mon Dec 22 2008,8:00p,Los Angeles Lakers,105,Memphis Grizzlies,96,Box Score,,17456,FedEx Forum,
Mon Dec 22 2008,8:30p,Sacramento Kings,85,San Antonio Spurs,101,Box Score,,18372,AT&T Center,
Mon Dec 22 2008,9:00p,Portland Trail Blazers,89,Denver Nuggets,97,Box Score,,18611,Pepsi Center,
Mon Dec 22 2008,10:30p,Toronto Raptors,97,Los Angeles Clippers,75,Box Score,,16094,STAPLES Center,
Tue Dec 23 2008,7:00p,Oklahoma City Thunder,88,Atlanta Hawks,99,Box Score,,12138,Philips Arena,
Tue Dec 23 2008,7:00p,Washington Wizards,72,Charlotte Bobcats,80,Box Score,,13776,Time Warner Cable Arena,
Tue Dec 23 2008,7:00p,Houston Rockets,90,Cleveland Cavaliers,99,Box Score,,20562,Quicken Loans Arena,
Tue Dec 23 2008,7:00p,New Jersey Nets,108,Indiana Pacers,107,Box Score,,11272,Conseco Fieldhouse,
Tue Dec 23 2008,7:30p,Philadelphia 76ers,91,Boston Celtics,110,Box Score,,18624,TD Banknorth Garden,
Tue Dec 23 2008,7:30p,Golden State Warriors,88,Miami Heat,96,Box Score,,17862,AmericanAirlines Arena,
Tue Dec 23 2008,8:00p,Chicago Bulls,98,Detroit Pistons,104,Box Score,,22076,The Palace of Auburn Hills,
Tue Dec 23 2008,8:00p,Utah Jazz,86,Milwaukee Bucks,94,Box Score,,14888,Bradley Center,
Tue Dec 23 2008,8:00p,Los Angeles Lakers,100,New Orleans Hornets,87,Box Score,,18405,New Orleans Arena,
Tue Dec 23 2008,8:30p,Memphis Grizzlies,82,Dallas Mavericks,100,Box Score,,20200,American Airlines Center,
Tue Dec 23 2008,8:30p,Minnesota Timberwolves,93,San Antonio Spurs,99,Box Score,,17996,AT&T Center,
Tue Dec 23 2008,10:00p,Denver Nuggets,92,Portland Trail Blazers,101,Box Score,,20007,Rose Garden Arena,
Thu Dec 25 2008,12:00p,New Orleans Hornets,68,Orlando Magic,88,Box Score,,17461,Amway Arena,
Thu Dec 25 2008,2:30p,San Antonio Spurs,91,Phoenix Suns,90,Box Score,,18422,US Airways Center,
Thu Dec 25 2008,5:00p,Boston Celtics,83,Los Angeles Lakers,92,Box Score,,18997,STAPLES Center,
Thu Dec 25 2008,8:00p,Washington Wizards,89,Cleveland Cavaliers,93,Box Score,,20562,Quicken Loans Arena,
Thu Dec 25 2008,10:30p,Dallas Mavericks,102,Portland Trail Blazers,94,Box Score,,20643,Rose Garden Arena,
Fri Dec 26 2008,5:00p,Chicago Bulls,77,Miami Heat,90,Box Score,,19600,AmericanAirlines Arena,
Fri Dec 26 2008,7:30p,Charlotte Bobcats,95,New Jersey Nets,87,Box Score,,16852,Izod Center,
Fri Dec 26 2008,7:30p,Minnesota Timberwolves,120,New York Knicks,107,Box Score,,19763,Madison Square Garden (IV),
Fri Dec 26 2008,8:00p,Oklahoma City Thunder,88,Detroit Pistons,90,Box Score,,22076,The Palace of Auburn Hills,
Fri Dec 26 2008,8:00p,Indiana Pacers,105,Memphis Grizzlies,108,Box Score,,12346,FedEx Forum,
Fri Dec 26 2008,8:00p,Houston Rockets,79,New Orleans Hornets,88,Box Score,,18326,New Orleans Arena,
Fri Dec 26 2008,9:00p,Philadelphia 76ers,101,Denver Nuggets,105,Box Score,,19155,Pepsi Center,
Fri Dec 26 2008,9:00p,Dallas Mavericks,88,Utah Jazz,97,Box Score,,19911,EnergySolutions Arena,
Fri Dec 26 2008,10:00p,Toronto Raptors,107,Sacramento Kings,101,Box Score,,12059,ARCO Arena (II),
Fri Dec 26 2008,10:30p,Boston Celtics,89,Golden State Warriors,99,Box Score,,19596,Oracle Arena,
Sat Dec 27 2008,7:00p,Chicago Bulls,117,Atlanta Hawks,129,Box Score,,18031,Philips Arena,
Sat Dec 27 2008,7:00p,New Jersey Nets,114,Charlotte Bobcats,103,Box Score,OT,15837,Time Warner Cable Arena,
Sat Dec 27 2008,7:00p,Oklahoma City Thunder,95,Washington Wizards,104,Box Score,,16181,Verizon Center,
Sat Dec 27 2008,8:00p,Orlando Magic,118,Minnesota Timberwolves,94,Box Score,,17003,Target Center,
Sat Dec 27 2008,8:30p,Utah Jazz,115,Houston Rockets,120,Box Score,2OT,18245,Toyota Center,
Sat Dec 27 2008,8:30p,Detroit Pistons,87,Milwaukee Bucks,76,Box Score,,17086,Bradley Center,
Sat Dec 27 2008,8:30p,Memphis Grizzlies,103,San Antonio Spurs,106,Box Score,2OT,18797,AT&T Center,
Sat Dec 27 2008,10:00p,Toronto Raptors,89,Portland Trail Blazers,102,Box Score,,20588,Rose Garden Arena,
Sun Dec 28 2008,1:00p,Denver Nuggets,117,New York Knicks,110,Box Score,,19763,Madison Square Garden (IV),
Sun Dec 28 2008,3:30p,Dallas Mavericks,98,Los Angeles Clippers,76,Box Score,,16685,STAPLES Center,
Sun Dec 28 2008,7:00p,Miami Heat,86,Cleveland Cavaliers,93,Box Score,,20562,Quicken Loans Arena,
Sun Dec 28 2008,7:00p,New Orleans Hornets,105,Indiana Pacers,103,Box Score,,14374,Conseco Fieldhouse,
Sun Dec 28 2008,9:00p,Boston Celtics,108,Sacramento Kings,63,Box Score,,16029,ARCO Arena (II),
Sun Dec 28 2008,9:30p,Golden State Warriors,113,Los Angeles Lakers,130,Box Score,,18997,STAPLES Center,
Mon Dec 29 2008,7:00p,Denver Nuggets,91,Atlanta Hawks,109,Box Score,,17131,Philips Arena,
Mon Dec 29 2008,7:30p,Orlando Magic,82,Detroit Pistons,88,Box Score,,22076,The Palace of Auburn Hills,
Mon Dec 29 2008,7:30p,Chicago Bulls,100,New Jersey Nets,87,Box Score,,18786,Izod Center,
Mon Dec 29 2008,8:00p,Memphis Grizzlies,98,Minnesota Timberwolves,108,Box Score,OT,12207,Target Center,
Mon Dec 29 2008,8:00p,Phoenix Suns,110,Oklahoma City Thunder,102,Box Score,,19136,Ford Center,
Mon Dec 29 2008,8:30p,Washington Wizards,89,Houston Rockets,87,Box Score,,18278,Toyota Center,
Mon Dec 29 2008,9:00p,Philadelphia 76ers,95,Utah Jazz,112,Box Score,,19911,EnergySolutions Arena,
Mon Dec 29 2008,10:30p,Toronto Raptors,111,Golden State Warriors,117,Box Score,,19596,Oracle Arena,
Tue Dec 30 2008,7:00p,New York Knicks,93,Charlotte Bobcats,89,Box Score,,15108,Time Warner Cable Arena,
Tue Dec 30 2008,7:00p,Atlanta Hawks,110,Indiana Pacers,104,Box Score,,13762,Conseco Fieldhouse,
Tue Dec 30 2008,7:30p,Cleveland Cavaliers,95,Miami Heat,104,Box Score,,19600,AmericanAirlines Arena,
Tue Dec 30 2008,8:00p,Phoenix Suns,101,Memphis Grizzlies,89,Box Score,,14471,FedEx Forum,
Tue Dec 30 2008,8:00p,Washington Wizards,85,New Orleans Hornets,97,Box Score,,18021,New Orleans Arena,
Tue Dec 30 2008,8:30p,Minnesota Timberwolves,100,Dallas Mavericks,107,Box Score,,20264,American Airlines Center,
Tue Dec 30 2008,8:30p,Milwaukee Bucks,100,San Antonio Spurs,98,Box Score,,18797,AT&T Center,
Tue Dec 30 2008,10:00p,Boston Celtics,86,Portland Trail Blazers,91,Box Score,,20651,Rose Garden Arena,
Tue Dec 30 2008,10:00p,Los Angeles Clippers,90,Sacramento Kings,92,Box Score,,11420,ARCO Arena (II),
Wed Dec 31 2008,2:00p,Orlando Magic,113,Chicago Bulls,94,Box Score,,21861,United Center,
Wed Dec 31 2008,3:00p,New Jersey Nets,75,Detroit Pistons,83,Box Score,,22076,The Palace of Auburn Hills,
Wed Dec 31 2008,7:00p,Milwaukee Bucks,81,Houston Rockets,85,Box Score,,18228,Toyota Center,
Wed Dec 31 2008,7:00p,Denver Nuggets,114,Toronto Raptors,107,Box Score,,18879,Air Canada Centre,
Wed Dec 31 2008,8:00p,Golden State Warriors,100,Oklahoma City Thunder,107,Box Score,,18229,Ford Center,
