Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Sat Nov 28 2009,9:00p,Orlando Magic,100,Milwaukee Bucks,98,Box Score,,16128,Bradley Center,
Sat Nov 28 2009,9:00p,Portland Trail Blazers,92,Utah Jazz,108,Box Score,,18051,EnergySolutions Arena,
Sat Nov 28 2009,10:30p,Los Angeles Lakers,130,Golden State Warriors,97,Box Score,,20001,Oracle Arena,
Sun Nov 29 2009,1:00p,Atlanta Hawks,88,Detroit Pistons,94,Box Score,,15273,The Palace of Auburn Hills,
Sun Nov 29 2009,1:00p,Phoenix Suns,113,Toronto Raptors,94,Box Score,,17721,Air Canada Centre,
Sun Nov 29 2009,3:30p,Memphis Grizzlies,88,Los Angeles Clippers,98,Box Score,,14854,STAPLES Center,
Sun Nov 29 2009,6:00p,Boston Celtics,92,Miami Heat,85,Box Score,,18104,AmericanAirlines Arena,
Sun Nov 29 2009,6:00p,Orlando Magic,114,New York Knicks,102,Box Score,,18861,Madison Square Garden (IV),
Sun Nov 29 2009,7:00p,Houston Rockets,100,Oklahoma City Thunder,91,Box Score,,18203,Oklahoma City Arena,
Sun Nov 29 2009,7:00p,Philadelphia 76ers,89,San Antonio Spurs,97,Box Score,,17161,AT&T Center,
Sun Nov 29 2009,8:00p,Minnesota Timberwolves,106,Denver Nuggets,100,Box Score,,15147,Pepsi Center,
Sun Nov 29 2009,9:00p,New Orleans Hornets,96,Sacramento Kings,112,Box Score,,11548,Power Balance Pavilion,
Sun Nov 29 2009,9:30p,New Jersey Nets,87,Los Angeles Lakers,106,Box Score,,18997,STAPLES Center,
Mon Nov 30 2009,8:00p,Chicago Bulls,97,Milwaukee Bucks,99,Box Score,,13684,Bradley Center,
Mon Nov 30 2009,8:30p,Philadelphia 76ers,102,Dallas Mavericks,104,Box Score,,19783,American Airlines Center,
Mon Nov 30 2009,9:00p,Memphis Grizzlies,93,Utah Jazz,120,Box Score,,18469,EnergySolutions Arena,
Mon Nov 30 2009,10:30p,Indiana Pacers,107,Golden State Warriors,126,Box Score,,16574,Oracle Arena,
Tue Dec 1 2009,7:00p,Boston Celtics,108,Charlotte Bobcats,90,Box Score,,15129,Time Warner Cable Arena,
Tue Dec 1 2009,7:00p,Washington Wizards,106,Toronto Raptors,102,Box Score,,15776,Air Canada Centre,
Tue Dec 1 2009,7:30p,Phoenix Suns,99,New York Knicks,126,Box Score,,19763,Madison Square Garden (IV),
Tue Dec 1 2009,9:00p,Golden State Warriors,107,Denver Nuggets,135,Box Score,,14570,Pepsi Center,
Tue Dec 1 2009,10:00p,Miami Heat,107,Portland Trail Blazers,100,Box Score,,20417,Rose Garden Arena,
Tue Dec 1 2009,10:30p,New Orleans Hornets,99,Los Angeles Lakers,110,Box Score,,18997,STAPLES Center,
Wed Dec 2 2009,7:00p,Toronto Raptors,115,Atlanta Hawks,146,Box Score,,12272,Philips Arena,
Wed Dec 2 2009,7:00p,Phoenix Suns,90,Cleveland Cavaliers,107,Box Score,,20562,Quicken Loans Arena,
Wed Dec 2 2009,7:00p,New York Knicks,104,Orlando Magic,118,Box Score,,17461,Amway Arena,
Wed Dec 2 2009,7:00p,Milwaukee Bucks,102,Washington Wizards,104,Box Score,,12272,Verizon Center,
Wed Dec 2 2009,7:30p,Dallas Mavericks,117,New Jersey Nets,101,Box Score,,11689,Izod Center,
Wed Dec 2 2009,8:00p,Detroit Pistons,85,Chicago Bulls,92,Box Score,,21523,United Center,
Wed Dec 2 2009,8:00p,Memphis Grizzlies,97,Minnesota Timberwolves,95,Box Score,,11408,Target Center,
Wed Dec 2 2009,8:00p,Philadelphia 76ers,106,Oklahoma City Thunder,117,Box Score,,17332,Oklahoma City Arena,
Wed Dec 2 2009,10:00p,Indiana Pacers,105,Sacramento Kings,110,Box Score,,10021,Power Balance Pavilion,
Wed Dec 2 2009,10:30p,Houston Rockets,102,Los Angeles Clippers,85,Box Score,,13836,STAPLES Center,
Thu Dec 3 2009,8:00p,Boston Celtics,90,San Antonio Spurs,83,Box Score,,18581,AT&T Center,
Thu Dec 3 2009,10:30p,Miami Heat,96,Denver Nuggets,114,Box Score,,14998,Pepsi Center,
Thu Dec 3 2009,10:30p,Houston Rockets,111,Golden State Warriors,109,Box Score,,16432,Oracle Arena,
Fri Dec 4 2009,7:00p,Toronto Raptors,109,Washington Wizards,107,Box Score,OT,20173,Verizon Center,
Fri Dec 4 2009,7:30p,New York Knicks,114,Atlanta Hawks,107,Box Score,,17165,Philips Arena,
Fri Dec 4 2009,8:00p,Chicago Bulls,87,Cleveland Cavaliers,101,Box Score,,20562,Quicken Loans Arena,
Fri Dec 4 2009,8:00p,Milwaukee Bucks,96,Detroit Pistons,105,Box Score,,16557,The Palace of Auburn Hills,
Fri Dec 4 2009,8:00p,Dallas Mavericks,82,Memphis Grizzlies,98,Box Score,,13020,FedEx Forum,
Fri Dec 4 2009,8:00p,Charlotte Bobcats,91,New Jersey Nets,97,Box Score,,12131,Izod Center,
Fri Dec 4 2009,8:00p,Minnesota Timberwolves,89,New Orleans Hornets,98,Box Score,,14720,New Orleans Arena,
Fri Dec 4 2009,8:00p,Boston Celtics,105,Oklahoma City Thunder,87,Box Score,,18203,Oklahoma City Arena,
Fri Dec 4 2009,9:00p,Indiana Pacers,87,Utah Jazz,96,Box Score,,19347,EnergySolutions Arena,
Fri Dec 4 2009,10:30p,Miami Heat,107,Los Angeles Lakers,108,Box Score,,18997,STAPLES Center,
Sat Dec 5 2009,7:00p,Philadelphia 76ers,105,Charlotte Bobcats,106,Box Score,,13352,Time Warner Cable Arena,
Sat Dec 5 2009,8:00p,Toronto Raptors,110,Chicago Bulls,78,Box Score,,20481,United Center,
Sat Dec 5 2009,8:00p,Utah Jazz,101,Minnesota Timberwolves,108,Box Score,,18466,Target Center,
Sat Dec 5 2009,8:30p,Denver Nuggets,106,San Antonio Spurs,99,Box Score,,17592,AT&T Center,
Sat Dec 5 2009,9:00p,Atlanta Hawks,80,Dallas Mavericks,75,Box Score,,19550,American Airlines Center,
Sat Dec 5 2009,9:00p,Sacramento Kings,107,Phoenix Suns,115,Box Score,,17747,US Airways Center,
Sat Dec 5 2009,10:00p,Houston Rockets,89,Portland Trail Blazers,90,Box Score,,20555,Rose Garden Arena,
Sat Dec 5 2009,10:30p,Orlando Magic,126,Golden State Warriors,118,Box Score,,19054,Oracle Arena,
Sat Dec 5 2009,10:30p,Indiana Pacers,72,Los Angeles Clippers,88,Box Score,,15305,STAPLES Center,
Sun Dec 6 2009,12:00p,New Jersey Nets,97,New York Knicks,106,Box Score,,19602,Madison Square Garden (IV),
Sun Dec 6 2009,3:00p,Cleveland Cavaliers,101,Milwaukee Bucks,86,Box Score,,16625,Bradley Center,
Sun Dec 6 2009,6:00p,Washington Wizards,94,Detroit Pistons,98,Box Score,,14123,The Palace of Auburn Hills,
Sun Dec 6 2009,9:00p,Miami Heat,115,Sacramento Kings,102,Box Score,,13186,Power Balance Pavilion,
Sun Dec 6 2009,9:30p,Phoenix Suns,88,Los Angeles Lakers,108,Box Score,,18997,STAPLES Center,
Mon Dec 7 2009,7:00p,Denver Nuggets,93,Philadelphia 76ers,83,Box Score,,20664,Wachovia Center,
Mon Dec 7 2009,7:30p,Portland Trail Blazers,84,New York Knicks,93,Box Score,,19763,Madison Square Garden (IV),
Mon Dec 7 2009,8:00p,Golden State Warriors,88,Oklahoma City Thunder,104,Box Score,,17334,Oklahoma City Arena,
Mon Dec 7 2009,9:00p,San Antonio Spurs,101,Utah Jazz,104,Box Score,,17565,EnergySolutions Arena,
Tue Dec 8 2009,7:00p,Denver Nuggets,95,Charlotte Bobcats,107,Box Score,,14127,Time Warner Cable Arena,
Tue Dec 8 2009,7:00p,Minnesota Timberwolves,88,Toronto Raptors,94,Box Score,,15167,Air Canada Centre,
Tue Dec 8 2009,7:30p,Milwaukee Bucks,89,Boston Celtics,98,Box Score,,18624,TD Garden,
Tue Dec 8 2009,8:00p,New Jersey Nets,103,Chicago Bulls,101,Box Score,,17872,United Center,
Tue Dec 8 2009,8:00p,Cleveland Cavaliers,109,Memphis Grizzlies,111,Box Score,OT,16325,FedEx Forum,
Tue Dec 8 2009,8:00p,Sacramento Kings,94,New Orleans Hornets,96,Box Score,,13140,New Orleans Arena,
Tue Dec 8 2009,8:30p,Phoenix Suns,101,Dallas Mavericks,102,Box Score,,19857,American Airlines Center,
Tue Dec 8 2009,10:30p,Orlando Magic,97,Los Angeles Clippers,86,Box Score,,16750,STAPLES Center,
Wed Dec 9 2009,7:00p,Chicago Bulls,83,Atlanta Hawks,118,Box Score,,16808,Philips Arena,
Wed Dec 9 2009,7:00p,Portland Trail Blazers,102,Indiana Pacers,91,Box Score,,11487,Conseco Fieldhouse,
Wed Dec 9 2009,7:00p,Detroit Pistons,90,Philadelphia 76ers,86,Box Score,,12136,Wachovia Center,
Wed Dec 9 2009,7:30p,Golden State Warriors,105,New Jersey Nets,89,Box Score,,10005,Izod Center,
Wed Dec 9 2009,8:00p,Toronto Raptors,95,Milwaukee Bucks,117,Box Score,,12637,Bradley Center,
Wed Dec 9 2009,8:00p,New Orleans Hornets,97,Minnesota Timberwolves,96,Box Score,,12056,Target Center,
Wed Dec 9 2009,8:30p,Cleveland Cavaliers,85,Houston Rockets,95,Box Score,,18200,Toyota Center,
Wed Dec 9 2009,8:30p,Sacramento Kings,106,San Antonio Spurs,118,Box Score,,17353,AT&T Center,
Wed Dec 9 2009,10:30p,Utah Jazz,77,Los Angeles Lakers,101,Box Score,,18997,STAPLES Center,
Thu Dec 10 2009,7:30p,Denver Nuggets,99,Detroit Pistons,101,Box Score,,17176,The Palace of Auburn Hills,
Thu Dec 10 2009,8:00p,Boston Celtics,104,Washington Wizards,102,Box Score,,20173,Verizon Center,
Thu Dec 10 2009,10:30p,Orlando Magic,111,Utah Jazz,120,Box Score,,18735,EnergySolutions Arena,
Fri Dec 11 2009,7:00p,New Jersey Nets,91,Indiana Pacers,107,Box Score,,12175,Conseco Fieldhouse,
Fri Dec 11 2009,7:00p,Houston Rockets,96,Philadelphia 76ers,91,Box Score,,13991,Wachovia Center,
Fri Dec 11 2009,7:00p,Atlanta Hawks,111,Toronto Raptors,89,Box Score,,17032,Air Canada Centre,
Fri Dec 11 2009,7:30p,Dallas Mavericks,106,Miami Heat,93,Box Score,,18703,AmericanAirlines Arena,
Fri Dec 11 2009,8:00p,Golden State Warriors,91,Chicago Bulls,96,Box Score,OT,18803,United Center,
Fri Dec 11 2009,8:00p,Portland Trail Blazers,99,Cleveland Cavaliers,104,Box Score,,20562,Quicken Loans Arena,
Fri Dec 11 2009,8:00p,Oklahoma City Thunder,102,Memphis Grizzlies,94,Box Score,,13048,FedEx Forum,
Fri Dec 11 2009,8:00p,New York Knicks,113,New Orleans Hornets,96,Box Score,,15569,New Orleans Arena,
Fri Dec 11 2009,8:30p,Charlotte Bobcats,85,San Antonio Spurs,104,Box Score,,17508,AT&T Center,
Fri Dec 11 2009,10:30p,Minnesota Timberwolves,92,Los Angeles Lakers,104,Box Score,,18997,STAPLES Center,
Fri Dec 11 2009,10:30p,Orlando Magic,103,Phoenix Suns,106,Box Score,,18216,US Airways Center,
Sat Dec 12 2009,7:00p,Indiana Pacers,114,Washington Wizards,113,Box Score,,13172,Verizon Center,
Sat Dec 12 2009,7:30p,Golden State Warriors,95,Detroit Pistons,104,Box Score,,16952,The Palace of Auburn Hills,
Sat Dec 12 2009,8:00p,Boston Celtics,106,Chicago Bulls,80,Box Score,,21257,United Center,
Sat Dec 12 2009,8:30p,Charlotte Bobcats,97,Dallas Mavericks,98,Box Score,OT,20151,American Airlines Center,
Sat Dec 12 2009,8:30p,Portland Trail Blazers,101,Milwaukee Bucks,108,Box Score,2OT,15973,Bradley Center,
Sat Dec 12 2009,9:00p,Phoenix Suns,99,Denver Nuggets,105,Box Score,,19155,Pepsi Center,
Sat Dec 12 2009,9:00p,Los Angeles Lakers,94,Utah Jazz,102,Box Score,,19911,EnergySolutions Arena,
Sat Dec 12 2009,10:00p,Minnesota Timberwolves,100,Sacramento Kings,120,Box Score,,11333,Power Balance Pavilion,
Sun Dec 13 2009,12:30p,Houston Rockets,88,Toronto Raptors,101,Box Score,,17111,Air Canada Centre,
Sun Dec 13 2009,5:00p,New Jersey Nets,107,Atlanta Hawks,130,Box Score,,14015,Philips Arena,
Sun Dec 13 2009,6:00p,Memphis Grizzlies,118,Miami Heat,90,Box Score,,14465,AmericanAirlines Arena,
Sun Dec 13 2009,7:00p,Cleveland Cavaliers,102,Oklahoma City Thunder,89,Box Score,,18203,Oklahoma City Arena,
Sun Dec 13 2009,9:30p,San Antonio Spurs,115,Los Angeles Clippers,90,Box Score,,16464,STAPLES Center,
Mon Dec 14 2009,7:00p,Indiana Pacers,98,Orlando Magic,106,Box Score,,17461,Amway Arena,
Mon Dec 14 2009,7:00p,Golden State Warriors,101,Philadelphia 76ers,117,Box Score,,12795,Wachovia Center,
Mon Dec 14 2009,8:00p,Boston Celtics,110,Memphis Grizzlies,105,Box Score,,14193,FedEx Forum,
Mon Dec 14 2009,8:30p,New Orleans Hornets,90,Dallas Mavericks,94,Box Score,,19737,American Airlines Center,
Mon Dec 14 2009,9:00p,Oklahoma City Thunder,93,Denver Nuggets,102,Box Score,,16022,Pepsi Center,
Mon Dec 14 2009,9:00p,Minnesota Timberwolves,110,Utah Jazz,108,Box Score,,18090,EnergySolutions Arena,
Mon Dec 14 2009,10:30p,Washington Wizards,95,Los Angeles Clippers,97,Box Score,,14511,STAPLES Center,
Tue Dec 15 2009,7:00p,New York Knicks,87,Charlotte Bobcats,94,Box Score,,13606,Time Warner Cable Arena,
Tue Dec 15 2009,7:00p,New Jersey Nets,89,Cleveland Cavaliers,99,Box Score,,20562,Quicken Loans Arena,
Tue Dec 15 2009,7:30p,Toronto Raptors,95,Miami Heat,115,Box Score,,15106,AmericanAirlines Arena,
Tue Dec 15 2009,8:00p,Los Angeles Lakers,96,Chicago Bulls,87,Box Score,,21416,United Center,
Tue Dec 15 2009,8:30p,Detroit Pistons,96,Houston Rockets,107,Box Score,,14899,Toyota Center,
Tue Dec 15 2009,9:00p,San Antonio Spurs,104,Phoenix Suns,116,Box Score,,17964,US Airways Center,
Tue Dec 15 2009,10:00p,Sacramento Kings,88,Portland Trail Blazers,95,Box Score,,20588,Rose Garden Arena,
Wed Dec 16 2009,7:00p,Memphis Grizzlies,97,Atlanta Hawks,110,Box Score,,13013,Philips Arena,
Wed Dec 16 2009,7:00p,Charlotte Bobcats,98,Indiana Pacers,101,Box Score,,11888,Conseco Fieldhouse,
Wed Dec 16 2009,7:00p,Toronto Raptors,99,Orlando Magic,118,Box Score,,17461,Amway Arena,
Wed Dec 16 2009,7:00p,Cleveland Cavaliers,108,Philadelphia 76ers,101,Box Score,,19517,Wachovia Center,
Wed Dec 16 2009,7:30p,Utah Jazz,108,New Jersey Nets,92,Box Score,,11476,Izod Center,
Wed Dec 16 2009,8:00p,Los Angeles Lakers,107,Milwaukee Bucks,106,Box Score,OT,16309,Bradley Center,
Wed Dec 16 2009,8:00p,Los Angeles Clippers,120,Minnesota Timberwolves,95,Box Score,,12526,Target Center,
Wed Dec 16 2009,8:00p,Detroit Pistons,87,New Orleans Hornets,95,Box Score,,13196,New Orleans Arena,
Wed Dec 16 2009,8:00p,Dallas Mavericks,100,Oklahoma City Thunder,86,Box Score,,18203,Oklahoma City Arena,
Wed Dec 16 2009,9:00p,Houston Rockets,101,Denver Nuggets,111,Box Score,,15753,Pepsi Center,
Wed Dec 16 2009,10:30p,San Antonio Spurs,103,Golden State Warriors,91,Box Score,,17857,Oracle Arena,
Wed Dec 16 2009,10:30p,Washington Wizards,109,Sacramento Kings,112,Box Score,,16579,Power Balance Pavilion,
Thu Dec 17 2009,8:00p,New York Knicks,89,Chicago Bulls,98,Box Score,,19791,United Center,
Thu Dec 17 2009,8:00p,Orlando Magic,86,Miami Heat,104,Box Score,,18303,AmericanAirlines Arena,
Thu Dec 17 2009,10:30p,Phoenix Suns,102,Portland Trail Blazers,105,Box Score,,20559,Rose Garden Arena,
Fri Dec 18 2009,7:00p,New Jersey Nets,95,Toronto Raptors,118,Box Score,,15901,Air Canada Centre,
Fri Dec 18 2009,7:30p,Utah Jazz,83,Atlanta Hawks,96,Box Score,,17501,Philips Arena,
Fri Dec 18 2009,7:30p,Philadelphia 76ers,98,Boston Celtics,97,Box Score,,18624,TD Garden,
Fri Dec 18 2009,8:00p,Milwaukee Bucks,82,Cleveland Cavaliers,85,Box Score,,20562,Quicken Loans Arena,
Fri Dec 18 2009,8:00p,Indiana Pacers,94,Memphis Grizzlies,107,Box Score,,13217,FedEx Forum,
Fri Dec 18 2009,8:00p,Sacramento Kings,96,Minnesota Timberwolves,112,Box Score,,13144,Target Center,
Fri Dec 18 2009,8:00p,Denver Nuggets,92,New Orleans Hornets,98,Box Score,,14453,New Orleans Arena,
Fri Dec 18 2009,8:00p,Los Angeles Clippers,91,New York Knicks,95,Box Score,,19763,Madison Square Garden (IV),
Fri Dec 18 2009,8:00p,Detroit Pistons,98,Oklahoma City Thunder,109,Box Score,,17774,Oklahoma City Arena,
Fri Dec 18 2009,8:30p,Houston Rockets,116,Dallas Mavericks,108,Box Score,OT,19890,American Airlines Center,
Fri Dec 18 2009,10:30p,Washington Wizards,118,Golden State Warriors,109,Box Score,,17423,Oracle Arena,
Sat Dec 19 2009,7:00p,Utah Jazz,110,Charlotte Bobcats,102,Box Score,,14963,Time Warner Cable Arena,
Sat Dec 19 2009,7:00p,Portland Trail Blazers,83,Orlando Magic,92,Box Score,,17461,Amway Arena,
Sat Dec 19 2009,7:30p,Los Angeles Clippers,112,Philadelphia 76ers,107,Box Score,OT,13752,Wachovia Center,
Sat Dec 19 2009,8:00p,Atlanta Hawks,98,Chicago Bulls,101,Box Score,OT,21381,United Center,
Sat Dec 19 2009,8:00p,Los Angeles Lakers,103,New Jersey Nets,84,Box Score,,17190,Izod Center,
Sat Dec 19 2009,8:30p,Oklahoma City Thunder,90,Houston Rockets,95,Box Score,,15095,Toyota Center,
Sat Dec 19 2009,8:30p,Sacramento Kings,96,Milwaukee Bucks,95,Box Score,,13745,Bradley Center,
Sat Dec 19 2009,8:30p,Indiana Pacers,99,San Antonio Spurs,100,Box Score,,17075,AT&T Center,
Sat Dec 19 2009,9:00p,Washington Wizards,95,Phoenix Suns,121,Box Score,,16811,US Airways Center,
Sun Dec 20 2009,12:30p,New Orleans Hornets,92,Toronto Raptors,98,Box Score,,15790,Air Canada Centre,
Sun Dec 20 2009,4:00p,Denver Nuggets,96,Memphis Grizzlies,102,Box Score,,13385,FedEx Forum,
Sun Dec 20 2009,6:00p,Minnesota Timberwolves,104,Boston Celtics,122,Box Score,,18624,TD Garden,
Sun Dec 20 2009,6:00p,Los Angeles Lakers,93,Detroit Pistons,81,Box Score,,22076,The Palace of Auburn Hills,
Sun Dec 20 2009,6:00p,Portland Trail Blazers,102,Miami Heat,95,Box Score,,16500,AmericanAirlines Arena,
Sun Dec 20 2009,7:30p,Cleveland Cavaliers,95,Dallas Mavericks,102,Box Score,,20346,American Airlines Center,
Sun Dec 20 2009,7:30p,Charlotte Bobcats,94,New York Knicks,98,Box Score,,18767,Madison Square Garden (IV),
Mon Dec 21 2009,7:00p,Milwaukee Bucks,84,Indiana Pacers,81,Box Score,,12836,Conseco Fieldhouse,
Mon Dec 21 2009,7:00p,Utah Jazz,99,Orlando Magic,104,Box Score,,17461,Amway Arena,
Mon Dec 21 2009,8:00p,Sacramento Kings,102,Chicago Bulls,98,Box Score,,19631,United Center,
Mon Dec 21 2009,8:30p,Los Angeles Clippers,87,San Antonio Spurs,103,Box Score,,17451,AT&T Center,
Mon Dec 21 2009,9:00p,Cleveland Cavaliers,109,Phoenix Suns,91,Box Score,,18221,US Airways Center,
Tue Dec 22 2009,7:00p,Detroit Pistons,76,Charlotte Bobcats,88,Box Score,,16864,Time Warner Cable Arena,
Tue Dec 22 2009,7:00p,Philadelphia 76ers,98,Washington Wizards,105,Box Score,,15435,Verizon Center,
Tue Dec 22 2009,7:30p,Indiana Pacers,94,Boston Celtics,103,Box Score,,18624,TD Garden,
Tue Dec 22 2009,7:30p,Chicago Bulls,81,New York Knicks,88,Box Score,,19763,Madison Square Garden (IV),
Tue Dec 22 2009,8:00p,Golden State Warriors,108,Memphis Grizzlies,121,Box Score,,12827,FedEx Forum,
Tue Dec 22 2009,8:00p,Atlanta Hawks,112,Minnesota Timberwolves,87,Box Score,,11271,Target Center,
Tue Dec 22 2009,8:30p,Portland Trail Blazers,85,Dallas Mavericks,81,Box Score,,19863,American Airlines Center,
Tue Dec 22 2009,8:30p,Los Angeles Clippers,99,Houston Rockets,108,Box Score,,17128,Toyota Center,
Tue Dec 22 2009,10:30p,Oklahoma City Thunder,108,Los Angeles Lakers,111,Box Score,,18997,STAPLES Center,
Wed Dec 23 2009,7:00p,Houston Rockets,87,Orlando Magic,102,Box Score,,17461,Amway Arena,
Wed Dec 23 2009,7:30p,Toronto Raptors,94,Detroit Pistons,64,Box Score,,19396,The Palace of Auburn Hills,
Wed Dec 23 2009,7:30p,Utah Jazz,70,Miami Heat,80,Box Score,,19600,AmericanAirlines Arena,
Wed Dec 23 2009,7:30p,Minnesota Timberwolves,103,New Jersey Nets,99,Box Score,,10204,Izod Center,
Wed Dec 23 2009,8:00p,Washington Wizards,109,Milwaukee Bucks,97,Box Score,,13113,Bradley Center,
Wed Dec 23 2009,8:00p,Golden State Warriors,102,New Orleans Hornets,108,Box Score,,14391,New Orleans Arena,
Wed Dec 23 2009,8:30p,Portland Trail Blazers,98,San Antonio Spurs,94,Box Score,,18581,AT&T Center,
Wed Dec 23 2009,9:00p,Atlanta Hawks,104,Denver Nuggets,124,Box Score,,19155,Pepsi Center,
Wed Dec 23 2009,9:00p,Oklahoma City Thunder,117,Phoenix Suns,113,Box Score,,15953,US Airways Center,
Wed Dec 23 2009,10:00p,Cleveland Cavaliers,117,Sacramento Kings,104,Box Score,OT,16407,Power Balance Pavilion,
Fri Dec 25 2009,12:00p,Miami Heat,93,New York Knicks,87,Box Score,,19763,Madison Square Garden (IV),
Fri Dec 25 2009,2:30p,Boston Celtics,86,Orlando Magic,77,Box Score,,17461,Amway Arena,
Fri Dec 25 2009,5:00p,Cleveland Cavaliers,102,Los Angeles Lakers,87,Box Score,,18997,STAPLES Center,
Fri Dec 25 2009,8:00p,Los Angeles Clippers,93,Phoenix Suns,124,Box Score,,16709,US Airways Center,
Fri Dec 25 2009,10:30p,Denver Nuggets,96,Portland Trail Blazers,107,Box Score,,20664,Rose Garden Arena,
Sat Dec 26 2009,3:00p,Memphis Grizzlies,101,Dallas Mavericks,106,Box Score,,20195,American Airlines Center,
Sat Dec 26 2009,7:00p,Atlanta Hawks,110,Indiana Pacers,98,Box Score,,15281,Conseco Fieldhouse,
Sat Dec 26 2009,7:30p,Houston Rockets,98,New Jersey Nets,93,Box Score,,13374,Izod Center,
Sat Dec 26 2009,8:00p,New Orleans Hornets,85,Chicago Bulls,96,Box Score,,22008,United Center,
Sat Dec 26 2009,8:00p,Washington Wizards,89,Minnesota Timberwolves,101,Box Score,,16838,Target Center,
Sat Dec 26 2009,8:00p,Charlotte Bobcats,91,Oklahoma City Thunder,98,Box Score,,17961,Oklahoma City Arena,
Sat Dec 26 2009,8:30p,San Antonio Spurs,112,Milwaukee Bucks,97,Box Score,,14864,Bradley Center,
Sat Dec 26 2009,9:00p,Philadelphia 76ers,76,Utah Jazz,97,Box Score,,19911,EnergySolutions Arena,
Sat Dec 26 2009,10:00p,Los Angeles Lakers,112,Sacramento Kings,103,Box Score,2OT,17345,Power Balance Pavilion,
Sat Dec 26 2009,10:30p,Phoenix Suns,127,Golden State Warriors,132,Box Score,,19550,Oracle Arena,
Sun Dec 27 2009,1:00p,Detroit Pistons,95,Toronto Raptors,102,Box Score,,19800,Air Canada Centre,
Sun Dec 27 2009,6:00p,Houston Rockets,83,Cleveland Cavaliers,108,Box Score,,20562,Quicken Loans Arena,
Sun Dec 27 2009,6:00p,Indiana Pacers,80,Miami Heat,114,Box Score,,19600,AmericanAirlines Arena,
Sun Dec 27 2009,6:00p,San Antonio Spurs,95,New York Knicks,88,Box Score,,19763,Madison Square Garden (IV),
Sun Dec 27 2009,8:00p,Dallas Mavericks,104,Denver Nuggets,96,Box Score,,19756,Pepsi Center,
Sun Dec 27 2009,9:30p,Boston Celtics,90,Los Angeles Clippers,92,Box Score,,19060,STAPLES Center,
Mon Dec 28 2009,7:00p,Milwaukee Bucks,84,Charlotte Bobcats,94,Box Score,,15473,Time Warner Cable Arena,
Mon Dec 28 2009,7:30p,Oklahoma City Thunder,105,New Jersey Nets,89,Box Score,,15335,Izod Center,
Mon Dec 28 2009,8:00p,Washington Wizards,111,Memphis Grizzlies,116,Box Score,OT,14571,FedEx Forum,
Mon Dec 28 2009,9:00p,Los Angeles Lakers,103,Phoenix Suns,118,Box Score,,18422,US Airways Center,
Mon Dec 28 2009,10:00p,Philadelphia 76ers,104,Portland Trail Blazers,93,Box Score,,20640,Rose Garden Arena,
Mon Dec 28 2009,10:00p,Denver Nuggets,101,Sacramento Kings,106,Box Score,,14548,Power Balance Pavilion,
Mon Dec 28 2009,10:30p,Boston Celtics,99,Golden State Warriors,103,Box Score,,19259,Oracle Arena,
Tue Dec 29 2009,7:00p,Cleveland Cavaliers,95,Atlanta Hawks,84,Box Score,,20150,Philips Arena,
Tue Dec 29 2009,7:00p,Oklahoma City Thunder,110,Washington Wizards,98,Box Score,,17152,Verizon Center,
Tue Dec 29 2009,7:30p,New York Knicks,104,Detroit Pistons,87,Box Score,,22076,The Palace of Auburn Hills,
Tue Dec 29 2009,8:00p,Indiana Pacers,95,Chicago Bulls,104,Box Score,,21887,United Center,
Tue Dec 29 2009,8:30p,New Orleans Hornets,100,Houston Rockets,108,Box Score,,18187,Toyota Center,
Tue Dec 29 2009,8:30p,Minnesota Timberwolves,99,San Antonio Spurs,117,Box Score,,18581,AT&T Center,
Tue Dec 29 2009,10:30p,Golden State Warriors,118,Los Angeles Lakers,124,Box Score,,18997,STAPLES Center,
Wed Dec 30 2009,7:00p,Atlanta Hawks,101,Cleveland Cavaliers,106,Box Score,,20562,Quicken Loans Arena,
Wed Dec 30 2009,7:00p,Memphis Grizzlies,121,Indiana Pacers,110,Box Score,,14741,Conseco Fieldhouse,
Wed Dec 30 2009,7:00p,Milwaukee Bucks,92,Orlando Magic,117,Box Score,,17461,Amway Arena,
Wed Dec 30 2009,7:00p,Charlotte Bobcats,103,Toronto Raptors,107,Box Score,,18979,Air Canada Centre,
Wed Dec 30 2009,7:30p,New York Knicks,95,New Jersey Nets,104,Box Score,,17575,Izod Center,
Wed Dec 30 2009,8:00p,Utah Jazz,107,Minnesota Timberwolves,103,Box Score,,14123,Target Center,
Wed Dec 30 2009,8:00p,Miami Heat,91,New Orleans Hornets,95,Box Score,,17301,New Orleans Arena,
Wed Dec 30 2009,9:00p,Boston Celtics,98,Phoenix Suns,116,Box Score,,18422,US Airways Center,
Wed Dec 30 2009,10:00p,Los Angeles Clippers,99,Portland Trail Blazers,103,Box Score,,20505,Rose Garden Arena,
Wed Dec 30 2009,10:00p,Philadelphia 76ers,116,Sacramento Kings,106,Box Score,,13156,Power Balance Pavilion,
Thu Dec 31 2009,3:00p,Chicago Bulls,98,Detroit Pistons,87,Box Score,,22076,The Palace of Auburn Hills,
Thu Dec 31 2009,7:00p,Dallas Mavericks,94,Houston Rockets,97,Box Score,,18306,Toyota Center,
Thu Dec 31 2009,7:00p,Miami Heat,78,San Antonio Spurs,108,Box Score,,18581,AT&T Center,
