Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Wed Jan 2 2013,7:30p,Dallas Mavericks,109,Miami Heat,119,Box Score,OT,20102,AmericanAirlines Arena,
Wed Jan 2 2013,8:00p,New Orleans Hornets,92,Houston Rockets,104,Box Score,,18198,Toyota Center,
Wed Jan 2 2013,8:00p,San Antonio Spurs,117,Milwaukee Bucks,110,Box Score,,15084,BMO Harris Bradley Center,
Wed Jan 2 2013,8:00p,Brooklyn Nets,110,Oklahoma City Thunder,93,Box Score,,18203,Chesapeake Energy Arena,
Wed Jan 2 2013,9:00p,Philadelphia 76ers,89,Phoenix Suns,95,Box Score,,16034,US Airways Center,
Wed Jan 2 2013,9:00p,Minnesota Timberwolves,84,Utah Jazz,106,Box Score,,19120,EnergySolutions Arena,
Wed Jan 2 2013,10:30p,Los Angeles Clippers,94,Golden State Warriors,115,Box Score,,19596,Oracle Arena,
Thu Jan 3 2013,7:30p,San Antonio Spurs,83,New York Knicks,100,Box Score,,19033,Madison Square Garden (IV),
Thu Jan 3 2013,9:00p,Minnesota Timberwolves,101,Denver Nuggets,97,Box Score,,16921,Pepsi Center,
Fri Jan 4 2013,7:00p,Cleveland Cavaliers,106,Charlotte Bobcats,104,Box Score,,15576,Time Warner Cable Arena,
Fri Jan 4 2013,7:00p,Sacramento Kings,105,Toronto Raptors,96,Box Score,,17824,Air Canada Centre,
Fri Jan 4 2013,7:00p,Brooklyn Nets,115,Washington Wizards,113,Box Score,2OT,16006,Verizon Center,
Fri Jan 4 2013,7:30p,Atlanta Hawks,84,Detroit Pistons,85,Box Score,,14832,The Palace of Auburn Hills,
Fri Jan 4 2013,8:00p,Indiana Pacers,75,Boston Celtics,94,Box Score,,18624,TD Garden,
Fri Jan 4 2013,8:00p,Portland Trail Blazers,86,Memphis Grizzlies,84,Box Score,,15823,FedEx Forum,
Fri Jan 4 2013,8:00p,Chicago Bulls,96,Miami Heat,89,Box Score,,20138,AmericanAirlines Arena,
Fri Jan 4 2013,8:00p,Philadelphia 76ers,85,Oklahoma City Thunder,109,Box Score,,18203,Chesapeake Energy Arena,
Fri Jan 4 2013,8:30p,Houston Rockets,115,Milwaukee Bucks,101,Box Score,,15867,BMO Harris Bradley Center,
Fri Jan 4 2013,9:00p,Utah Jazz,87,Phoenix Suns,80,Box Score,,14874,US Airways Center,
Fri Jan 4 2013,10:30p,Los Angeles Lakers,102,Los Angeles Clippers,107,Box Score,,20179,STAPLES Center,
Sat Jan 5 2013,7:00p,Boston Celtics,89,Atlanta Hawks,81,Box Score,,19159,Philips Arena,
Sat Jan 5 2013,7:00p,Milwaukee Bucks,80,Indiana Pacers,95,Box Score,,15329,Bankers Life Fieldhouse,
Sat Jan 5 2013,7:00p,New York Knicks,114,Orlando Magic,106,Box Score,,19171,Amway Center,
Sat Jan 5 2013,7:30p,Sacramento Kings,93,Brooklyn Nets,113,Box Score,,17732,Barclays Center,
Sat Jan 5 2013,7:30p,Houston Rockets,112,Cleveland Cavaliers,104,Box Score,,16866,Quicken Loans Arena,
Sat Jan 5 2013,8:00p,Portland Trail Blazers,102,Minnesota Timberwolves,97,Box Score,,16220,Target Center,
Sat Jan 5 2013,8:30p,New Orleans Hornets,99,Dallas Mavericks,96,Box Score,OT,20338,American Airlines Center,
Sat Jan 5 2013,8:30p,Philadelphia 76ers,86,San Antonio Spurs,109,Box Score,,18581,AT&T Center,
Sat Jan 5 2013,9:00p,Utah Jazz,91,Denver Nuggets,110,Box Score,,19155,Pepsi Center,
Sat Jan 5 2013,10:30p,Golden State Warriors,89,Los Angeles Clippers,115,Box Score,,19323,STAPLES Center,
Sun Jan 6 2013,1:00p,Oklahoma City Thunder,104,Toronto Raptors,92,Box Score,,17634,Air Canada Centre,
Sun Jan 6 2013,6:00p,Washington Wizards,71,Miami Heat,99,Box Score,,20228,AmericanAirlines Arena,
Sun Jan 6 2013,7:30p,Charlotte Bobcats,108,Detroit Pistons,101,Box Score,OT,11963,The Palace of Auburn Hills,
Sun Jan 6 2013,8:00p,Memphis Grizzlies,92,Phoenix Suns,81,Box Score,,13197,US Airways Center,
Sun Jan 6 2013,9:30p,Denver Nuggets,112,Los Angeles Lakers,105,Box Score,,18997,STAPLES Center,
Mon Jan 7 2013,7:00p,Oklahoma City Thunder,99,Washington Wizards,101,Box Score,,16917,Verizon Center,
Mon Jan 7 2013,7:30p,Boston Celtics,102,New York Knicks,96,Box Score,,19033,Madison Square Garden (IV),
Mon Jan 7 2013,8:00p,Cleveland Cavaliers,92,Chicago Bulls,118,Box Score,,21355,United Center,
Mon Jan 7 2013,8:00p,San Antonio Spurs,88,New Orleans Hornets,95,Box Score,,11599,New Orleans Arena,
Mon Jan 7 2013,9:00p,Dallas Mavericks,94,Utah Jazz,100,Box Score,,18600,EnergySolutions Arena,
Mon Jan 7 2013,10:00p,Orlando Magic,119,Portland Trail Blazers,125,Box Score,OT,19560,Rose Garden Arena,
Mon Jan 7 2013,10:00p,Memphis Grizzlies,113,Sacramento Kings,81,Box Score,,11531,Sleep Train Arena,
Tue Jan 8 2013,7:00p,Miami Heat,77,Indiana Pacers,87,Box Score,,18165,Bankers Life Fieldhouse,
Tue Jan 8 2013,7:00p,Brooklyn Nets,109,Philadelphia 76ers,89,Box Score,,16167,Wells Fargo Center,
Tue Jan 8 2013,8:00p,Los Angeles Lakers,112,Houston Rockets,125,Box Score,,18135,Toyota Center,
Tue Jan 8 2013,8:00p,Phoenix Suns,99,Milwaukee Bucks,108,Box Score,,13014,BMO Harris Bradley Center,
Tue Jan 8 2013,8:00p,Atlanta Hawks,103,Minnesota Timberwolves,108,Box Score,,15988,Target Center,
Wed Jan 9 2013,7:00p,Utah Jazz,112,Charlotte Bobcats,102,Box Score,,13347,Time Warner Cable Arena,
Wed Jan 9 2013,7:00p,Atlanta Hawks,83,Cleveland Cavaliers,99,Box Score,,13149,Quicken Loans Arena,
Wed Jan 9 2013,7:00p,Philadelphia 76ers,72,Toronto Raptors,90,Box Score,,15629,Air Canada Centre,
Wed Jan 9 2013,7:30p,Phoenix Suns,79,Boston Celtics,87,Box Score,,18624,TD Garden,
Wed Jan 9 2013,8:00p,Milwaukee Bucks,104,Chicago Bulls,96,Box Score,,21570,United Center,
Wed Jan 9 2013,8:00p,Houston Rockets,79,New Orleans Hornets,88,Box Score,,11453,New Orleans Arena,
Wed Jan 9 2013,8:00p,Minnesota Timberwolves,84,Oklahoma City Thunder,106,Box Score,,18203,Chesapeake Energy Arena,
Wed Jan 9 2013,8:00p,Los Angeles Lakers,105,San Antonio Spurs,108,Box Score,,18581,AT&T Center,
Wed Jan 9 2013,9:00p,Orlando Magic,105,Denver Nuggets,108,Box Score,,15084,Pepsi Center,
Wed Jan 9 2013,10:30p,Memphis Grizzlies,94,Golden State Warriors,87,Box Score,,19596,Oracle Arena,
Wed Jan 9 2013,10:30p,Dallas Mavericks,93,Los Angeles Clippers,99,Box Score,,19362,STAPLES Center,
Thu Jan 10 2013,8:00p,New York Knicks,76,Indiana Pacers,81,Box Score,,16568,Bankers Life Fieldhouse,
Thu Jan 10 2013,10:00p,Dallas Mavericks,117,Sacramento Kings,112,Box Score,OT,14011,Sleep Train Arena,
Thu Jan 10 2013,10:30p,Miami Heat,90,Portland Trail Blazers,92,Box Score,,20536,Rose Garden Arena,
Fri Jan 11 2013,7:00p,Charlotte Bobcats,78,Toronto Raptors,99,Box Score,,14373,Air Canada Centre,
Fri Jan 11 2013,7:30p,Utah Jazz,95,Atlanta Hawks,103,Box Score,,12064,Philips Arena,
Fri Jan 11 2013,7:30p,Houston Rockets,91,Boston Celtics,103,Box Score,,18624,TD Garden,
Fri Jan 11 2013,7:30p,Phoenix Suns,79,Brooklyn Nets,99,Box Score,,16272,Barclays Center,
Fri Jan 11 2013,8:00p,San Antonio Spurs,98,Memphis Grizzlies,101,Box Score,OT,17685,FedEx Forum,
Fri Jan 11 2013,8:00p,Minnesota Timberwolves,92,New Orleans Hornets,104,Box Score,,13538,New Orleans Arena,
Fri Jan 11 2013,8:00p,Chicago Bulls,108,New York Knicks,101,Box Score,,19033,Madison Square Garden (IV),
Fri Jan 11 2013,8:30p,Detroit Pistons,103,Milwaukee Bucks,87,Box Score,,15681,BMO Harris Bradley Center,
Fri Jan 11 2013,9:00p,Cleveland Cavaliers,91,Denver Nuggets,98,Box Score,,16445,Pepsi Center,
Fri Jan 11 2013,10:30p,Portland Trail Blazers,97,Golden State Warriors,103,Box Score,,19596,Oracle Arena,
Fri Jan 11 2013,10:30p,Oklahoma City Thunder,116,Los Angeles Lakers,101,Box Score,,18997,STAPLES Center,
Sat Jan 12 2013,3:30p,Orlando Magic,104,Los Angeles Clippers,101,Box Score,,19060,STAPLES Center,
Sat Jan 12 2013,7:00p,Charlotte Bobcats,88,Indiana Pacers,96,Box Score,,13656,Bankers Life Fieldhouse,
Sat Jan 12 2013,7:00p,Atlanta Hawks,83,Washington Wizards,93,Box Score,,15331,Verizon Center,
Sat Jan 12 2013,7:30p,Utah Jazz,90,Detroit Pistons,87,Box Score,,18441,The Palace of Auburn Hills,
Sat Jan 12 2013,7:30p,Houston Rockets,100,Philadelphia 76ers,107,Box Score,,17329,Wells Fargo Center,
Sat Jan 12 2013,8:00p,Phoenix Suns,97,Chicago Bulls,81,Box Score,,21874,United Center,
Sat Jan 12 2013,9:00p,Memphis Grizzlies,83,Dallas Mavericks,104,Box Score,,19984,American Airlines Center,
Sat Jan 12 2013,10:00p,Miami Heat,128,Sacramento Kings,99,Box Score,,14367,Sleep Train Arena,
Sun Jan 13 2013,12:00p,New Orleans Hornets,87,New York Knicks,100,Box Score,,19033,Madison Square Garden (IV),
Sun Jan 13 2013,1:00p,Milwaukee Bucks,107,Toronto Raptors,96,Box Score,,17384,Air Canada Centre,
Sun Jan 13 2013,6:00p,Indiana Pacers,86,Brooklyn Nets,97,Box Score,,16499,Barclays Center,
Sun Jan 13 2013,7:00p,Minnesota Timberwolves,88,San Antonio Spurs,106,Box Score,,18144,AT&T Center,
Sun Jan 13 2013,8:00p,Golden State Warriors,105,Denver Nuggets,116,Box Score,,15861,Pepsi Center,
Sun Jan 13 2013,9:00p,Oklahoma City Thunder,87,Portland Trail Blazers,83,Box Score,,20423,Rose Garden Arena,
Sun Jan 13 2013,9:30p,Cleveland Cavaliers,93,Los Angeles Lakers,113,Box Score,,18997,STAPLES Center,
Mon Jan 14 2013,7:00p,Orlando Magic,91,Washington Wizards,120,Box Score,,14648,Verizon Center,
Mon Jan 14 2013,7:30p,Charlotte Bobcats,89,Boston Celtics,100,Box Score,,18624,TD Garden,
Mon Jan 14 2013,8:00p,Atlanta Hawks,58,Chicago Bulls,97,Box Score,,21430,United Center,
Mon Jan 14 2013,8:00p,Los Angeles Clippers,99,Memphis Grizzlies,73,Box Score,,15837,FedEx Forum,
Mon Jan 14 2013,8:30p,Minnesota Timberwolves,98,Dallas Mavericks,113,Box Score,,19486,American Airlines Center,
Mon Jan 14 2013,9:00p,Oklahoma City Thunder,102,Phoenix Suns,90,Box Score,,14951,US Airways Center,
Mon Jan 14 2013,9:00p,Miami Heat,97,Utah Jazz,104,Box Score,,19911,EnergySolutions Arena,
Mon Jan 14 2013,10:00p,Cleveland Cavaliers,118,Sacramento Kings,124,Box Score,,12194,Sleep Train Arena,
Tue Jan 15 2013,7:00p,Indiana Pacers,103,Charlotte Bobcats,76,Box Score,,12996,Time Warner Cable Arena,
Tue Jan 15 2013,7:00p,New Orleans Hornets,111,Philadelphia 76ers,99,Box Score,,17304,Wells Fargo Center,
Tue Jan 15 2013,7:30p,Toronto Raptors,106,Brooklyn Nets,113,Box Score,,16236,Barclays Center,
Tue Jan 15 2013,8:00p,Los Angeles Clippers,117,Houston Rockets,109,Box Score,,16823,Toyota Center,
Tue Jan 15 2013,9:00p,Portland Trail Blazers,111,Denver Nuggets,115,Box Score,OT,15521,Pepsi Center,
Tue Jan 15 2013,10:30p,Milwaukee Bucks,88,Los Angeles Lakers,104,Box Score,,18997,STAPLES Center,
Wed Jan 16 2013,7:00p,Indiana Pacers,86,Orlando Magic,97,Box Score,,17499,Amway Center,
Wed Jan 16 2013,7:00p,Chicago Bulls,107,Toronto Raptors,105,Box Score,OT,18674,Air Canada Centre,
Wed Jan 16 2013,7:30p,Brooklyn Nets,95,Atlanta Hawks,109,Box Score,,15029,Philips Arena,
Wed Jan 16 2013,8:00p,New Orleans Hornets,90,Boston Celtics,78,Box Score,,18624,TD Garden,
Wed Jan 16 2013,8:00p,Houston Rockets,100,Dallas Mavericks,105,Box Score,,20147,American Airlines Center,
Wed Jan 16 2013,8:00p,Denver Nuggets,97,Oklahoma City Thunder,117,Box Score,,18203,Chesapeake Energy Arena,
Wed Jan 16 2013,8:30p,Memphis Grizzlies,82,San Antonio Spurs,103,Box Score,,18581,AT&T Center,
Wed Jan 16 2013,10:00p,Cleveland Cavaliers,93,Portland Trail Blazers,88,Box Score,,18880,Rose Garden Arena,
Wed Jan 16 2013,10:00p,Washington Wizards,94,Sacramento Kings,95,Box Score,,11611,Sleep Train Arena,
Wed Jan 16 2013,10:30p,Miami Heat,92,Golden State Warriors,75,Box Score,,19596,Oracle Arena,
Thu Jan 17 2013,3:00p,New York Knicks,102,Detroit Pistons,87,Box Score,,18689,The O2 Arena,at London England
Thu Jan 17 2013,8:00p,Los Angeles Clippers,90,Minnesota Timberwolves,77,Box Score,,16198,Target Center,
Thu Jan 17 2013,9:00p,Milwaukee Bucks,98,Phoenix Suns,94,Box Score,,15963,US Airways Center,
Thu Jan 17 2013,10:30p,Miami Heat,99,Los Angeles Lakers,90,Box Score,,18997,STAPLES Center,
Fri Jan 18 2013,7:00p,Chicago Bulls,100,Boston Celtics,99,Box Score,OT,18624,TD Garden,
Fri Jan 18 2013,7:00p,Houston Rockets,95,Indiana Pacers,105,Box Score,,16902,Bankers Life Fieldhouse,
Fri Jan 18 2013,7:00p,Charlotte Bobcats,106,Orlando Magic,100,Box Score,,17598,Amway Center,
Fri Jan 18 2013,7:00p,Toronto Raptors,101,Philadelphia 76ers,108,Box Score,OT,16574,Wells Fargo Center,
Fri Jan 18 2013,7:30p,Atlanta Hawks,89,Brooklyn Nets,94,Box Score,,17732,Barclays Center,
Fri Jan 18 2013,8:00p,Sacramento Kings,69,Memphis Grizzlies,85,Box Score,,15910,FedEx Forum,
Fri Jan 18 2013,8:30p,Golden State Warriors,88,San Antonio Spurs,95,Box Score,,18581,AT&T Center,
Fri Jan 18 2013,9:00p,Washington Wizards,112,Denver Nuggets,108,Box Score,,16523,Pepsi Center,
Fri Jan 18 2013,9:30p,Oklahoma City Thunder,117,Dallas Mavericks,114,Box Score,OT,20434,American Airlines Center,
Sat Jan 19 2013,7:00p,San Antonio Spurs,98,Atlanta Hawks,93,Box Score,,18255,Philips Arena,
Sat Jan 19 2013,7:00p,Sacramento Kings,97,Charlotte Bobcats,93,Box Score,,17012,Time Warner Cable Arena,
Sat Jan 19 2013,8:00p,Memphis Grizzlies,85,Chicago Bulls,82,Box Score,OT,22124,United Center,
Sat Jan 19 2013,8:00p,Houston Rockets,79,Minnesota Timberwolves,92,Box Score,,16799,Target Center,
Sat Jan 19 2013,8:00p,Golden State Warriors,116,New Orleans Hornets,112,Box Score,,15472,New Orleans Arena,
Sat Jan 19 2013,9:00p,Cleveland Cavaliers,98,Utah Jazz,109,Box Score,,19911,EnergySolutions Arena,
Sat Jan 19 2013,10:00p,Milwaukee Bucks,110,Portland Trail Blazers,104,Box Score,,20487,Rose Garden Arena,
Sat Jan 19 2013,10:30p,Washington Wizards,87,Los Angeles Clippers,94,Box Score,,19188,STAPLES Center,
Sun Jan 20 2013,1:00p,Los Angeles Lakers,103,Toronto Raptors,108,Box Score,,19800,Air Canada Centre,
Sun Jan 20 2013,6:00p,Dallas Mavericks,111,Orlando Magic,105,Box Score,,18192,Amway Center,
Sun Jan 20 2013,7:30p,Boston Celtics,88,Detroit Pistons,103,Box Score,,17575,The Palace of Auburn Hills,
Sun Jan 20 2013,8:00p,Oklahoma City Thunder,118,Denver Nuggets,121,Box Score,OT,19155,Pepsi Center,
Mon Jan 21 2013,1:00p,Indiana Pacers,82,Memphis Grizzlies,81,Box Score,,17508,FedEx Forum,
Mon Jan 21 2013,1:00p,Sacramento Kings,105,New Orleans Hornets,114,Box Score,,10880,New Orleans Arena,
Mon Jan 21 2013,2:00p,Minnesota Timberwolves,96,Atlanta Hawks,104,Box Score,,13808,Philips Arena,
Mon Jan 21 2013,2:00p,Houston Rockets,100,Charlotte Bobcats,94,Box Score,,16108,Time Warner Cable Arena,
Mon Jan 21 2013,3:30p,Brooklyn Nets,88,New York Knicks,85,Box Score,,19033,Madison Square Garden (IV),
Mon Jan 21 2013,4:00p,Los Angeles Clippers,99,Golden State Warriors,106,Box Score,,19596,Oracle Arena,
Mon Jan 21 2013,7:00p,San Antonio Spurs,90,Philadelphia 76ers,85,Box Score,,15346,Wells Fargo Center,
Mon Jan 21 2013,9:30p,Los Angeles Lakers,83,Chicago Bulls,95,Box Score,,22550,United Center,
Mon Jan 21 2013,10:00p,Washington Wizards,98,Portland Trail Blazers,95,Box Score,,17336,Rose Garden Arena,
Tue Jan 22 2013,7:00p,Boston Celtics,90,Cleveland Cavaliers,95,Box Score,,14192,Quicken Loans Arena,
Tue Jan 22 2013,7:30p,Orlando Magic,90,Detroit Pistons,105,Box Score,,11798,The Palace of Auburn Hills,
Tue Jan 22 2013,8:00p,Philadelphia 76ers,102,Milwaukee Bucks,110,Box Score,,13080,BMO Harris Bradley Center,
Tue Jan 22 2013,10:30p,Oklahoma City Thunder,109,Los Angeles Clippers,97,Box Score,,19451,STAPLES Center,
Wed Jan 23 2013,7:00p,Atlanta Hawks,104,Charlotte Bobcats,92,Box Score,,12534,Time Warner Cable Arena,
Wed Jan 23 2013,7:30p,Toronto Raptors,116,Miami Heat,123,Box Score,OT,20002,AmericanAirlines Arena,
Wed Jan 23 2013,8:00p,Detroit Pistons,82,Chicago Bulls,85,Box Score,,21567,United Center,
Wed Jan 23 2013,8:00p,Denver Nuggets,105,Houston Rockets,95,Box Score,,16867,Toyota Center,
Wed Jan 23 2013,8:00p,Los Angeles Lakers,93,Memphis Grizzlies,106,Box Score,,17984,FedEx Forum,
Wed Jan 23 2013,8:00p,Brooklyn Nets,91,Minnesota Timberwolves,83,Box Score,,15785,Target Center,
Wed Jan 23 2013,8:30p,New Orleans Hornets,102,San Antonio Spurs,106,Box Score,,17511,AT&T Center,
Wed Jan 23 2013,9:00p,Washington Wizards,88,Utah Jazz,92,Box Score,,18158,EnergySolutions Arena,
Wed Jan 23 2013,10:00p,Indiana Pacers,80,Portland Trail Blazers,100,Box Score,,18934,Rose Garden Arena,
Wed Jan 23 2013,10:00p,Phoenix Suns,106,Sacramento Kings,96,Box Score,,12741,Sleep Train Arena,
Wed Jan 23 2013,10:30p,Oklahoma City Thunder,99,Golden State Warriors,104,Box Score,,19596,Oracle Arena,
Thu Jan 24 2013,7:00p,Toronto Raptors,97,Orlando Magic,95,Box Score,,17145,Amway Center,
Thu Jan 24 2013,8:00p,New York Knicks,89,Boston Celtics,86,Box Score,,18624,TD Garden,
Thu Jan 24 2013,10:30p,Los Angeles Clippers,88,Phoenix Suns,93,Box Score,,16017,US Airways Center,
Fri Jan 25 2013,7:00p,Minnesota Timberwolves,101,Washington Wizards,114,Box Score,,14095,Verizon Center,
Fri Jan 25 2013,7:30p,Boston Celtics,111,Atlanta Hawks,123,Box Score,2OT,15595,Philips Arena,
Fri Jan 25 2013,7:30p,Milwaukee Bucks,108,Cleveland Cavaliers,113,Box Score,,15098,Quicken Loans Arena,
Fri Jan 25 2013,7:30p,Detroit Pistons,88,Miami Heat,110,Box Score,,20236,AmericanAirlines Arena,
Fri Jan 25 2013,8:00p,Golden State Warriors,87,Chicago Bulls,103,Box Score,,21756,United Center,
Fri Jan 25 2013,8:00p,San Antonio Spurs,113,Dallas Mavericks,107,Box Score,,19884,American Airlines Center,
Fri Jan 25 2013,8:00p,Brooklyn Nets,77,Memphis Grizzlies,101,Box Score,,16911,FedEx Forum,
Fri Jan 25 2013,8:00p,Houston Rockets,100,New Orleans Hornets,82,Box Score,,15302,New Orleans Arena,
Fri Jan 25 2013,10:00p,Oklahoma City Thunder,105,Sacramento Kings,95,Box Score,,15022,Sleep Train Arena,
Fri Jan 25 2013,10:30p,Utah Jazz,84,Los Angeles Lakers,102,Box Score,,18997,STAPLES Center,
Sat Jan 26 2013,7:00p,New York Knicks,80,Philadelphia 76ers,97,Box Score,,20540,Wells Fargo Center,
Sat Jan 26 2013,7:00p,Cleveland Cavaliers,99,Toronto Raptors,98,Box Score,,18820,Air Canada Centre,
Sat Jan 26 2013,7:00p,Chicago Bulls,73,Washington Wizards,86,Box Score,,20308,Verizon Center,
Sat Jan 26 2013,7:30p,Minnesota Timberwolves,101,Charlotte Bobcats,102,Box Score,,15397,Time Warner Cable Arena,
Sat Jan 26 2013,8:00p,Brooklyn Nets,106,Houston Rockets,119,Box Score,,18236,Toyota Center,
Sat Jan 26 2013,8:30p,Golden State Warriors,102,Milwaukee Bucks,109,Box Score,,16937,BMO Harris Bradley Center,
Sat Jan 26 2013,8:30p,Phoenix Suns,99,San Antonio Spurs,108,Box Score,,18581,AT&T Center,
Sat Jan 26 2013,9:00p,Sacramento Kings,93,Denver Nuggets,121,Box Score,,17651,Pepsi Center,
Sat Jan 26 2013,9:30p,Indiana Pacers,110,Utah Jazz,114,Box Score,OT,19201,EnergySolutions Arena,
Sat Jan 26 2013,10:00p,Los Angeles Clippers,100,Portland Trail Blazers,101,Box Score,,20672,Rose Garden Arena,
Sun Jan 27 2013,1:00p,Miami Heat,98,Boston Celtics,100,Box Score,2OT,18624,TD Garden,
Sun Jan 27 2013,3:30p,Oklahoma City Thunder,96,Los Angeles Lakers,105,Box Score,,18997,STAPLES Center,
Sun Jan 27 2013,6:00p,New Orleans Hornets,91,Memphis Grizzlies,83,Box Score,,16277,FedEx Forum,
Sun Jan 27 2013,6:00p,Detroit Pistons,104,Orlando Magic,102,Box Score,,17959,Amway Center,
Sun Jan 27 2013,6:30p,Atlanta Hawks,104,New York Knicks,106,Box Score,,19033,Madison Square Garden (IV),
Sun Jan 27 2013,7:30p,Phoenix Suns,95,Dallas Mavericks,110,Box Score,,20305,American Airlines Center,
Sun Jan 27 2013,9:30p,Portland Trail Blazers,83,Los Angeles Clippers,96,Box Score,,19060,STAPLES Center,
Mon Jan 28 2013,7:00p,Memphis Grizzlies,103,Philadelphia 76ers,100,Box Score,,15448,Wells Fargo Center,
Mon Jan 28 2013,7:00p,Golden State Warriors,114,Toronto Raptors,102,Box Score,,15914,Air Canada Centre,
Mon Jan 28 2013,7:00p,Sacramento Kings,96,Washington Wizards,94,Box Score,,13422,Verizon Center,
Mon Jan 28 2013,7:30p,Orlando Magic,77,Brooklyn Nets,97,Box Score,,16480,Barclays Center,
Mon Jan 28 2013,8:00p,Charlotte Bobcats,85,Chicago Bulls,93,Box Score,,21308,United Center,
Mon Jan 28 2013,9:00p,Indiana Pacers,101,Denver Nuggets,102,Box Score,,16032,Pepsi Center,
Mon Jan 28 2013,9:00p,Houston Rockets,125,Utah Jazz,80,Box Score,,18387,EnergySolutions Arena,
Tue Jan 29 2013,7:00p,Golden State Warriors,108,Cleveland Cavaliers,95,Box Score,,13939,Quicken Loans Arena,
Tue Jan 29 2013,7:30p,Milwaukee Bucks,117,Detroit Pistons,90,Box Score,,15479,The Palace of Auburn Hills,
Tue Jan 29 2013,10:00p,Dallas Mavericks,104,Portland Trail Blazers,106,Box Score,,18888,Rose Garden Arena,
Tue Jan 29 2013,10:30p,New Orleans Hornets,106,Los Angeles Lakers,111,Box Score,,18997,STAPLES Center,
Wed Jan 30 2013,7:00p,Detroit Pistons,79,Indiana Pacers,98,Box Score,,12137,Bankers Life Fieldhouse,
Wed Jan 30 2013,7:00p,Washington Wizards,84,Philadelphia 76ers,92,Box Score,,15101,Wells Fargo Center,
Wed Jan 30 2013,7:30p,Toronto Raptors,92,Atlanta Hawks,93,Box Score,,12021,Philips Arena,
Wed Jan 30 2013,7:30p,Sacramento Kings,81,Boston Celtics,99,Box Score,,18624,TD Garden,
Wed Jan 30 2013,7:30p,Orlando Magic,97,New York Knicks,113,Box Score,,19033,Madison Square Garden (IV),
Wed Jan 30 2013,8:00p,Miami Heat,105,Brooklyn Nets,85,Box Score,,17732,Barclays Center,
Wed Jan 30 2013,8:00p,Chicago Bulls,104,Milwaukee Bucks,88,Box Score,,17640,BMO Harris Bradley Center,
Wed Jan 30 2013,8:00p,Los Angeles Clippers,96,Minnesota Timberwolves,90,Box Score,,15312,Target Center,
Wed Jan 30 2013,8:30p,Charlotte Bobcats,78,San Antonio Spurs,102,Box Score,,18581,AT&T Center,
Wed Jan 30 2013,9:00p,Houston Rockets,110,Denver Nuggets,118,Box Score,,17399,Pepsi Center,
Wed Jan 30 2013,9:00p,New Orleans Hornets,99,Utah Jazz,104,Box Score,,17490,EnergySolutions Arena,
Wed Jan 30 2013,10:30p,Los Angeles Lakers,86,Phoenix Suns,92,Box Score,,17184,US Airways Center,
Thu Jan 31 2013,8:00p,Memphis Grizzlies,89,Oklahoma City Thunder,106,Box Score,,18203,Chesapeake Energy Arena,
Thu Jan 31 2013,10:30p,Dallas Mavericks,97,Golden State Warriors,100,Box Score,,19596,Oracle Arena,
Fri Feb 1 2013,7:00p,Miami Heat,89,Indiana Pacers,102,Box Score,,18165,Bankers Life Fieldhouse,
Fri Feb 1 2013,7:00p,Los Angeles Clippers,73,Toronto Raptors,98,Box Score,,19800,Air Canada Centre,
Fri Feb 1 2013,7:30p,Orlando Magic,84,Boston Celtics,97,Box Score,,18624,TD Garden,
Fri Feb 1 2013,7:30p,Chicago Bulls,89,Brooklyn Nets,93,Box Score,,17732,Barclays Center,
Fri Feb 1 2013,7:30p,Cleveland Cavaliers,99,Detroit Pistons,117,Box Score,,15693,The Palace of Auburn Hills,
Fri Feb 1 2013,7:30p,Milwaukee Bucks,86,New York Knicks,96,Box Score,,19033,Madison Square Garden (IV),
Fri Feb 1 2013,7:30p,Sacramento Kings,80,Philadelphia 76ers,89,Box Score,,17927,Wells Fargo Center,
Fri Feb 1 2013,8:00p,Washington Wizards,76,Memphis Grizzlies,85,Box Score,,15017,FedEx Forum,
Fri Feb 1 2013,9:00p,New Orleans Hornets,98,Denver Nuggets,113,Box Score,,17221,Pepsi Center,
Fri Feb 1 2013,9:00p,Dallas Mavericks,109,Phoenix Suns,99,Box Score,,16304,US Airways Center,
Fri Feb 1 2013,9:00p,Portland Trail Blazers,77,Utah Jazz,86,Box Score,,19512,EnergySolutions Arena,
Fri Feb 1 2013,9:30p,Los Angeles Lakers,111,Minnesota Timberwolves,100,Box Score,,18547,Target Center,
Sat Feb 2 2013,7:00p,Chicago Bulls,93,Atlanta Hawks,76,Box Score,,17898,Philips Arena,
Sat Feb 2 2013,7:30p,Oklahoma City Thunder,110,Cleveland Cavaliers,115,Box Score,,20562,Quicken Loans Arena,
Sat Feb 2 2013,7:30p,Sacramento Kings,81,New York Knicks,120,Box Score,,19033,Madison Square Garden (IV),
Sat Feb 2 2013,8:00p,Charlotte Bobcats,95,Houston Rockets,109,Box Score,,15494,Toyota Center,
Sat Feb 2 2013,8:00p,New Orleans Hornets,86,Minnesota Timberwolves,115,Box Score,,16289,Target Center,
Sat Feb 2 2013,8:30p,Orlando Magic,98,Milwaukee Bucks,107,Box Score,,14321,BMO Harris Bradley Center,
Sat Feb 2 2013,8:30p,Washington Wizards,86,San Antonio Spurs,96,Box Score,,18581,AT&T Center,
