Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Tue Jan 2 2007,8:30p,Seattle SuperSonics,88,Dallas Mavericks,112,Box Score,,20245,American Airlines Center,
Tue Jan 2 2007,9:00p,Philadelphia 76ers,108,Denver Nuggets,97,Box Score,,17436,Pepsi Center,
Tue Jan 2 2007,10:00p,New York Knicks,100,Sacramento Kings,112,Box Score,,17317,ARCO Arena (II),
Wed Jan 3 2007,7:00p,Phoenix Suns,100,Toronto Raptors,98,Box Score,,20063,Air Canada Centre,
Wed Jan 3 2007,7:00p,Milwaukee Bucks,105,Washington Wizards,108,Box Score,,14632,Verizon Center,
Wed Jan 3 2007,7:30p,Cleveland Cavaliers,107,Boston Celtics,104,Box Score,,18624,TD Banknorth Garden,
Wed Jan 3 2007,7:30p,Los Angeles Clippers,110,Miami Heat,95,Box Score,,19600,AmericanAirlines Arena,
Wed Jan 3 2007,8:00p,Golden State Warriors,135,Memphis Grizzlies,144,Box Score,,12176,FedEx Forum,
Wed Jan 3 2007,8:00p,San Antonio Spurs,101,Minnesota Timberwolves,103,Box Score,OT,14185,Target Center,
Wed Jan 3 2007,8:30p,Seattle SuperSonics,96,Houston Rockets,103,Box Score,,11133,Toyota Center,
Wed Jan 3 2007,9:00p,Philadelphia 76ers,87,Utah Jazz,98,Box Score,,19911,EnergySolutions Arena,
Wed Jan 3 2007,10:00p,New York Knicks,99,Portland Trail Blazers,81,Box Score,,13071,Rose Garden Arena,
Thu Jan 4 2007,8:00p,Detroit Pistons,92,New Orleans/Oklahoma City Hornets,68,Box Score,,18079,Ford Center,
Thu Jan 4 2007,8:30p,Indiana Pacers,91,Dallas Mavericks,100,Box Score,,20398,American Airlines Center,
Thu Jan 4 2007,10:30p,Los Angeles Lakers,132,Sacramento Kings,128,Box Score,OT,17317,ARCO Arena (II),
Fri Jan 5 2007,7:00p,Charlotte Bobcats,74,Orlando Magic,106,Box Score,,17154,Amway Arena,
Fri Jan 5 2007,7:00p,Atlanta Hawks,92,Toronto Raptors,105,Box Score,,17977,Air Canada Centre,
Fri Jan 5 2007,7:00p,Los Angeles Clippers,105,Washington Wizards,116,Box Score,,20173,Verizon Center,
Fri Jan 5 2007,7:30p,Chicago Bulls,86,New Jersey Nets,91,Box Score,,18569,Continental Airlines Arena,
Fri Jan 5 2007,8:00p,Boston Celtics,128,Memphis Grizzlies,119,Box Score,,15263,FedEx Forum,
Fri Jan 5 2007,8:00p,Philadelphia 76ers,102,Minnesota Timberwolves,104,Box Score,OT,14577,Target Center,
Fri Jan 5 2007,8:00p,Dallas Mavericks,90,San Antonio Spurs,85,Box Score,,18797,AT&T Center,
Fri Jan 5 2007,8:30p,Utah Jazz,86,Houston Rockets,100,Box Score,,18059,Toyota Center,
Fri Jan 5 2007,8:30p,Cleveland Cavaliers,95,Milwaukee Bucks,86,Box Score,,18717,Bradley Center,
Fri Jan 5 2007,10:30p,Denver Nuggets,104,Los Angeles Lakers,123,Box Score,,18997,STAPLES Center,
Fri Jan 5 2007,10:30p,Miami Heat,80,Phoenix Suns,108,Box Score,,18422,US Airways Center,
Fri Jan 5 2007,10:30p,New York Knicks,111,Seattle SuperSonics,93,Box Score,,16841,KeyArena at Seattle Center,
Sat Jan 6 2007,7:00p,Los Angeles Clippers,74,Atlanta Hawks,86,Box Score,,13200,Philips Arena,
Sat Jan 6 2007,7:30p,New Jersey Nets,91,Cleveland Cavaliers,96,Box Score,,20562,Quicken Loans Arena,
Sat Jan 6 2007,8:00p,Indiana Pacers,100,New Orleans/Oklahoma City Hornets,93,Box Score,,17422,Ford Center,
Sat Jan 6 2007,8:30p,Detroit Pistons,89,Chicago Bulls,106,Box Score,,22865,United Center,
Sat Jan 6 2007,9:00p,Utah Jazz,96,Denver Nuggets,84,Box Score,,18341,Pepsi Center,
Sat Jan 6 2007,10:00p,Portland Trail Blazers,110,Sacramento Kings,105,Box Score,OT,17317,ARCO Arena (II),
Sat Jan 6 2007,10:30p,Seattle SuperSonics,104,Golden State Warriors,108,Box Score,,17007,Oracle Arena,
Sun Jan 7 2007,1:00p,Washington Wizards,111,Toronto Raptors,116,Box Score,,17981,Air Canada Centre,
Sun Jan 7 2007,3:30p,Houston Rockets,99,Minnesota Timberwolves,103,Box Score,OT,17059,Target Center,
Sun Jan 7 2007,4:00p,San Antonio Spurs,110,Memphis Grizzlies,96,Box Score,,15227,FedEx Forum,
Sun Jan 7 2007,6:00p,Boston Celtics,79,Orlando Magic,87,Box Score,,16868,Amway Arena,
Sun Jan 7 2007,8:00p,Golden State Warriors,105,Phoenix Suns,128,Box Score,,18422,US Airways Center,
Sun Jan 7 2007,9:00p,Miami Heat,93,Portland Trail Blazers,90,Box Score,,19980,Rose Garden Arena,
Sun Jan 7 2007,9:30p,Dallas Mavericks,98,Los Angeles Lakers,101,Box Score,,18997,STAPLES Center,
Mon Jan 8 2007,8:00p,Los Angeles Clippers,100,New Orleans/Oklahoma City Hornets,90,Box Score,,15501,Ford Center,
Mon Jan 8 2007,8:30p,Houston Rockets,84,Chicago Bulls,77,Box Score,,21983,United Center,
Mon Jan 8 2007,9:00p,Milwaukee Bucks,92,Denver Nuggets,104,Box Score,,14220,Pepsi Center,
Tue Jan 9 2007,7:00p,Atlanta Hawks,72,Indiana Pacers,91,Box Score,,13559,Conseco Fieldhouse,
Tue Jan 9 2007,7:00p,Detroit Pistons,98,Philadelphia 76ers,89,Box Score,,13385,Wachovia Center,
Tue Jan 9 2007,7:30p,Toronto Raptors,86,New Jersey Nets,101,Box Score,,14729,Continental Airlines Arena,
Tue Jan 9 2007,8:00p,Los Angeles Lakers,118,Memphis Grizzlies,128,Box Score,,16651,FedEx Forum,
Tue Jan 9 2007,8:00p,Portland Trail Blazers,84,San Antonio Spurs,98,Box Score,,18240,AT&T Center,
Tue Jan 9 2007,9:00p,Seattle SuperSonics,102,Phoenix Suns,113,Box Score,,18422,US Airways Center,
Tue Jan 9 2007,9:00p,Dallas Mavericks,108,Utah Jazz,105,Box Score,,19911,EnergySolutions Arena,
Tue Jan 9 2007,10:00p,Cleveland Cavaliers,108,Sacramento Kings,98,Box Score,,17317,ARCO Arena (II),
Wed Jan 10 2007,7:00p,New Orleans/Oklahoma City Hornets,96,Atlanta Hawks,77,Box Score,,10120,Philips Arena,
Wed Jan 10 2007,7:00p,Chicago Bulls,103,Washington Wizards,113,Box Score,,20173,Verizon Center,
Wed Jan 10 2007,7:30p,Indiana Pacers,97,Boston Celtics,84,Box Score,,17153,TD Banknorth Garden,
Wed Jan 10 2007,7:30p,Charlotte Bobcats,103,Detroit Pistons,96,Box Score,,22076,The Palace of Auburn Hills,
Wed Jan 10 2007,7:30p,Philadelphia 76ers,99,New York Knicks,106,Box Score,,18931,Madison Square Garden (IV),
Wed Jan 10 2007,8:00p,Toronto Raptors,90,Milwaukee Bucks,77,Box Score,,16432,Bradley Center,
Wed Jan 10 2007,8:00p,Los Angeles Clippers,92,Minnesota Timberwolves,91,Box Score,,14223,Target Center,
Wed Jan 10 2007,8:30p,Portland Trail Blazers,74,Dallas Mavericks,99,Box Score,,20256,American Airlines Center,
Wed Jan 10 2007,8:30p,Los Angeles Lakers,77,Houston Rockets,102,Box Score,,18331,Toyota Center,
Wed Jan 10 2007,9:00p,San Antonio Spurs,92,Denver Nuggets,83,Box Score,,16486,Pepsi Center,
Wed Jan 10 2007,10:00p,Miami Heat,107,Seattle SuperSonics,103,Box Score,,15676,KeyArena at Seattle Center,
Wed Jan 10 2007,10:30p,Orlando Magic,91,Golden State Warriors,76,Box Score,,16877,Oracle Arena,
Thu Jan 11 2007,8:00p,New Jersey Nets,86,Chicago Bulls,83,Box Score,,21931,United Center,
Thu Jan 11 2007,10:30p,Cleveland Cavaliers,90,Phoenix Suns,109,Box Score,,18422,US Airways Center,
Fri Jan 12 2007,7:00p,Dallas Mavericks,115,Indiana Pacers,113,Box Score,OT,15934,Conseco Fieldhouse,
Fri Jan 12 2007,7:00p,Milwaukee Bucks,97,Philadelphia 76ers,110,Box Score,,14261,Wachovia Center,
Fri Jan 12 2007,7:30p,Detroit Pistons,93,Atlanta Hawks,99,Box Score,,15449,Philips Arena,
Fri Jan 12 2007,7:30p,Toronto Raptors,95,Boston Celtics,86,Box Score,,17191,TD Banknorth Garden,
Fri Jan 12 2007,7:30p,Charlotte Bobcats,126,New York Knicks,110,Box Score,,19171,Madison Square Garden (IV),
Fri Jan 12 2007,8:00p,Minnesota Timberwolves,116,Memphis Grizzlies,110,Box Score,,16119,FedEx Forum,
Fri Jan 12 2007,8:00p,Washington Wizards,97,New Orleans/Oklahoma City Hornets,104,Box Score,,16899,Ford Center,
Fri Jan 12 2007,10:00p,Sacramento Kings,87,Portland Trail Blazers,95,Box Score,,14762,Rose Garden Arena,
Fri Jan 12 2007,10:30p,Houston Rockets,90,Denver Nuggets,86,Box Score,,17333,Pepsi Center,
Fri Jan 12 2007,10:30p,Miami Heat,118,Golden State Warriors,96,Box Score,,18845,Oracle Arena,
Fri Jan 12 2007,10:30p,Orlando Magic,106,Los Angeles Lakers,109,Box Score,,18997,STAPLES Center,
Fri Jan 12 2007,10:30p,Utah Jazz,114,Seattle SuperSonics,122,Box Score,OT,15391,KeyArena at Seattle Center,
Sat Jan 13 2007,7:00p,Philadelphia 76ers,83,Charlotte Bobcats,89,Box Score,,15081,Charlotte Bobcats Arena,
Sat Jan 13 2007,7:30p,Boston Celtics,73,Detroit Pistons,81,Box Score,,22076,The Palace of Auburn Hills,
Sat Jan 13 2007,8:00p,New Jersey Nets,98,Minnesota Timberwolves,109,Box Score,,16220,Target Center,
Sat Jan 13 2007,8:00p,Washington Wizards,80,San Antonio Spurs,93,Box Score,,18797,AT&T Center,
Sat Jan 13 2007,8:30p,Memphis Grizzlies,66,Chicago Bulls,111,Box Score,,22104,United Center,
Sat Jan 13 2007,9:00p,Orlando Magic,101,Phoenix Suns,107,Box Score,,18422,US Airways Center,
Sat Jan 13 2007,9:00p,Miami Heat,119,Utah Jazz,110,Box Score,,19911,EnergySolutions Arena,
Sat Jan 13 2007,10:00p,Houston Rockets,115,Sacramento Kings,111,Box Score,OT,17317,ARCO Arena (II),
Sat Jan 13 2007,10:30p,Cleveland Cavaliers,104,Los Angeles Clippers,92,Box Score,,20027,STAPLES Center,
Sun Jan 14 2007,1:00p,Dallas Mavericks,97,Toronto Raptors,96,Box Score,,19800,Air Canada Centre,
Sun Jan 14 2007,9:00p,Denver Nuggets,109,Portland Trail Blazers,93,Box Score,,16890,Rose Garden Arena,
Mon Jan 15 2007,1:00p,Milwaukee Bucks,99,Charlotte Bobcats,91,Box Score,,14360,Charlotte Bobcats Arena,
Mon Jan 15 2007,1:00p,Sacramento Kings,97,New York Knicks,102,Box Score,,19207,Madison Square Garden (IV),
Mon Jan 15 2007,1:00p,Utah Jazz,111,Washington Wizards,114,Box Score,,15524,Verizon Center,
Mon Jan 15 2007,2:00p,Boston Celtics,96,Atlanta Hawks,100,Box Score,,15234,Philips Arena,
Mon Jan 15 2007,2:00p,San Antonio Spurs,87,Chicago Bulls,99,Box Score,,22218,United Center,
Mon Jan 15 2007,2:00p,Toronto Raptors,104,Philadelphia 76ers,86,Box Score,,12380,Wachovia Center,
Mon Jan 15 2007,3:30p,Minnesota Timberwolves,94,Detroit Pistons,90,Box Score,OT,22076,The Palace of Auburn Hills,
Mon Jan 15 2007,3:30p,Indiana Pacers,95,New Jersey Nets,105,Box Score,,17916,Continental Airlines Arena,
Mon Jan 15 2007,4:00p,Los Angeles Clippers,93,Golden State Warriors,108,Box Score,,18371,Oracle Arena,
Mon Jan 15 2007,7:30p,Phoenix Suns,137,Memphis Grizzlies,122,Box Score,,18119,FedEx Forum,
Mon Jan 15 2007,10:00p,Miami Heat,118,Los Angeles Lakers,124,Box Score,OT,18997,STAPLES Center,
Tue Jan 16 2007,8:00p,Orlando Magic,78,New Orleans/Oklahoma City Hornets,84,Box Score,OT,17610,Ford Center,
Tue Jan 16 2007,8:30p,Houston Rockets,96,Dallas Mavericks,109,Box Score,,20332,American Airlines Center,
Tue Jan 16 2007,10:00p,Cleveland Cavaliers,96,Seattle SuperSonics,101,Box Score,,15619,KeyArena at Seattle Center,
Wed Jan 17 2007,7:00p,New Jersey Nets,92,Charlotte Bobcats,85,Box Score,,13077,Charlotte Bobcats Arena,
Wed Jan 17 2007,7:00p,Sacramento Kings,85,Toronto Raptors,101,Box Score,,15175,Air Canada Centre,
Wed Jan 17 2007,7:00p,New York Knicks,98,Washington Wizards,99,Box Score,,16503,Verizon Center,
Wed Jan 17 2007,7:30p,Utah Jazz,100,Detroit Pistons,99,Box Score,,22076,The Palace of Auburn Hills,
Wed Jan 17 2007,8:00p,Philadelphia 76ers,102,Memphis Grizzlies,118,Box Score,,14681,FedEx Forum,
Wed Jan 17 2007,8:00p,Chicago Bulls,99,Milwaukee Bucks,90,Box Score,,14386,Bradley Center,
Wed Jan 17 2007,8:00p,Atlanta Hawks,105,Minnesota Timberwolves,88,Box Score,,11866,Target Center,
Wed Jan 17 2007,8:30p,Phoenix Suns,100,Houston Rockets,91,Box Score,,18244,Toyota Center,
Wed Jan 17 2007,9:00p,Los Angeles Lakers,100,San Antonio Spurs,96,Box Score,,18797,AT&T Center,
Wed Jan 17 2007,10:00p,Cleveland Cavaliers,76,Portland Trail Blazers,94,Box Score,,19228,Rose Garden Arena,
Wed Jan 17 2007,10:30p,Golden State Warriors,109,Los Angeles Clippers,115,Box Score,,17385,STAPLES Center,
Thu Jan 18 2007,7:00p,Indiana Pacers,101,Miami Heat,104,Box Score,,19600,AmericanAirlines Arena,
Thu Jan 18 2007,9:30p,Los Angeles Lakers,95,Dallas Mavericks,114,Box Score,,20446,American Airlines Center,
Fri Jan 19 2007,7:00p,Washington Wizards,114,Orlando Magic,93,Box Score,,17451,Amway Arena,
Fri Jan 19 2007,7:00p,Miami Heat,95,Philadelphia 76ers,98,Box Score,OT,17569,Wachovia Center,
Fri Jan 19 2007,7:00p,Utah Jazz,102,Toronto Raptors,94,Box Score,,17384,Air Canada Centre,
Fri Jan 19 2007,7:30p,Charlotte Bobcats,96,Atlanta Hawks,75,Box Score,,10147,Philips Arena,
Fri Jan 19 2007,7:30p,Sacramento Kings,96,Boston Celtics,91,Box Score,,16019,TD Banknorth Garden,
Fri Jan 19 2007,7:30p,New Jersey Nets,101,New York Knicks,100,Box Score,,19763,Madison Square Garden (IV),
Fri Jan 19 2007,8:00p,Detroit Pistons,104,Minnesota Timberwolves,98,Box Score,2OT,20119,Target Center,
Fri Jan 19 2007,8:00p,New Orleans/Oklahoma City Hornets,86,San Antonio Spurs,99,Box Score,,17153,AT&T Center,
Fri Jan 19 2007,9:00p,Portland Trail Blazers,101,Phoenix Suns,106,Box Score,,18422,US Airways Center,
Fri Jan 19 2007,10:30p,Cleveland Cavaliers,99,Denver Nuggets,110,Box Score,,19155,Pepsi Center,
Fri Jan 19 2007,10:30p,Milwaukee Bucks,72,Seattle SuperSonics,99,Box Score,,16249,KeyArena at Seattle Center,
Sat Jan 20 2007,3:30p,Memphis Grizzlies,91,Los Angeles Clippers,112,Box Score,,17672,STAPLES Center,
Sat Jan 20 2007,7:00p,Atlanta Hawks,85,Charlotte Bobcats,104,Box Score,,16781,Charlotte Bobcats Arena,
Sat Jan 20 2007,7:00p,New York Knicks,108,Indiana Pacers,106,Box Score,,15368,Conseco Fieldhouse,
Sat Jan 20 2007,7:30p,Sacramento Kings,74,Detroit Pistons,91,Box Score,,22076,The Palace of Auburn Hills,
Sat Jan 20 2007,8:00p,Orlando Magic,94,New Jersey Nets,101,Box Score,,18531,Continental Airlines Arena,
Sat Jan 20 2007,8:00p,Los Angeles Lakers,103,New Orleans/Oklahoma City Hornets,113,Box Score,,19329,Ford Center,
Sat Jan 20 2007,8:00p,Boston Celtics,110,Washington Wizards,115,Box Score,OT,20173,Verizon Center,
Sat Jan 20 2007,8:30p,Utah Jazz,95,Chicago Bulls,85,Box Score,,22351,United Center,
Sat Jan 20 2007,8:30p,Denver Nuggets,121,Houston Rockets,113,Box Score,OT,18233,Toyota Center,
Sat Jan 20 2007,10:30p,Cleveland Cavaliers,106,Golden State Warriors,104,Box Score,OT,19864,Oracle Arena,
Sun Jan 21 2007,1:00p,Dallas Mavericks,99,Miami Heat,93,Box Score,,20195,AmericanAirlines Arena,
Sun Jan 21 2007,6:00p,San Antonio Spurs,99,Philadelphia 76ers,85,Box Score,,14883,Wachovia Center,
Sun Jan 21 2007,8:00p,Minnesota Timberwolves,102,Phoenix Suns,131,Box Score,,18422,US Airways Center,
Sun Jan 21 2007,9:00p,Milwaukee Bucks,95,Portland Trail Blazers,99,Box Score,,14285,Rose Garden Arena,
Mon Jan 22 2007,7:00p,Orlando Magic,90,Cleveland Cavaliers,79,Box Score,,20562,Quicken Loans Arena,
Mon Jan 22 2007,7:00p,Chicago Bulls,91,Indiana Pacers,98,Box Score,,13233,Conseco Fieldhouse,
Mon Jan 22 2007,7:00p,Charlotte Bobcats,84,Toronto Raptors,105,Box Score,,13997,Air Canada Centre,
Mon Jan 22 2007,7:30p,San Antonio Spurs,93,Boston Celtics,89,Box Score,,15928,TD Banknorth Garden,
Mon Jan 22 2007,7:30p,New York Knicks,83,Miami Heat,101,Box Score,,19600,AmericanAirlines Arena,
Mon Jan 22 2007,9:00p,Memphis Grizzlies,98,Denver Nuggets,115,Box Score,,19155,Pepsi Center,
Mon Jan 22 2007,9:00p,Minnesota Timberwolves,91,Utah Jazz,106,Box Score,,19911,EnergySolutions Arena,
Mon Jan 22 2007,10:00p,New Jersey Nets,87,Sacramento Kings,88,Box Score,,17317,ARCO Arena (II),
Mon Jan 22 2007,10:30p,Golden State Warriors,103,Los Angeles Lakers,108,Box Score,,18997,STAPLES Center,
Tue Jan 23 2007,7:00p,Dallas Mavericks,111,Orlando Magic,95,Box Score,,17451,Amway Arena,
Tue Jan 23 2007,7:00p,New Orleans/Oklahoma City Hornets,96,Philadelphia 76ers,102,Box Score,,12328,Wachovia Center,
Tue Jan 23 2007,7:00p,Phoenix Suns,127,Washington Wizards,105,Box Score,,20173,Verizon Center,
Tue Jan 23 2007,8:30p,Atlanta Hawks,86,Chicago Bulls,94,Box Score,,22390,United Center,
Tue Jan 23 2007,10:00p,Denver Nuggets,117,Seattle SuperSonics,112,Box Score,,17072,KeyArena at Seattle Center,
Tue Jan 23 2007,10:30p,Milwaukee Bucks,96,Los Angeles Clippers,115,Box Score,,16923,STAPLES Center,
Wed Jan 24 2007,7:00p,Detroit Pistons,103,Charlotte Bobcats,92,Box Score,,15148,Charlotte Bobcats Arena,
Wed Jan 24 2007,7:00p,Philadelphia 76ers,118,Cleveland Cavaliers,115,Box Score,2OT,20562,Quicken Loans Arena,
Wed Jan 24 2007,7:00p,Miami Heat,94,Indiana Pacers,96,Box Score,OT,14169,Conseco Fieldhouse,
Wed Jan 24 2007,7:00p,New Orleans/Oklahoma City Hornets,88,Toronto Raptors,90,Box Score,,14173,Air Canada Centre,
Wed Jan 24 2007,7:30p,Atlanta Hawks,82,Boston Celtics,76,Box Score,,16199,TD Banknorth Garden,
Wed Jan 24 2007,7:30p,Phoenix Suns,112,New York Knicks,107,Box Score,,19763,Madison Square Garden (IV),
Wed Jan 24 2007,9:00p,Houston Rockets,90,San Antonio Spurs,85,Box Score,,18328,AT&T Center,
Wed Jan 24 2007,9:00p,Memphis Grizzlies,132,Utah Jazz,130,Box Score,OT,19714,EnergySolutions Arena,
Wed Jan 24 2007,10:00p,Minnesota Timberwolves,98,Portland Trail Blazers,101,Box Score,OT,13266,Rose Garden Arena,
Wed Jan 24 2007,10:00p,Milwaukee Bucks,106,Sacramento Kings,114,Box Score,,17317,ARCO Arena (II),
Wed Jan 24 2007,10:30p,New Jersey Nets,109,Golden State Warriors,110,Box Score,,17284,Oracle Arena,
Thu Jan 25 2007,8:00p,Dallas Mavericks,85,Chicago Bulls,96,Box Score,,21822,United Center,
Thu Jan 25 2007,10:30p,New Jersey Nets,101,Los Angeles Clippers,102,Box Score,,18476,STAPLES Center,
Fri Jan 26 2007,7:00p,Washington Wizards,99,Detroit Pistons,96,Box Score,,22076,The Palace of Auburn Hills,
Fri Jan 26 2007,7:00p,Atlanta Hawks,93,Orlando Magic,90,Box Score,,17451,Amway Arena,
Fri Jan 26 2007,7:00p,Cleveland Cavaliers,105,Philadelphia 76ers,97,Box Score,,19523,Wachovia Center,
Fri Jan 26 2007,7:00p,Boston Celtics,90,Toronto Raptors,96,Box Score,,18565,Air Canada Centre,
Fri Jan 26 2007,7:30p,Miami Heat,96,New York Knicks,116,Box Score,,19763,Madison Square Garden (IV),
Fri Jan 26 2007,8:00p,Sacramento Kings,84,New Orleans/Oklahoma City Hornets,88,Box Score,,16607,New Orleans Arena,at New Orleans LA
Fri Jan 26 2007,8:00p,Memphis Grizzlies,96,San Antonio Spurs,112,Box Score,,18332,AT&T Center,
Fri Jan 26 2007,8:30p,Portland Trail Blazers,69,Houston Rockets,99,Box Score,,18155,Toyota Center,
Fri Jan 26 2007,8:30p,Phoenix Suns,98,Milwaukee Bucks,90,Box Score,,18717,Bradley Center,
Fri Jan 26 2007,9:00p,Denver Nuggets,111,Utah Jazz,116,Box Score,,19911,EnergySolutions Arena,
Fri Jan 26 2007,10:30p,Charlotte Bobcats,106,Los Angeles Lakers,97,Box Score,OT,18997,STAPLES Center,
Fri Jan 26 2007,10:30p,Minnesota Timberwolves,100,Seattle SuperSonics,102,Box Score,,16610,KeyArena at Seattle Center,
Sat Jan 27 2007,7:00p,Philadelphia 76ers,104,Atlanta Hawks,89,Box Score,,17531,Philips Arena,
Sat Jan 27 2007,7:00p,Toronto Raptors,84,Indiana Pacers,102,Box Score,,14263,Conseco Fieldhouse,
Sat Jan 27 2007,8:00p,Portland Trail Blazers,135,Memphis Grizzlies,132,Box Score,2OT,15211,FedEx Forum,
Sat Jan 27 2007,8:00p,Utah Jazz,83,New Orleans/Oklahoma City Hornets,94,Box Score,,18774,Ford Center,
Sat Jan 27 2007,8:30p,Miami Heat,97,Chicago Bulls,100,Box Score,,22951,United Center,
Sat Jan 27 2007,8:30p,Sacramento Kings,104,Dallas Mavericks,106,Box Score,,20487,American Airlines Center,
Sat Jan 27 2007,9:00p,New Jersey Nets,112,Denver Nuggets,102,Box Score,,19737,Pepsi Center,
Sat Jan 27 2007,10:30p,Charlotte Bobcats,105,Golden State Warriors,131,Box Score,,17381,Oracle Arena,
Sat Jan 27 2007,10:30p,Minnesota Timberwolves,101,Los Angeles Clippers,87,Box Score,,19060,STAPLES Center,
Sun Jan 28 2007,1:00p,Phoenix Suns,115,Cleveland Cavaliers,100,Box Score,,20562,Quicken Loans Arena,
Sun Jan 28 2007,3:30p,San Antonio Spurs,96,Los Angeles Lakers,94,Box Score,OT,18997,STAPLES Center,
Sun Jan 28 2007,3:30p,New York Knicks,105,Milwaukee Bucks,107,Box Score,,16102,Bradley Center,
Sun Jan 28 2007,6:00p,Washington Wizards,105,Boston Celtics,91,Box Score,,17269,TD Banknorth Garden,
Sun Jan 28 2007,6:30p,Indiana Pacers,87,Detroit Pistons,95,Box Score,,22076,The Palace of Auburn Hills,
Sun Jan 28 2007,10:00p,Los Angeles Clippers,98,Seattle SuperSonics,76,Box Score,,16195,KeyArena at Seattle Center,
Mon Jan 29 2007,7:00p,Orlando Magic,83,Atlanta Hawks,93,Box Score,,11896,Philips Arena,
Mon Jan 29 2007,8:00p,Sacramento Kings,117,Memphis Grizzlies,124,Box Score,,12396,FedEx Forum,
Mon Jan 29 2007,8:00p,Phoenix Suns,112,Minnesota Timberwolves,121,Box Score,,16221,Target Center,
Mon Jan 29 2007,8:00p,Portland Trail Blazers,91,New Orleans/Oklahoma City Hornets,103,Box Score,,17745,Ford Center,
Mon Jan 29 2007,8:30p,Philadelphia 76ers,84,Houston Rockets,105,Box Score,,14216,Toyota Center,
Mon Jan 29 2007,9:00p,Charlotte Bobcats,105,Denver Nuggets,101,Box Score,,15898,Pepsi Center,
Mon Jan 29 2007,9:00p,New Jersey Nets,116,Utah Jazz,115,Box Score,,19911,EnergySolutions Arena,
Tue Jan 30 2007,7:00p,Golden State Warriors,97,Cleveland Cavaliers,124,Box Score,,19443,Quicken Loans Arena,
Tue Jan 30 2007,7:00p,Boston Celtics,96,Indiana Pacers,103,Box Score,,12641,Conseco Fieldhouse,
Tue Jan 30 2007,7:00p,Detroit Pistons,99,Washington Wizards,104,Box Score,,20173,Verizon Center,
Tue Jan 30 2007,7:30p,Milwaukee Bucks,80,Miami Heat,110,Box Score,,19600,AmericanAirlines Arena,
Tue Jan 30 2007,7:30p,Los Angeles Lakers,94,New York Knicks,99,Box Score,,19763,Madison Square Garden (IV),
Tue Jan 30 2007,8:30p,Seattle SuperSonics,102,Dallas Mavericks,122,Box Score,,20326,American Airlines Center,
Wed Jan 31 2007,7:00p,Golden State Warriors,94,Atlanta Hawks,115,Box Score,,13474,Philips Arena,
Wed Jan 31 2007,7:00p,New York Knicks,87,Charlotte Bobcats,104,Box Score,,13985,Charlotte Bobcats Arena,
Wed Jan 31 2007,7:00p,Milwaukee Bucks,73,Orlando Magic,98,Box Score,,15831,Amway Arena,
Wed Jan 31 2007,7:00p,Washington Wizards,109,Toronto Raptors,119,Box Score,,16145,Air Canada Centre,
Wed Jan 31 2007,7:30p,Los Angeles Lakers,111,Boston Celtics,98,Box Score,,18624,TD Banknorth Garden,
Wed Jan 31 2007,7:30p,Detroit Pistons,113,New Jersey Nets,89,Box Score,,17025,Continental Airlines Arena,
Wed Jan 31 2007,8:00p,Dallas Mavericks,95,Memphis Grizzlies,94,Box Score,,14762,FedEx Forum,
Wed Jan 31 2007,8:00p,Sacramento Kings,100,Minnesota Timberwolves,98,Box Score,,14607,Target Center,
Wed Jan 31 2007,8:00p,Philadelphia 76ers,89,New Orleans/Oklahoma City Hornets,78,Box Score,,16958,Ford Center,
Wed Jan 31 2007,8:30p,Seattle SuperSonics,102,Houston Rockets,112,Box Score,,11908,Toyota Center,
Wed Jan 31 2007,9:00p,San Antonio Spurs,93,Utah Jazz,97,Box Score,,19911,EnergySolutions Arena,
Wed Jan 31 2007,10:00p,Denver Nuggets,91,Portland Trail Blazers,100,Box Score,,19980,Rose Garden Arena,
Wed Jan 31 2007,10:30p,Chicago Bulls,98,Los Angeles Clippers,110,Box Score,,18390,STAPLES Center,
Thu Feb 1 2007,8:00p,Cleveland Cavaliers,89,Miami Heat,92,Box Score,,20125,AmericanAirlines Arena,
Thu Feb 1 2007,10:30p,San Antonio Spurs,87,Phoenix Suns,103,Box Score,,18422,US Airways Center,
Fri Feb 2 2007,7:00p,Los Angeles Lakers,84,Indiana Pacers,95,Box Score,,17662,Conseco Fieldhouse,
Fri Feb 2 2007,7:00p,Golden State Warriors,102,Philadelphia 76ers,101,Box Score,,12768,Wachovia Center,
Fri Feb 2 2007,7:30p,Toronto Raptors,103,Atlanta Hawks,91,Box Score,,13200,Philips Arena,
Fri Feb 2 2007,7:30p,Los Angeles Clippers,100,Boston Celtics,89,Box Score,,15740,TD Banknorth Garden,
Fri Feb 2 2007,7:30p,Charlotte Bobcats,81,Cleveland Cavaliers,101,Box Score,,20562,Quicken Loans Arena,
Fri Feb 2 2007,8:00p,Milwaukee Bucks,86,Detroit Pistons,96,Box Score,,22076,The Palace of Auburn Hills,
Fri Feb 2 2007,8:00p,Minnesota Timberwolves,83,New Orleans/Oklahoma City Hornets,90,Box Score,,18032,Ford Center,
Fri Feb 2 2007,8:00p,New Jersey Nets,86,Orlando Magic,119,Box Score,,17451,Amway Arena,
Fri Feb 2 2007,9:00p,Portland Trail Blazers,107,Denver Nuggets,114,Box Score,OT,19290,Pepsi Center,
