Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Sat Nov 27 2010,7:30p,Memphis Grizzlies,86,Cleveland Cavaliers,92,Box Score,,20562,Quicken Loans Arena,
Sat Nov 27 2010,7:30p,New Jersey Nets,86,Philadelphia 76ers,102,Box Score,,14150,Wells Fargo Center,
Sat Nov 27 2010,8:00p,Golden State Warriors,104,Minnesota Timberwolves,94,Box Score,,14440,Target Center,
Sat Nov 27 2010,8:30p,Miami Heat,95,Dallas Mavericks,106,Box Score,,20536,American Airlines Center,
Sat Nov 27 2010,9:00p,Charlotte Bobcats,101,Milwaukee Bucks,104,Box Score,,15213,Bradley Center,
Sat Nov 27 2010,10:00p,Chicago Bulls,96,Sacramento Kings,85,Box Score,,13504,Power Balance Pavilion,
Sun Nov 28 2010,1:00p,Atlanta Hawks,96,Toronto Raptors,78,Box Score,,17302,Air Canada Centre,
Sun Nov 28 2010,1:30p,New York Knicks,125,Detroit Pistons,116,Box Score,2OT,16015,The Palace of Auburn Hills,
Sun Nov 28 2010,3:00p,San Antonio Spurs,109,New Orleans Hornets,95,Box Score,,12449,New Orleans Arena,
Sun Nov 28 2010,3:30p,Utah Jazz,109,Los Angeles Clippers,97,Box Score,,17085,STAPLES Center,
Sun Nov 28 2010,7:00p,Oklahoma City Thunder,98,Houston Rockets,99,Box Score,,15316,Toyota Center,
Sun Nov 28 2010,7:00p,Portland Trail Blazers,96,New Jersey Nets,98,Box Score,,11448,Prudential Center,
Sun Nov 28 2010,8:00p,Phoenix Suns,133,Denver Nuggets,138,Box Score,,15482,Pepsi Center,
Sun Nov 28 2010,9:30p,Indiana Pacers,95,Los Angeles Lakers,92,Box Score,,18997,STAPLES Center,
Mon Nov 29 2010,7:30p,Washington Wizards,94,Miami Heat,105,Box Score,,19600,AmericanAirlines Arena,
Mon Nov 29 2010,8:00p,New Orleans Hornets,89,Oklahoma City Thunder,95,Box Score,,18203,Chesapeake Energy Arena,
Mon Nov 29 2010,8:30p,Houston Rockets,91,Dallas Mavericks,101,Box Score,,19435,American Airlines Center,
Mon Nov 29 2010,9:00p,Milwaukee Bucks,88,Utah Jazz,109,Box Score,,18497,EnergySolutions Arena,
Tue Nov 30 2010,7:00p,Boston Celtics,106,Cleveland Cavaliers,87,Box Score,,20562,Quicken Loans Arena,
Tue Nov 30 2010,7:00p,Detroit Pistons,79,Orlando Magic,90,Box Score,,18846,Amway Center,
Tue Nov 30 2010,7:00p,Portland Trail Blazers,79,Philadelphia 76ers,88,Box Score,,13556,Wells Fargo Center,
Tue Nov 30 2010,7:30p,New Jersey Nets,100,New York Knicks,111,Box Score,,19763,Madison Square Garden (IV),
Tue Nov 30 2010,8:00p,Los Angeles Lakers,96,Memphis Grizzlies,98,Box Score,,17638,FedEx Forum,
Tue Nov 30 2010,10:00p,Indiana Pacers,107,Sacramento Kings,98,Box Score,,10927,Power Balance Pavilion,
Tue Nov 30 2010,10:30p,San Antonio Spurs,118,Golden State Warriors,98,Box Score,,17877,Oracle Arena,
Wed Dec 1 2010,7:00p,Memphis Grizzlies,109,Atlanta Hawks,112,Box Score,,11513,Philips Arena,
Wed Dec 1 2010,7:00p,Oklahoma City Thunder,123,New Jersey Nets,120,Box Score,3OT,13108,Prudential Center,
Wed Dec 1 2010,7:00p,Washington Wizards,108,Toronto Raptors,127,Box Score,,15209,Air Canada Centre,
Wed Dec 1 2010,7:30p,Portland Trail Blazers,95,Boston Celtics,99,Box Score,,18624,TD Garden,
Wed Dec 1 2010,7:30p,Detroit Pistons,72,Miami Heat,97,Box Score,,19600,AmericanAirlines Arena,
Wed Dec 1 2010,8:00p,Orlando Magic,107,Chicago Bulls,78,Box Score,,21435,United Center,
Wed Dec 1 2010,8:00p,Charlotte Bobcats,73,New Orleans Hornets,89,Box Score,,10866,New Orleans Arena,
Wed Dec 1 2010,8:30p,Minnesota Timberwolves,86,Dallas Mavericks,100,Box Score,,19567,American Airlines Center,
Wed Dec 1 2010,8:30p,Los Angeles Lakers,99,Houston Rockets,109,Box Score,,18116,Toyota Center,
Wed Dec 1 2010,9:00p,Milwaukee Bucks,94,Denver Nuggets,105,Box Score,,14221,Pepsi Center,
Wed Dec 1 2010,9:00p,Indiana Pacers,88,Utah Jazz,110,Box Score,,18732,EnergySolutions Arena,
Wed Dec 1 2010,10:30p,San Antonio Spurs,85,Los Angeles Clippers,90,Box Score,,16584,STAPLES Center,
Thu Dec 2 2010,8:00p,Miami Heat,118,Cleveland Cavaliers,90,Box Score,,20562,Quicken Loans Arena,
Thu Dec 2 2010,10:30p,Phoenix Suns,107,Golden State Warriors,101,Box Score,,18328,Oracle Arena,
Fri Dec 3 2010,7:00p,New Jersey Nets,84,Charlotte Bobcats,91,Box Score,OT,12183,Time Warner Cable Arena,
Fri Dec 3 2010,7:00p,Oklahoma City Thunder,99,Toronto Raptors,111,Box Score,,16774,Air Canada Centre,
Fri Dec 3 2010,7:00p,Portland Trail Blazers,79,Washington Wizards,83,Box Score,,13408,Verizon Center,
Fri Dec 3 2010,7:30p,Philadelphia 76ers,88,Atlanta Hawks,93,Box Score,,12140,Philips Arena,
Fri Dec 3 2010,7:30p,Orlando Magic,104,Detroit Pistons,91,Box Score,,18433,The Palace of Auburn Hills,
Fri Dec 3 2010,8:00p,Chicago Bulls,92,Boston Celtics,104,Box Score,,18624,TD Garden,
Fri Dec 3 2010,8:00p,Houston Rockets,127,Memphis Grizzlies,111,Box Score,,14577,FedEx Forum,
Fri Dec 3 2010,8:00p,New York Knicks,100,New Orleans Hornets,92,Box Score,,14020,New Orleans Arena,
Fri Dec 3 2010,8:30p,Minnesota Timberwolves,101,San Antonio Spurs,107,Box Score,,18581,AT&T Center,
Fri Dec 3 2010,9:00p,Los Angeles Clippers,104,Denver Nuggets,109,Box Score,,15829,Pepsi Center,
Fri Dec 3 2010,9:00p,Indiana Pacers,97,Phoenix Suns,105,Box Score,,16991,US Airways Center,
Fri Dec 3 2010,10:30p,Sacramento Kings,80,Los Angeles Lakers,113,Box Score,,18997,STAPLES Center,
Fri Dec 3 2010,10:30p,Dallas Mavericks,93,Utah Jazz,81,Box Score,,19623,EnergySolutions Arena,
Sat Dec 4 2010,7:30p,Atlanta Hawks,77,Miami Heat,89,Box Score,,19600,AmericanAirlines Arena,
Sat Dec 4 2010,7:30p,Charlotte Bobcats,91,Philadelphia 76ers,109,Box Score,,14611,Wells Fargo Center,
Sat Dec 4 2010,8:00p,Houston Rockets,116,Chicago Bulls,119,Box Score,OT,21232,United Center,
Sat Dec 4 2010,8:00p,Cleveland Cavaliers,95,Minnesota Timberwolves,129,Box Score,,14422,Target Center,
Sat Dec 4 2010,8:30p,Orlando Magic,85,Milwaukee Bucks,96,Box Score,,16218,Bradley Center,
Sat Dec 4 2010,10:00p,Dallas Mavericks,105,Sacramento Kings,103,Box Score,,12900,Power Balance Pavilion,
Sun Dec 5 2010,1:00p,Boston Celtics,100,New Jersey Nets,75,Box Score,,16196,Prudential Center,
Sun Dec 5 2010,1:00p,New York Knicks,116,Toronto Raptors,99,Box Score,,16891,Air Canada Centre,
Sun Dec 5 2010,6:00p,Cleveland Cavaliers,92,Detroit Pistons,102,Box Score,,13081,The Palace of Auburn Hills,
Sun Dec 5 2010,7:00p,Golden State Warriors,109,Oklahoma City Thunder,114,Box Score,,18203,Chesapeake Energy Arena,
Sun Dec 5 2010,7:00p,New Orleans Hornets,84,San Antonio Spurs,109,Box Score,,17571,AT&T Center,
Sun Dec 5 2010,8:00p,Memphis Grizzlies,107,Denver Nuggets,108,Box Score,,15017,Pepsi Center,
Sun Dec 5 2010,8:00p,Washington Wizards,108,Phoenix Suns,125,Box Score,,17430,US Airways Center,
Sun Dec 5 2010,9:00p,Los Angeles Clippers,91,Portland Trail Blazers,100,Box Score,,20139,Rose Garden Arena,
Mon Dec 6 2010,7:00p,Toronto Raptors,100,Indiana Pacers,124,Box Score,,11930,Conseco Fieldhouse,
Mon Dec 6 2010,7:00p,Atlanta Hawks,80,Orlando Magic,74,Box Score,,18846,Amway Center,
Mon Dec 6 2010,7:30p,Minnesota Timberwolves,114,New York Knicks,121,Box Score,,19763,Madison Square Garden (IV),
Mon Dec 6 2010,8:00p,Oklahoma City Thunder,90,Chicago Bulls,99,Box Score,,21184,United Center,
Mon Dec 6 2010,8:00p,Miami Heat,88,Milwaukee Bucks,78,Box Score,,17167,Bradley Center,
Mon Dec 6 2010,9:00p,Memphis Grizzlies,85,Utah Jazz,94,Box Score,,19131,EnergySolutions Arena,
Mon Dec 6 2010,10:30p,Sacramento Kings,91,Los Angeles Clippers,98,Box Score,,14964,STAPLES Center,
Tue Dec 7 2010,7:00p,New Jersey Nets,101,Atlanta Hawks,116,Box Score,,14273,Philips Arena,
Tue Dec 7 2010,7:00p,Denver Nuggets,98,Charlotte Bobcats,100,Box Score,,15737,Time Warner Cable Arena,
Tue Dec 7 2010,7:00p,Cleveland Cavaliers,97,Philadelphia 76ers,117,Box Score,,10662,Wells Fargo Center,
Tue Dec 7 2010,8:30p,Golden State Warriors,100,Dallas Mavericks,105,Box Score,,19593,American Airlines Center,
Tue Dec 7 2010,8:30p,Detroit Pistons,83,Houston Rockets,97,Box Score,,14798,Toyota Center,
Tue Dec 7 2010,10:00p,Phoenix Suns,99,Portland Trail Blazers,106,Box Score,,20151,Rose Garden Arena,
Tue Dec 7 2010,10:30p,Washington Wizards,108,Los Angeles Lakers,115,Box Score,,18997,STAPLES Center,
Wed Dec 8 2010,7:00p,Denver Nuggets,89,Boston Celtics,105,Box Score,,18624,TD Garden,
Wed Dec 8 2010,7:00p,Chicago Bulls,88,Cleveland Cavaliers,83,Box Score,,20562,Quicken Loans Arena,
Wed Dec 8 2010,7:30p,Toronto Raptors,110,New York Knicks,113,Box Score,,19763,Madison Square Garden (IV),
Wed Dec 8 2010,8:00p,Indiana Pacers,95,Milwaukee Bucks,97,Box Score,,12789,Bradley Center,
Wed Dec 8 2010,8:00p,Oklahoma City Thunder,111,Minnesota Timberwolves,103,Box Score,,13907,Target Center,
Wed Dec 8 2010,8:00p,Detroit Pistons,74,New Orleans Hornets,93,Box Score,,10823,New Orleans Arena,
Wed Dec 8 2010,8:30p,Golden State Warriors,94,San Antonio Spurs,111,Box Score,,16913,AT&T Center,
Wed Dec 8 2010,9:00p,Memphis Grizzlies,104,Phoenix Suns,98,Box Score,OT,16288,US Airways Center,
Wed Dec 8 2010,9:00p,Miami Heat,111,Utah Jazz,98,Box Score,,19911,EnergySolutions Arena,
Wed Dec 8 2010,10:00p,Washington Wizards,91,Sacramento Kings,116,Box Score,,12308,Power Balance Pavilion,
Wed Dec 8 2010,10:30p,Los Angeles Lakers,87,Los Angeles Clippers,86,Box Score,,19614,STAPLES Center,
Thu Dec 9 2010,8:00p,Boston Celtics,102,Philadelphia 76ers,101,Box Score,,17948,Wells Fargo Center,
Thu Dec 9 2010,8:30p,New Jersey Nets,89,Dallas Mavericks,102,Box Score,,19666,American Airlines Center,
Thu Dec 9 2010,10:30p,Orlando Magic,83,Portland Trail Blazers,97,Box Score,,20219,Rose Garden Arena,
Fri Dec 10 2010,7:00p,Charlotte Bobcats,92,Indiana Pacers,100,Box Score,,13128,Conseco Fieldhouse,
Fri Dec 10 2010,7:00p,Denver Nuggets,123,Toronto Raptors,116,Box Score,,14714,Air Canada Centre,
Fri Dec 10 2010,7:00p,New York Knicks,101,Washington Wizards,95,Box Score,,18542,Verizon Center,
Fri Dec 10 2010,8:00p,Los Angeles Lakers,84,Chicago Bulls,88,Box Score,,22760,United Center,
Fri Dec 10 2010,8:00p,Detroit Pistons,99,Minnesota Timberwolves,109,Box Score,,13988,Target Center,
Fri Dec 10 2010,8:00p,Oklahoma City Thunder,97,New Orleans Hornets,92,Box Score,,14428,New Orleans Arena,
Fri Dec 10 2010,8:30p,Houston Rockets,91,Milwaukee Bucks,97,Box Score,,14526,Bradley Center,
Fri Dec 10 2010,8:30p,Atlanta Hawks,92,San Antonio Spurs,108,Box Score,,17576,AT&T Center,
Fri Dec 10 2010,9:00p,Portland Trail Blazers,101,Phoenix Suns,94,Box Score,,17284,US Airways Center,
Fri Dec 10 2010,9:00p,Orlando Magic,105,Utah Jazz,117,Box Score,,18765,EnergySolutions Arena,
Fri Dec 10 2010,10:30p,Miami Heat,106,Golden State Warriors,84,Box Score,,20036,Oracle Arena,
Sat Dec 11 2010,3:30p,Memphis Grizzlies,84,Los Angeles Clippers,83,Box Score,,14970,STAPLES Center,
Sat Dec 11 2010,7:00p,Indiana Pacers,83,Atlanta Hawks,97,Box Score,,14131,Philips Arena,
Sat Dec 11 2010,7:00p,Boston Celtics,93,Charlotte Bobcats,62,Box Score,,19603,Time Warner Cable Arena,
Sat Dec 11 2010,7:30p,Toronto Raptors,120,Detroit Pistons,116,Box Score,,13343,The Palace of Auburn Hills,
Sat Dec 11 2010,8:00p,Minnesota Timberwolves,82,Chicago Bulls,113,Box Score,,21102,United Center,
Sat Dec 11 2010,8:30p,Utah Jazz,97,Dallas Mavericks,103,Box Score,,20074,American Airlines Center,
Sat Dec 11 2010,8:30p,Cleveland Cavaliers,95,Houston Rockets,110,Box Score,,15532,Toyota Center,
Sat Dec 11 2010,10:00p,Miami Heat,104,Sacramento Kings,83,Box Score,,16396,Power Balance Pavilion,
Sun Dec 12 2010,12:00p,Denver Nuggets,125,New York Knicks,129,Box Score,,19387,Madison Square Garden (IV),
Sun Dec 12 2010,12:00p,New Orleans Hornets,70,Philadelphia 76ers,88,Box Score,,13884,Wells Fargo Center,
Sun Dec 12 2010,1:00p,Los Angeles Lakers,99,New Jersey Nets,92,Box Score,,16561,Prudential Center,
Sun Dec 12 2010,3:30p,Portland Trail Blazers,78,San Antonio Spurs,95,Box Score,,16743,AT&T Center,
Sun Dec 12 2010,7:00p,Cleveland Cavaliers,77,Oklahoma City Thunder,106,Box Score,,18203,Chesapeake Energy Arena,
Sun Dec 12 2010,9:30p,Orlando Magic,94,Los Angeles Clippers,85,Box Score,,18278,STAPLES Center,
Mon Dec 13 2010,7:30p,New Orleans Hornets,84,Miami Heat,96,Box Score,,19600,AmericanAirlines Arena,
Mon Dec 13 2010,8:00p,Indiana Pacers,73,Chicago Bulls,92,Box Score,,21287,United Center,
Mon Dec 13 2010,8:00p,Portland Trail Blazers,73,Memphis Grizzlies,86,Box Score,,10467,FedEx Forum,
Mon Dec 13 2010,8:30p,Milwaukee Bucks,103,Dallas Mavericks,99,Box Score,,19720,American Airlines Center,
Mon Dec 13 2010,9:00p,Golden State Warriors,95,Utah Jazz,108,Box Score,,19176,EnergySolutions Arena,
Tue Dec 14 2010,7:00p,Toronto Raptors,91,Charlotte Bobcats,97,Box Score,,12482,Time Warner Cable Arena,
Tue Dec 14 2010,7:00p,Philadelphia 76ers,82,New Jersey Nets,77,Box Score,,10151,Prudential Center,
Tue Dec 14 2010,7:00p,Los Angeles Lakers,103,Washington Wizards,89,Box Score,,16513,Verizon Center,
Tue Dec 14 2010,7:30p,Atlanta Hawks,80,Detroit Pistons,103,Box Score,,12526,The Palace of Auburn Hills,
Tue Dec 14 2010,8:30p,Sacramento Kings,105,Houston Rockets,118,Box Score,,13414,Toyota Center,
Tue Dec 14 2010,9:00p,Orlando Magic,94,Denver Nuggets,111,Box Score,,16247,Pepsi Center,
Tue Dec 14 2010,10:30p,Minnesota Timberwolves,99,Golden State Warriors,108,Box Score,,17615,Oracle Arena,
Wed Dec 15 2010,7:00p,Los Angeles Lakers,109,Indiana Pacers,94,Box Score,,18165,Conseco Fieldhouse,
Wed Dec 15 2010,7:00p,Boston Celtics,118,New York Knicks,116,Box Score,,19763,Madison Square Garden (IV),
Wed Dec 15 2010,7:00p,Los Angeles Clippers,91,Philadelphia 76ers,105,Box Score,,11775,Wells Fargo Center,
Wed Dec 15 2010,7:00p,Chicago Bulls,110,Toronto Raptors,93,Box Score,,17750,Air Canada Centre,
Wed Dec 15 2010,7:30p,Cleveland Cavaliers,95,Miami Heat,101,Box Score,,19899,AmericanAirlines Arena,
Wed Dec 15 2010,8:00p,Charlotte Bobcats,80,Memphis Grizzlies,113,Box Score,,12219,FedEx Forum,
Wed Dec 15 2010,8:00p,Sacramento Kings,91,New Orleans Hornets,94,Box Score,,13325,New Orleans Arena,
Wed Dec 15 2010,8:00p,Houston Rockets,105,Oklahoma City Thunder,117,Box Score,,17997,Chesapeake Energy Arena,
Wed Dec 15 2010,8:30p,Milwaukee Bucks,90,San Antonio Spurs,92,Box Score,,17644,AT&T Center,
Wed Dec 15 2010,9:00p,Minnesota Timberwolves,122,Phoenix Suns,128,Box Score,,16977,US Airways Center,
Wed Dec 15 2010,9:30p,Portland Trail Blazers,98,Dallas Mavericks,103,Box Score,,19531,American Airlines Center,
Thu Dec 16 2010,7:00p,Washington Wizards,89,New Jersey Nets,97,Box Score,,10764,Prudential Center,
Thu Dec 16 2010,8:00p,Atlanta Hawks,90,Boston Celtics,102,Box Score,,18624,TD Garden,
Thu Dec 16 2010,10:30p,San Antonio Spurs,113,Denver Nuggets,112,Box Score,,16190,Pepsi Center,
Fri Dec 17 2010,7:00p,Cleveland Cavaliers,99,Indiana Pacers,108,Box Score,,12021,Conseco Fieldhouse,
Fri Dec 17 2010,7:00p,Miami Heat,113,New York Knicks,91,Box Score,,19763,Madison Square Garden (IV),
Fri Dec 17 2010,7:00p,Los Angeles Lakers,93,Philadelphia 76ers,81,Box Score,,20366,Wells Fargo Center,
Fri Dec 17 2010,7:00p,New Jersey Nets,92,Toronto Raptors,98,Box Score,,14623,Air Canada Centre,
Fri Dec 17 2010,7:30p,Charlotte Bobcats,85,Atlanta Hawks,90,Box Score,,15006,Philips Arena,
Fri Dec 17 2010,7:30p,Los Angeles Clippers,109,Detroit Pistons,88,Box Score,,16046,The Palace of Auburn Hills,
Fri Dec 17 2010,8:00p,Utah Jazz,71,New Orleans Hornets,100,Box Score,,14414,New Orleans Arena,
Fri Dec 17 2010,8:00p,Sacramento Kings,87,Oklahoma City Thunder,102,Box Score,,18203,Chesapeake Energy Arena,
Fri Dec 17 2010,8:30p,Memphis Grizzlies,87,Houston Rockets,103,Box Score,,14534,Toyota Center,
Fri Dec 17 2010,9:30p,Phoenix Suns,91,Dallas Mavericks,106,Box Score,,20406,American Airlines Center,
Fri Dec 17 2010,10:00p,Minnesota Timberwolves,102,Portland Trail Blazers,107,Box Score,,20310,Rose Garden Arena,
Sat Dec 18 2010,7:00p,Philadelphia 76ers,97,Orlando Magic,89,Box Score,,18846,Amway Center,
Sat Dec 18 2010,7:00p,Miami Heat,95,Washington Wizards,94,Box Score,,20278,Verizon Center,
Sat Dec 18 2010,7:30p,New York Knicks,102,Cleveland Cavaliers,109,Box Score,OT,20562,Quicken Loans Arena,
Sat Dec 18 2010,8:00p,Los Angeles Clippers,100,Chicago Bulls,99,Box Score,,21760,United Center,
Sat Dec 18 2010,8:30p,Utah Jazz,95,Milwaukee Bucks,86,Box Score,,16004,Bradley Center,
Sat Dec 18 2010,8:30p,Memphis Grizzlies,106,San Antonio Spurs,112,Box Score,OT,18581,AT&T Center,
Sat Dec 18 2010,9:00p,Minnesota Timberwolves,113,Denver Nuggets,115,Box Score,,15409,Pepsi Center,
Sat Dec 18 2010,10:00p,Golden State Warriors,95,Portland Trail Blazers,96,Box Score,,20398,Rose Garden Arena,
Sun Dec 19 2010,1:00p,Indiana Pacers,88,Boston Celtics,99,Box Score,,18624,TD Garden,
Sun Dec 19 2010,1:00p,Atlanta Hawks,82,New Jersey Nets,89,Box Score,,11295,Prudential Center,
Sun Dec 19 2010,1:00p,Los Angeles Lakers,120,Toronto Raptors,110,Box Score,,19935,Air Canada Centre,
Sun Dec 19 2010,6:00p,New Orleans Hornets,108,Detroit Pistons,111,Box Score,OT,16452,The Palace of Auburn Hills,
Sun Dec 19 2010,6:00p,Houston Rockets,102,Sacramento Kings,93,Box Score,,13599,Power Balance Pavilion,
Sun Dec 19 2010,7:00p,Phoenix Suns,113,Oklahoma City Thunder,110,Box Score,,18203,Chesapeake Energy Arena,
Mon Dec 20 2010,7:00p,Orlando Magic,81,Atlanta Hawks,91,Box Score,,16275,Philips Arena,
Mon Dec 20 2010,7:00p,Utah Jazz,101,Cleveland Cavaliers,90,Box Score,,20562,Quicken Loans Arena,
Mon Dec 20 2010,7:00p,New Orleans Hornets,93,Indiana Pacers,94,Box Score,,12271,Conseco Fieldhouse,
Mon Dec 20 2010,7:00p,Charlotte Bobcats,75,Washington Wizards,108,Box Score,,13825,Verizon Center,
Mon Dec 20 2010,7:30p,Dallas Mavericks,98,Miami Heat,96,Box Score,,20178,AmericanAirlines Arena,
Mon Dec 20 2010,8:30p,Phoenix Suns,110,San Antonio Spurs,118,Box Score,,18581,AT&T Center,
Mon Dec 20 2010,10:00p,Milwaukee Bucks,80,Portland Trail Blazers,106,Box Score,,20406,Rose Garden Arena,
Mon Dec 20 2010,10:30p,Houston Rockets,121,Golden State Warriors,112,Box Score,,19256,Oracle Arena,
Mon Dec 20 2010,10:30p,Minnesota Timberwolves,90,Los Angeles Clippers,113,Box Score,,16053,STAPLES Center,
Tue Dec 21 2010,7:00p,Oklahoma City Thunder,99,Charlotte Bobcats,81,Box Score,,16876,Time Warner Cable Arena,
Tue Dec 21 2010,7:00p,Dallas Mavericks,105,Orlando Magic,99,Box Score,,19057,Amway Center,
Tue Dec 21 2010,8:00p,Philadelphia 76ers,76,Chicago Bulls,121,Box Score,,21521,United Center,
Tue Dec 21 2010,8:00p,New Jersey Nets,101,Memphis Grizzlies,94,Box Score,,14113,FedEx Forum,
Tue Dec 21 2010,10:00p,Golden State Warriors,117,Sacramento Kings,109,Box Score,OT,13740,Power Balance Pavilion,
Tue Dec 21 2010,10:30p,Milwaukee Bucks,98,Los Angeles Lakers,79,Box Score,,18997,STAPLES Center,
Wed Dec 22 2010,7:00p,Cleveland Cavaliers,84,Atlanta Hawks,98,Box Score,,12610,Philips Arena,
Wed Dec 22 2010,7:00p,Detroit Pistons,115,Toronto Raptors,93,Box Score,,15303,Air Canada Centre,
Wed Dec 22 2010,7:00p,Chicago Bulls,87,Washington Wizards,80,Box Score,,18011,Verizon Center,
Wed Dec 22 2010,7:30p,Philadelphia 76ers,80,Boston Celtics,84,Box Score,,18624,TD Garden,
Wed Dec 22 2010,7:30p,Oklahoma City Thunder,98,New York Knicks,112,Box Score,,19763,Madison Square Garden (IV),
Wed Dec 22 2010,8:00p,Utah Jazz,112,Minnesota Timberwolves,107,Box Score,,15809,Target Center,
Wed Dec 22 2010,8:00p,New Jersey Nets,91,New Orleans Hornets,105,Box Score,,15423,New Orleans Arena,
Wed Dec 22 2010,8:30p,Denver Nuggets,103,San Antonio Spurs,109,Box Score,,18581,AT&T Center,
Wed Dec 22 2010,10:30p,Houston Rockets,97,Los Angeles Clippers,92,Box Score,,17470,STAPLES Center,
Thu Dec 23 2010,8:00p,San Antonio Spurs,101,Orlando Magic,123,Box Score,,18916,Amway Center,
Thu Dec 23 2010,10:00p,Milwaukee Bucks,84,Sacramento Kings,79,Box Score,,12360,Power Balance Pavilion,
Thu Dec 23 2010,10:30p,Miami Heat,95,Phoenix Suns,83,Box Score,,18422,US Airways Center,
Sat Dec 25 2010,12:00p,Chicago Bulls,95,New York Knicks,103,Box Score,,19763,Madison Square Garden (IV),
Sat Dec 25 2010,2:30p,Boston Celtics,78,Orlando Magic,86,Box Score,,19013,Amway Center,
Sat Dec 25 2010,5:00p,Miami Heat,96,Los Angeles Lakers,80,Box Score,,18997,STAPLES Center,
Sat Dec 25 2010,8:00p,Denver Nuggets,106,Oklahoma City Thunder,114,Box Score,,18203,Chesapeake Energy Arena,
Sat Dec 25 2010,10:30p,Portland Trail Blazers,102,Golden State Warriors,109,Box Score,,19596,Oracle Arena,
Sun Dec 26 2010,3:00p,Phoenix Suns,103,Los Angeles Clippers,108,Box Score,,19060,STAPLES Center,
Sun Dec 26 2010,6:00p,Minnesota Timberwolves,98,Cleveland Cavaliers,97,Box Score,,20562,Quicken Loans Arena,
Sun Dec 26 2010,6:00p,Chicago Bulls,95,Detroit Pistons,92,Box Score,OT,20765,The Palace of Auburn Hills,
Sun Dec 26 2010,7:00p,Memphis Grizzlies,104,Indiana Pacers,90,Box Score,,12630,Conseco Fieldhouse,
Sun Dec 26 2010,7:00p,Atlanta Hawks,86,New Orleans Hornets,93,Box Score,,15626,New Orleans Arena,
Sun Dec 26 2010,7:00p,Washington Wizards,80,San Antonio Spurs,94,Box Score,,18581,AT&T Center,
Sun Dec 26 2010,8:00p,Philadelphia 76ers,95,Denver Nuggets,89,Box Score,,19155,Pepsi Center,
Mon Dec 27 2010,7:00p,Detroit Pistons,100,Charlotte Bobcats,105,Box Score,,14418,Time Warner Cable Arena,
Mon Dec 27 2010,7:00p,Orlando Magic,104,New Jersey Nets,88,Box Score,,11514,Prudential Center,
Mon Dec 27 2010,8:00p,Toronto Raptors,85,Memphis Grizzlies,96,Box Score,,14971,FedEx Forum,
Mon Dec 27 2010,8:00p,Atlanta Hawks,95,Milwaukee Bucks,80,Box Score,,16751,Bradley Center,
Mon Dec 27 2010,8:00p,New Orleans Hornets,98,Minnesota Timberwolves,113,Box Score,,11679,Target Center,
Mon Dec 27 2010,8:00p,Dallas Mavericks,103,Oklahoma City Thunder,93,Box Score,,18203,Chesapeake Energy Arena,
Mon Dec 27 2010,8:30p,Washington Wizards,93,Houston Rockets,100,Box Score,,18143,Toyota Center,
Mon Dec 27 2010,9:00p,Portland Trail Blazers,96,Utah Jazz,91,Box Score,,19911,EnergySolutions Arena,
Mon Dec 27 2010,10:00p,Los Angeles Clippers,100,Sacramento Kings,99,Box Score,,14590,Power Balance Pavilion,
Mon Dec 27 2010,10:30p,Philadelphia 76ers,95,Golden State Warriors,110,Box Score,,19208,Oracle Arena,
Tue Dec 28 2010,7:00p,Orlando Magic,110,Cleveland Cavaliers,95,Box Score,,20562,Quicken Loans Arena,
Tue Dec 28 2010,7:00p,Boston Celtics,95,Indiana Pacers,83,Box Score,,18165,Conseco Fieldhouse,
Tue Dec 28 2010,7:30p,New York Knicks,98,Miami Heat,106,Box Score,,20288,AmericanAirlines Arena,
Tue Dec 28 2010,8:00p,Milwaukee Bucks,77,Chicago Bulls,90,Box Score,,22091,United Center,
Tue Dec 28 2010,8:30p,Toronto Raptors,84,Dallas Mavericks,76,Box Score,,20027,American Airlines Center,
Tue Dec 28 2010,8:30p,Los Angeles Lakers,82,San Antonio Spurs,97,Box Score,,18581,AT&T Center,
Tue Dec 28 2010,9:00p,Portland Trail Blazers,77,Denver Nuggets,95,Box Score,,17388,Pepsi Center,
Wed Dec 29 2010,7:00p,Golden State Warriors,93,Atlanta Hawks,103,Box Score,,15925,Philips Arena,
Wed Dec 29 2010,7:00p,Cleveland Cavaliers,92,Charlotte Bobcats,101,Box Score,,15287,Time Warner Cable Arena,
Wed Dec 29 2010,7:00p,Indiana Pacers,90,Washington Wizards,104,Box Score,,16108,Verizon Center,
Wed Dec 29 2010,7:30p,Boston Celtics,92,Detroit Pistons,104,Box Score,,22076,The Palace of Auburn Hills,
Wed Dec 29 2010,8:00p,Denver Nuggets,119,Minnesota Timberwolves,113,Box Score,,17093,Target Center,
Wed Dec 29 2010,8:00p,Los Angeles Lakers,103,New Orleans Hornets,88,Box Score,,18018,New Orleans Arena,
Wed Dec 29 2010,8:00p,New Jersey Nets,93,Oklahoma City Thunder,114,Box Score,,18203,Chesapeake Energy Arena,
Wed Dec 29 2010,8:30p,Miami Heat,125,Houston Rockets,119,Box Score,,18409,Toyota Center,
Wed Dec 29 2010,9:00p,Philadelphia 76ers,123,Phoenix Suns,110,Box Score,,18422,US Airways Center,
