Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Mon Dec 1 2003,8:30p,Milwaukee Bucks,87,Chicago Bulls,97,Box Score,,17140,United Center,
Mon Dec 1 2003,9:00p,Indiana Pacers,89,Phoenix Suns,82,Box Score,,14398,America West Arena,
Mon Dec 1 2003,9:00p,New Jersey Nets,84,Utah Jazz,91,Box Score,,17027,Delta Center,
Mon Dec 1 2003,10:30p,San Antonio Spurs,83,Los Angeles Clippers,91,Box Score,,12514,STAPLES Center,
Tue Dec 2 2003,7:00p,New Orleans Hornets,100,Orlando Magic,91,Box Score,,12264,TD Waterhouse Centre,
Tue Dec 2 2003,7:00p,Toronto Raptors,95,Philadelphia 76ers,88,Box Score,,17899,Wachovia Center,
Tue Dec 2 2003,7:30p,Milwaukee Bucks,106,Atlanta Hawks,94,Box Score,,10991,Philips Arena,
Tue Dec 2 2003,8:30p,Washington Wizards,72,Dallas Mavericks,97,Box Score,,19529,American Airlines Center,
Tue Dec 2 2003,9:00p,Cleveland Cavaliers,103,Denver Nuggets,115,Box Score,,19610,Pepsi Center,
Wed Dec 3 2003,7:00p,Boston Celtics,95,Toronto Raptors,105,Box Score,,18552,Air Canada Centre,
Wed Dec 3 2003,7:30p,Miami Heat,73,Detroit Pistons,87,Box Score,,17703,The Palace of Auburn Hills,
Wed Dec 3 2003,7:30p,Memphis Grizzlies,96,New Jersey Nets,93,Box Score,,13617,Continental Airlines Arena,
Wed Dec 3 2003,8:00p,Orlando Magic,91,New Orleans Hornets,106,Box Score,,13757,New Orleans Arena,
Wed Dec 3 2003,8:30p,Utah Jazz,101,Houston Rockets,107,Box Score,OT,12971,Toyota Center,
Wed Dec 3 2003,8:30p,Los Angeles Lakers,90,San Antonio Spurs,86,Box Score,,18841,SBC Center,
Wed Dec 3 2003,9:00p,Minnesota Timberwolves,92,Phoenix Suns,79,Box Score,,16508,America West Arena,
Wed Dec 3 2003,10:00p,Indiana Pacers,95,Portland Trail Blazers,97,Box Score,OT,14442,Rose Garden Arena,
Wed Dec 3 2003,10:00p,New York Knicks,87,Seattle SuperSonics,95,Box Score,,13832,KeyArena at Seattle Center,
Wed Dec 3 2003,10:30p,Denver Nuggets,117,Golden State Warriors,109,Box Score,,16147,The Arena in Oakland,
Wed Dec 3 2003,10:30p,Cleveland Cavaliers,80,Los Angeles Clippers,90,Box Score,,17445,STAPLES Center,
Thu Dec 4 2003,7:00p,Chicago Bulls,82,Philadelphia 76ers,83,Box Score,,17716,Wachovia Center,
Thu Dec 4 2003,9:30p,Los Angeles Lakers,114,Dallas Mavericks,103,Box Score,,20596,American Airlines Center,
Fri Dec 5 2003,7:00p,Atlanta Hawks,87,Toronto Raptors,92,Box Score,,17559,Air Canada Centre,
Fri Dec 5 2003,7:30p,Phoenix Suns,110,Boston Celtics,106,Box Score,,15116,FleetCenter,
Fri Dec 5 2003,7:30p,Philadelphia 76ers,93,Miami Heat,90,Box Score,,14722,AmericanAirlines Arena,
Fri Dec 5 2003,7:30p,Milwaukee Bucks,86,New Jersey Nets,93,Box Score,,14154,Continental Airlines Arena,
Fri Dec 5 2003,8:00p,Washington Wizards,77,Memphis Grizzlies,92,Box Score,,11737,Pyramid Arena,
Fri Dec 5 2003,8:00p,Houston Rockets,83,New Orleans Hornets,74,Box Score,,13886,New Orleans Arena,
Fri Dec 5 2003,8:00p,San Antonio Spurs,105,Orlando Magic,94,Box Score,,15394,TD Waterhouse Centre,
Fri Dec 5 2003,9:00p,Golden State Warriors,91,Denver Nuggets,98,Box Score,,17512,Pepsi Center,
Fri Dec 5 2003,9:00p,Los Angeles Clippers,67,Utah Jazz,86,Box Score,,17965,Delta Center,
Fri Dec 5 2003,10:00p,New York Knicks,81,Portland Trail Blazers,88,Box Score,,14570,Rose Garden Arena,
Fri Dec 5 2003,10:30p,Minnesota Timberwolves,112,Sacramento Kings,109,Box Score,OT,17317,ARCO Arena (II),
Fri Dec 5 2003,10:30p,Indiana Pacers,101,Seattle SuperSonics,94,Box Score,,13733,KeyArena at Seattle Center,
Sat Dec 6 2003,7:30p,Atlanta Hawks,85,Cleveland Cavaliers,95,Box Score,,17390,Gund Arena,
Sat Dec 6 2003,7:30p,San Antonio Spurs,86,Miami Heat,70,Box Score,,14603,AmericanAirlines Arena,
Sat Dec 6 2003,7:30p,Phoenix Suns,88,New Jersey Nets,99,Box Score,,14639,Continental Airlines Arena,
Sat Dec 6 2003,8:30p,New Orleans Hornets,97,Chicago Bulls,91,Box Score,,19353,United Center,
Sat Dec 6 2003,8:30p,Orlando Magic,97,Dallas Mavericks,110,Box Score,,19843,American Airlines Center,
Sat Dec 6 2003,8:30p,Detroit Pistons,80,Houston Rockets,86,Box Score,,18144,Toyota Center,
Sat Dec 6 2003,8:30p,Washington Wizards,114,Milwaukee Bucks,109,Box Score,OT,16220,Bradley Center,
Sat Dec 6 2003,10:30p,New York Knicks,92,Golden State Warriors,104,Box Score,,15613,The Arena in Oakland,
Sun Dec 7 2003,3:30p,Minnesota Timberwolves,96,Los Angeles Clippers,94,Box Score,,14370,STAPLES Center,
Sun Dec 7 2003,4:00p,Portland Trail Blazers,79,Memphis Grizzlies,93,Box Score,,11538,Pyramid Arena,
Sun Dec 7 2003,4:00p,Seattle SuperSonics,98,Toronto Raptors,108,Box Score,,17779,Air Canada Centre,
Sun Dec 7 2003,9:00p,Boston Celtics,116,Denver Nuggets,111,Box Score,,16823,Pepsi Center,
Sun Dec 7 2003,9:00p,Indiana Pacers,88,Sacramento Kings,91,Box Score,,17317,ARCO Arena (II),
Sun Dec 7 2003,9:30p,Utah Jazz,92,Los Angeles Lakers,94,Box Score,,18997,STAPLES Center,
Mon Dec 8 2003,7:00p,Phoenix Suns,98,Orlando Magic,105,Box Score,,12584,TD Waterhouse Centre,
Mon Dec 8 2003,8:00p,Milwaukee Bucks,85,New Orleans Hornets,91,Box Score,,14747,New Orleans Arena,
Mon Dec 8 2003,8:30p,San Antonio Spurs,96,Chicago Bulls,82,Box Score,,18233,United Center,
Mon Dec 8 2003,9:00p,Boston Celtics,102,Utah Jazz,80,Box Score,,18072,Delta Center,
Tue Dec 9 2003,7:00p,Toronto Raptors,100,Cleveland Cavaliers,93,Box Score,,16939,Gund Arena,
Tue Dec 9 2003,7:00p,Washington Wizards,79,Indiana Pacers,93,Box Score,,14905,Conseco Fieldhouse,
Tue Dec 9 2003,7:30p,Denver Nuggets,98,Atlanta Hawks,112,Box Score,,14328,Philips Arena,
Tue Dec 9 2003,7:30p,Philadelphia 76ers,78,Detroit Pistons,76,Box Score,,20166,The Palace of Auburn Hills,
Tue Dec 9 2003,7:30p,Phoenix Suns,72,Miami Heat,92,Box Score,,14468,AmericanAirlines Arena,
Tue Dec 9 2003,7:30p,Seattle SuperSonics,88,New Jersey Nets,101,Box Score,,11985,Continental Airlines Arena,
Tue Dec 9 2003,8:00p,Golden State Warriors,98,Minnesota Timberwolves,95,Box Score,,14195,Target Center,
Tue Dec 9 2003,8:30p,Portland Trail Blazers,91,Houston Rockets,93,Box Score,,10679,Toyota Center,
Tue Dec 9 2003,10:00p,Los Angeles Clippers,95,Sacramento Kings,105,Box Score,,17317,ARCO Arena (II),
Tue Dec 9 2003,10:30p,New York Knicks,90,Los Angeles Lakers,98,Box Score,,18997,STAPLES Center,
Wed Dec 10 2003,7:00p,Seattle SuperSonics,112,Boston Celtics,126,Box Score,,12507,FleetCenter,
Wed Dec 10 2003,7:00p,Orlando Magic,95,Washington Wizards,91,Box Score,,14911,MCI Center,
Wed Dec 10 2003,8:00p,Atlanta Hawks,90,Memphis Grizzlies,103,Box Score,,10527,Pyramid Arena,
Wed Dec 10 2003,8:00p,Golden State Warriors,89,Milwaukee Bucks,94,Box Score,OT,14367,Bradley Center,
Wed Dec 10 2003,8:30p,Portland Trail Blazers,77,San Antonio Spurs,102,Box Score,,15131,SBC Center,
Wed Dec 10 2003,9:00p,New York Knicks,73,Utah Jazz,95,Box Score,,17561,Delta Center,
Wed Dec 10 2003,10:30p,Dallas Mavericks,99,Los Angeles Clippers,100,Box Score,,15236,STAPLES Center,
Thu Dec 11 2003,7:30p,Detroit Pistons,86,Cleveland Cavaliers,95,Box Score,,15115,Gund Arena,
Thu Dec 11 2003,8:30p,San Antonio Spurs,71,Houston Rockets,67,Box Score,,18170,Toyota Center,
Thu Dec 11 2003,10:00p,New Orleans Hornets,111,Phoenix Suns,101,Box Score,,17173,America West Arena,
Fri Dec 12 2003,7:00p,Denver Nuggets,86,Philadelphia 76ers,77,Box Score,,20493,Wachovia Center,
Fri Dec 12 2003,7:00p,Minnesota Timberwolves,110,Washington Wizards,91,Box Score,,16802,MCI Center,
Fri Dec 12 2003,7:30p,Toronto Raptors,111,Boston Celtics,114,Box Score,,15003,FleetCenter,
Fri Dec 12 2003,7:30p,Atlanta Hawks,92,Indiana Pacers,103,Box Score,,14910,Conseco Fieldhouse,
Fri Dec 12 2003,7:30p,Memphis Grizzlies,88,Miami Heat,91,Box Score,,14429,AmericanAirlines Arena,
Fri Dec 12 2003,8:00p,Seattle SuperSonics,93,Detroit Pistons,72,Box Score,,20244,The Palace of Auburn Hills,
Fri Dec 12 2003,8:00p,New Jersey Nets,99,Orlando Magic,95,Box Score,,14092,TD Waterhouse Centre,
Fri Dec 12 2003,8:30p,Chicago Bulls,95,Milwaukee Bucks,109,Box Score,,17486,Bradley Center,
Fri Dec 12 2003,9:00p,Sacramento Kings,100,Utah Jazz,93,Box Score,,19678,Delta Center,
Fri Dec 12 2003,10:30p,New Orleans Hornets,96,Golden State Warriors,85,Box Score,,14365,The Arena in Oakland,
Fri Dec 12 2003,10:30p,Dallas Mavericks,110,Los Angeles Lakers,93,Box Score,,18997,STAPLES Center,
Sat Dec 13 2003,7:30p,Orlando Magic,105,Atlanta Hawks,102,Box Score,,13418,Philips Arena,
Sat Dec 13 2003,7:30p,Boston Celtics,105,Cleveland Cavaliers,98,Box Score,,17353,Gund Arena,
Sat Dec 13 2003,7:30p,Denver Nuggets,88,New York Knicks,95,Box Score,,19763,Madison Square Garden (IV),
Sat Dec 13 2003,8:00p,New Jersey Nets,63,Memphis Grizzlies,110,Box Score,,16189,Pyramid Arena,
Sat Dec 13 2003,8:30p,Indiana Pacers,75,Chicago Bulls,86,Box Score,,21872,United Center,
Sat Dec 13 2003,8:30p,Houston Rockets,73,San Antonio Spurs,86,Box Score,,18797,SBC Center,
Sat Dec 13 2003,10:00p,Los Angeles Lakers,108,Portland Trail Blazers,112,Box Score,,20630,Rose Garden Arena,
Sat Dec 13 2003,10:30p,Phoenix Suns,91,Los Angeles Clippers,106,Box Score,,14874,STAPLES Center,
Sun Dec 14 2003,12:30p,Miami Heat,90,Toronto Raptors,89,Box Score,,17950,Air Canada Centre,
Sun Dec 14 2003,3:30p,Milwaukee Bucks,102,Seattle SuperSonics,108,Box Score,,12075,KeyArena at Seattle Center,
Sun Dec 14 2003,6:00p,Utah Jazz,94,Philadelphia 76ers,86,Box Score,,17142,Wachovia Center,
Sun Dec 14 2003,7:00p,Washington Wizards,87,New York Knicks,89,Box Score,,17191,Madison Square Garden (IV),
Sun Dec 14 2003,9:00p,Phoenix Suns,102,Sacramento Kings,107,Box Score,,17317,ARCO Arena (II),
Mon Dec 15 2003,7:00p,Minnesota Timberwolves,116,Boston Celtics,95,Box Score,,17234,FleetCenter,
Mon Dec 15 2003,7:00p,Cleveland Cavaliers,85,Indiana Pacers,95,Box Score,,14951,Conseco Fieldhouse,
Mon Dec 15 2003,8:30p,Toronto Raptors,94,Dallas Mavericks,111,Box Score,,19846,American Airlines Center,
Mon Dec 15 2003,8:30p,Memphis Grizzlies,67,San Antonio Spurs,78,Box Score,,14524,SBC Center,
Mon Dec 15 2003,10:30p,New Orleans Hornets,80,Los Angeles Clippers,109,Box Score,,11961,STAPLES Center,
Tue Dec 16 2003,7:00p,Utah Jazz,87,Washington Wizards,91,Box Score,,12097,MCI Center,
Tue Dec 16 2003,7:30p,Atlanta Hawks,79,Miami Heat,97,Box Score,,14355,AmericanAirlines Arena,
Tue Dec 16 2003,7:30p,Golden State Warriors,104,New York Knicks,86,Box Score,,16677,Madison Square Garden (IV),
Tue Dec 16 2003,8:00p,Sacramento Kings,100,Memphis Grizzlies,105,Box Score,,11210,Pyramid Arena,
Tue Dec 16 2003,8:00p,Houston Rockets,75,Minnesota Timberwolves,92,Box Score,,15715,Target Center,
Tue Dec 16 2003,8:30p,Orlando Magic,88,Chicago Bulls,102,Box Score,,18111,United Center,
Tue Dec 16 2003,9:00p,New Orleans Hornets,94,Denver Nuggets,116,Box Score,,14193,Pepsi Center,
Tue Dec 16 2003,9:00p,Seattle SuperSonics,91,Phoenix Suns,92,Box Score,OT,15063,America West Arena,
Tue Dec 16 2003,10:00p,Milwaukee Bucks,106,Portland Trail Blazers,99,Box Score,,14396,Rose Garden Arena,
Wed Dec 17 2003,7:00p,Houston Rockets,89,Cleveland Cavaliers,85,Box Score,,14567,Gund Arena,
Wed Dec 17 2003,7:00p,Orlando Magic,94,Indiana Pacers,90,Box Score,,15458,Conseco Fieldhouse,
Wed Dec 17 2003,7:00p,Miami Heat,76,Philadelphia 76ers,87,Box Score,,17430,Wachovia Center,
Wed Dec 17 2003,7:30p,Golden State Warriors,98,Atlanta Hawks,85,Box Score,,11025,Philips Arena,
Wed Dec 17 2003,7:30p,Chicago Bulls,73,Detroit Pistons,77,Box Score,,17041,The Palace of Auburn Hills,
Wed Dec 17 2003,7:30p,Utah Jazz,74,New Jersey Nets,87,Box Score,,15327,Continental Airlines Arena,
Wed Dec 17 2003,8:00p,Dallas Mavericks,103,Boston Celtics,105,Box Score,,18624,FleetCenter,
Wed Dec 17 2003,8:30p,Toronto Raptors,70,San Antonio Spurs,73,Box Score,,16375,SBC Center,
Wed Dec 17 2003,10:00p,Denver Nuggets,99,Seattle SuperSonics,98,Box Score,,13065,KeyArena at Seattle Center,
Wed Dec 17 2003,10:30p,Milwaukee Bucks,83,Los Angeles Clippers,93,Box Score,,13794,STAPLES Center,
Thu Dec 18 2003,7:30p,Dallas Mavericks,109,Minnesota Timberwolves,114,Box Score,,17794,Target Center,
Thu Dec 18 2003,8:00p,Sacramento Kings,101,New Orleans Hornets,90,Box Score,,13769,New Orleans Arena,
Thu Dec 18 2003,10:00p,Phoenix Suns,94,Portland Trail Blazers,101,Box Score,,16576,Rose Garden Arena,
Fri Dec 19 2003,7:00p,Golden State Warriors,93,Orlando Magic,119,Box Score,,13461,TD Waterhouse Centre,
Fri Dec 19 2003,7:00p,Cleveland Cavaliers,88,Philadelphia 76ers,81,Box Score,,20761,Wachovia Center,
Fri Dec 19 2003,7:00p,New York Knicks,99,Toronto Raptors,105,Box Score,OT,19233,Air Canada Centre,
Fri Dec 19 2003,7:30p,Sacramento Kings,98,Atlanta Hawks,86,Box Score,,11666,Philips Arena,
Fri Dec 19 2003,7:30p,Utah Jazz,99,Boston Celtics,96,Box Score,,14114,FleetCenter,
Fri Dec 19 2003,7:30p,Washington Wizards,87,New Jersey Nets,97,Box Score,,13227,Continental Airlines Arena,
Fri Dec 19 2003,8:00p,Detroit Pistons,75,Indiana Pacers,80,Box Score,,16383,Conseco Fieldhouse,
Fri Dec 19 2003,8:00p,Miami Heat,83,Memphis Grizzlies,97,Box Score,,13869,Pyramid Arena,
Fri Dec 19 2003,8:30p,Los Angeles Clippers,85,Houston Rockets,99,Box Score,,12920,Toyota Center,
Fri Dec 19 2003,10:30p,Denver Nuggets,99,Los Angeles Lakers,101,Box Score,,18997,STAPLES Center,
Fri Dec 19 2003,10:30p,San Antonio Spurs,87,Seattle SuperSonics,73,Box Score,,15712,KeyArena at Seattle Center,
Sat Dec 20 2003,7:30p,Atlanta Hawks,92,New York Knicks,103,Box Score,,18036,Madison Square Garden (IV),
Sat Dec 20 2003,8:00p,Indiana Pacers,80,Minnesota Timberwolves,102,Box Score,,16624,Target Center,
Sat Dec 20 2003,8:00p,Memphis Grizzlies,89,New Orleans Hornets,94,Box Score,,14320,New Orleans Arena,
Sat Dec 20 2003,8:30p,Cleveland Cavaliers,95,Chicago Bulls,87,Box Score,,22282,United Center,
Sat Dec 20 2003,8:30p,Los Angeles Clippers,115,Dallas Mavericks,105,Box Score,,20058,American Airlines Center,
Sat Dec 20 2003,8:30p,New Jersey Nets,87,Milwaukee Bucks,92,Box Score,,16782,Bradley Center,
Sat Dec 20 2003,9:00p,Seattle SuperSonics,115,Denver Nuggets,106,Box Score,,18612,Pepsi Center,
Sat Dec 20 2003,9:00p,Houston Rockets,87,Phoenix Suns,102,Box Score,,15302,America West Arena,
Sat Dec 20 2003,10:00p,San Antonio Spurs,101,Portland Trail Blazers,91,Box Score,,15010,Rose Garden Arena,
Sun Dec 21 2003,4:00p,Orlando Magic,104,Toronto Raptors,93,Box Score,,19800,Air Canada Centre,
Sun Dec 21 2003,6:00p,Philadelphia 76ers,84,Boston Celtics,87,Box Score,,18624,FleetCenter,
Sun Dec 21 2003,6:00p,Utah Jazz,75,Detroit Pistons,96,Box Score,,22076,The Palace of Auburn Hills,
Sun Dec 21 2003,6:00p,Golden State Warriors,93,Miami Heat,104,Box Score,,14497,AmericanAirlines Arena,
Sun Dec 21 2003,9:00p,Portland Trail Blazers,98,Sacramento Kings,117,Box Score,,17317,ARCO Arena (II),
Sun Dec 21 2003,9:30p,Phoenix Suns,101,Los Angeles Lakers,107,Box Score,,18997,STAPLES Center,
Mon Dec 22 2003,7:00p,Orlando Magic,73,Philadelphia 76ers,95,Box Score,,18827,Wachovia Center,
Mon Dec 22 2003,8:30p,Utah Jazz,92,Chicago Bulls,80,Box Score,,17604,United Center,
Mon Dec 22 2003,9:00p,Memphis Grizzlies,99,Denver Nuggets,106,Box Score,,16155,Pepsi Center,
Tue Dec 23 2003,7:00p,New Orleans Hornets,86,Cleveland Cavaliers,97,Box Score,,16609,Gund Arena,
Tue Dec 23 2003,7:30p,Boston Celtics,88,Atlanta Hawks,93,Box Score,,8919,Philips Arena,
Tue Dec 23 2003,7:30p,Washington Wizards,72,Miami Heat,79,Box Score,,14447,AmericanAirlines Arena,
Tue Dec 23 2003,7:30p,Chicago Bulls,78,New Jersey Nets,95,Box Score,,13285,Continental Airlines Arena,
Tue Dec 23 2003,7:30p,Minnesota Timberwolves,98,New York Knicks,92,Box Score,,19763,Madison Square Garden (IV),
Tue Dec 23 2003,8:00p,Detroit Pistons,78,Milwaukee Bucks,83,Box Score,,15081,Bradley Center,
Tue Dec 23 2003,8:30p,Indiana Pacers,79,Houston Rockets,71,Box Score,,16721,Toyota Center,
Tue Dec 23 2003,8:30p,Los Angeles Clippers,90,San Antonio Spurs,111,Box Score,,18797,SBC Center,
Tue Dec 23 2003,10:00p,Dallas Mavericks,88,Portland Trail Blazers,97,Box Score,,14556,Rose Garden Arena,
Tue Dec 23 2003,10:00p,Memphis Grizzlies,97,Sacramento Kings,114,Box Score,,17317,ARCO Arena (II),
Tue Dec 23 2003,10:00p,Phoenix Suns,90,Seattle SuperSonics,116,Box Score,,14527,KeyArena at Seattle Center,
Tue Dec 23 2003,10:30p,Los Angeles Lakers,98,Golden State Warriors,107,Box Score,,20310,The Arena in Oakland,
Thu Dec 25 2003,2:30p,Cleveland Cavaliers,101,Orlando Magic,113,Box Score,OT,17283,TD Waterhouse Centre,
Thu Dec 25 2003,6:00p,Dallas Mavericks,111,Sacramento Kings,103,Box Score,,17317,ARCO Arena (II),
Thu Dec 25 2003,8:30p,Houston Rockets,99,Los Angeles Lakers,87,Box Score,,18997,STAPLES Center,
Fri Dec 26 2003,7:00p,Miami Heat,92,Washington Wizards,84,Box Score,,15824,MCI Center,
Fri Dec 26 2003,7:30p,Chicago Bulls,87,Cleveland Cavaliers,80,Box Score,,20562,Gund Arena,
Fri Dec 26 2003,8:00p,New Jersey Nets,82,Detroit Pistons,79,Box Score,,22076,The Palace of Auburn Hills,
Fri Dec 26 2003,8:00p,New York Knicks,98,Memphis Grizzlies,94,Box Score,,16344,Pyramid Arena,
Fri Dec 26 2003,8:00p,Atlanta Hawks,79,New Orleans Hornets,109,Box Score,,15390,New Orleans Arena,
Fri Dec 26 2003,8:30p,Indiana Pacers,96,Milwaukee Bucks,101,Box Score,,17512,Bradley Center,
Fri Dec 26 2003,8:30p,Orlando Magic,83,San Antonio Spurs,98,Box Score,,18797,SBC Center,
Fri Dec 26 2003,9:00p,Houston Rockets,94,Denver Nuggets,95,Box Score,,19685,Pepsi Center,
Fri Dec 26 2003,9:00p,Boston Celtics,104,Phoenix Suns,102,Box Score,,17034,America West Arena,
Fri Dec 26 2003,9:00p,Toronto Raptors,94,Utah Jazz,97,Box Score,OT,19639,Delta Center,
Fri Dec 26 2003,10:30p,Sacramento Kings,91,Golden State Warriors,98,Box Score,,20192,The Arena in Oakland,
Fri Dec 26 2003,10:30p,Philadelphia 76ers,98,Los Angeles Clippers,101,Box Score,,17743,STAPLES Center,
Fri Dec 26 2003,10:30p,Minnesota Timberwolves,92,Portland Trail Blazers,101,Box Score,,17237,Rose Garden Arena,
Sat Dec 27 2003,7:00p,Detroit Pistons,87,Atlanta Hawks,84,Box Score,,19445,Philips Arena,
Sat Dec 27 2003,7:30p,New York Knicks,100,Miami Heat,80,Box Score,,16500,AmericanAirlines Arena,
Sat Dec 27 2003,8:00p,New Jersey Nets,82,Indiana Pacers,75,Box Score,,18345,Conseco Fieldhouse,
Sat Dec 27 2003,8:30p,Washington Wizards,86,Chicago Bulls,100,Box Score,,20458,United Center,
Sat Dec 27 2003,8:30p,Memphis Grizzlies,98,Dallas Mavericks,104,Box Score,,20059,American Airlines Center,
Sat Dec 27 2003,10:00p,Minnesota Timberwolves,104,Seattle SuperSonics,86,Box Score,,17072,KeyArena at Seattle Center,
Sun Dec 28 2003,3:30p,Toronto Raptors,94,Los Angeles Clippers,88,Box Score,,14311,STAPLES Center,
Sun Dec 28 2003,7:00p,Portland Trail Blazers,74,Cleveland Cavaliers,86,Box Score,,18109,Gund Arena,
Sun Dec 28 2003,7:00p,Utah Jazz,89,Sacramento Kings,98,Box Score,,17317,ARCO Arena (II),
Sun Dec 28 2003,7:00p,Milwaukee Bucks,74,San Antonio Spurs,89,Box Score,,18797,SBC Center,
Sun Dec 28 2003,8:00p,Philadelphia 76ers,92,Phoenix Suns,100,Box Score,,17259,America West Arena,
Sun Dec 28 2003,9:00p,Golden State Warriors,79,Denver Nuggets,103,Box Score,,17763,Pepsi Center,
Sun Dec 28 2003,9:30p,Boston Celtics,82,Los Angeles Lakers,105,Box Score,,18997,STAPLES Center,
Mon Dec 29 2003,7:00p,Memphis Grizzlies,86,Indiana Pacers,94,Box Score,,18345,Conseco Fieldhouse,
Mon Dec 29 2003,7:00p,New York Knicks,114,Orlando Magic,86,Box Score,,17283,TD Waterhouse Centre,
Mon Dec 29 2003,7:30p,New Orleans Hornets,99,Detroit Pistons,108,Box Score,,22076,The Palace of Auburn Hills,
Mon Dec 29 2003,7:30p,Portland Trail Blazers,91,New Jersey Nets,87,Box Score,,16941,Continental Airlines Arena,
Mon Dec 29 2003,8:30p,Miami Heat,90,Chicago Bulls,83,Box Score,,20472,United Center,
Mon Dec 29 2003,8:30p,Seattle SuperSonics,87,Houston Rockets,86,Box Score,,15038,Toyota Center,
Mon Dec 29 2003,9:00p,Philadelphia 76ers,97,Utah Jazz,106,Box Score,,19911,Delta Center,
Mon Dec 29 2003,10:30p,Boston Celtics,100,Golden State Warriors,91,Box Score,,18129,The Arena in Oakland,
Mon Dec 29 2003,10:30p,Phoenix Suns,113,Los Angeles Clippers,105,Box Score,,13405,STAPLES Center,
Tue Dec 30 2003,7:00p,Indiana Pacers,92,Cleveland Cavaliers,89,Box Score,,18648,Gund Arena,
Tue Dec 30 2003,7:00p,Atlanta Hawks,83,Washington Wizards,73,Box Score,,13897,MCI Center,
Tue Dec 30 2003,7:30p,Miami Heat,73,New York Knicks,102,Box Score,,19763,Madison Square Garden (IV),
Tue Dec 30 2003,8:00p,Seattle SuperSonics,105,Memphis Grizzlies,99,Box Score,,15127,Pyramid Arena,
Tue Dec 30 2003,8:00p,Chicago Bulls,93,Minnesota Timberwolves,98,Box Score,,20092,Target Center,
Tue Dec 30 2003,8:30p,Milwaukee Bucks,92,Dallas Mavericks,101,Box Score,,20095,American Airlines Center,
Tue Dec 30 2003,9:00p,Toronto Raptors,81,Denver Nuggets,74,Box Score,,19099,Pepsi Center,
Wed Dec 31 2003,2:00p,New Orleans Hornets,96,Boston Celtics,94,Box Score,,16304,FleetCenter,
Wed Dec 31 2003,4:00p,Portland Trail Blazers,71,Detroit Pistons,78,Box Score,,20458,The Palace of Auburn Hills,
Wed Dec 31 2003,7:00p,Golden State Warriors,70,New Jersey Nets,88,Box Score,,12131,Continental Airlines Arena,
Wed Dec 31 2003,9:30p,Denver Nuggets,104,Los Angeles Clippers,120,Box Score,,14350,STAPLES Center,
Wed Dec 31 2003,10:00p,Philadelphia 76ers,72,Houston Rockets,80,Box Score,,17067,Toyota Center,
Fri Jan 2 2004,7:00p,New Orleans Hornets,86,Toronto Raptors,74,Box Score,,19800,Air Canada Centre,
Fri Jan 2 2004,7:00p,Golden State Warriors,79,Washington Wizards,97,Box Score,,12466,MCI Center,
Fri Jan 2 2004,7:30p,Indiana Pacers,103,Boston Celtics,90,Box Score,,18624,FleetCenter,
Fri Jan 2 2004,7:30p,Orlando Magic,101,Miami Heat,112,Box Score,,15864,AmericanAirlines Arena,
Fri Jan 2 2004,7:30p,Cleveland Cavaliers,82,New Jersey Nets,97,Box Score,,19968,Continental Airlines Arena,
Fri Jan 2 2004,7:30p,Chicago Bulls,104,New York Knicks,99,Box Score,,19763,Madison Square Garden (IV),
Fri Jan 2 2004,8:00p,Phoenix Suns,81,Detroit Pistons,93,Box Score,,22076,The Palace of Auburn Hills,
Fri Jan 2 2004,8:00p,Utah Jazz,88,Memphis Grizzlies,100,Box Score,,13041,Pyramid Arena,
Fri Jan 2 2004,8:00p,Atlanta Hawks,75,Minnesota Timberwolves,93,Box Score,,17074,Target Center,
Fri Jan 2 2004,8:30p,Dallas Mavericks,101,Milwaukee Bucks,109,Box Score,,18717,Bradley Center,
Fri Jan 2 2004,10:00p,Denver Nuggets,106,Portland Trail Blazers,96,Box Score,,17316,Rose Garden Arena,
Fri Jan 2 2004,10:30p,Los Angeles Lakers,109,Seattle SuperSonics,111,Box Score,,17072,KeyArena at Seattle Center,
Sat Jan 3 2004,1:30p,Philadelphia 76ers,83,San Antonio Spurs,77,Box Score,,18797,SBC Center,
Sat Jan 3 2004,4:00p,Sacramento Kings,116,Los Angeles Clippers,109,Box Score,,18252,STAPLES Center,
Sat Jan 3 2004,7:30p,Golden State Warriors,93,Detroit Pistons,99,Box Score,,20719,The Palace of Auburn Hills,
Sat Jan 3 2004,8:00p,New Orleans Hornets,84,Indiana Pacers,91,Box Score,,17566,Conseco Fieldhouse,
Sat Jan 3 2004,8:00p,Orlando Magic,103,Memphis Grizzlies,112,Box Score,,15722,Pyramid Arena,
Sat Jan 3 2004,8:30p,Boston Celtics,88,Chicago Bulls,77,Box Score,,22315,United Center,
Sat Jan 3 2004,8:30p,Minnesota Timberwolves,112,Dallas Mavericks,119,Box Score,,19936,American Airlines Center,
Sat Jan 3 2004,8:30p,Utah Jazz,63,Houston Rockets,84,Box Score,,15482,Toyota Center,
Sat Jan 3 2004,10:00p,Atlanta Hawks,84,Denver Nuggets,76,Box Score,,17230,Pepsi Center,
Sun Jan 4 2004,1:00p,Phoenix Suns,73,Toronto Raptors,83,Box Score,,19029,Air Canada Centre,
Sun Jan 4 2004,2:00p,Milwaukee Bucks,100,Washington Wizards,94,Box Score,,12073,MCI Center,
