Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Sat Dec 4 2004,7:30p,Atlanta Hawks,88,New Jersey Nets,109,Box Score,,14745,Continental Airlines Arena,
Sat Dec 4 2004,8:00p,Detroit Pistons,92,New Orleans Hornets,69,Box Score,,14910,New Orleans Arena,
Sat Dec 4 2004,8:00p,Chicago Bulls,88,Washington Wizards,95,Box Score,,16332,MCI Center,
Sat Dec 4 2004,8:30p,Utah Jazz,86,Dallas Mavericks,109,Box Score,,19845,American Airlines Center,
Sat Dec 4 2004,8:30p,Philadelphia 76ers,76,Houston Rockets,77,Box Score,,16643,Toyota Center,
Sat Dec 4 2004,8:30p,San Antonio Spurs,104,Milwaukee Bucks,83,Box Score,,17812,Bradley Center,
Sat Dec 4 2004,9:00p,Miami Heat,95,Denver Nuggets,104,Box Score,,18282,Pepsi Center,
Sat Dec 4 2004,10:30p,Indiana Pacers,96,Golden State Warriors,104,Box Score,,14747,Oakland Arena,
Sat Dec 4 2004,10:30p,Minnesota Timberwolves,107,Los Angeles Clippers,100,Box Score,OT,17587,STAPLES Center,
Sat Dec 4 2004,10:30p,Portland Trail Blazers,89,Seattle SuperSonics,99,Box Score,,17072,KeyArena at Seattle Center,
Sun Dec 5 2004,9:00p,Phoenix Suns,121,Portland Trail Blazers,99,Box Score,,16128,Rose Garden Arena,
Sun Dec 5 2004,9:00p,Boston Celtics,105,Sacramento Kings,119,Box Score,,17317,ARCO Arena (II),
Mon Dec 6 2004,7:30p,Philadelphia 76ers,92,Atlanta Hawks,96,Box Score,,9173,Philips Arena,
Mon Dec 6 2004,7:30p,Toronto Raptors,86,New Jersey Nets,88,Box Score,,11227,Continental Airlines Arena,
Mon Dec 6 2004,8:30p,San Antonio Spurs,91,Chicago Bulls,75,Box Score,,16353,United Center,
Mon Dec 6 2004,8:30p,Detroit Pistons,101,Dallas Mavericks,85,Box Score,,19576,American Airlines Center,
Mon Dec 6 2004,9:00p,Orlando Magic,102,Denver Nuggets,115,Box Score,,14912,Pepsi Center,
Mon Dec 6 2004,9:00p,Miami Heat,100,Utah Jazz,80,Box Score,,18245,Delta Center,
Mon Dec 6 2004,10:30p,Boston Celtics,106,Golden State Warriors,110,Box Score,,14038,Oakland Arena,
Mon Dec 6 2004,10:30p,Charlotte Bobcats,93,Los Angeles Clippers,99,Box Score,2OT,14065,STAPLES Center,
Tue Dec 7 2004,7:00p,New Jersey Nets,97,Cleveland Cavaliers,103,Box Score,,16556,Gund Arena,
Tue Dec 7 2004,7:00p,Milwaukee Bucks,89,Indiana Pacers,86,Box Score,,15251,Conseco Fieldhouse,
Tue Dec 7 2004,8:00p,New York Knicks,88,Memphis Grizzlies,96,Box Score,,15241,FedEx Forum,
Tue Dec 7 2004,8:00p,Dallas Mavericks,97,Minnesota Timberwolves,87,Box Score,,16235,Target Center,
Tue Dec 7 2004,8:30p,New Orleans Hornets,81,Houston Rockets,89,Box Score,,10923,Toyota Center,
Tue Dec 7 2004,9:00p,Golden State Warriors,104,Phoenix Suns,118,Box Score,,14272,America West Arena,
Tue Dec 7 2004,10:00p,Charlotte Bobcats,92,Sacramento Kings,109,Box Score,,17317,ARCO Arena (II),
Wed Dec 8 2004,7:00p,Minnesota Timberwolves,119,Philadelphia 76ers,84,Box Score,,16393,Wachovia Center,
Wed Dec 8 2004,7:00p,Denver Nuggets,111,Washington Wizards,105,Box Score,,16080,MCI Center,
Wed Dec 8 2004,7:30p,Memphis Grizzlies,97,Atlanta Hawks,89,Box Score,,7271,Philips Arena,
Wed Dec 8 2004,7:30p,Toronto Raptors,86,Detroit Pistons,90,Box Score,OT,22076,The Palace of Auburn Hills,
Wed Dec 8 2004,8:00p,Miami Heat,101,Milwaukee Bucks,96,Box Score,,15632,Bradley Center,
Wed Dec 8 2004,8:00p,New York Knicks,86,New Orleans Hornets,79,Box Score,,12542,New Orleans Arena,
Wed Dec 8 2004,8:30p,Cleveland Cavaliers,85,Chicago Bulls,113,Box Score,,15374,United Center,
Wed Dec 8 2004,8:30p,Seattle SuperSonics,102,San Antonio Spurs,96,Box Score,,18797,SBC Center,
Wed Dec 8 2004,9:00p,Orlando Magic,106,Utah Jazz,100,Box Score,,17513,Delta Center,
Wed Dec 8 2004,10:30p,Phoenix Suns,113,Los Angeles Lakers,110,Box Score,,18997,STAPLES Center,
Thu Dec 9 2004,8:00p,San Antonio Spurs,80,Houston Rockets,81,Box Score,,16170,Toyota Center,
Thu Dec 9 2004,8:30p,Seattle SuperSonics,107,Dallas Mavericks,102,Box Score,,19733,American Airlines Center,
Thu Dec 9 2004,10:30p,Boston Celtics,87,Portland Trail Blazers,89,Box Score,,15531,Rose Garden Arena,
Fri Dec 10 2004,7:00p,Denver Nuggets,101,Toronto Raptors,87,Box Score,,17197,Air Canada Centre,
Fri Dec 10 2004,7:00p,New York Knicks,104,Washington Wizards,106,Box Score,,16702,MCI Center,
Fri Dec 10 2004,7:30p,Memphis Grizzlies,84,Miami Heat,92,Box Score,,19600,AmericanAirlines Arena,
Fri Dec 10 2004,7:30p,New Orleans Hornets,91,New Jersey Nets,94,Box Score,OT,13478,Continental Airlines Arena,
Fri Dec 10 2004,8:00p,Philadelphia 76ers,93,Chicago Bulls,88,Box Score,,20823,United Center,
Fri Dec 10 2004,8:00p,Atlanta Hawks,88,Detroit Pistons,72,Box Score,,22076,The Palace of Auburn Hills,
Fri Dec 10 2004,8:00p,Sacramento Kings,105,Minnesota Timberwolves,113,Box Score,,19101,Target Center,
Fri Dec 10 2004,8:30p,Indiana Pacers,86,Milwaukee Bucks,95,Box Score,,15906,Bradley Center,
Fri Dec 10 2004,9:00p,Charlotte Bobcats,106,Phoenix Suns,115,Box Score,,17105,America West Arena,
Fri Dec 10 2004,10:30p,Orlando Magic,113,Golden State Warriors,109,Box Score,,15874,Oakland Arena,
Fri Dec 10 2004,10:30p,Portland Trail Blazers,87,Utah Jazz,92,Box Score,OT,19531,Delta Center,
Sat Dec 11 2004,7:00p,New Jersey Nets,95,Atlanta Hawks,90,Box Score,,8735,Philips Arena,
Sat Dec 11 2004,8:00p,Sacramento Kings,97,Indiana Pacers,92,Box Score,OT,17091,Conseco Fieldhouse,
Sat Dec 11 2004,8:00p,Detroit Pistons,68,Memphis Grizzlies,72,Box Score,,18119,FedEx Forum,
Sat Dec 11 2004,8:30p,Minnesota Timberwolves,88,Chicago Bulls,99,Box Score,,20782,United Center,
Sat Dec 11 2004,8:30p,Dallas Mavericks,102,Houston Rockets,78,Box Score,,18189,Toyota Center,
Sat Dec 11 2004,8:30p,Cleveland Cavaliers,97,San Antonio Spurs,116,Box Score,,18797,SBC Center,
Sat Dec 11 2004,10:00p,Boston Celtics,98,Seattle SuperSonics,84,Box Score,,17072,KeyArena at Seattle Center,
Sat Dec 11 2004,10:30p,Los Angeles Lakers,89,Los Angeles Clippers,87,Box Score,,19697,STAPLES Center,
Sun Dec 12 2004,12:00p,Denver Nuggets,96,New York Knicks,107,Box Score,,19763,Madison Square Garden (IV),
Sun Dec 12 2004,1:00p,Miami Heat,106,Toronto Raptors,98,Box Score,,19202,Air Canada Centre,
Sun Dec 12 2004,1:00p,New Orleans Hornets,69,Washington Wizards,88,Box Score,,13969,MCI Center,
Sun Dec 12 2004,2:00p,Milwaukee Bucks,101,Philadelphia 76ers,107,Box Score,,15764,Wachovia Center,
Sun Dec 12 2004,8:00p,Utah Jazz,88,Portland Trail Blazers,98,Box Score,,15802,Rose Garden Arena,
Sun Dec 12 2004,9:00p,Charlotte Bobcats,87,Golden State Warriors,99,Box Score,,14023,Oakland Arena,
Sun Dec 12 2004,9:30p,Orlando Magic,98,Los Angeles Lakers,105,Box Score,,18997,STAPLES Center,
Mon Dec 13 2004,7:30p,Washington Wizards,83,Miami Heat,106,Box Score,,19600,AmericanAirlines Arena,
Mon Dec 13 2004,8:00p,Cleveland Cavaliers,92,Memphis Grizzlies,86,Box Score,,15516,FedEx Forum,
Mon Dec 13 2004,8:30p,Dallas Mavericks,94,Chicago Bulls,93,Box Score,,16191,United Center,
Mon Dec 13 2004,9:00p,Orlando Magic,100,Phoenix Suns,121,Box Score,,14228,America West Arena,
Mon Dec 13 2004,10:30p,Boston Celtics,134,Los Angeles Clippers,127,Box Score,2OT,16007,STAPLES Center,
Tue Dec 14 2004,7:00p,New Orleans Hornets,93,Charlotte Bobcats,94,Box Score,OT,13589,Charlotte Coliseum,
Tue Dec 14 2004,7:00p,Denver Nuggets,102,Philadelphia 76ers,110,Box Score,,15392,Wachovia Center,
Tue Dec 14 2004,7:30p,Indiana Pacers,108,Atlanta Hawks,97,Box Score,OT,7975,Philips Arena,
Tue Dec 14 2004,7:30p,New York Knicks,87,New Jersey Nets,79,Box Score,,16794,Continental Airlines Arena,
Tue Dec 14 2004,8:00p,Sacramento Kings,89,Milwaukee Bucks,86,Box Score,,13687,Bradley Center,
Tue Dec 14 2004,8:00p,Portland Trail Blazers,89,Minnesota Timberwolves,100,Box Score,,15103,Target Center,
Tue Dec 14 2004,8:30p,Golden State Warriors,111,Dallas Mavericks,107,Box Score,,19561,American Airlines Center,
Tue Dec 14 2004,9:00p,Los Angeles Clippers,91,Utah Jazz,93,Box Score,,19101,Delta Center,
Tue Dec 14 2004,10:00p,Los Angeles Lakers,93,Seattle SuperSonics,108,Box Score,,17072,KeyArena at Seattle Center,
Wed Dec 15 2004,7:00p,Denver Nuggets,100,Boston Celtics,99,Box Score,,15371,FleetCenter,
Wed Dec 15 2004,7:00p,Portland Trail Blazers,88,Cleveland Cavaliers,112,Box Score,,17897,Gund Arena,
Wed Dec 15 2004,7:00p,Minnesota Timberwolves,90,Toronto Raptors,96,Box Score,,16888,Air Canada Centre,
Wed Dec 15 2004,7:00p,Miami Heat,98,Washington Wizards,93,Box Score,,18234,MCI Center,
Wed Dec 15 2004,8:00p,Chicago Bulls,96,Memphis Grizzlies,88,Box Score,,14163,FedEx Forum,
Wed Dec 15 2004,8:00p,Golden State Warriors,89,New Orleans Hornets,98,Box Score,,13641,New Orleans Arena,
Wed Dec 15 2004,8:00p,Detroit Pistons,94,New York Knicks,93,Box Score,,19763,Madison Square Garden (IV),
Wed Dec 15 2004,8:30p,Atlanta Hawks,69,Houston Rockets,92,Box Score,,9960,Toyota Center,
Wed Dec 15 2004,8:30p,Orlando Magic,91,San Antonio Spurs,94,Box Score,,17384,SBC Center,
Wed Dec 15 2004,10:30p,Utah Jazz,86,Phoenix Suns,108,Box Score,,14908,America West Arena,
Thu Dec 16 2004,8:00p,Cleveland Cavaliers,69,Detroit Pistons,81,Box Score,,22076,The Palace of Auburn Hills,
Thu Dec 16 2004,8:30p,Milwaukee Bucks,77,Chicago Bulls,85,Box Score,,14403,United Center,
Thu Dec 16 2004,10:30p,Los Angeles Lakers,115,Sacramento Kings,99,Box Score,,17317,ARCO Arena (II),
Fri Dec 17 2004,7:00p,Toronto Raptors,86,Indiana Pacers,89,Box Score,,15357,Conseco Fieldhouse,
Fri Dec 17 2004,7:00p,New York Knicks,113,Philadelphia 76ers,107,Box Score,OT,19286,Wachovia Center,
Fri Dec 17 2004,7:30p,Portland Trail Blazers,100,Atlanta Hawks,84,Box Score,,9227,Philips Arena,
Fri Dec 17 2004,7:30p,Utah Jazz,106,Boston Celtics,114,Box Score,,15504,FleetCenter,
Fri Dec 17 2004,8:00p,New Jersey Nets,84,Memphis Grizzlies,89,Box Score,,18119,FedEx Forum,
Fri Dec 17 2004,8:00p,Denver Nuggets,100,Miami Heat,107,Box Score,,19984,AmericanAirlines Arena,
Fri Dec 17 2004,8:00p,Los Angeles Clippers,86,Minnesota Timberwolves,113,Box Score,,18371,Target Center,
Fri Dec 17 2004,8:00p,San Antonio Spurs,83,New Orleans Hornets,67,Box Score,,13071,New Orleans Arena,
Fri Dec 17 2004,8:30p,Golden State Warriors,83,Houston Rockets,100,Box Score,,14452,Toyota Center,
Fri Dec 17 2004,10:30p,Washington Wizards,120,Los Angeles Lakers,116,Box Score,OT,18212,STAPLES Center,
Fri Dec 17 2004,10:30p,Phoenix Suns,112,Seattle SuperSonics,110,Box Score,,17072,KeyArena at Seattle Center,
Sat Dec 18 2004,7:00p,Houston Rockets,100,Charlotte Bobcats,101,Box Score,OT,17320,Charlotte Coliseum,
Sat Dec 18 2004,7:00p,Denver Nuggets,95,Orlando Magic,117,Box Score,,15531,TD Waterhouse Centre,
Sat Dec 18 2004,7:30p,Boston Celtics,114,Cleveland Cavaliers,107,Box Score,OT,18904,Gund Arena,
Sat Dec 18 2004,7:30p,Portland Trail Blazers,75,Detroit Pistons,74,Box Score,,22076,The Palace of Auburn Hills,
Sat Dec 18 2004,8:30p,Indiana Pacers,71,Chicago Bulls,85,Box Score,,19474,United Center,
Sat Dec 18 2004,8:30p,Atlanta Hawks,68,Dallas Mavericks,90,Box Score,,20068,American Airlines Center,
Sat Dec 18 2004,8:30p,Philadelphia 76ers,116,Milwaukee Bucks,97,Box Score,,16839,Bradley Center,
Sat Dec 18 2004,8:30p,Golden State Warriors,85,San Antonio Spurs,104,Box Score,,17467,SBC Center,
Sat Dec 18 2004,9:00p,Washington Wizards,96,Phoenix Suns,110,Box Score,,16948,America West Arena,
Sun Dec 19 2004,3:00p,Utah Jazz,93,New York Knicks,94,Box Score,,19763,Madison Square Garden (IV),
Sun Dec 19 2004,3:00p,New Jersey Nets,99,Toronto Raptors,110,Box Score,,16938,Air Canada Centre,
Sun Dec 19 2004,6:00p,Orlando Magic,107,Miami Heat,117,Box Score,,20128,AmericanAirlines Arena,
Sun Dec 19 2004,9:00p,New Orleans Hornets,71,Sacramento Kings,107,Box Score,,17317,ARCO Arena (II),
Sun Dec 19 2004,9:30p,Memphis Grizzlies,92,Los Angeles Clippers,82,Box Score,,16297,STAPLES Center,
Mon Dec 20 2004,7:00p,Utah Jazz,103,Philadelphia 76ers,101,Box Score,,15642,Wachovia Center,
Mon Dec 20 2004,8:30p,Portland Trail Blazers,87,Chicago Bulls,92,Box Score,,19023,United Center,
Mon Dec 20 2004,8:30p,Toronto Raptors,102,Houston Rockets,114,Box Score,,14241,Toyota Center,
Mon Dec 20 2004,9:00p,Phoenix Suns,107,Denver Nuggets,105,Box Score,,19609,Pepsi Center,
Mon Dec 20 2004,10:30p,Washington Wizards,103,Golden State Warriors,101,Box Score,,15161,Oakland Arena,
Mon Dec 20 2004,10:30p,Memphis Grizzlies,82,Los Angeles Lakers,72,Box Score,,18997,STAPLES Center,
Tue Dec 21 2004,7:00p,New Jersey Nets,94,Charlotte Bobcats,91,Box Score,,11358,Charlotte Coliseum,
Tue Dec 21 2004,7:00p,Minnesota Timberwolves,97,Cleveland Cavaliers,107,Box Score,,19094,Gund Arena,
Tue Dec 21 2004,7:30p,Boston Celtics,100,Miami Heat,108,Box Score,,20146,AmericanAirlines Arena,
Tue Dec 21 2004,7:30p,Dallas Mavericks,123,New York Knicks,94,Box Score,,19763,Madison Square Garden (IV),
Tue Dec 21 2004,10:00p,Washington Wizards,93,Sacramento Kings,104,Box Score,,17317,ARCO Arena (II),
Tue Dec 21 2004,10:30p,New Orleans Hornets,91,Los Angeles Clippers,100,Box Score,OT,13034,STAPLES Center,
Wed Dec 22 2004,7:00p,New York Knicks,109,Boston Celtics,114,Box Score,,15655,FleetCenter,
Wed Dec 22 2004,7:00p,Philadelphia 76ers,102,Indiana Pacers,90,Box Score,,15412,Conseco Fieldhouse,
Wed Dec 22 2004,7:00p,San Antonio Spurs,87,Orlando Magic,93,Box Score,,16325,TD Waterhouse Centre,
Wed Dec 22 2004,7:00p,Utah Jazz,86,Toronto Raptors,98,Box Score,,17479,Air Canada Centre,
Wed Dec 22 2004,7:30p,Dallas Mavericks,100,Atlanta Hawks,113,Box Score,,12765,Philips Arena,
Wed Dec 22 2004,7:30p,Chicago Bulls,89,Detroit Pistons,82,Box Score,,22076,The Palace of Auburn Hills,
Wed Dec 22 2004,7:30p,Cleveland Cavaliers,90,New Jersey Nets,92,Box Score,,16327,Continental Airlines Arena,
Wed Dec 22 2004,8:00p,Portland Trail Blazers,104,Milwaukee Bucks,95,Box Score,,13789,Bradley Center,
Wed Dec 22 2004,8:30p,Charlotte Bobcats,90,Houston Rockets,87,Box Score,,13655,Toyota Center,
Wed Dec 22 2004,10:00p,Memphis Grizzlies,99,Golden State Warriors,109,Box Score,,15389,Oakland Arena,
Wed Dec 22 2004,10:00p,Denver Nuggets,83,Seattle SuperSonics,98,Box Score,,17072,KeyArena at Seattle Center,
Wed Dec 22 2004,10:30p,New Orleans Hornets,89,Los Angeles Lakers,101,Box Score,,18477,STAPLES Center,
Thu Dec 23 2004,8:00p,Minnesota Timberwolves,82,San Antonio Spurs,96,Box Score,,18797,SBC Center,
Thu Dec 23 2004,9:00p,Memphis Grizzlies,102,Phoenix Suns,109,Box Score,,17422,America West Arena,
Thu Dec 23 2004,10:30p,Miami Heat,109,Sacramento Kings,107,Box Score,,17317,ARCO Arena (II),
Sat Dec 25 2004,12:30p,Detroit Pistons,98,Indiana Pacers,93,Box Score,,18345,Conseco Fieldhouse,
Sat Dec 25 2004,3:00p,Miami Heat,104,Los Angeles Lakers,102,Box Score,OT,18997,STAPLES Center,
Sun Dec 26 2004,1:00p,Charlotte Bobcats,82,New York Knicks,91,Box Score,,19763,Madison Square Garden (IV),
Sun Dec 26 2004,7:00p,New Orleans Hornets,91,Cleveland Cavaliers,100,Box Score,,20562,Gund Arena,
Sun Dec 26 2004,7:00p,Chicago Bulls,92,Milwaukee Bucks,99,Box Score,,15738,Bradley Center,
Sun Dec 26 2004,7:00p,Boston Celtics,90,San Antonio Spurs,107,Box Score,,17541,SBC Center,
Sun Dec 26 2004,8:00p,Washington Wizards,74,Minnesota Timberwolves,109,Box Score,,16433,Target Center,
Sun Dec 26 2004,8:00p,Toronto Raptors,94,Phoenix Suns,106,Box Score,,18422,America West Arena,
Sun Dec 26 2004,8:30p,Los Angeles Clippers,79,Houston Rockets,96,Box Score,,16548,Toyota Center,
Sun Dec 26 2004,9:00p,Dallas Mavericks,102,Denver Nuggets,88,Box Score,,19099,Pepsi Center,
Sun Dec 26 2004,9:00p,Golden State Warriors,98,Sacramento Kings,94,Box Score,,17317,ARCO Arena (II),
Mon Dec 27 2004,7:00p,New Orleans Hornets,82,Indiana Pacers,100,Box Score,,16930,Conseco Fieldhouse,
Mon Dec 27 2004,7:00p,New York Knicks,119,Orlando Magic,111,Box Score,,17283,TD Waterhouse Centre,
Mon Dec 27 2004,7:00p,Charlotte Bobcats,87,Washington Wizards,106,Box Score,,16322,MCI Center,
Mon Dec 27 2004,7:30p,New Jersey Nets,90,Detroit Pistons,100,Box Score,OT,22076,The Palace of Auburn Hills,
Mon Dec 27 2004,7:30p,Atlanta Hawks,102,Miami Heat,116,Box Score,,20291,AmericanAirlines Arena,
Mon Dec 27 2004,8:00p,Los Angeles Clippers,76,Memphis Grizzlies,96,Box Score,,15273,FedEx Forum,
Mon Dec 27 2004,9:00p,Seattle SuperSonics,98,Utah Jazz,88,Box Score,,19911,Delta Center,
Mon Dec 27 2004,10:00p,Philadelphia 76ers,111,Portland Trail Blazers,104,Box Score,,18024,Rose Garden Arena,
Mon Dec 27 2004,10:30p,Denver Nuggets,101,Golden State Warriors,104,Box Score,,16819,Oakland Arena,
Tue Dec 28 2004,7:30p,Cleveland Cavaliers,111,Atlanta Hawks,102,Box Score,,19445,Philips Arena,
Tue Dec 28 2004,8:00p,Houston Rockets,87,Milwaukee Bucks,115,Box Score,,17049,Bradley Center,
Tue Dec 28 2004,8:30p,New Jersey Nets,84,Chicago Bulls,80,Box Score,,22903,United Center,
Tue Dec 28 2004,8:30p,Boston Celtics,94,Dallas Mavericks,113,Box Score,,20499,American Airlines Center,
Tue Dec 28 2004,8:30p,Phoenix Suns,94,San Antonio Spurs,115,Box Score,,18797,SBC Center,
Tue Dec 28 2004,10:00p,Philadelphia 76ers,114,Seattle SuperSonics,107,Box Score,,17072,KeyArena at Seattle Center,
Tue Dec 28 2004,10:30p,Toronto Raptors,99,Los Angeles Lakers,117,Box Score,,18997,STAPLES Center,
Wed Dec 29 2004,7:00p,Indiana Pacers,74,Charlotte Bobcats,71,Box Score,,13483,Charlotte Coliseum,
Wed Dec 29 2004,7:00p,Houston Rockets,98,Cleveland Cavaliers,87,Box Score,,20562,Gund Arena,
Wed Dec 29 2004,7:00p,Milwaukee Bucks,111,Orlando Magic,105,Box Score,,14438,TD Waterhouse Centre,
Wed Dec 29 2004,7:00p,Detroit Pistons,107,Washington Wizards,105,Box Score,,20173,MCI Center,
Wed Dec 29 2004,7:30p,Minnesota Timberwolves,87,New York Knicks,100,Box Score,,19763,Madison Square Garden (IV),
Wed Dec 29 2004,8:00p,Boston Celtics,109,Memphis Grizzlies,117,Box Score,,18119,FedEx Forum,
Wed Dec 29 2004,8:00p,Phoenix Suns,107,New Orleans Hornets,96,Box Score,,16905,New Orleans Arena,
Wed Dec 29 2004,10:30p,Toronto Raptors,105,Golden State Warriors,111,Box Score,,15279,Oakland Arena,
Wed Dec 29 2004,10:30p,Utah Jazz,90,Los Angeles Clippers,101,Box Score,,17481,STAPLES Center,
Thu Dec 30 2004,2:00p,Seattle SuperSonics,94,Atlanta Hawks,79,Box Score,,13336,Philips Arena,
Thu Dec 30 2004,7:30p,Indiana Pacers,96,New Jersey Nets,83,Box Score,,20174,Continental Airlines Arena,
Thu Dec 30 2004,8:00p,Miami Heat,89,Detroit Pistons,78,Box Score,,22076,The Palace of Auburn Hills,
Thu Dec 30 2004,10:30p,San Antonio Spurs,114,Portland Trail Blazers,80,Box Score,,18677,Rose Garden Arena,
Fri Dec 31 2004,3:00p,Washington Wizards,103,Boston Celtics,108,Box Score,,15774,FleetCenter,
Fri Dec 31 2004,7:00p,Seattle SuperSonics,103,Charlotte Bobcats,97,Box Score,,13696,Charlotte Coliseum,
Fri Dec 31 2004,8:00p,Philadelphia 76ers,92,Denver Nuggets,97,Box Score,,19099,Pepsi Center,
Fri Dec 31 2004,8:00p,Sacramento Kings,109,Utah Jazz,102,Box Score,,19911,Delta Center,
Fri Dec 31 2004,9:30p,San Antonio Spurs,98,Los Angeles Clippers,79,Box Score,,17115,STAPLES Center,
Fri Dec 31 2004,10:00p,Milwaukee Bucks,90,Houston Rockets,105,Box Score,,16194,Toyota Center,
Sat Jan 1 2005,7:30p,Charlotte Bobcats,90,Miami Heat,113,Box Score,,20281,AmericanAirlines Arena,
Sat Jan 1 2005,7:30p,New Jersey Nets,93,New York Knicks,87,Box Score,,19763,Madison Square Garden (IV),
Sat Jan 1 2005,8:00p,Memphis Grizzlies,104,Minnesota Timberwolves,95,Box Score,,16577,Target Center,
Sat Jan 1 2005,8:30p,Orlando Magic,90,Chicago Bulls,105,Box Score,,20763,United Center,
Sat Jan 1 2005,10:00p,Golden State Warriors,88,Portland Trail Blazers,97,Box Score,,16002,Rose Garden Arena,
Sun Jan 2 2005,12:00p,Atlanta Hawks,101,Washington Wizards,104,Box Score,,14114,MCI Center,
Sun Jan 2 2005,3:30p,Philadelphia 76ers,83,Los Angeles Clippers,89,Box Score,,16113,STAPLES Center,
Sun Jan 2 2005,6:00p,Boston Celtics,88,Detroit Pistons,100,Box Score,,22076,The Palace of Auburn Hills,
Sun Jan 2 2005,8:00p,Portland Trail Blazers,98,Phoenix Suns,117,Box Score,,18166,America West Arena,
Sun Jan 2 2005,8:30p,Milwaukee Bucks,104,Dallas Mavericks,123,Box Score,,20067,American Airlines Center,
Sun Jan 2 2005,8:30p,Utah Jazz,80,Houston Rockets,99,Box Score,,14574,Toyota Center,
Sun Jan 2 2005,9:00p,San Antonio Spurs,81,Sacramento Kings,86,Box Score,,17317,ARCO Arena (II),
Sun Jan 2 2005,9:30p,Denver Nuggets,91,Los Angeles Lakers,99,Box Score,,18997,STAPLES Center,
Mon Jan 3 2005,7:00p,New Orleans Hornets,90,Boston Celtics,108,Box Score,,13002,FleetCenter,
Mon Jan 3 2005,7:00p,Cleveland Cavaliers,94,Charlotte Bobcats,83,Box Score,,12690,Charlotte Coliseum,
Mon Jan 3 2005,7:00p,Orlando Magic,94,Toronto Raptors,105,Box Score,,15782,Air Canada Centre,
Mon Jan 3 2005,7:30p,Seattle SuperSonics,98,Miami Heat,96,Box Score,,20284,AmericanAirlines Arena,
Mon Jan 3 2005,8:00p,Utah Jazz,82,Memphis Grizzlies,92,Box Score,,14293,FedEx Forum,
Mon Jan 3 2005,8:30p,Detroit Pistons,87,Chicago Bulls,80,Box Score,,18523,United Center,
Mon Jan 3 2005,9:00p,Los Angeles Clippers,102,Denver Nuggets,98,Box Score,,14817,Pepsi Center,
Mon Jan 3 2005,10:30p,Philadelphia 76ers,112,Golden State Warriors,104,Box Score,,16629,Oakland Arena,
Tue Jan 4 2005,7:00p,Milwaukee Bucks,99,Indiana Pacers,116,Box Score,,14738,Conseco Fieldhouse,
Tue Jan 4 2005,7:00p,New Jersey Nets,88,Washington Wizards,112,Box Score,,14011,MCI Center,
Tue Jan 4 2005,7:30p,Sacramento Kings,105,New York Knicks,98,Box Score,,19763,Madison Square Garden (IV),
Tue Jan 4 2005,8:00p,Phoenix Suns,122,Minnesota Timberwolves,115,Box Score,,18132,Target Center,
Tue Jan 4 2005,8:30p,Los Angeles Lakers,83,San Antonio Spurs,100,Box Score,,18797,SBC Center,
Wed Jan 5 2005,7:00p,Golden State Warriors,83,Boston Celtics,84,Box Score,,13078,FleetCenter,
Wed Jan 5 2005,7:00p,Minnesota Timberwolves,84,Charlotte Bobcats,102,Box Score,,12037,Charlotte Coliseum,
Wed Jan 5 2005,7:00p,Atlanta Hawks,85,Cleveland Cavaliers,101,Box Score,,17881,Gund Arena,
Wed Jan 5 2005,7:00p,Seattle SuperSonics,87,Orlando Magic,105,Box Score,,13035,TD Waterhouse Centre,
Wed Jan 5 2005,7:00p,Sacramento Kings,93,Toronto Raptors,96,Box Score,,18288,Air Canada Centre,
Wed Jan 5 2005,7:30p,New York Knicks,94,Miami Heat,102,Box Score,,20275,AmericanAirlines Arena,
Wed Jan 5 2005,8:00p,New Jersey Nets,74,Milwaukee Bucks,97,Box Score,,13081,Bradley Center,
Wed Jan 5 2005,8:00p,Chicago Bulls,95,New Orleans Hornets,89,Box Score,,13369,New Orleans Arena,
Wed Jan 5 2005,8:30p,Los Angeles Lakers,104,Dallas Mavericks,118,Box Score,,20393,American Airlines Center,
Wed Jan 5 2005,9:00p,Phoenix Suns,108,Houston Rockets,98,Box Score,,15258,Toyota Center,
Wed Jan 5 2005,9:00p,Philadelphia 76ers,106,Utah Jazz,99,Box Score,,18409,Delta Center,
Wed Jan 5 2005,10:30p,Portland Trail Blazers,98,Los Angeles Clippers,102,Box Score,,15092,STAPLES Center,
Thu Jan 6 2005,7:00p,Seattle SuperSonics,96,Washington Wizards,107,Box Score,,16230,MCI Center,
Thu Jan 6 2005,7:30p,Memphis Grizzlies,101,Detroit Pistons,79,Box Score,,22076,The Palace of Auburn Hills,
Thu Jan 6 2005,9:30p,Indiana Pacers,98,San Antonio Spurs,111,Box Score,,17549,SBC Center,
Fri Jan 7 2005,7:00p,Charlotte Bobcats,91,Orlando Magic,111,Box Score,,12564,TD Waterhouse Centre,
Fri Jan 7 2005,7:00p,Milwaukee Bucks,107,Toronto Raptors,105,Box Score,OT,16537,Air Canada Centre,
Fri Jan 7 2005,7:30p,Sacramento Kings,100,Atlanta Hawks,97,Box Score,,13626,Philips Arena,
Fri Jan 7 2005,7:30p,Detroit Pistons,110,Boston Celtics,104,Box Score,,18624,FleetCenter,
Fri Jan 7 2005,7:30p,Golden State Warriors,72,New Jersey Nets,82,Box Score,,13439,Continental Airlines Arena,
