Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Sat Dec 3 2005,8:30p,Memphis Grizzlies,90,Houston Rockets,75,Box Score,,17135,Toyota Center,
Sat Dec 3 2005,8:30p,Orlando Magic,84,Milwaukee Bucks,104,Box Score,,17121,Bradley Center,
Sat Dec 3 2005,8:30p,Philadelphia 76ers,91,San Antonio Spurs,100,Box Score,,18797,SBC Center,
Sat Dec 3 2005,9:00p,Miami Heat,99,Denver Nuggets,101,Box Score,,18196,Pepsi Center,
Sat Dec 3 2005,10:30p,Cleveland Cavaliers,90,Los Angeles Clippers,102,Box Score,,18369,STAPLES Center,
Sun Dec 4 2005,1:00p,Boston Celtics,102,New York Knicks,99,Box Score,,19763,Madison Square Garden (IV),
Sun Dec 4 2005,8:00p,Atlanta Hawks,94,Phoenix Suns,112,Box Score,,16992,America West Arena,
Sun Dec 4 2005,8:00p,Indiana Pacers,102,Seattle SuperSonics,107,Box Score,,15761,KeyArena at Seattle Center,
Sun Dec 4 2005,9:00p,Utah Jazz,98,Portland Trail Blazers,93,Box Score,,13254,Rose Garden Arena,
Sun Dec 4 2005,9:00p,Minnesota Timberwolves,85,Sacramento Kings,77,Box Score,,17317,ARCO Arena (II),
Sun Dec 4 2005,9:30p,Charlotte Bobcats,98,Los Angeles Lakers,99,Box Score,,18506,STAPLES Center,
Mon Dec 5 2005,7:00p,San Antonio Spurs,110,Orlando Magic,85,Box Score,,14661,TD Waterhouse Centre,
Mon Dec 5 2005,8:30p,Dallas Mavericks,102,Chicago Bulls,94,Box Score,,21733,United Center,
Mon Dec 5 2005,9:00p,Minnesota Timberwolves,91,Utah Jazz,77,Box Score,,18218,Delta Center,
Mon Dec 5 2005,10:30p,Miami Heat,89,Los Angeles Clippers,99,Box Score,,19060,STAPLES Center,
Tue Dec 6 2005,7:00p,Dallas Mavericks,84,Indiana Pacers,75,Box Score,,14627,Conseco Fieldhouse,
Tue Dec 6 2005,7:00p,Toronto Raptors,111,Washington Wizards,119,Box Score,OT,12401,MCI Center,
Tue Dec 6 2005,8:00p,New Orleans/Oklahoma City Hornets,73,Memphis Grizzlies,89,Box Score,,13271,FedEx Forum,
Tue Dec 6 2005,8:00p,Los Angeles Lakers,111,Milwaukee Bucks,92,Box Score,,15185,Bradley Center,
Tue Dec 6 2005,8:30p,Boston Celtics,73,Houston Rockets,91,Box Score,,14665,Toyota Center,
Tue Dec 6 2005,9:00p,Atlanta Hawks,116,Denver Nuggets,125,Box Score,,13206,Pepsi Center,
Tue Dec 6 2005,9:00p,Portland Trail Blazers,85,Phoenix Suns,130,Box Score,,15102,America West Arena,
Tue Dec 6 2005,10:00p,Cleveland Cavaliers,102,Sacramento Kings,97,Box Score,,17317,ARCO Arena (II),
Tue Dec 6 2005,10:00p,New York Knicks,104,Seattle SuperSonics,101,Box Score,,16288,KeyArena at Seattle Center,
Wed Dec 7 2005,7:00p,Chicago Bulls,102,Orlando Magic,93,Box Score,,12702,TD Waterhouse Centre,
Wed Dec 7 2005,7:00p,Milwaukee Bucks,88,Philadelphia 76ers,85,Box Score,,12746,Wachovia Center,
Wed Dec 7 2005,7:00p,Los Angeles Lakers,102,Toronto Raptors,91,Box Score,,18821,Air Canada Centre,
Wed Dec 7 2005,7:30p,New Jersey Nets,97,Charlotte Bobcats,84,Box Score,,14622,Charlotte Bobcats Arena,
Wed Dec 7 2005,8:00p,Boston Celtics,101,New Orleans/Oklahoma City Hornets,87,Box Score,,18753,Ford Center,
Wed Dec 7 2005,9:00p,Miami Heat,84,San Antonio Spurs,98,Box Score,,18797,SBC Center,
Wed Dec 7 2005,9:00p,Atlanta Hawks,83,Utah Jazz,95,Box Score,,16463,Delta Center,
Wed Dec 7 2005,10:00p,Minnesota Timberwolves,84,Portland Trail Blazers,74,Box Score,,12401,Rose Garden Arena,
Wed Dec 7 2005,10:30p,Phoenix Suns,118,Golden State Warriors,110,Box Score,,17389,Oakland Arena,
Wed Dec 7 2005,10:30p,New York Knicks,79,Los Angeles Clippers,84,Box Score,,15316,STAPLES Center,
Thu Dec 8 2005,8:00p,Washington Wizards,87,Indiana Pacers,111,Box Score,,14273,Conseco Fieldhouse,
Thu Dec 8 2005,10:30p,Houston Rockets,106,Sacramento Kings,95,Box Score,,17317,ARCO Arena (II),
Fri Dec 9 2005,7:00p,Charlotte Bobcats,115,Philadelphia 76ers,119,Box Score,,14793,Wachovia Center,
Fri Dec 9 2005,7:30p,New Jersey Nets,109,Cleveland Cavaliers,100,Box Score,,18177,Gund Arena,
Fri Dec 9 2005,7:30p,Denver Nuggets,100,Miami Heat,92,Box Score,,19896,AmericanAirlines Arena,
Fri Dec 9 2005,8:00p,Dallas Mavericks,90,Memphis Grizzlies,83,Box Score,,17176,FedEx Forum,
Fri Dec 9 2005,8:30p,Los Angeles Lakers,93,Chicago Bulls,80,Box Score,,22410,United Center,
Fri Dec 9 2005,8:30p,Boston Celtics,89,San Antonio Spurs,101,Box Score,,18797,SBC Center,
Fri Dec 9 2005,9:00p,Seattle SuperSonics,106,Utah Jazz,90,Box Score,,18152,Delta Center,
Fri Dec 9 2005,10:00p,New York Knicks,81,Phoenix Suns,85,Box Score,,18207,America West Arena,
Fri Dec 9 2005,10:00p,New Orleans/Oklahoma City Hornets,95,Portland Trail Blazers,98,Box Score,OT,12305,Rose Garden Arena,
Fri Dec 9 2005,10:30p,Detroit Pistons,106,Golden State Warriors,103,Box Score,,19596,Oakland Arena,
Sat Dec 10 2005,7:00p,San Antonio Spurs,84,Atlanta Hawks,94,Box Score,,16678,Philips Arena,
Sat Dec 10 2005,7:00p,Denver Nuggets,83,Orlando Magic,94,Box Score,,16569,TD Waterhouse Centre,
Sat Dec 10 2005,7:00p,Chicago Bulls,118,Washington Wizards,111,Box Score,,18833,MCI Center,
Sat Dec 10 2005,7:30p,Toronto Raptors,111,Charlotte Bobcats,103,Box Score,,15163,Charlotte Bobcats Arena,
Sat Dec 10 2005,7:30p,Philadelphia 76ers,107,New Jersey Nets,95,Box Score,,18740,Continental Airlines Arena,
Sat Dec 10 2005,8:00p,Memphis Grizzlies,66,Indiana Pacers,80,Box Score,,16043,Conseco Fieldhouse,
Sat Dec 10 2005,8:00p,Los Angeles Lakers,82,Minnesota Timberwolves,95,Box Score,,18739,Target Center,
Sat Dec 10 2005,8:30p,Boston Celtics,94,Dallas Mavericks,103,Box Score,,20156,American Airlines Center,
Sat Dec 10 2005,8:30p,Cleveland Cavaliers,106,Milwaukee Bucks,111,Box Score,,18717,Bradley Center,
Sat Dec 10 2005,10:00p,Sacramento Kings,123,Seattle SuperSonics,104,Box Score,,15982,KeyArena at Seattle Center,
Sat Dec 10 2005,10:30p,Phoenix Suns,91,Los Angeles Clippers,101,Box Score,,17033,STAPLES Center,
Sun Dec 11 2005,6:00p,Washington Wizards,101,Miami Heat,104,Box Score,OT,19600,AmericanAirlines Arena,
Sun Dec 11 2005,9:00p,Detroit Pistons,109,Los Angeles Clippers,101,Box Score,,19060,STAPLES Center,
Sun Dec 11 2005,9:00p,Houston Rockets,100,Portland Trail Blazers,86,Box Score,,12886,Rose Garden Arena,
Sun Dec 11 2005,9:00p,New Orleans/Oklahoma City Hornets,100,Sacramento Kings,110,Box Score,,17317,ARCO Arena (II),
Mon Dec 12 2005,7:00p,Minnesota Timberwolves,89,Philadelphia 76ers,90,Box Score,OT,13310,Wachovia Center,
Mon Dec 12 2005,7:30p,Milwaukee Bucks,112,New York Knicks,92,Box Score,,16436,Madison Square Garden (IV),
Mon Dec 12 2005,8:30p,Los Angeles Lakers,109,Dallas Mavericks,106,Box Score,,19680,American Airlines Center,
Mon Dec 12 2005,9:00p,New Orleans/Oklahoma City Hornets,91,Phoenix Suns,87,Box Score,,15547,America West Arena,
Mon Dec 12 2005,9:00p,Detroit Pistons,78,Utah Jazz,92,Box Score,,18275,Delta Center,
Tue Dec 13 2005,7:00p,Atlanta Hawks,100,Cleveland Cavaliers,94,Box Score,,17114,Gund Arena,
Tue Dec 13 2005,7:00p,New Jersey Nets,74,Washington Wizards,94,Box Score,,15124,MCI Center,
Tue Dec 13 2005,7:30p,Denver Nuggets,101,Charlotte Bobcats,85,Box Score,,13288,Charlotte Bobcats Arena,
Tue Dec 13 2005,8:00p,Sacramento Kings,93,Minnesota Timberwolves,91,Box Score,,13989,Target Center,
Tue Dec 13 2005,8:30p,Miami Heat,100,Chicago Bulls,97,Box Score,,19129,United Center,
Tue Dec 13 2005,8:30p,Los Angeles Clippers,87,San Antonio Spurs,95,Box Score,OT,18797,SBC Center,
Tue Dec 13 2005,10:00p,Golden State Warriors,110,Seattle SuperSonics,107,Box Score,OT,14271,KeyArena at Seattle Center,
Wed Dec 14 2005,7:00p,Atlanta Hawks,101,Philadelphia 76ers,106,Box Score,,12161,Wachovia Center,
Wed Dec 14 2005,7:00p,Chicago Bulls,105,Toronto Raptors,94,Box Score,,16169,Air Canada Centre,
Wed Dec 14 2005,7:30p,Indiana Pacers,71,Boston Celtics,85,Box Score,,14112,TD Banknorth Garden,
Wed Dec 14 2005,7:30p,Sacramento Kings,98,Detroit Pistons,109,Box Score,,22076,The Palace of Auburn Hills,
Wed Dec 14 2005,7:30p,Charlotte Bobcats,91,New Jersey Nets,83,Box Score,,13363,Continental Airlines Arena,
Wed Dec 14 2005,7:30p,Orlando Magic,105,New York Knicks,90,Box Score,,17490,Madison Square Garden (IV),
Wed Dec 14 2005,8:00p,Phoenix Suns,96,Dallas Mavericks,102,Box Score,,19731,American Airlines Center,
Wed Dec 14 2005,8:00p,Los Angeles Lakers,94,Memphis Grizzlies,79,Box Score,,16591,FedEx Forum,
Wed Dec 14 2005,8:00p,Miami Heat,100,Milwaukee Bucks,83,Box Score,,16287,Bradley Center,
Wed Dec 14 2005,8:00p,Los Angeles Clippers,89,New Orleans/Oklahoma City Hornets,102,Box Score,,17490,Ford Center,
Wed Dec 14 2005,9:00p,Portland Trail Blazers,77,Utah Jazz,82,Box Score,,19023,Delta Center,
Wed Dec 14 2005,10:30p,Houston Rockets,111,Golden State Warriors,105,Box Score,OT,18257,Oakland Arena,
Thu Dec 15 2005,8:00p,Denver Nuggets,85,Cleveland Cavaliers,94,Box Score,,17182,Gund Arena,
Thu Dec 15 2005,8:00p,San Antonio Spurs,90,Minnesota Timberwolves,88,Box Score,,17003,Target Center,
Thu Dec 15 2005,10:30p,Houston Rockets,104,Seattle SuperSonics,98,Box Score,,16563,KeyArena at Seattle Center,
Fri Dec 16 2005,7:00p,New York Knicks,111,Atlanta Hawks,122,Box Score,,16295,Philips Arena,
Fri Dec 16 2005,7:00p,Utah Jazz,83,Indiana Pacers,93,Box Score,,14970,Conseco Fieldhouse,
Fri Dec 16 2005,7:00p,Golden State Warriors,108,Toronto Raptors,98,Box Score,,15829,Air Canada Centre,
Fri Dec 16 2005,7:30p,Milwaukee Bucks,100,Boston Celtics,96,Box Score,,16116,TD Banknorth Garden,
Fri Dec 16 2005,7:30p,Denver Nuggets,106,New Jersey Nets,115,Box Score,OT,13947,Continental Airlines Arena,
Fri Dec 16 2005,8:00p,Chicago Bulls,82,Detroit Pistons,110,Box Score,,22076,The Palace of Auburn Hills,
Fri Dec 16 2005,8:00p,Phoenix Suns,101,New Orleans/Oklahoma City Hornets,88,Box Score,,7302,Pete Maravich Assembly Center,at Baton Rouge LA
Fri Dec 16 2005,8:00p,Miami Heat,112,Philadelphia 76ers,105,Box Score,,20652,Wachovia Center,
Fri Dec 16 2005,8:30p,Orlando Magic,103,Dallas Mavericks,109,Box Score,OT,19876,American Airlines Center,
Fri Dec 16 2005,10:00p,Seattle SuperSonics,111,Portland Trail Blazers,99,Box Score,,14023,Rose Garden Arena,
Fri Dec 16 2005,10:30p,Washington Wizards,91,Los Angeles Lakers,97,Box Score,,18997,STAPLES Center,
Sat Dec 17 2005,3:30p,Houston Rockets,81,Los Angeles Clippers,89,Box Score,,17611,STAPLES Center,
Sat Dec 17 2005,7:30p,Detroit Pistons,103,Charlotte Bobcats,78,Box Score,,19026,Charlotte Bobcats Arena,
Sat Dec 17 2005,7:30p,Miami Heat,107,Cleveland Cavaliers,115,Box Score,,20562,Gund Arena,
Sat Dec 17 2005,7:30p,Indiana Pacers,102,New York Knicks,96,Box Score,,19763,Madison Square Garden (IV),
Sat Dec 17 2005,8:00p,Phoenix Suns,87,Memphis Grizzlies,91,Box Score,,16375,FedEx Forum,
Sat Dec 17 2005,8:30p,Boston Celtics,86,Chicago Bulls,118,Box Score,,20746,United Center,
Sat Dec 17 2005,8:30p,Utah Jazz,88,Milwaukee Bucks,80,Box Score,,16827,Bradley Center,
Sat Dec 17 2005,8:30p,Sacramento Kings,89,San Antonio Spurs,90,Box Score,,18797,SBC Center,
Sun Dec 18 2005,1:00p,Philadelphia 76ers,107,Toronto Raptors,80,Box Score,,18918,Air Canada Centre,
Sun Dec 18 2005,2:00p,Denver Nuggets,107,Atlanta Hawks,110,Box Score,OT,16674,Philips Arena,
Sun Dec 18 2005,6:00p,Golden State Warriors,90,New Jersey Nets,118,Box Score,,14919,Continental Airlines Arena,
Sun Dec 18 2005,7:00p,San Antonio Spurs,76,New Orleans/Oklahoma City Hornets,89,Box Score,,19297,Ford Center,
Sun Dec 18 2005,8:30p,Minnesota Timberwolves,95,Dallas Mavericks,102,Box Score,,20134,American Airlines Center,
Sun Dec 18 2005,9:00p,Washington Wizards,92,Portland Trail Blazers,97,Box Score,,12486,Rose Garden Arena,
Sun Dec 18 2005,9:30p,Houston Rockets,76,Los Angeles Lakers,74,Box Score,,18997,STAPLES Center,
Mon Dec 19 2005,7:00p,Toronto Raptors,92,Orlando Magic,90,Box Score,,12511,TD Waterhouse Centre,
Mon Dec 19 2005,7:30p,Golden State Warriors,98,Boston Celtics,109,Box Score,,14017,TD Banknorth Garden,
Mon Dec 19 2005,7:30p,Sacramento Kings,103,Charlotte Bobcats,106,Box Score,OT,14155,Charlotte Bobcats Arena,
Mon Dec 19 2005,8:00p,Detroit Pistons,106,Memphis Grizzlies,104,Box Score,2OT,16897,FedEx Forum,
Mon Dec 19 2005,10:00p,Washington Wizards,101,Seattle SuperSonics,111,Box Score,,16703,KeyArena at Seattle Center,
Tue Dec 20 2005,7:00p,Utah Jazz,85,Cleveland Cavaliers,110,Box Score,,19543,Gund Arena,
Tue Dec 20 2005,7:30p,Portland Trail Blazers,89,Detroit Pistons,93,Box Score,,22076,The Palace of Auburn Hills,
Tue Dec 20 2005,7:30p,Atlanta Hawks,92,Miami Heat,111,Box Score,,20294,AmericanAirlines Arena,
Tue Dec 20 2005,7:30p,Los Angeles Clippers,85,New Jersey Nets,99,Box Score,,14785,Continental Airlines Arena,
Tue Dec 20 2005,8:00p,San Antonio Spurs,107,Milwaukee Bucks,109,Box Score,OT,16865,Bradley Center,
Tue Dec 20 2005,8:30p,Charlotte Bobcats,105,Chicago Bulls,92,Box Score,,21768,United Center,
Tue Dec 20 2005,9:00p,Seattle SuperSonics,83,Phoenix Suns,111,Box Score,,17590,America West Arena,
Tue Dec 20 2005,10:30p,Dallas Mavericks,90,Los Angeles Lakers,112,Box Score,,18997,STAPLES Center,
Wed Dec 21 2005,7:00p,Los Angeles Clippers,75,Indiana Pacers,97,Box Score,,15342,Conseco Fieldhouse,
Wed Dec 21 2005,7:00p,New Jersey Nets,96,Orlando Magic,85,Box Score,,13626,TD Waterhouse Centre,
Wed Dec 21 2005,7:00p,Golden State Warriors,100,Philadelphia 76ers,111,Box Score,,14813,Wachovia Center,
Wed Dec 21 2005,7:30p,Utah Jazz,89,Boston Celtics,101,Box Score,,15240,TD Banknorth Garden,
Wed Dec 21 2005,7:30p,San Antonio Spurs,109,New York Knicks,96,Box Score,,19763,Madison Square Garden (IV),
Wed Dec 21 2005,8:00p,Portland Trail Blazers,79,Memphis Grizzlies,89,Box Score,,14231,FedEx Forum,
Wed Dec 21 2005,8:00p,New Orleans/Oklahoma City Hornets,69,Minnesota Timberwolves,88,Box Score,,14454,Target Center,
Wed Dec 21 2005,8:30p,Toronto Raptors,94,Houston Rockets,81,Box Score,,14901,Toyota Center,
Wed Dec 21 2005,9:00p,Washington Wizards,116,Denver Nuggets,110,Box Score,,18467,Pepsi Center,
Thu Dec 22 2005,8:00p,Cleveland Cavaliers,108,Chicago Bulls,100,Box Score,,21874,United Center,
Thu Dec 22 2005,10:30p,Dallas Mavericks,105,Sacramento Kings,95,Box Score,,17317,ARCO Arena (II),
Fri Dec 23 2005,7:00p,Philadelphia 76ers,108,Atlanta Hawks,111,Box Score,,17343,Philips Arena,
Fri Dec 23 2005,7:00p,Los Angeles Lakers,104,Orlando Magic,88,Box Score,,17283,TD Waterhouse Centre,
Fri Dec 23 2005,7:30p,Los Angeles Clippers,97,Charlotte Bobcats,88,Box Score,,16799,Charlotte Bobcats Arena,
Fri Dec 23 2005,7:30p,New Jersey Nets,95,Miami Heat,88,Box Score,,20065,AmericanAirlines Arena,
Fri Dec 23 2005,7:30p,Utah Jazz,90,New York Knicks,98,Box Score,,17549,Madison Square Garden (IV),
Fri Dec 23 2005,8:00p,Indiana Pacers,89,Cleveland Cavaliers,94,Box Score,,18757,Gund Arena,
Fri Dec 23 2005,8:00p,Golden State Warriors,85,Detroit Pistons,97,Box Score,,22076,The Palace of Auburn Hills,
Fri Dec 23 2005,8:00p,Chicago Bulls,77,Memphis Grizzlies,95,Box Score,,15917,FedEx Forum,
Fri Dec 23 2005,8:00p,Portland Trail Blazers,91,Minnesota Timberwolves,83,Box Score,,14875,Target Center,
Fri Dec 23 2005,8:30p,New Orleans/Oklahoma City Hornets,94,Milwaukee Bucks,101,Box Score,,16824,Bradley Center,
Fri Dec 23 2005,8:30p,Toronto Raptors,90,San Antonio Spurs,95,Box Score,,18797,SBC Center,
Fri Dec 23 2005,9:00p,Houston Rockets,86,Denver Nuggets,108,Box Score,,18629,Pepsi Center,
Fri Dec 23 2005,9:00p,Washington Wizards,112,Phoenix Suns,111,Box Score,,18265,America West Arena,
Fri Dec 23 2005,10:30p,Dallas Mavericks,101,Seattle SuperSonics,98,Box Score,,16211,KeyArena at Seattle Center,
Sun Dec 25 2005,12:30p,San Antonio Spurs,70,Detroit Pistons,85,Box Score,,22076,The Palace of Auburn Hills,
Sun Dec 25 2005,3:00p,Los Angeles Lakers,92,Miami Heat,97,Box Score,,20277,AmericanAirlines Arena,
Mon Dec 26 2005,7:00p,Chicago Bulls,91,Cleveland Cavaliers,102,Box Score,,20562,Gund Arena,
Mon Dec 26 2005,7:00p,Milwaukee Bucks,93,Orlando Magic,108,Box Score,,13861,TD Waterhouse Centre,
Mon Dec 26 2005,7:00p,Los Angeles Lakers,91,Washington Wizards,94,Box Score,,20173,MCI Center,
Mon Dec 26 2005,7:30p,New Jersey Nets,109,New York Knicks,101,Box Score,,19763,Madison Square Garden (IV),
Mon Dec 26 2005,8:00p,Phoenix Suns,103,Minnesota Timberwolves,89,Box Score,,17197,Target Center,
Mon Dec 26 2005,8:30p,Indiana Pacers,80,Dallas Mavericks,102,Box Score,,20337,American Airlines Center,
Mon Dec 26 2005,9:00p,Memphis Grizzlies,102,Utah Jazz,105,Box Score,OT,18545,Delta Center,
Mon Dec 26 2005,10:00p,Portland Trail Blazers,105,Sacramento Kings,92,Box Score,,17317,ARCO Arena (II),
Mon Dec 26 2005,10:00p,Boston Celtics,111,Seattle SuperSonics,118,Box Score,,17072,KeyArena at Seattle Center,
Mon Dec 26 2005,10:30p,Denver Nuggets,118,Golden State Warriors,112,Box Score,,20007,Oakland Arena,
Tue Dec 27 2005,7:00p,Charlotte Bobcats,93,Atlanta Hawks,90,Box Score,,17219,Philips Arena,
Tue Dec 27 2005,7:30p,Toronto Raptors,106,Detroit Pistons,113,Box Score,,22076,The Palace of Auburn Hills,
Tue Dec 27 2005,7:30p,Milwaukee Bucks,98,Miami Heat,109,Box Score,,20270,AmericanAirlines Arena,
Tue Dec 27 2005,7:30p,Cleveland Cavaliers,91,New Jersey Nets,96,Box Score,,20098,Continental Airlines Arena,
Tue Dec 27 2005,8:30p,Utah Jazz,82,Houston Rockets,74,Box Score,,18088,Toyota Center,
Tue Dec 27 2005,8:30p,Indiana Pacers,86,San Antonio Spurs,99,Box Score,,18797,SBC Center,
Tue Dec 27 2005,9:00p,Philadelphia 76ers,108,Denver Nuggets,106,Box Score,,19667,Pepsi Center,
Tue Dec 27 2005,10:30p,Sacramento Kings,110,Los Angeles Clippers,93,Box Score,,18151,STAPLES Center,
Wed Dec 28 2005,7:00p,New York Knicks,95,Orlando Magic,105,Box Score,,15796,TD Waterhouse Centre,
Wed Dec 28 2005,7:00p,Atlanta Hawks,102,Toronto Raptors,108,Box Score,,18326,Air Canada Centre,
Wed Dec 28 2005,7:00p,Phoenix Suns,104,Washington Wizards,99,Box Score,,16424,MCI Center,
Wed Dec 28 2005,7:30p,Chicago Bulls,80,Charlotte Bobcats,93,Box Score,,17456,Charlotte Bobcats Arena,
Wed Dec 28 2005,8:00p,Seattle SuperSonics,95,Minnesota Timberwolves,108,Box Score,,17819,Target Center,
Wed Dec 28 2005,8:00p,Houston Rockets,90,New Orleans/Oklahoma City Hornets,92,Box Score,,19205,Ford Center,
Wed Dec 28 2005,10:00p,Philadelphia 76ers,91,Portland Trail Blazers,95,Box Score,,17384,Rose Garden Arena,
Wed Dec 28 2005,10:30p,Boston Celtics,109,Golden State Warriors,111,Box Score,,19596,Oakland Arena,
Wed Dec 28 2005,10:30p,Memphis Grizzlies,100,Los Angeles Lakers,99,Box Score,OT,18997,STAPLES Center,
Thu Dec 29 2005,8:00p,Miami Heat,101,Detroit Pistons,106,Box Score,,22076,The Palace of Auburn Hills,
Thu Dec 29 2005,8:30p,New Orleans/Oklahoma City Hornets,84,San Antonio Spurs,111,Box Score,,18797,SBC Center,
Thu Dec 29 2005,10:30p,Seattle SuperSonics,112,Denver Nuggets,105,Box Score,,15641,Pepsi Center,
Fri Dec 30 2005,7:00p,Toronto Raptors,99,Indiana Pacers,97,Box Score,,18345,Conseco Fieldhouse,
Fri Dec 30 2005,7:00p,Minnesota Timberwolves,87,Orlando Magic,107,Box Score,,15683,TD Waterhouse Centre,
Fri Dec 30 2005,7:00p,Miami Heat,128,Washington Wizards,113,Box Score,,20173,MCI Center,
Fri Dec 30 2005,7:30p,Phoenix Suns,110,Charlotte Bobcats,100,Box Score,,18201,Charlotte Bobcats Arena,
Fri Dec 30 2005,7:30p,Atlanta Hawks,91,New Jersey Nets,99,Box Score,,15653,Continental Airlines Arena,
Fri Dec 30 2005,8:30p,Golden State Warriors,111,Dallas Mavericks,109,Box Score,,20348,American Airlines Center,
Fri Dec 30 2005,8:30p,New York Knicks,108,Milwaukee Bucks,113,Box Score,,18717,Bradley Center,
Fri Dec 30 2005,10:00p,Memphis Grizzlies,93,Portland Trail Blazers,90,Box Score,,13697,Rose Garden Arena,
Fri Dec 30 2005,10:00p,Boston Celtics,112,Sacramento Kings,116,Box Score,,17317,ARCO Arena (II),
Sat Dec 31 2005,1:30p,Detroit Pistons,84,Cleveland Cavaliers,97,Box Score,,20562,Gund Arena,
Sat Dec 31 2005,7:00p,Phoenix Suns,107,Chicago Bulls,98,Box Score,OT,22165,United Center,
Sat Dec 31 2005,7:00p,Golden State Warriors,94,Houston Rockets,89,Box Score,,17175,Toyota Center,
Sat Dec 31 2005,7:00p,Dallas Mavericks,95,New Orleans/Oklahoma City Hornets,90,Box Score,,19170,Ford Center,
Sat Dec 31 2005,8:00p,Philadelphia 76ers,102,Utah Jazz,108,Box Score,,19911,Delta Center,
Sat Dec 31 2005,9:00p,San Antonio Spurs,98,Denver Nuggets,88,Box Score,,18296,Pepsi Center,
Sat Dec 31 2005,9:00p,Memphis Grizzlies,100,Seattle SuperSonics,96,Box Score,,16567,KeyArena at Seattle Center,
Sat Dec 31 2005,9:30p,Boston Celtics,111,Los Angeles Clippers,92,Box Score,,16807,STAPLES Center,
Sun Jan 1 2006,6:00p,Minnesota Timberwolves,70,Miami Heat,97,Box Score,,20274,AmericanAirlines Arena,
Sun Jan 1 2006,9:00p,Los Angeles Clippers,100,Portland Trail Blazers,94,Box Score,,13792,Rose Garden Arena,
Sun Jan 1 2006,9:30p,Utah Jazz,98,Los Angeles Lakers,94,Box Score,,18310,STAPLES Center,
Mon Jan 2 2006,7:00p,Seattle SuperSonics,96,Indiana Pacers,115,Box Score,,14073,Conseco Fieldhouse,
Mon Jan 2 2006,7:30p,Phoenix Suns,133,New York Knicks,140,Box Score,3OT,19763,Madison Square Garden (IV),
Mon Jan 2 2006,8:00p,Charlotte Bobcats,86,New Orleans/Oklahoma City Hornets,103,Box Score,,17683,Ford Center,
Mon Jan 2 2006,8:30p,Milwaukee Bucks,93,Chicago Bulls,92,Box Score,,20968,United Center,
Mon Jan 2 2006,9:00p,Boston Celtics,110,Denver Nuggets,120,Box Score,,14722,Pepsi Center,
Tue Jan 3 2006,7:00p,Toronto Raptors,108,Atlanta Hawks,97,Box Score,,10048,Philips Arena,
Tue Jan 3 2006,7:00p,Houston Rockets,123,Washington Wizards,111,Box Score,,14883,MCI Center,
Tue Jan 3 2006,7:30p,Orlando Magic,99,Detroit Pistons,108,Box Score,,22076,The Palace of Auburn Hills,
Tue Jan 3 2006,8:00p,Golden State Warriors,94,Memphis Grizzlies,104,Box Score,,14697,FedEx Forum,
Tue Jan 3 2006,8:30p,Portland Trail Blazers,81,Dallas Mavericks,95,Box Score,,20018,American Airlines Center,
Tue Jan 3 2006,9:00p,Los Angeles Lakers,80,Utah Jazz,90,Box Score,,19013,Delta Center,
Tue Jan 3 2006,10:00p,Philadelphia 76ers,111,Sacramento Kings,98,Box Score,,17317,ARCO Arena (II),
Wed Jan 4 2006,7:00p,Orlando Magic,97,Toronto Raptors,121,Box Score,,14085,Air Canada Centre,
Wed Jan 4 2006,7:30p,Charlotte Bobcats,106,Boston Celtics,109,Box Score,,14202,TD Banknorth Garden,
Wed Jan 4 2006,8:00p,Cleveland Cavaliers,91,Milwaukee Bucks,84,Box Score,,15785,Bradley Center,
Wed Jan 4 2006,8:00p,Dallas Mavericks,78,Minnesota Timberwolves,91,Box Score,,15702,Target Center,
Wed Jan 4 2006,8:00p,Miami Heat,92,New Orleans/Oklahoma City Hornets,107,Box Score,,19326,Ford Center,
Wed Jan 4 2006,8:30p,Seattle SuperSonics,101,Chicago Bulls,97,Box Score,,19418,United Center,
Wed Jan 4 2006,8:30p,Portland Trail Blazers,75,San Antonio Spurs,106,Box Score,,18797,SBC Center,
Wed Jan 4 2006,9:00p,Indiana Pacers,86,Denver Nuggets,106,Box Score,,14041,Pepsi Center,
Wed Jan 4 2006,9:00p,Philadelphia 76ers,85,Phoenix Suns,105,Box Score,,18301,America West Arena,
Thu Jan 5 2006,8:00p,Houston Rockets,90,Cleveland Cavaliers,81,Box Score,,18019,Gund Arena,
Thu Jan 5 2006,10:30p,Indiana Pacers,99,Golden State Warriors,89,Box Score,,18237,Oakland Arena,
Fri Jan 6 2006,7:00p,Houston Rockets,92,Toronto Raptors,112,Box Score,,17460,Air Canada Centre,
Fri Jan 6 2006,7:30p,Atlanta Hawks,103,Boston Celtics,98,Box Score,,17015,TD Banknorth Garden,
Fri Jan 6 2006,7:30p,Orlando Magic,106,New Jersey Nets,113,Box Score,,15332,Continental Airlines Arena,
Fri Jan 6 2006,7:30p,Washington Wizards,92,New York Knicks,113,Box Score,,17977,Madison Square Garden (IV),
Fri Jan 6 2006,8:00p,Seattle SuperSonics,85,Detroit Pistons,97,Box Score,,22076,The Palace of Auburn Hills,
Fri Jan 6 2006,8:00p,Utah Jazz,65,Memphis Grizzlies,87,Box Score,,17019,FedEx Forum,
